field0	field1	field2	field3	field4	field5	field6	field7	field8	field9	field10
13778	532	20	530	-1.800.339	9.443.278	1.672.729	0	0	0	0
13779	532	21	530	-1.840.428	9.303.299	1.298.008	0	0	0	0
13780	532	22	530	-1.816.898	9.199.834	1.226.064	0	0	0	0
13781	532	23	530	-1.767.266	9.107.916	1.203.287	0	0	0	0
13782	532	24	530	-1.691.142	9026.71	1.036.065	0	0	0	0
13783	532	25	530	-1.598.725	8.908.289	8.082.886	0	0	0	0
13784	532	26	530	-1.536.884	8.794.274	3.971.783	0	0	0	0
13804	534	0	560	2.382.567	1.164.212	7.507.517	0	0	0	0
13805	534	1	560	2.387.146	1.018.323	8.457.747	0	0	0	0
13806	534	2	560	2.436.177	8.766.444	9.352.192	0	0	0	0
13807	534	3	560	2.502.191	7.621.703	9.352.192	0	0	0	0
13808	534	4	560	2.468.338	6.782.659	8.735.545	0	0	0	0
13809	534	5	560	2320.24	5.842.463	826.889	0	0	0	0
13810	534	6	560	2225.57	6.034.729	7.432.818	0	0	0	0
13811	534	7	560	2.069.816	8.025.024	5.338.374	0	0	0	0
13812	534	8	560	1.851.655	8.770.878	6.902.325	0	0	0	0
13813	534	9	560	1.712.315	7.884.885	8.671.784	0	0	0	0
13814	534	10	560	1.833.812	2.707.858	1.129.961	0	0	0	0
13815	534	11	560	1.902.892	2.064.126	1.129.961	0	0	0	0
13816	534	12	560	2.014.961	2.403.229	7.343.896	0	0	0	0
13817	535	0	530	2.167.222	6.060.959	1.495.121	0	0	0	0
13818	535	1	530	2.116.114	6.047.795	1.517.622	0	0	0	0
13819	535	2	530	188.757	5.990.063	1.573.178	0	0	0	0
13820	535	3	530	1.385.999	5.920.411	1.440.956	0	0	0	0
13821	535	4	530	8.148.753	5.830.358	1.221.235	0	0	0	0
13822	535	5	530	-8.797.672	5.582.638	8.899.927	0	0	0	0
13823	535	6	530	-2.311.342	5.333.726	1.116.102	0	0	0	0
13824	535	7	530	-2.335.155	5.148.729	1.269.159	0	0	0	0
13825	535	8	530	-2.469.044	4929.76	8.558.256	0	0	0	0
13826	535	9	530	-231.707	4399.67	1.064.714	0	0	0	0
13827	535	10	530	-1.005.273	4.167.116	1.174.436	0	0	0	0
13828	535	11	530	6.608.138	4.133.557	9.986.031	0	0	0	0
13829	535	12	530	1.663.272	4.166.553	1.306.937	0	0	0	0
13830	535	13	530	2.015.135	4.245.467	1.235.548	0	0	0	0
13833	536	13	530	2.227.093	6.115.364	1.570.199	0	0	0	0
13834	536	12	530	199.467	6.196.696	1.488.254	0	0	0	0
13835	536	11	530	8.313.075	6.184.733	1.486.587	0	0	0	0
13836	536	10	530	-6.629.471	5.966.977	1.202.421	0	0	0	0
13837	536	9	530	-1.522.308	5.699.922	7.321.439	0	0	0	0
13838	536	8	530	-2.460.786	5.299.739	1.073.604	0	0	0	0
13839	536	7	530	-2.499.224	5.166.561	1.379.715	0	0	0	0
13840	536	6	530	-2.334.921	4.933.777	1.104.993	0	0	0	0
13841	536	5	530	-6.567.866	4.666.515	1.096.938	0	0	0	0
13842	536	4	530	9.947.656	4.400.432	1.442.771	0	0	0	0
13843	536	3	530	1.682.749	4.337.319	1.355.827	0	0	0	0
13844	536	2	530	195.326	4300.04	1.326.104	0	0	0	0
13845	536	1	530	2.012.451	4261.76	1.266.103	0	0	0	0
13846	536	0	530	2.015.135	4.245.467	122.527	0	0	0	0
13847	537	0	530	2.194.205	7.816.543	2.378.879	0	0	0	0
13848	537	1	530	2.255.418	7.829.635	2.734.437	0	0	0	0
13849	537	2	530	2.336.053	7.846.493	3.153.881	0	0	0	0
13850	537	3	530	2.540.081	7.874.178	3.684.439	0	0	0	0
13851	537	4	530	3.000.268	7.899.963	440.944	0	0	0	0
13852	537	5	530	3.665.266	7.895.496	5.053.887	0	0	0	0
13853	537	6	530	4.337.269	7.833.334	6.242.774	0	0	0	0
13854	537	7	530	484.142	7.733.307	7.406.669	0	0	0	0
13855	537	8	530	4.666.469	7.600.058	6.078.886	0	0	0	0
13856	537	9	530	300.654	7358.4	552.333	0	0	0	0
13857	537	10	530	2.002.159	6.999.814	5.828.886	0	0	0	0
13858	537	11	530	2.666.868	6.466.595	7.253.889	0	0	0	0
13859	537	12	530	2.511.521	6.244.377	7.109.447	0	0	0	0
13860	537	13	530	136.059	6.000.038	5.551.112	0	0	0	0
13861	537	14	530	6.684.565	5.766.874	6.345.557	0	0	0	0
13862	537	15	530	-5.424.957	5.480.051	7.292.794	0	0	0	0
13863	537	16	530	-2.458.809	5.333.004	944.966	0	0	0	0
13864	537	17	530	-2.388.791	5.166.771	1.265.799	0	0	0	0
13865	537	18	530	-2.505.345	4.967.702	9.085.771	0	0	0	0
13866	537	19	530	-3.474.949	4.432.868	1.097.466	0	0	0	0
13867	537	20	530	-3.995.957	4.199.877	160.358	0	0	0	0
13868	537	21	530	-4.997.635	4.116.862	1.309.134	0	0	0	0
13869	537	22	530	-5.871.243	4.101.388	951.356	0	0	0	0
13876	538	22	530	2.334.799	7.866.845	3.848.333	0	0	0	0
13877	538	21	530	1.955.603	7.931.709	5.187.225	0	0	0	0
13878	538	20	530	1.109.867	7.933.429	7.045.563	0	0	0	0
13879	538	19	530	4.702.539	7.833.713	5.348.332	0	0	0	0
13880	538	18	530	7.206.543	7.664.721	5.009.447	0	0	0	0
13881	538	17	530	1.306.626	7.440.377	5.481.664	0	0	0	0
13882	538	16	530	2.172.331	7.233.625	5.523.332	0	0	0	0
13883	538	15	530	1.669.136	6.999.594	6.795.557	0	0	0	0
13884	538	14	530	6.701.031	6.766.861	1.180.944	0	0	0	0
13885	538	13	530	-6.671.788	6.533.815	5.387.223	0	0	0	0
13886	538	12	530	-1.631.591	6.299.922	5.387.223	0	0	0	0
13887	538	11	530	-1.956.246	6.067.491	5.387.223	0	0	0	0
13888	538	10	530	-3.185.054	5.566.768	5.387.223	0	0	0	0
13889	538	9	530	-2.661.029	5.333.133	8.353.893	0	0	0	0
13890	538	8	530	-248.265	5.166.694	1.367.057	0	0	0	0
13891	538	7	530	-2.893.891	4.866.396	1.262.889	0	0	0	0
13892	538	6	530	-4.684.887	4.499.739	1.142.058	0	0	0	0
13893	538	5	530	-7.007.286	4.329.636	116.928	0	0	0	0
13894	538	4	530	-7.343.268	4.182.474	1.084.836	0	0	0	0
13895	538	3	530	-6.700.979	4.117.202	1.085.391	0	0	0	0
13896	538	2	530	-6.259.203	4.100.661	1.023.724	0	0	0	0
13897	538	1	530	-5.995.516	4100.76	9.584.467	0	0	0	0
13898	538	0	530	-5.871.243	4.101.388	9.246.898	0	0	0	0
13899	538	23	530	2.194.205	7.816.543	2.448.324	0	0	0	0
13900	539	0	530	-2728.93	7.305.287	8.952.566	0	0	0	0
13901	539	1	530	-2.731.268	7.297.179	9.199.789	0	0	0	0
13902	539	2	530	-2.745.367	7.251.292	8.988.683	0	0	0	0
13903	539	3	530	-2.767.132	7.134.762	5.881.409	0	0	0	0
13904	539	4	530	-2.732.492	7.000.089	5.881.409	0	0	0	0
13905	539	5	530	-2600.65	6.667.365	5.881.409	0	0	0	0
13906	539	6	530	-2.333.191	6.533.549	5.881.409	0	0	0	0
13907	539	7	530	-2.000.961	6.533.372	5.881.409	0	0	0	0
13908	539	8	530	-1.666.146	6.466.735	6.228.632	0	0	0	0
13909	539	9	530	-1.399.658	6.367.645	7.036.967	0	0	0	0
13910	539	10	530	-1.257.009	6.247.127	9.892.531	0	0	0	0
13911	539	11	530	-1.144.355	6.135.087	1.060.302	0	0	0	0
13912	539	12	530	-9.332.867	6.057.955	9.297.459	0	0	0	0
13913	539	13	530	-733.368	6.019.446	6.330.795	0	0	0	0
13914	539	14	530	-4.999.913	6.019.867	6.330.795	0	0	0	0
13915	539	15	530	-3.007.361	6.058.439	7.097.462	0	0	0	0
13916	539	16	530	-1.157.024	6133.1	7.803.031	0	0	0	0
13917	539	17	530	1.000.707	6.180.749	1.200.303	0	0	0	0
13918	539	18	530	202.844	6.163.017	1.510.031	0	0	0	0
13919	539	19	530	2.254.746	6.099.131	1.507.253	0	0	0	0
13920	539	20	530	2.172.616	6065.47	1.507.253	0	0	0	0
13933	540	18	530	-2.729.012	7.305.268	9.024.596	0	0	0	0
13934	540	17	530	-2.654.031	7.365.507	1.056.071	0	0	0	0
13935	540	16	530	-2.534.045	7.300.878	5.549.605	0	0	0	0
13936	540	15	530	-2.398.141	6.932.385	3.591.996	0	0	0	0
13937	540	14	530	-2.344.889	6.733.015	3.930.882	0	0	0	0
13938	540	13	530	-2.267.259	6.598.845	363.922	0	0	0	0
13939	540	12	530	-2.104.144	6527.37	5.208.662	0	0	0	0
13940	540	11	530	-1.700.384	6.477.393	7.419.776	0	0	0	0
13941	540	10	530	-1.399.472	6.365.903	9.450.321	0	0	0	0
13942	540	9	530	-1.164.196	6.132.455	1.130.588	0	0	0	0
13943	540	8	530	-8.667.838	5.966.914	9.858.659	0	0	0	0
13944	540	7	530	-6.671.452	5.921.577	6.247.544	0	0	0	0
13945	540	6	530	-4.670.967	5.960.042	6.483.649	0	0	0	0
13946	540	5	530	-3.246.745	6.028.273	6.511.427	0	0	0	0
13947	540	4	530	-118.069	6.043.144	6.497.539	0	0	0	0
13948	540	3	530	9.929.644	6.000.156	1.223.647	0	0	0	0
13949	540	2	530	1.854.647	6.024.079	1.563.924	0	0	0	0
13950	540	1	530	2.118.774	6.056.933	1.516.979	0	0	0	0
13951	540	0	530	2.143.052	6.064.225	1.492.256	0	0	0	0
13952	541	0	530	-1.263.818	7.132.406	5.852.327	0	0	0	0
13953	541	1	530	-1.251.196	7.116.221	6.149.549	0	0	0	0
13954	541	2	530	-1.238.859	7.102.933	6.449.557	0	0	0	0
13955	541	3	530	-1.219.247	7.089.431	6.871.774	0	0	0	0
13956	541	4	530	-1.167.447	7.080.735	7.466.219	0	0	0	0
13957	541	5	530	-1101.41	7.120.976	7.466.219	0	0	0	0
13958	541	6	530	-1.001.589	7.266.538	9.141.227	0	0	0	0
13959	541	7	530	-8.364.012	7.535.069	1.211.067	0	0	0	0
13960	541	8	530	-6.508.303	7.781.016	159.218	0	0	0	0
13961	541	9	530	-4.461.005	7.841.425	2.109.402	0	0	0	0
13962	541	10	530	-0.446072	7.900.139	9.885.692	0	0	0	0
13963	541	11	530	1.336.577	7.933.436	6.574.588	0	0	0	0
13964	541	12	530	1.877.451	7.924.428	5.127.367	0	0	0	0
13965	541	13	530	2.147.383	7.894.315	4.641.256	0	0	0	0
13966	541	14	530	2.258.125	7.853.942	3.749.588	0	0	0	0
13967	541	15	530	2.200.821	7.816.694	2.494.033	0	0	0	0
13968	542	15	530	-1.198.276	7433.15	8.505.186	0	0	0	0
13969	542	14	530	-7.996.714	7633.58	1.614.407	0	0	0	0
13970	542	13	530	-6.454.422	7.665.699	194.524	0	0	0	0
13971	542	12	530	-4.283.801	7.723.688	2.733.019	0	0	0	0
13972	542	11	530	-1.786.318	7.833.282	144.635	0	0	0	0
13973	542	10	530	-4.875.792	7.949.646	8.696.828	0	0	0	0
13974	542	9	530	3.420.226	8.032.855	5.549.597	0	0	0	0
13975	542	8	530	1.000.406	8.114.534	4.249.595	0	0	0	0
13976	542	7	530	1.666.344	8.127.285	4.249.595	0	0	0	0
13977	542	6	530	2.656.307	8.046.522	556.626	0	0	0	0
13978	542	5	530	3.169.691	7.999.653	5.769.039	0	0	0	0
13979	542	4	530	3.130.598	7.929.372	556.626	0	0	0	0
13980	542	3	530	2.827.012	7.882.941	4.457.927	0	0	0	0
13981	542	2	530	2.610.026	7859.26	3.669.039	0	0	0	0
13982	542	1	530	2.333.723	7.830.704	28.607	0	0	0	0
13983	542	0	530	2.200.821	7.816.694	2.369.033	0	0	0	0
13984	542	16	530	-1.297.359	7364.76	6.402.412	0	0	0	0
13985	542	17	530	-1.332.433	7.267.313	6.366.301	0	0	0	0
13986	542	18	530	-1.315.176	7.194.225	6.352.412	0	0	0	0
13987	542	19	530	-1.263.087	7.133.308	5.924.634	0	0	0	0
13988	543	0	530	-1.261.824	7.133.368	5.838.945	0	0	0	0
13989	543	1	530	-1.252.521	7.117.948	6.147.278	0	0	0	0
13990	543	2	530	-1.241.143	7.099.703	64.945	0	0	0	0
13991	543	3	530	-1.234.326	7067.17	690.284	0	0	0	0
13992	543	4	530	-1246.77	7011.97	6.919.505	0	0	0	0
13993	543	5	530	-1.235.193	6.932.288	690.284	0	0	0	0
13994	543	6	530	-1.308.994	6.734.042	8.111.181	0	0	0	0
13995	543	7	530	-1.408.862	6.500.563	8.888.958	0	0	0	0
13996	543	8	530	-1.327.009	6.299.929	1.000.563	0	0	0	0
13997	543	9	530	-1.103.172	6100.2	1.070.563	0	0	0	0
13998	543	10	530	-8.000.556	5.933.071	9.066.737	0	0	0	0
13999	543	11	530	-3.667.403	5.633.145	9.066.737	0	0	0	0
14000	543	12	530	-2.575.768	5.239.299	1.203.899	0	0	0	0
14001	543	13	530	-2.478.838	5.066.787	1.228.619	0	0	0	0
14002	543	14	530	-3.189.276	4.501.385	1.008.898	0	0	0	0
14003	543	15	530	-366.536	4.234.035	1.435.842	0	0	0	0
14004	543	16	530	-432.91	4.158.588	1.409.176	0	0	0	0
14005	543	17	530	-5.218.193	4.103.113	109.751	0	0	0	0
14006	543	18	530	-5.898.799	4.101.728	9.316.776	0	0	0	0
14009	544	16	530	-1.261.824	7.133.368	5.838.945	0	0	0	0
14010	544	15	530	-1.379.762	7.148.716	1.012.787	0	0	0	0
14011	544	14	530	-1.467.167	7.099.825	926.676	0	0	0	0
14012	544	13	530	-1.499.606	6.867.423	1.014.176	0	0	0	0
14013	544	12	530	-1.433.528	6.500.134	1.013.342	0	0	0	0
14014	544	11	530	-1.112.206	6.097.262	1.081.678	0	0	0	0
14015	544	10	530	-6.003.441	5.837.648	1.010.842	0	0	0	0
14016	544	9	530	-3.316.409	5.599.264	862.509	0	0	0	0
14017	544	8	530	-2.337.185	5.166.429	1.475.566	0	0	0	0
14018	544	7	530	-2.795.781	4.932.982	1.013.064	0	0	0	0
14019	544	6	530	-4.136.729	4.534.765	1.012.787	0	0	0	0
14020	544	5	530	-5.987.619	4.300.179	1.012.787	0	0	0	0
14021	544	4	530	-6.681.231	4.189.434	107.001	0	0	0	0
14022	544	3	530	-6.523.807	4.127.993	1.066.679	0	0	0	0
14023	544	2	530	-6.098.304	4.104.858	9.791.786	0	0	0	0
14024	544	1	530	-5.996.255	4.102.485	9.525.113	0	0	0	0
14025	544	0	530	-5.898.799	4.101.728	921.679	0	0	0	0
14026	545	0	530	-2.987.296	3.872.829	1.021.868	0	0	0	0
14027	545	1	530	-2.983.191	3.866.517	1.121.869	0	0	0	0
14028	545	2	530	-2.979.733	3.861.103	1.213.536	0	0	0	0
14029	545	3	530	-2.966.075	3.845.865	137.465	0	0	0	0
14030	545	4	530	-2910.77	3817.23	137.465	0	0	0	0
14031	545	5	530	-2.834.469	3.813.626	1.649.651	0	0	0	0
14032	545	6	530	-2.719.106	3852.97	-453.127	0	0	0	0
14033	545	7	530	-2.602.171	3.874.767	2.329.842	0	0	0	0
14034	545	8	530	-2.503.615	3.932.333	2.157.984	0	0	0	0
14035	545	9	530	-2.446.519	4.033.258	2.146.873	0	0	0	0
14036	545	10	530	-2443.17	4.151.406	2.655.211	0	0	0	0
14037	545	11	530	-2.440.588	4.255.612	674.688	0	0	0	0
14038	545	12	530	-2.493.853	4.411.913	1.354.966	0	0	0	0
14039	545	13	530	-2.574.425	4.508.834	1.516.355	0	0	0	0
14040	545	14	530	-2633.47	4.662.522	1.463.023	0	0	0	0
14041	545	15	530	-2.834.582	5.066.392	5.802.446	0	0	0	0
14042	545	16	530	-2.933.929	5398.98	9.152.448	0	0	0	0
14043	545	17	530	-3033.34	5.867.941	156.961	0	0	0	0
14044	545	18	530	-2.837.096	6.131.865	1.245.722	0	0	0	0
14045	545	19	530	-2.567.102	6.431.804	1.035.722	0	0	0	0
14046	545	20	530	-2.518.846	6.892.437	9.113.602	0	0	0	0
14047	545	21	530	-2.547.692	7.256.832	7.405.275	0	0	0	0
14048	545	22	530	-2.604.253	7.360.359	8.813.607	0	0	0	0
14056	546	15	530	-2.987.296	3.872.829	1.116.314	0	0	0	0
14057	546	14	530	-2.963.921	3.901.848	1.924.651	0	0	0	0
14058	546	13	530	-2.942.323	3.965.062	3.257.297	0	0	0	0
14059	546	12	530	-2.935.448	4.176.573	8.812.846	0	0	0	0
14060	546	11	530	-2.966.936	4.333.175	7.515.632	0	0	0	0
14061	546	10	530	-3.033.391	4.666.935	5.146.189	0	0	0	0
14062	546	9	530	-3.033.307	5.132.936	6.554.515	0	0	0	0
14063	546	8	530	-3.133.474	5.632.991	1.628.784	0	0	0	0
14064	546	7	530	-3.023.125	6.024.619	1.537.395	0	0	0	0
14065	546	6	530	-2.734.489	6400.6	1.150.169	0	0	0	0
14066	546	5	530	-2.799.575	6.765.573	2.985.009	0	0	0	0
14067	546	4	530	-2.817.545	7.000.173	2.998.904	0	0	0	0
14068	546	3	530	-2.775.125	7.166.649	8.098.916	0	0	0	0
14069	546	2	530	-2.742.296	7.266.564	9.199.522	0	0	0	0
14070	546	1	530	-2.733.708	7.292.269	9.177.281	0	0	0	0
14071	546	0	530	-2.728.966	7.305.219	8.946.714	0	0	0	0
14073	547	0	530	-2.987.214	3.872.845	1.022.532	0	0	0	0
14074	547	1	530	-2.980.953	3.864.755	1.136.422	0	0	0	0
14075	547	2	530	-2.960.925	3.846.866	1.336.423	0	0	0	0
14076	547	3	530	-2.900.405	3.817.541	1.308.645	0	0	0	0
14077	547	4	530	-2.766.931	3.783.763	1.336.423	0	0	0	0
14078	547	5	530	-2.599.761	3.817.465	1.336.423	0	0	0	0
14079	547	6	530	-2.467.166	3.844.662	1.336.423	0	0	0	0
14080	547	7	530	-2.266.845	3.850.753	2.391.984	0	0	0	0
14081	547	8	530	-2.133.539	3.808.325	1.766.984	0	0	0	0
14082	547	9	530	-1.940.408	3749.22	2.772.542	0	0	0	0
14083	547	10	530	-1801.61	3.700.724	8.661.433	0	0	0	0
14084	547	11	530	-1.534.948	3.466.604	8.661.433	0	0	0	0
14085	547	12	530	-1.333.973	3.164.009	8.666.991	0	0	0	0
14086	547	13	530	-1166.55	2.866.385	8.666.991	0	0	0	0
14087	547	14	530	-9.670.364	2.700.942	9.528.109	0	0	0	0
14088	547	15	530	-7.987.648	2.683.139	117.42	0	0	0	0
14089	547	16	530	-7.123.382	2.684.657	1.087.811	0	0	0	0
14090	547	17	530	-6.717.136	2.717.141	9.680.895	0	0	0	0
14096	548	0	530	-2.566.523	4.424.387	4.020.868	0	0	0	0
14097	548	1	530	-2.568.636	4.410.664	4.431.981	0	0	0	0
14098	548	2	530	-2.571.374	4390.92	4.912.537	0	0	0	0
14099	548	3	530	-2.565.136	4.343.174	5.368.093	0	0	0	0
14100	548	4	530	-2.491.147	4.273.795	5.370.871	0	0	0	0
14101	548	5	530	-2.366.668	4.189.344	1.554.204	0	0	0	0
14102	548	6	530	-2.300.145	4.116.543	1.554.204	0	0	0	0
14103	548	7	530	-2.200.204	4.033.508	1.554.204	0	0	0	0
14104	548	8	530	-2.100.442	4.028.863	1.554.204	0	0	0	0
14105	548	9	530	-2.000.401	4.000.198	3.673.649	0	0	0	0
14106	548	10	530	-1.900.526	3.999.843	6.545.872	0	0	0	0
14107	548	11	530	-1.800.854	4.013.727	1.078.477	0	0	0	0
14108	548	12	530	-1.666.926	3.867.082	1.354.312	0	0	0	0
14109	548	13	530	-1.334.028	3.333.947	1.078.477	0	0	0	0
14110	548	14	530	-9.660.483	3.332.003	1.078.477	0	0	0	0
14111	548	15	530	-4.336.132	3.032.563	108.07	0	0	0	0
14112	548	16	530	-5.240.451	2.645.855	1.081.255	0	0	0	0
14113	548	17	530	1.365.196	2.524.537	1.066.636	0	0	0	0
14114	548	18	530	2.264.185	2555.58	107.247	0	0	0	0
14115	548	19	530	2.404.924	2.600.091	1.025.526	0	0	0	0
14116	549	0	530	-2.566.708	4.424.864	4.028.986	0	0	0	0
14117	549	1	530	-2.569.643	4.410.066	4.315.099	0	0	0	0
14118	549	2	530	-2.574.669	4.378.541	4.773.433	0	0	0	0
14119	549	3	530	-2.566.435	4.332.883	5.206.768	0	0	0	0
14120	549	4	530	-2.516.062	4.286.907	3.315.103	0	0	0	0
14121	549	5	530	-2.417.169	4.236.007	2.178.991	0	0	0	0
14122	549	6	530	-2.333.074	4.261.072	2.178.991	0	0	0	0
14123	549	7	530	-2.238.638	4331.45	2.212.324	0	0	0	0
14124	549	8	530	-2.116.586	4.358.085	2.212.324	0	0	0	0
14125	549	9	530	-2.026.868	4.400.263	2.212.324	0	0	0	0
14126	549	10	530	-1.977.952	4.533.112	2.953.991	0	0	0	0
14127	549	11	530	-1.957.124	4.730.144	2.953.991	0	0	0	0
14128	549	12	530	-1.962.511	4.833.152	2.953.991	0	0	0	0
14129	549	13	530	-1.957.513	4.966.566	3.942.882	0	0	0	0
14130	549	14	530	-1.970.772	5.099.188	4.606.772	0	0	0	0
14131	549	15	530	-1.953.344	5.166.735	3.792.883	0	0	0	0
14132	549	16	530	-1.920.439	5244.02	2.328.996	0	0	0	0
14133	549	17	530	-1.837.431	5.302.448	-8.848.944	0	0	0	0
14134	550	0	530	-2.566.684	4.424.576	4.034.546	0	0	0	0
14135	550	1	530	-2.570.781	4.411.461	4.451.215	0	0	0	0
14136	550	2	530	-2.576.722	4.393.664	4.865.108	0	0	0	0
14137	550	3	530	-2.600.714	4.326.881	6.131.772	0	0	0	0
14138	550	4	530	-2.632.392	4.200.145	9.073.445	0	0	0	0
14139	550	5	530	-2.676.146	3942.02	149.429	0	0	0	0
14140	550	6	530	-2805.88	3.598.149	142.929	0	0	0	0
14141	550	7	530	-3.033.221	3.200.995	1.205.679	0	0	0	0
14142	550	8	530	-3.133.355	3.033.749	1.423.735	0	0	0	0
14143	550	9	530	-3100.97	2.798.061	1.129.291	0	0	0	0
14144	550	10	530	-3.050.403	2.635.752	1.057.902	0	0	0	0
14145	550	11	530	-3.014.484	2.559.104	828.737	0	0	0	0
14148	551	9	530	-2.600.027	4.411.065	5.266.747	0	0	0	0
14149	551	8	530	-2.700.061	4.394.307	8.137.335	0	0	0	0
14150	551	7	530	-2.834.053	4.365.185	9.201.224	0	0	0	0
14151	551	6	530	-2.967.209	4.132.832	1.495.401	0	0	0	0
14152	551	5	530	-2.833.436	3.599.773	1.429.012	0	0	0	0
14153	551	4	530	-3000.59	3.067.308	1.599.297	0	0	0	0
14154	551	3	530	-3.055.926	2.764.632	108.874	0	0	0	0
14155	551	2	530	-3.033.394	2.610.417	8.917.947	0	0	0	0
14156	551	1	530	-3.019.638	2.571.302	8.440.167	0	0	0	0
14157	551	0	530	-3.016.232	2.556.657	7.984.604	0	0	0	0
14160	552	15	530	-2.600.096	4.412.123	519.617	0	0	0	0
14161	552	14	530	-2.666.624	4.413.337	6.412.331	0	0	0	0
14162	552	13	530	-2733.22	4.447.092	7.884.552	0	0	0	0
14163	552	12	530	-2.767.105	4.567.181	6.817.885	0	0	0	0
14164	552	11	530	-2.755.391	4.785.959	6.826.218	0	0	0	0
14165	552	10	530	-2.599.769	4.892.519	8.826.221	0	0	0	0
14166	552	9	530	-2.400.099	4.846.494	6.142.891	0	0	0	0
14167	552	8	530	-2.262.767	4.817.256	3.903.994	0	0	0	0
14168	552	7	530	-2114.35	4.853.801	2.576.214	0	0	0	0
14169	552	6	530	-1.866.794	4923.91	2.242.881	0	0	0	0
14170	552	5	530	-1750.02	5010.78	3.184.964	0	0	0	0
14171	552	4	530	-1662.16	5.135.023	3.184.964	0	0	0	0
14172	552	3	530	-1.717.774	5.256.218	1.612.742	0	0	0	0
14173	552	2	530	-1.764.469	5308.46	2.127.414	0	0	0	0
14174	552	1	530	-1809.56	5.311.159	-6.455.922	0	0	0	0
14175	552	0	530	-1.837.353	5.302.255	-1.146.006	0	0	0	0
14176	553	0	530	-2.987.268	3.872.802	1.010.528	0	0	0	0
14177	553	1	530	-2.977.442	3.862.578	1.241.084	0	0	0	0
14178	553	2	530	-2.942.282	3.833.488	1.413.307	0	0	0	0
14179	553	3	530	-2.867.879	3.807.217	1.699.418	0	0	0	0
14180	553	4	530	-2.758.751	3.666.401	1.699.418	0	0	0	0
14181	553	5	530	-2.744.507	3.566.719	1.699.418	0	0	0	0
14182	553	6	530	-2.878.441	3366.49	309.664	0	0	0	0
14183	553	7	530	-2.986.925	3.200.325	6.402.208	0	0	0	0
14184	553	8	530	-3.086.932	3.100.304	1.362.444	0	0	0	0
14185	553	9	530	-3.232.787	2.933.758	1.592.726	0	0	0	0
14186	553	10	530	-3.417.015	2.722.883	1.530.504	0	0	0	0
14187	553	11	530	-3.554.798	2.525.146	9.727.252	0	0	0	0
14188	553	12	530	-3.699.782	2383.51	1.199.671	0	0	0	0
14189	553	13	530	-3895.78	2.269.385	1.493.282	0	0	0	0
14190	553	14	530	-3952.79	2.235.068	1.336.339	0	0	0	0
14191	553	15	530	-3.985.542	2.199.849	1.216.061	0	0	0	0
14192	553	16	530	-3.986.339	2.156.818	1.073.561	0	0	0	0
14193	554	16	530	-2.987.268	3.872.802	1.088.306	0	0	0	0
14194	554	15	530	-2.956.146	3.908.517	2.146.641	0	0	0	0
14195	554	14	530	-2.936.334	3.971.575	2.649.434	0	0	0	0
14196	554	13	530	-2.884.569	4.040.125	3.913.326	0	0	0	0
14197	554	12	530	-2.766.362	4.099.198	1.083.833	0	0	0	0
14198	554	11	530	-2.634.031	3.966.295	1.473.555	0	0	0	0
14199	554	10	530	-2.635.211	3.631.351	1.578.555	0	0	0	0
14200	554	9	530	-2.742.253	3.331.753	1.379.943	0	0	0	0
14201	554	8	530	-2.933.023	3.061.267	1.108.559	0	0	0	0
14202	554	7	530	-3.099.765	2.732.769	9.743.919	0	0	0	0
14203	554	6	530	-3.300.142	2.466.521	9.735.587	0	0	0	0
14204	554	5	530	-3.566.366	2.299.219	1.113.421	0	0	0	0
14205	554	4	530	-3.766.707	2.165.787	1.227.031	0	0	0	0
14206	554	3	530	-3.887.781	2.139.908	1.313.978	0	0	0	0
14207	554	2	530	-3.958.017	2.151.974	1.177.866	0	0	0	0
14208	554	1	530	-3.975.215	2.154.761	1.111.199	0	0	0	0
14209	554	0	530	-3.986.026	2.155.774	1.062.173	0	0	0	0
14211	555	0	530	-2.987.223	3.872.878	1.022.927	0	0	0	0
14212	555	1	530	-2.983.157	3.866.267	1.197.927	0	0	0	0
14213	555	2	530	-2.966.441	3.847.493	1.634.039	0	0	0	0
14214	555	3	530	-2.918.658	3.822.695	165.904	0	0	0	0
14215	555	4	530	-2.833.769	3816.11	165.904	0	0	0	0
14216	555	5	530	-2.766.803	3837.26	8.562.628	0	0	0	0
14217	555	6	530	-2.601.189	3.881.341	8.729.292	0	0	0	0
14218	555	7	530	-2.559.071	3.998.733	1.261.819	0	0	0	0
14219	555	8	530	-2457.78	4.109.982	1.650.707	0	0	0	0
14220	555	9	530	-2.400.627	4.203.948	1.650.707	0	0	0	0
14221	555	10	530	-2301.09	4.255.004	189.793	0	0	0	0
14222	555	11	530	-2166.67	4.255.021	189.793	0	0	0	0
14223	555	12	530	-2.066.695	4.367.472	189.793	0	0	0	0
14224	555	13	530	-2.000.108	4.500.188	2.153.486	0	0	0	0
14225	555	14	530	-1.960.167	4.600.003	2.153.486	0	0	0	0
14226	555	15	530	-1.964.406	4.732.614	2.153.486	0	0	0	0
14227	555	16	530	-1.960.449	4.932.827	2.978.486	0	0	0	0
14228	555	17	530	-1.970.064	5.032.776	4.356.267	0	0	0	0
14229	555	18	530	-1.965.442	5.205.044	3.431.268	0	0	0	0
14230	555	19	530	-1.920.226	5.261.635	2.792.379	0	0	0	0
