field0	field1	field2
72381	Season 11	4278255360
72382	Season 11	4278255360
72383	Season 11	4278255360
72384	Season 11	4278255360
72385	Season 11	4278255360
72386	Season 11	4278255360
72387	Season 11	4278255360
72388	Season 11	4278255360
72389	Season 11	4278255360
72390	Season 11	4278255360
72391	Season 11	4278255360
72392	Season 11	4278255360
72393	Season 11	4278255360
72394	Season 11	4278255360
72395	Season 11	4278255360
72396	Season 11	4278255360
72397	Season 11	4278255360
72398	Season 11	4278255360
72399	Season 11	4278255360
72400	Season 11	4278255360
72401	Season 11	4278255360
72402	Season 11	4278255360
72403	Season 11	4278255360
72404	Season 11	4278255360
72405	Season 11	4278255360
72406	Season 11	4278255360
72407	Season 11	4278255360
72408	Season 11	4278255360
72409	Season 11	4278255360
72410	Season 11	4278255360
72411	Season 11	4278255360
72412	Season 11	4278255360
72413	Season 11	4278255360
72414	Season 11	4278255360
72415	Season 11	4278255360
72416	Season 11	4278255360
72417	Season 11	4278255360
72418	Season 11	4278255360
72419	Season 11	4278255360
72420	Season 11	4278255360
72421	Season 11	4278255360
72422	Season 11	4278255360
72423	Season 11	4278255360
72424	Season 11	4278255360
72425	Season 11	4278255360
72426	Season 11	4278255360
72427	Season 11	4278255360
72428	Season 11	4278255360
72429	Season 11	4278255360
72430	Season 11	4278255360
72431	Season 11	4278255360
72432	Season 11	4278255360
72433	Season 11	4278255360
72434	Season 11	4278255360
72435	Season 11	4278255360
72436	Season 11	4278255360
72437	Season 11	4278255360
72438	Season 11	4278255360
72439	Season 11	4278255360
72440	Season 11	4278255360
72441	Season 11	4278255360
72442	Season 11	4278255360
72443	Season 11	4278255360
72444	Season 11	4278255360
72445	Season 11	4278255360
72446	Season 11	4278255360
72447	Season 11	4278255360
72448	Season 11	4278255360
72449	Season 11	4278255360
72450	Season 11	4278255360
72451	Season 11	4278255360
72452	Season 11	4278255360
72453	Season 11	4278255360
72454	Season 11	4278255360
72455	Season 11	4278255360
72456	Season 11	4278255360
72457	Season 11	4278255360
72458	Season 11	4278255360
72459	Season 11	4278255360
72460	Season 11	4278255360
72461	Season 11	4278255360
72462	Season 11	4278255360
72463	Season 11	4278255360
72464	Season 11	4278255360
72465	Season 11	4278255360
72466	Season 11	4278255360
72467	Season 11	4278255360
72468	Season 11	4278255360
73412	Season 11 Elite	4278255360
73413	Season 11 Elite	4278255360
73414	Season 11 Elite	4278255360
73415	Season 11 Elite	4278255360
73416	Season 11 Elite	4278255360
73417	Season 11 Elite	4278255360
73418	Season 11 Elite	4278255360
73419	Season 11 Elite	4278255360
73420	Season 11 Elite	4278255360
73421	Season 11 Elite	4278255360
73422	Season 11 Elite	4278255360
73423	Season 11 Elite	4278255360
73424	Season 11 Elite	4278255360
73425	Season 11 Elite	4278255360
73426	Season 11 Elite	4278255360
73427	Season 11 Elite	4278255360
73428	Season 11 Elite	4278255360
73429	Season 11 Elite	4278255360
73430	Season 11 Elite	4278255360
73431	Season 11 Elite	4278255360
73432	Season 11 Elite	4278255360
73433	Season 11 Elite	4278255360
73434	Season 11 Elite	4278255360
73435	Season 11 Elite	4278255360
73436	Season 11 Elite	4278255360
73437	Season 11 Elite	4278255360
73438	Season 11 Elite	4278255360
73439	Season 11 Elite	4278255360
73440	Season 11 Elite	4278255360
73441	Season 11 Elite	4278255360
73442	Season 11 Elite	4278255360
73443	Season 11 Elite	4278255360
73444	Season 11 Elite	4278255360
73445	Season 11	4278255360
73446	Season 11	4278255360
73447	Season 11	4278255360
73448	Season 11	4278255360
73449	Season 11	4278255360
73450	Season 11	4278255360
73451	Season 11	4278255360
73452	Season 11	4278255360
73453	Season 11	4278255360
73454	Season 11	4278255360
73455	Season 11	4278255360
73456	Season 11	4278255360
73457	Season 11	4278255360
73458	Season 11	4278255360
73459	Season 11	4278255360
73460	Season 11	4278255360
73461	Season 11	4278255360
73462	Season 11	4278255360
73463	Season 11	4278255360
73464	Season 11	4278255360
73465	Season 11	4278255360
73466	Season 11	4278255360
73467	Season 11	4278255360
73468	Season 11	4278255360
73469	Season 11	4278255360
73470	Season 11	4278255360
73471	Season 11	4278255360
73472	Season 11	4278255360
73473	Season 11	4278255360
73474	Season 11	4278255360
73475	Season 11	4278255360
73476	Season 11	4278255360
73477	Season 11	4278255360
73478	Season 11	4278255360
73479	Season 11	4278255360
73480	Season 11	4278255360
73481	Season 11	4278255360
73482	Season 11	4278255360
73483	Season 11	4278255360
73484	Season 11	4278255360
73485	Season 11	4278255360
73486	Season 11	4278255360
73487	Season 11	4278255360
73488	Season 11	4278255360
73489	Season 11	4278255360
73490	Season 11	4278255360
73491	Season 11	4278255360
73492	Season 11	4278255360
73493	Season 11	4278255360
73494	Season 11	4278255360
73495	Season 11	4278255360
73496	Season 11	4278255360
73497	Season 11	4278255360
73498	Season 11	4278255360
73499	Season 11	4278255360
73500	Season 11	4278255360
73501	Season 11	4278255360
73502	Season 11	4278255360
73503	Season 11	4278255360
73504	Season 11	4278255360
73505	Season 11	4278255360
73506	Season 11	4278255360
73507	Season 11	4278255360
73508	Season 11	4278255360
73509	Season 11	4278255360
73510	Season 11	4278255360
73511	Season 11	4278255360
73512	Season 11	4278255360
73513	Season 11	4278255360
73514	Season 11	4278255360
73515	Season 11	4278255360
73516	Season 11	4278255360
73517	Season 11	4278255360
73518	Season 11	4278255360
73519	Season 11	4278255360
73520	Season 11	4278255360
73521	Season 11	4278255360
73522	Season 11	4278255360
73523	Season 11	4278255360
73524	Season 11	4278255360
73525	Season 11	4278255360
73526	Season 11	4278255360
73527	Season 11	4278255360
73528	Season 11	4278255360
73529	Season 11	4278255360
73530	Season 11	4278255360
73531	Season 11	4278255360
73532	Season 11	4278255360
73533	Season 11	4278255360
73534	Season 11	4278255360
73535	Season 11	4278255360
73536	Season 11	4278255360
73537	Season 11	4278255360
73538	Season 11	4278255360
73539	Season 11	4278255360
73540	Season 11	4278255360
73541	Season 11	4278255360
73542	Season 11	4278255360
73543	Season 11	4278255360
73544	Season 11	4278255360
73545	Season 11	4278255360
73546	Season 11	4278255360
73547	Season 11	4278255360
73548	Season 11	4278255360
73549	Season 11	4278255360
73550	Season 11	4278255360
73551	Season 11	4278255360
73552	Season 11	4278255360
73553	Season 11	4278255360
73554	Season 11	4278255360
73555	Season 11	4278255360
73556	Season 11	4278255360
73557	Season 11	4278255360
73558	Season 11	4278255360
73559	Season 11	4278255360
73560	Season 11	4278255360
73561	Season 11	4278255360
73562	Season 11	4278255360
73563	Season 11	4278255360
73564	Season 11	4278255360
73565	Season 11	4278255360
73566	Season 11	4278255360
73567	Season 11	4278255360
73568	Season 11	4278255360
73569	Season 11	4278255360
73570	Season 11	4278255360
73571	Season 11	4278255360
73572	Season 11	4278255360
73573	Season 11	4278255360
73574	Season 11	4278255360
73575	Season 11	4278255360
73576	Season 11	4278255360
73577	Season 11	4278255360
73578	Season 11	4278255360
73579	Season 11	4278255360
73580	Season 11	4278255360
73581	Season 11	4278255360
73582	Season 11	4278255360
73583	Season 11	4278255360
73584	Season 11	4278255360
73585	Season 11	4278255360
73586	Season 11	4278255360
73587	Season 11	4278255360
73588	Season 11	4278255360
73589	Season 11	4278255360
73590	Season 11	4278255360
73591	Season 11	4278255360
73592	Season 11	4278255360
73593	Season 11	4278255360
73594	Season 11	4278255360
73595	Season 11	4278255360
73596	Season 11	4278255360
73597	Season 11	4278255360
73598	Season 11	4278255360
73599	Season 11	4278255360
73600	Season 11	4278255360
73601	Season 11	4278255360
73602	Season 11	4278255360
73603	Season 11	4278255360
73604	Season 11	4278255360
73605	Season 11	4278255360
73606	Season 11	4278255360
73607	Season 11	4278255360
73608	Season 11	4278255360
73609	Season 11	4278255360
73610	Season 11	4278255360
73611	Season 11	4278255360
73612	Season 11	4278255360
73613	Season 11	4278255360
73614	Season 11	4278255360
73615	Season 11	4278255360
73616	Season 11	4278255360
73617	Season 11	4278255360
73618	Season 11	4278255360
73619	Season 11	4278255360
73620	Season 11	4278255360
73621	Season 11	4278255360
73622	Season 11	4278255360
73623	Season 11	4278255360
73624	Season 11	4278255360
73625	Season 11	4278255360
73626	Season 11	4278255360
73627	Season 11	4278255360
73628	Season 11	4278255360
73629	Season 11	4278255360
73630	Season 11	4278255360
73631	Season 11	4278255360
73632	Season 11	4278255360
73633	Season 11	4278255360
73634	Season 11	4278255360
73635	Season 11	4278255360
73636	Season 11	4278255360
73637	Season 11	4278255360
73638	Season 11	4278255360
73639	Season 11	4278255360
73640	Season 11	4278255360
73641	Season 11	4278255360
73642	Season 11	4278255360
73643	Season 11	4278255360
73644	Season 11	4278255360
73645	Season 11	4278255360
73646	Season 11	4278255360
73647	Season 11	4278255360
73648	Season 11	4278255360
73651	Season 11 Elite	4278255360
73652	Season 11 Elite	4278255360
73653	Season 11 Elite	4278255360
73654	Season 11 Elite	4278255360
73655	Season 11 Elite	4278255360
73656	Season 11 Elite	4278255360
73657	Season 11 Elite	4278255360
73658	Season 11 Elite	4278255360
73659	Season 11 Elite	4278255360
73660	Season 11 Elite	4278255360
73661	Season 11 Elite	4278255360
73662	Season 11 Elite	4278255360
73663	Season 11 Elite	4278255360
73664	Season 11 Elite	4278255360
73665	Season 11 Elite	4278255360
73666	Season 11 Elite	4278255360
73667	Season 11 Elite	4278255360
73668	Season 11 Elite	4278255360
73669	Season 11 Elite	4278255360
73670	Season 11 Elite	4278255360
73671	Season 11 Elite	4278255360
73672	Season 11 Elite	4278255360
73673	Season 11 Elite	4278255360
73674	Season 11 Elite	4278255360
73675	Season 11 Elite	4278255360
73676	Season 11 Elite	4278255360
73677	Season 11 Elite	4278255360
73678	Season 11 Elite	4278255360
73679	Season 11 Elite	4278255360
73680	Season 11 Elite	4278255360
73681	Season 11 Elite	4278255360
73682	Season 11 Elite	4278255360
73683	Season 11 Elite	4278255360
73684	Season 11 Elite	4278255360
73685	Season 11 Elite	4278255360
73686	Season 11 Elite	4278255360
73687	Season 11 Elite	4278255360
73688	Season 11 Elite	4278255360
73689	Season 11 Elite	4278255360
73690	Season 11 Elite	4278255360
73691	Season 11 Elite	4278255360
73692	Season 11 Elite	4278255360
73693	Season 11 Elite	4278255360
73694	Season 11 Elite	4278255360
73695	Season 11 Elite	4278255360
73696	Season 11 Elite	4278255360
73697	Season 11 Elite	4278255360
73698	Season 11 Elite	4278255360
73699	Season 11 Elite	4278255360
73700	Season 11 Elite	4278255360
73701	Season 11 Elite	4278255360
73702	Season 11 Elite	4278255360
73703	Season 11 Elite	4278255360
73704	Season 11 Elite	4278255360
73705	Season 11 Elite	4278255360
73706	Season 11 Elite	4278255360
73707	Season 11 Elite	4278255360
73708	Season 11 Elite	4278255360
73709	Season 11 Elite	4278255360
73710	Season 11 Elite	4278255360
73711	Season 11 Elite	4278255360
73712	Season 11 Elite	4278255360
73713	Season 11 Elite	4278255360
73714	Season 11 Elite	4278255360
73715	Season 11 Elite	4278255360
73716	Season 11 Elite	4278255360
73717	Season 11 Elite	4278255360
73718	Season 11 Elite	4278255360
73719	Season 11 Elite	4278255360
73720	Season 11 Elite	4278255360
73721	Season 11 Elite	4278255360
73722	Season 11 Elite	4278255360
73723	Season 11 Elite	4278255360
73724	Season 11 Elite	4278255360
73725	Season 11 Elite	4278255360
73726	Season 11 Elite	4278255360
73727	Season 11 Elite	4278255360
73728	Season 11 Elite	4278255360
73729	Season 11 Elite	4278255360
73730	Season 11 Elite	4278255360
73731	Season 11 Elite	4278255360
73732	Season 11 Elite	4278255360
73733	Season 11 Elite	4278255360
73734	Season 11 Elite	4278255360
73735	Season 11 Elite	4278255360
73736	Season 11 Elite	4278255360
73737	Season 11 Elite	4278255360
73738	Season 11 Elite	4278255360
73739	Season 11 Elite	4278255360
73740	Season 11 Elite	4278255360
73741	Season 11 Elite	4278255360
73742	Season 11 Elite	4278255360
73743	Season 11 Elite	4278255360
73744	Season 11 Elite	4278255360
73745	Season 11 Elite	4278255360
74783	Season 11 Elite	4278255360
74784	Season 11 Elite	4278255360
74785	Season 11 Elite	4278255360
74786	Season 11 Elite	4278255360
77969	Raid Finder	4278255360
77970	Raid Finder	4278255360
77971	Raid Finder	4278255360
77972	Raid Finder	4278255360
77973	Raid Finder	4278255360
77974	Raid Finder	4278255360
77975	Raid Finder	4278255360
77976	Raid Finder	4278255360
77977	Raid Finder	4278255360
77978	Raid Finder	4278255360
77979	Raid Finder	4278255360
77980	Raid Finder	4278255360
77981	Raid Finder	4278255360
77982	Raid Finder	4278255360
77983	Raid Finder	4278255360
77984	Raid Finder	4278255360
77985	Raid Finder	4278255360
77986	Raid Finder	4278255360
77987	Raid Finder	4278255360
77988	Raid Finder	4278255360
78374	Raid Finder	4278255360
78375	Raid Finder	4278255360
78376	Raid Finder	4278255360
78377	Raid Finder	4278255360
78378	Raid Finder	4278255360
78379	Raid Finder	4278255360
78380	Raid Finder	4278255360
78381	Raid Finder	4278255360
78382	Raid Finder	4278255360
78383	Raid Finder	4278255360
78384	Raid Finder	4278255360
78385	Raid Finder	4278255360
78386	Raid Finder	4278255360
78394	Raid Finder	4278255360
78395	Raid Finder	4278255360
78396	Raid Finder	4278255360
78397	Raid Finder	4278255360
78398	Raid Finder	4278255360
78399	Raid Finder	4278255360
78400	Raid Finder	4278255360
78407	Raid Finder	4278255360
78408	Raid Finder	4278255360
78409	Raid Finder	4278255360
78410	Raid Finder	4278255360
78411	Raid Finder	4278255360
78412	Raid Finder	4278255360
78421	Raid Finder	4278255360
78422	Raid Finder	4278255360
78423	Raid Finder	4278255360
78424	Raid Finder	4278255360
78425	Raid Finder	4278255360
78426	Raid Finder	4278255360
78427	Raid Finder	4278255360
78428	Raid Finder	4278255360
78437	Raid Finder	4278255360
78438	Raid Finder	4278255360
78439	Raid Finder	4278255360
78440	Raid Finder	4278255360
78441	Raid Finder	4278255360
78442	Raid Finder	4278255360
78443	Raid Finder	4278255360
78444	Raid Finder	4278255360
78453	Raid Finder	4278255360
78454	Raid Finder	4278255360
78455	Raid Finder	4278255360
78456	Raid Finder	4278255360
78457	Raid Finder	4278255360
78458	Raid Finder	4278255360
78459	Raid Finder	4278255360
78460	Raid Finder	4278255360
78466	Raid Finder	4278255360
78467	Raid Finder	4278255360
78468	Raid Finder	4278255360
78469	Raid Finder	4278255360
78470	Raid Finder	4278255360
78480	Raid Finder	4278255360
78481	Raid Finder	4278255360
78482	Raid Finder	4278255360
78483	Raid Finder	4278255360
78484	Raid Finder	4278255360
78485	Raid Finder	4278255360
78486	Raid Finder	4278255360
78487	Raid Finder	4278255360
78488	Raid Finder	4278255360
78494	Raid Finder	4278255360
78495	Raid Finder	4278255360
78496	Raid Finder	4278255360
78497	Raid Finder	4278255360
78498	Raid Finder	4278255360
78578	Raid Finder	4278255360
78579	Raid Finder	4278255360
78580	Raid Finder	4278255360
78581	Raid Finder	4278255360
78582	Raid Finder	4278255360
78583	Raid Finder	4278255360
78584	Raid Finder	4278255360
78585	Raid Finder	4278255360
78586	Raid Finder	4278255360
78587	Raid Finder	4278255360
78588	Raid Finder	4278255360
78589	Raid Finder	4278255360
78590	Raid Finder	4278255360
78591	Raid Finder	4278255360
78592	Raid Finder	4278255360
78593	Raid Finder	4278255360
78594	Raid Finder	4278255360
78595	Raid Finder	4278255360
78596	Raid Finder	4278255360
78597	Raid Finder	4278255360
78598	Raid Finder	4278255360
78599	Raid Finder	4278255360
78600	Raid Finder	4278255360
78601	Raid Finder	4278255360
78602	Raid Finder	4278255360
78603	Raid Finder	4278255360
78604	Raid Finder	4278255360
78605	Raid Finder	4278255360
78606	Raid Finder	4278255360
78607	Raid Finder	4278255360
78608	Raid Finder	4278255360
78609	Raid Finder	4278255360
78610	Raid Finder	4278255360
78611	Raid Finder	4278255360
78612	Raid Finder	4278255360
78613	Raid Finder	4278255360
78614	Raid Finder	4278255360
78615	Raid Finder	4278255360
78616	Raid Finder	4278255360
78617	Raid Finder	4278255360
78618	Raid Finder	4278255360
78619	Raid Finder	4278255360
78620	Raid Finder	4278255360
78621	Raid Finder	4278255360
78622	Raid Finder	4278255360
78623	Raid Finder	4278255360
78624	Raid Finder	4278255360
78625	Raid Finder	4278255360
78626	Raid Finder	4278255360
78627	Raid Finder	4278255360
78628	Raid Finder	4278255360
78629	Raid Finder	4278255360
78630	Raid Finder	4278255360
78631	Raid Finder	4278255360
78632	Raid Finder	4278255360
78633	Raid Finder	4278255360
78634	Raid Finder	4278255360
78635	Raid Finder	4278255360
78636	Raid Finder	4278255360
78637	Raid Finder	4278255360
78638	Raid Finder	4278255360
78639	Raid Finder	4278255360
78640	Raid Finder	4278255360
78641	Raid Finder	4278255360
78642	Raid Finder	4278255360
78643	Raid Finder	4278255360
78644	Raid Finder	4278255360
78645	Raid Finder	4278255360
78646	Raid Finder	4278255360
78647	Raid Finder	4278255360
78648	Raid Finder	4278255360
78649	Raid Finder	4278255360
78650	Raid Finder	4278255360
78651	Raid Finder	4278255360
78652	Raid Finder	4278255360
78653	Raid Finder	4278255360
78654	Raid Finder	4278255360
78655	Raid Finder	4278255360
78656	Raid Finder	4278255360
78752	Raid Finder	4278255360
78753	Raid Finder	4278255360
78754	Raid Finder	4278255360
78755	Raid Finder	4278255360
78756	Raid Finder	4278255360
78757	Raid Finder	4278255360
78758	Raid Finder	4278255360
78759	Raid Finder	4278255360
78760	Raid Finder	4278255360
78761	Raid Finder	4278255360
78762	Raid Finder	4278255360
78763	Raid Finder	4278255360
78764	Raid Finder	4278255360
78765	Raid Finder	4278255360
78766	Raid Finder	4278255360
78767	Raid Finder	4278255360
78768	Raid Finder	4278255360
78769	Raid Finder	4278255360
78770	Raid Finder	4278255360
78771	Raid Finder	4278255360
78772	Raid Finder	4278255360
78773	Raid Finder	4278255360
78774	Raid Finder	4278255360
78775	Raid Finder	4278255360
78776	Raid Finder	4278255360
78777	Raid Finder	4278255360
78778	Raid Finder	4278255360
78779	Raid Finder	4278255360
78780	Raid Finder	4278255360
78781	Raid Finder	4278255360
78782	Raid Finder	4278255360
78783	Raid Finder	4278255360
78784	Raid Finder	4278255360
78785	Raid Finder	4278255360
78786	Raid Finder	4278255360
78787	Raid Finder	4278255360
78788	Raid Finder	4278255360
78789	Raid Finder	4278255360
78790	Raid Finder	4278255360
78791	Raid Finder	4278255360
78792	Raid Finder	4278255360
78793	Raid Finder	4278255360
78794	Raid Finder	4278255360
78795	Raid Finder	4278255360
78796	Raid Finder	4278255360
78797	Raid Finder	4278255360
78798	Raid Finder	4278255360
78799	Raid Finder	4278255360
78800	Raid Finder	4278255360
78801	Raid Finder	4278255360
78802	Raid Finder	4278255360
78803	Raid Finder	4278255360
78804	Raid Finder	4278255360
78805	Raid Finder	4278255360
78806	Raid Finder	4278255360
78807	Raid Finder	4278255360
78808	Raid Finder	4278255360
78809	Raid Finder	4278255360
78810	Raid Finder	4278255360
78811	Raid Finder	4278255360
78812	Raid Finder	4278255360
78813	Raid Finder	4278255360
78814	Raid Finder	4278255360
78815	Raid Finder	4278255360
78816	Raid Finder	4278255360
78817	Raid Finder	4278255360
78818	Raid Finder	4278255360
78819	Raid Finder	4278255360
78820	Raid Finder	4278255360
78821	Raid Finder	4278255360
78822	Raid Finder	4278255360
78823	Raid Finder	4278255360
78824	Raid Finder	4278255360
78825	Raid Finder	4278255360
78826	Raid Finder	4278255360
78827	Raid Finder	4278255360
78828	Raid Finder	4278255360
78829	Raid Finder	4278255360
78830	Raid Finder	4278255360
78831	Raid Finder	4278255360
78832	Raid Finder	4278255360
78833	Raid Finder	4278255360
78834	Raid Finder	4278255360
78835	Raid Finder	4278255360
78836	Raid Finder	4278255360
78837	Raid Finder	4278255360
78838	Raid Finder	4278255360
78839	Raid Finder	4278255360
78840	Raid Finder	4278255360
78841	Raid Finder	4278255360
78842	Raid Finder	4278255360
78843	Raid Finder	4278255360
78844	Raid Finder	4278255360
78845	Raid Finder	4278255360
78846	Raid Finder	4278255360
78862	Raid Finder	4278255360
78863	Raid Finder	4278255360
78864	Raid Finder	4278255360
78865	Raid Finder	4278255360
78866	Raid Finder	4278255360
78867	Raid Finder	4278255360
78868	Raid Finder	4278255360
78869	Raid Finder	4278255360
78870	Raid Finder	4278255360
78871	Raid Finder	4278255360
78872	Raid Finder	4278255360
78873	Raid Finder	4278255360
78874	Raid Finder	4278255360
78875	Raid Finder	4278255360
78876	Raid Finder	4278255360
79715	Raid Finder	4278255360
81058	Heroic	65280
81059	Heroic	65280
81060	Heroic	65280
81061	Heroic	65280
81062	Heroic	65280
81063	Heroic	65280
81064	Heroic	65280
81065	Heroic	65280
81066	Heroic	65280
81067	Heroic	65280
81068	Heroic	65280
81069	Heroic	65280
81070	Heroic	65280
81071	Heroic	65280
81072	Heroic	65280
81073	Heroic	65280
81074	Heroic	65280
81075	Heroic	65280
81076	Heroic	65280
81077	Heroic	65280
81078	Heroic	65280
81079	Heroic	65280
81080	Heroic	65280
81081	Heroic	65280
81082	Heroic	65280
81083	Heroic	65280
81084	Heroic	65280
81085	Heroic	65280
81086	Heroic	65280
81087	Heroic	65280
81088	Heroic	65280
81089	Heroic	65280
81090	Heroic	65280
81091	Heroic	65280
81092	Heroic	65280
81093	Heroic	65280
81094	Heroic	65280
81095	Heroic	65280
81096	Heroic	65280
81097	Heroic	65280
81098	Heroic	65280
81099	Heroic	65280
81100	Heroic	65280
81101	Heroic	65280
81102	Heroic	65280
81103	Heroic	65280
81104	Heroic	65280
81105	Heroic	65280
81106	Heroic	65280
81107	Heroic	65280
81108	Heroic	65280
81109	Heroic	65280
81110	Heroic	65280
81111	Heroic	65280
81112	Heroic	65280
81113	Heroic	65280
81114	Heroic	65280
81123	Heroic	65280
81124	Heroic	65280
81125	Heroic	65280
81126	Heroic	65280
81127	Heroic	65280
81128	Heroic	65280
81129	Heroic	65280
81130	Heroic	65280
81131	Heroic	65280
81132	Heroic	65280
81133	Heroic	65280
81134	Heroic	65280
81135	Heroic	65280
81136	Heroic	65280
81138	Heroic	65280
81139	Heroic	65280
81140	Heroic	65280
81141	Heroic	65280
81179	Heroic	65280
81180	Heroic	65280
81181	Heroic	65280
81182	Heroic	65280
81184	Heroic	65280
81185	Heroic	65280
81186	Heroic	65280
81187	Heroic	65280
81188	Heroic	65280
81189	Heroic	65280
81190	Heroic	65280
81191	Heroic	65280
81192	Heroic	65280
81229	Heroic	65280
81230	Heroic	65280
81232	Heroic	65280
81233	Heroic	65280
81234	Heroic	65280
81235	Heroic	65280
81236	Heroic	65280
81237	Heroic	65280
81238	Heroic	65280
81239	Heroic	65280
81240	Heroic	65280
81241	Heroic	65280
81242	Heroic	65280
81243	Heroic	65280
81244	Heroic	65280
81245	Heroic	65280
81246	Heroic	65280
81247	Heroic	65280
81248	Heroic	65280
81249	Heroic	65280
81251	Heroic	65280
81252	Heroic	65280
81253	Heroic	65280
81254	Heroic	65280
81255	Heroic	65280
81256	Heroic	65280
81257	Heroic	65280
81262	Heroic	65280
81263	Heroic	65280
81264	Heroic	65280
81265	Heroic	65280
81266	Heroic	65280
81267	Heroic	65280
81268	Heroic	65280
81270	Heroic	65280
81271	Heroic	65280
81272	Heroic	65280
81273	Heroic	65280
81274	Heroic	65280
81275	Heroic	65280
81276	Heroic	65280
81277	Heroic	65280
81279	Heroic	65280
81280	Heroic	65280
81281	Heroic	65280
81282	Heroic	65280
81283	Heroic	65280
81284	Heroic	65280
81285	Heroic	65280
81286	Heroic	65280
81287	Heroic	65280
81288	Heroic	65280
81289	Heroic	65280
81290	Heroic	65280
81291	Heroic	65280
81292	Heroic	65280
81560	Heroic	65280
81561	Heroic	65280
81562	Heroic	65280
81563	Heroic	65280
81564	Heroic	65280
81565	Heroic	65280
81566	Heroic	65280
81567	Heroic	65280
81568	Heroic	65280
81569	Heroic	65280
81570	Heroic	65280
81571	Heroic	65280
81572	Heroic	65280
81573	Heroic	65280
81574	Heroic	65280
81575	Heroic	65280
81576	Heroic	65280
81577	Heroic	65280
81578	Heroic	65280
81687	Heroic	65280
81688	Heroic	65280
81689	Heroic	65280
81690	Heroic	65280
81691	Heroic	65280
81692	Heroic	65280
81693	Heroic	65280
81694	Heroic	65280
81695	Heroic	65280
81696	Heroic	65280
81697	Heroic	65280
81698	Heroic	65280
81699	Heroic	65280
81700	Heroic	65280
81906	Season 10 Elite	4294967295
82347	Season 10 Elite	4294967295
82348	Season 10 Elite	4294967295
82351	Season 10 Elite	4294967295
82352	Season 10 Elite	4294967295
82382	Season 10 Elite	4294967295
82421	Season 12	65280
82422	Season 12	65280
82423	Season 12	65280
82424	Season 12	65280
82425	Season 12	65280
82426	Season 12	65280
82427	Season 12	65280
82428	Season 12	65280
82429	Season 12	65280
82430	Season 12	65280
82431	Season 12	65280
82432	Season 12	65280
82433	Season 12	65280
82434	Season 12	65280
82435	Season 12	65280
82436	Season 12	65280
82770	Season 10 Elite	4294967295
82785	Season 10 Elite	4294967295
82788	Season 10 Elite	4294967295
82789	Season 10 Elite	4294967295
82812	Heroic	65280
82813	Heroic	65280
82814	Heroic	65280
82815	Heroic	65280
82816	Heroic	65280
82817	Heroic	65280
82818	Heroic	65280
82819	Heroic	65280
82820	Heroic	65280
82821	Heroic	65280
82822	Heroic	65280
82823	Heroic	65280
82824	Heroic	65280
82825	Heroic	65280
82826	Heroic	65280
82827	Heroic	65280
82828	Heroic	65280
82847	Heroic	65280
82848	Heroic	65280
82850	Heroic	65280
82851	Heroic	65280
82852	Heroic	65280
82853	Heroic	65280
82854	Heroic	65280
82855	Heroic	65280
82856	Heroic	65280
82857	Heroic	65280
82858	Heroic	65280
82859	Heroic	65280
82860	Heroic	65280
82861	Heroic	65280
82862	Heroic	65280
82943	Season 12	65280
82944	Season 12	65280
82945	Season 12	65280
82946	Season 12	65280
82947	Season 12	65280
82948	Season 12	65280
82949	Season 12	65280
82950	Season 12	65280
82951	Season 12	65280
82952	Season 12	65280
82953	Season 12	65280
82954	Season 12	65280
82955	Season 12	65280
82956	Season 12	65280
82957	Season 12	65280
82958	Season 12	65280
83081	Season 10 Elite	4294967295
83763	Tier 2	4294967295
83764	Tier 2	4294967295
83765	Tier 2	4294967295
84344	Season 12	65280
84345	Season 12	65280
84346	Season 12	65280
84347	Season 12	65280
84348	Season 12	65280
84349	Season 12	65280
84351	Season 12	65280
84352	Season 12	65280
84353	Season 12	65280
84354	Season 12	65280
84355	Season 12	65280
84356	Season 12	65280
84357	Season 12	65280
84358	Season 12	65280
84359	Season 12	65280
84360	Season 12	65280
84361	Season 12	65280
84362	Season 12	65280
84363	Season 12	65280
84364	Season 12	65280
84365	Season 12	65280
84366	Season 12	65280
84367	Season 12	65280
84369	Season 12	65280
84370	Season 12	65280
84371	Season 12	65280
84372	Season 12	65280
84373	Season 12	65280
84374	Season 12	65280
84375	Season 12	65280
84376	Season 12	65280
84377	Season 12	65280
84378	Season 12	65280
84379	Season 12	65280
84380	Season 12	65280
84381	Season 12	65280
84382	Season 12	65280
84383	Season 12	65280
84384	Season 12	65280
84385	Season 12	65280
84386	Season 12	65280
84387	Season 12	65280
84388	Season 12	65280
84389	Season 12	65280
84390	Season 12	65280
84391	Season 12	65280
84392	Season 12	65280
84393	Season 12	65280
84394	Season 12	65280
84395	Season 12	65280
84396	Season 12	65280
84397	Season 12	65280
84399	Season 12	65280
84400	Season 12	65280
84401	Season 12	65280
84402	Season 12	65280
84403	Season 12	65280
84404	Season 12	65280
84405	Season 12	65280
84406	Season 12	65280
84407	Season 12	65280
84408	Season 12	65280
84409	Season 12	65280
84410	Season 12	65280
84411	Season 12	65280
84412	Season 12	65280
84413	Season 12	65280
84414	Season 12	65280
84415	Season 12	65280
84416	Season 12	65280
84417	Season 12	65280
84418	Season 12	65280
84419	Season 12	65280
84420	Season 12	65280
84421	Season 12	65280
84422	Season 12	65280
84423	Season 12	65280
84424	Season 12	65280
84425	Season 12	65280
84426	Season 12	65280
