field0	field1	field2	field3	field4	field5	field6
1226	28272	0	0	100	0	699048
1227	28305	0	0	100	0	4
1228	28311	0	3	101	0	0
1229	28313	0	0	10	0	1581224
1230	28322	0	5	101	0	0
1231	28336	0	0	0	0	0
1233	28413	0	99	101	0	0
1235	28428	0	3	101	0	0
1236	28429	0	0	25	0	20
1237	28458	0	0	100	0	20
1238	28460	0	0	100	0	20
1239	28467	0	8	101	0	0
1241	28470	0	99	101	0	0
1242	28592	0	0	66	0	65536
1243	28593	0	0	100	0	65536
1244	28679	0	9	101	0	0
1245	28682	0	10	101	0	0
1246	28714	0	0	101	0	68
1247	28719	0	0	100	0	16384
1248	28726	0	0	101	0	68
1250	28734	0	3	101	0	0
1251	28742	0	0	0	0	0
1252	28750	0	7	101	0	0
1253	28752	0	0	100	0	320
1254	28754	0	0	101	0	4
1255	28761	0	0	15	0	65536
1256	28762	0	0	100	1	65536
1257	28764	0	0	20	0	131072
1258	28771	0	0	20	0	65536
1259	28772	0	0	100	1	131072
1260	28780	0	0	100	5	81920
1261	28786	0	99	101	0	0
1262	28789	0	0	10	0	16384
1263	28796	0	3	101	0	0
1265	28802	0	0	5	0	81920
1266	28809	0	0	100	0	16384
1267	28812	0	0	100	0	16
1268	28815	0	0	100	1	87376
1269	28816	0	0	100	0	4
1270	28823	0	0	10	0	16384
1271	28832	0	99	101	0	0
1272	28833	0	99	101	0	0
1273	28834	0	99	101	0	0
1274	28835	0	99	101	0	0
1275	28845	0	0	100	0	664232
1276	28847	0	0	100	0	16384
1277	28849	0	0	100	0	16384
1279	28969	0	99	101	0	0
1282	29074	0	0	100	0	65536
1283	29075	0	0	100	0	65536
1284	29076	0	0	100	0	65536
1285	29118	0	0	8	0	20
1286	29119	0	0	16	0	20
1289	29150	0	0	100	0	20
1290	29162	0	0	15	0	40
1292	29175	0	1	101	0	0
1293	29179	0	0	100	0	65536
1294	29180	0	0	100	0	65536
1296	29185	0	0	100	0	87040
1297	29194	0	0	100	0	17408
1299	29196	0	0	100	0	17408
1301	29198	0	0	100	0	17408
1303	29201	0	0	0	0	0
1307	29220	0	0	5	0	20
1309	29290	0	5	101	0	0
1310	29291	0	0	5	0	20
1311	29293	0	3	101	0	0
1312	29299	0	0	40	0	20
1313	29306	0	99	101	0	0
1314	29307	0	0	100	0	4
1316	29315	0	0	100	0	131072
1317	29319	0	0	10	0	139400
1318	29323	0	10	101	0	0
1319	29325	0	50	101	0	0
1320	29326	0	10	101	0	0
1321	29363	0	0	8	0	20
1322	29385	0	0	100	0	4
1323	29386	0	0	0	0	0
1324	29420	0	0	0	0	0
1325	29441	0	0	100	0	131072
1326	29444	0	0	100	0	131072
1327	29448	0	0	100	1	5136
1328	29455	0	0	100	0	40
1330	29479	0	0	100	1	139424
1333	29494	0	0	50	0	332116
1334	29497	0	0	50	0	332116
1335	29501	0	0	100	0	320
1339	29544	0	0	0	0	0
1340	29583	0	3	101	0	0
1341	29593	0	0	10	0	174760
1342	29594	0	0	20	0	174760
1343	29601	0	0	100	0	87312
1344	29604	0	10	101	0	0
1346	29618	0	10	101	0	0
1347	29624	0	0	100	0	320
1348	29625	0	0	100	0	320
1349	29626	0	0	100	0	320
1350	29632	0	0	100	0	320
1351	29633	0	0	100	0	320
1352	29634	0	0	100	0	320
1353	29635	0	0	100	0	320
1354	29636	0	0	100	0	320
1355	29637	0	0	100	0	320
1356	29659	0	99	101	0	0
1357	29660	0	99	101	0	0
1359	29716	0	5	101	0	0
1360	29718	0	0	100	0	40
1361	29722	0	5	100	1	0
1362	29723	0	0	3	0	20
1363	29724	0	0	9	0	20
1364	29725	0	0	6	0	20
1365	29787	0	0	10	0	20
1366	29788	0	0	100	0	40
1367	29790	0	0	20	0	20
1368	29792	0	0	30	0	20
1369	29793	0	0	100	0	655360
1370	29794	0	0	100	0	640
1371	29801	0	0	0	0	0
1372	29834	0	0	100	0	174760
1373	29838	0	0	100	0	174760
1374	29849	0	0	100	0	664232
1378	29908	0	0	100	0	20
1380	29976	0	0	100	1	87376
1381	29977	0	0	100	3	65536
1382	29983	0	15	101	0	0
1383	29991	0	0	100	0	664232
1384	30003	0	0	100	1	131072
1385	30008	0	15	101	0	0
1386	30037	0	10	101	0	0
1387	30039	0	0	100	0	557056
1388	30049	0	0	100	0	87376
1389	30051	0	0	100	0	87376
1390	30052	0	0	100	0	87376
1392	30079	0	0	10	0	20
1393	30080	0	0	10	0	40
1394	30081	0	0	10	0	40
1395	30094	0	0	100	0	664232
1400	30113	0	3	101	0	0
1402	30151	0	0	0	0	0
1404	30160	0	0	100	0	65536
1410	30285	0	99	101	0	0
1411	30293	0	0	100	0	65536
1412	30295	0	0	100	0	65536
1413	30296	0	0	30	0	65536
1414	30299	0	0	50	0	664232
1416	30302	0	0	30	0	131072
1417	30403	0	0	100	0	20
1419	30410	0	0	100	0	0
1421	30421	0	99	101	0	0
1422	30422	0	99	101	0	0
1423	30423	0	99	101	0	0
1424	30466	0	99	101	0	0
1425	30467	0	99	101	0	0
1426	30468	0	99	101	0	0
1427	30475	0	0	100	5	20
1430	30494	0	10	101	0	0
1433	30516	0	0	100	0	4
1434	30531	0	99	101	0	0
1435	30550	0	0	3	0	16384
1436	30554	0	5	100	0	65536
1437	30557	0	0	3	0	69632
1438	30559	0	2	101	0	0
1439	30562	0	0	3	0	139944
1440	30564	0	1	100	0	340
1441	30567	0	0	100	0	340
1442	30598	0	0	100	0	20
1443	30610	0	5	100	0	65536
1444	30636	0	0	101	1	340
1445	30639	0	5	101	0	0
1446	30641	0	8	101	0	0
1450	30659	0	5	101	0	0
1451	30731	0	1	100	0	340
1454	30802	0	0	100	0	20
1455	30808	0	0	0	0	0
1457	30822	0	8	101	0	0
1458	30823	0	0	100	0	20
1459	30824	0	0	100	0	20
1460	30830	0	8	101	0	0
1462	30854	0	0	100	0	0
1463	30881	0	0	100	0	664232
1464	30883	0	0	100	0	664232
1465	30884	0	0	100	0	664232
1466	30885	0	0	100	0	664232
1467	30886	0	0	100	0	664232
1468	30898	0	0	100	0	0
1469	30901	0	5	101	0	0
1470	30917	0	5	101	0	0
1471	30937	0	0	100	1	139936
1475	30991	0	0	100	1	664232
1477	31037	0	0	5	0	81920
1478	31038	0	0	0	0	0
1479	31041	0	1	101	0	0
1480	31042	0	1	101	0	0
1481	31073	0	0	100	0	139904
1482	31086	0	8	101	0	0
1483	31124	0	0	20	0	20
1484	31126	0	0	40	0	20
1485	31226	0	0	100	0	69632
1486	31227	0	0	100	0	69632
1487	31250	0	0	100	0	664232
1488	31256	0	0	100	0	40
1489	31285	0	0	100	0	20
1492	31302	0	0	0	0	0
1493	31312	0	0	100	0	20
1494	31316	0	0	10	0	139400
1496	31368	0	0	100	2	1048572
1498	31386	0	0	5	0	20
1499	31394	0	0	100	1	139936
1500	31396	0	0	5	0	20
1501	31397	0	0	5	0	4436
1502	31398	0	0	5	0	20
1503	31399	0	0	5	0	680
1504	31426	0	0	101	1	20
1505	31464	0	7	101	0	0
1506	31481	0	0	101	0	1048576
1508	31537	0	0	100	1	139808
1509	31543	0	10	101	0	0
1510	31551	0	3	101	0	0
1511	31569	0	0	100	0	16384
1512	31570	0	0	100	0	16384
1513	31579	0	0	0	0	0
1514	31582	0	0	0	0	0
1515	31583	0	0	100	0	0
1516	31604	0	10	101	0	0
1518	31616	0	0	0	0	0
1519	31641	0	0	5	0	680
1520	31642	0	0	10	0	680
1521	31656	0	0	33	0	262144
1522	31657	0	0	67	0	262144
1523	31658	0	0	100	0	262144
1524	31661	0	0	100	1	139944
1525	31666	0	0	100	0	0
1526	31671	0	30	101	0	0
1527	31689	0	5	101	0	0
1529	31698	0	30	101	0	0
1530	31724	0	10	101	0	0
1533	31734	0	0	100	0	136
1535	31757	0	0	20	0	20
1536	31765	0	0	50	3	139944
1537	31785	0	0	100	0	559104
1538	31794	0	0	100	1	82176
1539	31801	0	0	100	0	20
1540	31803	0	5	0	0	0
1543	31818	0	0	0	0	0
1544	31828	0	0	50	0	139944
1545	31829	0	0	100	0	139944
1546	31830	0	0	10	0	1048576
1552	31877	0	0	66	0	272
1553	31878	0	0	0	0	0
1555	31898	0	0	0	0	0
1556	31904	0	0	100	0	680
1557	31930	0	0	0	0	0
1563	31997	0	0	100	5	20
1564	32008	0	0	15	0	4
1566	32045	0	25	100	1	65552
1568	32051	0	25	100	1	65536
1569	32052	0	25	100	1	65536
1570	32065	0	5	101	0	262144
1571	32066	0	0	16	0	20
1572	32076	0	10	101	0	0
1573	32093	0	1	101	0	0
1574	32102	0	0	100	0	0
1575	32106	0	0	5	0	65536
1577	32136	0	0	0	0	0
1578	32139	0	7	101	0	0
1579	32175	0	0	100	2	139944
1584	32192	0	0	100	0	664232
1585	32198	0	0	0	0	0
1586	32215	0	0	100	0	2
1587	32220	0	0	0	0	0
1588	32264	0	4	101	0	0
1589	32309	0	3	101	0	0
1590	32330	0	1	101	0	0
1591	32339	0	0	20	0	20
1593	32365	0	0	100	0	664232
1594	32376	0	5	101	0	0
1595	32385	0	0	100	0	65536
1596	32386	0	3	101	0	0
1597	32387	0	0	100	0	65536
1598	32388	0	3	101	0	0
1599	32389	0	3	101	0	0
1600	32390	0	3	101	0	0
1601	32391	0	3	101	0	0
1602	32392	0	0	100	0	65536
1603	32393	0	0	100	0	65536
1604	32394	0	0	100	0	65536
1605	32409	0	0	100	1	2
1606	32429	0	0	50	0	20
1607	32430	0	0	100	0	32768
1608	32431	0	0	100	0	32768
1609	32447	0	0	100	0	139944
1610	32553	0	0	0	0	0
1611	32554	0	0	0	0	0
1612	32587	0	0	100	1	680
1613	32642	0	0	100	0	139944
1614	32643	0	5	101	0	0
1615	32682	0	5	10	0	20
1616	32683	0	5	101	0	0
1619	32716	0	3	101	0	0
1620	32722	0	10	101	0	0
1621	32732	0	0	10	0	20
1622	32734	0	0	100	10	139944
1623	32739	0	3	101	0	0
1624	32756	0	0	100	2	17408
1625	32776	0	0	100	5	680
1626	32777	0	0	100	4	680
1627	32778	0	0	0	0	0
1630	32837	0	0	15	0	81920
1631	32844	0	0	100	0	20
1632	32848	0	0	0	0	1048576
1633	32850	0	0	100	0	20
1634	32851	0	10	101	0	0
1635	32859	0	0	100	0	664232
1636	32860	0	3	101	0	0
1637	32861	0	0	50	3	139944
1638	32863	0	0	100	0	664232
1639	32885	0	0	100	0	139808
1641	32898	0	0	15	0	20
1642	32900	0	0	5	0	20
1643	32901	0	5	101	0	0
1644	32910	0	0	100	3	4
1645	32912	0	0	15	0	20
1646	32917	0	0	0	0	0
1647	32970	0	0	10	0	20
1650	32980	0	0	2	0	81920
1651	32981	0	0	75	0	81920
1658	33012	0	0	100	1	2
1659	33014	0	0	100	1	2
1660	33023	0	30	101	0	0
1661	33044	0	10	101	0	0
1663	33076	0	0	100	5	699048
1664	33089	0	0	100	0	680
1665	33090	0	0	101	0	680
1666	33127	0	0	100	0	4
1667	33129	0	99	101	0	0
1669	33142	0	0	100	0	139944
1670	33145	0	0	100	0	139944
1671	33146	0	0	60	0	664232
1672	33150	0	0	25	0	344064
1673	33151	0	0	100	1	81920
1674	33154	0	0	50	0	81920
1675	33191	0	0	50	0	139944
1676	33207	0	0	25	0	1
1685	33280	0	10	101	0	0
1686	33297	0	0	10	0	65536
1687	33299	0	0	100	1	87376
1689	33370	0	0	100	0	87376
1690	33371	0	0	100	0	65536
1691	33395	0	0	100	0	664232
1693	33421	0	4	101	0	0
1696	33483	0	3	101	0	0
1698	33493	0	0	100	5	40
1699	33499	0	0	0	0	0
1700	33509	0	0	0	0	1048576
1701	33510	0	0	100	0	20
1702	33511	0	0	15	0	65536
1703	33522	0	0	15	0	65536
1704	33526	0	5	101	0	0
1705	33527	0	5	101	0	0
1706	33528	0	5	101	0	0
1707	33529	0	5	101	0	0
1708	33554	0	0	0	0	0
1709	33572	0	10	101	0	0
1710	33589	0	0	100	0	65536
1711	33590	0	0	100	0	65536
1712	33591	0	0	100	0	65536
1713	33603	0	0	100	0	65536
1714	33604	0	0	100	0	65536
1715	33605	0	0	100	0	65536
1716	33648	0	0	10	0	340
1717	33657	0	5	101	0	0
1718	33661	0	5	101	0	0
1721	33713	0	1	101	0	0
1722	33719	0	0	100	0	139936
1723	33731	0	0	100	1	139808
1725	33735	0	0	100	0	20
1726	33743	0	0	100	0	2
1727	33745	0	3	101	0	0
1728	33746	0	0	100	0	2
1729	33757	0	0	20	0	20
1730	33758	0	0	100	0	2
1731	33759	0	0	100	0	2
1732	33763	0	3	101	0	0
1736	33776	0	0	100	0	559104
1737	33783	0	25	101	0	0
1739	33789	0	0	100	0	664232
1740	33807	0	0	100	0	87376
1742	33881	0	0	100	0	664232
1743	33882	0	0	100	0	664232
1744	33883	0	0	100	0	664232
1745	33891	0	0	100	0	174624
1746	33896	0	0	100	0	139304
1747	33898	0	5	101	0	0
1750	33904	0	3	101	0	0
1751	33905	0	3	101	0	0
1752	33906	0	3	101	0	0
1753	33909	0	3	101	0	0
1754	33911	0	5	101	0	0
1756	33949	0	0	20	0	20
1757	33953	0	0	10	0	278528
1758	33962	0	10	101	0	0
1760	34027	0	3	100	1	69712
1761	34035	0	2	101	0	0
1762	34080	0	0	100	0	139944
1763	34082	0	0	100	0	65876
1768	34106	0	6	101	0	0
1769	34112	0	0	100	0	139944
1770	34121	0	99	101	0	0
1771	34132	0	0	100	0	4
1772	34135	0	0	100	0	4
1773	34138	0	0	100	0	16384
1774	34139	0	0	100	0	16384
1775	34151	0	0	100	0	16384
1776	34158	0	0	16	0	20
1777	34159	0	3	101	0	0
1779	34161	0	1	101	0	0
1780	34191	0	0	100	0	139944
1781	34201	0	0	100	0	698368
1782	34205	0	0	101	0	663552
1784	34258	0	0	100	0	87312
1785	34262	0	0	100	0	272
1786	34268	0	10	101	0	0
1787	34303	0	0	100	3	174760
1788	34320	0	0	20	0	344064
1789	34326	0	0	100	0	664232
1790	34329	0	0	100	0	1188520
1791	34343	0	0	100	0	40
1792	34355	0	0	100	3	139944
1793	34365	0	0	15	0	20
1794	34392	0	0	100	0	4
1795	34427	0	0	50	3	139944
1799	34441	0	0	100	0	0
1800	34451	0	3	101	0	0
1801	34477	0	0	100	0	2167124
1803	34497	0	0	5	0	262400
1804	34498	0	0	10	0	262400
1805	34499	0	0	15	0	262400
1806	34500	0	0	33	0	262464
1807	34502	0	0	66	0	262464
1808	34503	0	0	100	0	262464
1809	34506	0	0	10	0	320
1810	34507	0	0	10	0	320
1811	34508	0	0	10	0	320
1812	34524	0	0	100	0	139944
1813	34580	0	0	101	0	20
1814	34582	0	0	100	0	1188520
1815	34584	0	0	10	0	81920
1816	34586	0	0	100	0	340
1817	34598	0	0	20	0	65536
1821	34655	0	5	101	0	0
1822	34657	0	0	50	0	20
1823	34666	0	0	0	0	69972
1824	34667	0	0	0	0	69972
1826	34672	0	3	101	0	0
1827	34675	0	0	0	0	69972
1829	34695	0	0	100	0	4
1830	34697	0	0	101	0	524288
1831	34720	0	0	100	1	65792
1833	34725	0	0	100	0	664232
1834	34740	0	0	100	0	664232
1835	34746	0	0	100	0	664232
1836	34749	0	0	100	0	65536
1839	34774	0	0	100	0	340
1840	34775	0	0	100	0	87376
1841	34779	0	0	100	0	664232
1842	34780	0	1	101	0	0
1843	34783	0	0	100	1	131584
1844	34784	0	0	100	1	680
1846	34794	0	3	101	0	0
1851	34838	0	0	10	0	320
1852	34839	0	0	10	0	320
1853	34856	0	5	101	0	0
1855	34860	0	0	100	0	16384
1856	34880	0	0	100	0	40
1857	34886	0	5	101	0	0
1859	34906	0	0	101	0	1
1862	34929	0	0	100	0	20
1863	34935	0	0	8	0	680
1864	34938	0	0	16	0	680
1865	34939	0	0	25	0	680
1866	34941	0	0	100	0	0
1867	34942	0	0	100	0	0
1868	34943	0	3	101	0	0
1869	34948	0	0	100	0	2
1870	34949	0	0	100	0	2
1871	34950	0	0	100	0	320
1872	34954	0	0	100	0	320
1873	34969	0	10	101	0	0
1874	34976	0	0	100	0	34816
1875	35035	0	0	100	1	4
1876	35037	0	3	101	0	0
1877	35047	0	5	101	0	0
1878	35077	0	0	3	0	40
1879	35080	0	0	100	0	340
1880	35083	0	0	10	0	65536
1881	35086	0	0	10	0	81920
1882	35095	0	20	101	0	0
1883	35098	0	0	100	1	320
1884	35099	0	0	100	1	320
1885	35100	0	0	50	0	131392
1886	35102	0	0	100	0	65856
1887	35121	0	0	100	0	65536
1888	35122	0	5	100	0	87376
1889	35123	0	0	100	5	20
1890	35131	0	0	101	0	20
1891	35144	0	3	101	0	0
1893	35165	0	0	100	0	16384
1894	35179	0	20	101	0	0
1895	35180	0	20	101	0	0
1896	35182	0	20	101	0	0
1898	35184	0	0	10	0	20
1899	35185	0	10	101	0	0
1900	35186	0	0	10	0	20
1901	35187	0	0	10	0	20
1902	35188	0	0	10	0	40
1903	35191	0	0	20	0	20
1904	35192	0	0	20	0	20
1905	35193	0	0	20	0	20
1907	35205	0	0	100	1	4116
1908	35230	0	0	25	0	139944
1909	35231	0	10	101	0	0
1910	35244	0	5	101	0	262144
1911	35249	0	0	16	0	20
1912	35250	0	0	100	1	139944
1913	35252	0	5	101	0	0
1916	35317	0	5	101	0	0
1917	35319	0	0	100	0	139944
1918	35321	0	0	100	1	559104
1920	35336	0	0	101	0	1
1923	35362	0	5	101	0	0
1924	35383	0	99	101	0	0
1926	35397	0	0	0	0	0
1927	35399	0	0	101	4	0
1928	35408	0	0	10	0	20
1929	35410	0	10	101	0	0
1930	35424	0	2	101	0	0
1931	35429	0	0	100	5	4
1932	35474	0	0	100	0	664232
1933	35492	0	0	100	0	0
1934	35508	0	10	101	0	0
1935	35541	0	0	20	0	20
1936	35550	0	0	20	0	20
1937	35551	0	0	100	0	20
1938	35556	0	10	101	0	0
1939	35685	0	0	25	0	332116
1940	35695	0	0	0	0	69972
1941	35697	0	0	0	0	69972
1942	35747	0	0	60	0	20
1944	35781	0	0	100	0	4
1945	35848	0	0	20	0	84
1946	35851	0	5	101	0	0
1947	35859	0	9	101	0	0
1948	35877	0	0	100	0	8
1950	35915	0	0	100	0	8232
1951	35917	0	0	100	0	8232
1952	35918	0	1	101	0	0
1953	35922	0	0	100	0	40
1954	35927	0	5	101	0	0
1955	35942	0	0	101	1	340
1956	35948	0	0	100	5	20
1958	36021	0	3	101	0	0
1959	36032	0	4	100	1	65536
1960	36035	0	0	101	0	1
1961	36041	0	0	101	0	20
1971	36056	0	0	100	0	20
1972	36070	0	0	101	0	20
1973	36096	0	0	100	1	139808
1974	36101	0	0	10	0	20
1975	36111	0	0	100	2	20
1976	36123	0	0	100	0	664232
1977	36148	0	0	100	0	664232
1978	36173	0	0	100	0	559104
1980	36207	0	0	40	0	20
1982	36250	0	1	101	0	0
1985	36300	0	30	101	0	0
1986	36314	0	1	101	0	0
1987	36383	0	5	101	0	0
1988	36453	0	10	101	0	0
1989	36478	0	5	101	0	0
1990	36482	0	5	101	0	0
1991	36488	0	0	100	0	17408
1992	36515	0	0	50	0	40
1993	36516	0	5	101	0	0
1994	36519	0	10	101	0	0
1995	36541	0	0	100	0	664104
1996	36563	0	0	100	1	16
1997	36576	0	0	100	1	139944
1999	36582	0	0	100	0	20
2000	36583	0	0	100	0	20
2008	36612	0	5	101	0	0
2009	36613	0	0	100	0	139944
2010	36627	0	3	101	0	0
2011	36635	0	0	100	0	20
2012	36637	0	0	15	0	20
2013	36640	0	0	50	3	139944
2014	36647	0	1	101	0	0
2016	36659	0	9	101	0	262144
2019	36713	0	3	101	0	0
2020	36729	0	10	101	0	0
2021	36733	0	0	100	0	139944
2022	36734	0	0	100	2	1048576
2023	36740	0	1	101	0	0
2026	36786	0	0	100	0	664232
2027	36788	0	0	65	0	20
2028	36789	0	10	101	0	0
2029	36791	0	10	101	0	0
2030	36796	0	5	101	0	0
2031	36814	0	8	101	0	0
2032	36817	0	3	101	0	0
2033	36832	0	0	100	1	0
2034	36836	0	6	101	0	0
2035	36846	0	0	100	0	0
2036	36881	0	0	100	0	40
2038	36965	0	10	101	0	0
2039	36974	0	5	101	0	0
2041	36989	0	0	100	0	664232
2042	36991	0	99	101	0	0
2043	37016	0	0	100	0	40
2044	37017	0	0	100	1	5140
2045	37030	0	0	100	0	34816
2047	37076	0	10	101	0	0
2048	37081	0	10	101	0	0
2049	37133	0	10	101	0	0
2050	37165	0	0	100	0	16
2051	37168	0	0	15	0	87312
2052	37170	0	0	100	0	20
2053	37171	0	0	100	1	2352
2054	37173	0	0	25	0	16
2055	37174	0	0	100	1	16
2056	37189	0	0	100	0	16384
2057	37193	0	0	100	1	40
2058	37195	0	0	6	0	256
2059	37197	0	0	15	0	87312
2061	37204	0	3	101	0	0
2062	37205	0	3	101	0	0
2063	37206	0	3	101	0	0
2064	37213	0	0	11	0	65536
2065	37214	0	0	100	1	87312
2066	37227	0	0	100	0	16384
2067	37228	0	0	7	0	65536
2068	37234	0	0	100	1	16384
2069	37237	0	0	25	0	65536
2070	37238	0	0	101	1	0
2071	37239	0	0	2	0	20
2072	37240	0	0	100	1	16384
2073	37247	0	0	15	0	81920
2074	37272	0	3	101	0	0
2075	37288	0	0	5	0	16384
2076	37289	0	0	100	1	139944
2077	37295	0	0	5	0	65536
2078	37306	0	0	4	0	20
2079	37311	0	0	4	0	20
2080	37316	0	0	100	1	16384
2081	37325	0	0	100	1	16384
2082	37336	0	0	3	0	87060
2083	37375	0	0	0	0	0
2084	37377	0	0	5	0	65536
2085	37378	0	0	5	0	65536
2086	37379	0	0	5	0	65536
2087	37381	0	0	100	0	332116
2088	37384	0	0	100	0	65536
2089	37386	0	0	0	0	0
2090	37443	0	0	100	0	65536
2091	37444	0	0	5	0	65536
2092	37445	0	2	101	0	0
2093	37450	0	5	101	0	0
2094	37482	0	0	100	1	16
2096	37496	0	0	0	0	0
2097	37499	0	0	15	0	69972
2098	37505	0	0	0	0	0
2099	37507	0	0	0	0	0
2100	37514	0	0	25	0	40
2101	37516	0	0	101	0	16
2102	37517	0	0	100	1	16
2103	37519	0	0	100	0	20
2104	37523	0	0	100	1	40
2105	37525	0	0	7	0	40
2106	37526	0	0	100	0	87376
2107	37528	0	0	100	0	16
2108	37529	0	0	100	1	16
2109	37536	0	0	101	0	786416
2111	37555	0	0	100	0	87380
2112	37557	0	0	0	0	0
2113	37558	0	0	0	0	0
2114	37565	0	5	101	0	0
2115	37568	0	0	100	0	16384
2116	37570	0	0	0	0	0
2117	37580	0	5	101	0	0
2118	37588	0	0	100	1	20
2119	37589	0	20	101	0	0
2120	37590	0	10	101	0	0
2121	37593	0	0	0	0	0
2122	37594	0	0	100	0	16384
2123	37596	0	5	101	0	0
2124	37600	0	0	6	0	65536
2125	37601	0	0	100	1	81920
2126	37603	0	0	40	0	262144
2127	37604	0	0	100	1	87040
2128	37611	0	0	2	0	20
2129	37617	0	0	1	0	340
2130	37618	0	0	2	0	20
2131	37619	0	0	2	0	65536
2132	37655	0	0	10	0	81920
2133	37657	0	0	100	0	65536
2134	37658	0	5	101	0	0
2135	37662	0	20	101	0	0
2136	37667	0	3	101	0	0
2137	37675	0	20	101	0	0
2138	37705	0	0	2	0	16384
2139	37706	0	0	100	1	16384
2140	37709	0	0	100	0	0
2141	37721	0	0	100	1	16384
2142	37722	0	0	100	1	16384
2143	37723	0	0	100	1	16384
2152	37795	0	10	101	0	0
2153	37839	0	1	101	0	0
2154	37862	0	3	101	0	0
2160	37982	0	0	1	0	20
2161	37985	0	0	101	0	40
2162	38008	0	0	100	0	4
2163	38026	0	0	101	2	40
2164	38030	0	1	101	0	0
2165	38031	0	0	100	1	680
2166	38033	0	0	100	0	664232
2167	38044	0	99	101	0	0
2169	38061	0	0	100	0	20
2172	38099	0	3	101	0	0
2173	38100	0	3	101	0	0
2174	38101	0	3	101	0	0
2175	38102	0	3	101	0	0
2176	38103	0	3	101	0	0
2177	38104	0	3	101	0	0
2178	38105	0	3	101	0	0
2179	38106	0	3	101	0	0
2180	38138	0	20	101	0	0
2181	38141	0	20	101	0	0
2182	38142	0	20	101	0	0
2183	38143	0	20	101	0	0
2184	38149	0	5	10	0	20
2185	38157	0	0	100	2	17408
2186	38164	0	0	50	0	87380
2187	38174	0	0	0	0	0
2188	38184	0	0	35	0	20
2189	38196	0	0	100	0	20
2190	38237	0	0	100	0	664232
2191	38252	0	0	100	0	664232
2192	38253	0	3	101	0	0
2197	38284	0	0	101	0	20
2198	38290	0	0	100	0	320
2199	38297	0	0	0	0	0
2200	38299	0	0	15	0	16384
2201	38307	0	3	101	0	0
2202	38309	0	0	101	0	40
2203	38317	0	0	100	0	87376
2204	38319	0	0	15	0	65536
2205	38326	0	0	100	0	340
2206	38327	0	0	100	0	65536
2207	38332	0	0	100	0	16384
2208	38333	0	5	101	0	0
2209	38334	0	0	10	0	81920
2210	38347	0	0	20	0	81920
2211	38350	0	0	15	0	20
2214	38363	0	0	100	1	559104
2216	38378	0	10	101	0	0
2217	38379	0	0	50	3	139944
2219	38394	0	0	100	0	262144
2220	38401	0	5	100	1	0
2223	38427	0	0	20	0	20
2224	38428	0	0	0	0	0
2225	38449	0	3	101	0	0
2226	38459	0	5	101	0	0
2227	38466	0	0	0	0	0
2228	38471	0	0	15	0	20
2230	38505	0	1	101	0	0
2231	38519	0	0	30	0	20
2232	38520	0	5	101	0	0
2233	38544	0	0	100	1	1712808
2249	38599	0	0	101	4	0
2250	38615	0	0	20	0	0
2251	38620	0	0	10	0	20
2252	38653	0	5	101	0	0
2253	38655	0	3	101	0	0
2256	38738	0	5	101	0	0
2257	38770	0	10	101	0	0
2258	38793	0	0	100	0	20
2261	38805	0	0	15	0	20
2264	38827	0	3	101	0	0
2265	38834	0	10	101	0	0
2266	38839	0	1	101	0	0
2267	38843	0	0	100	0	664232
2268	38847	0	0	65	0	20
2269	38848	0	10	101	0	0
2270	38857	0	0	100	1	131072
2271	38881	0	5	101	0	0
2275	38905	0	0	100	0	139944
2276	38910	0	10	101	0	0
2278	38918	0	0	100	1	0
2279	38927	0	10	101	0	0
2280	38945	0	0	100	0	664232
2281	38946	0	0	0	0	0
2282	39009	0	0	100	0	559104
2284	39015	0	30	100	0	20
2285	39016	0	4	101	0	0
2286	39027	0	0	100	25	139944
2287	39029	0	3	101	0	0
2288	39033	0	0	0	0	0
2289	39034	0	5	0	0	0
2290	39035	0	0	100	0	664232
2291	39037	0	0	0	0	0
2292	39057	0	0	100	0	20
2293	39061	0	3	101	0	0
2294	39063	0	0	100	0	664232
2295	39067	0	0	25	20	139944
2296	39071	0	0	100	5	20
2299	39083	0	5	100	1	0
2301	39089	0	99	101	0	0
2302	39092	0	99	101	0	0
2304	39153	0	5	101	0	0
2305	39198	0	5	101	0	0
2306	39204	0	5	101	0	0
2307	39215	0	0	100	1	559104
2309	39233	0	0	101	0	1
2310	39258	0	0	0	1	2
2313	39288	0	0	101	0	1
2314	39289	0	0	101	0	1
2315	39290	0	0	101	0	1
2317	39340	0	1	101	0	0
2319	39364	0	25	101	0	0
2320	39367	0	0	100	0	664232
2321	39372	0	0	100	0	327680
2323	39382	0	50	101	0	0
2324	39385	0	5	101	0	0
2325	39419	0	1	101	0	0
2326	39437	0	0	5	0	81920
2327	39438	0	0	100	0	340
2328	39439	0	20	101	0	0
2329	39440	0	0	100	0	65536
2330	39441	0	10	101	0	0
2331	39442	0	0	100	0	65876
2332	39443	0	20	100	1	82260
2333	39444	0	0	10	0	139944
2334	39445	0	0	100	0	0
2335	39446	0	0	100	0	2
2336	39530	0	0	100	1	87376
2337	39556	0	0	15	0	640
2338	39598	0	0	15	0	320
2339	39647	0	0	20	0	65876
2342	39665	0	5	101	0	0
2343	39831	0	0	100	0	69972
2344	39832	0	0	100	0	69972
2346	39867	0	0	100	0	20
2348	39915	0	20	101	0	0
2350	39950	0	0	100	1	16384
