field0	field1	field2	field3	field4
1531	159	-573.334	522.051	11
1532	159	-242.052	480	12
1533	159	-246.154	233.846	13
1534	159	-327.18	-328.209	14
1535	159	-348.718	-397.949	15
1536	159	-341.539	-726.154	16
1537	159	-743.59	-1228.72	17
1538	159	-1047.18	-1286.15	18
1539	159	-1549.74	-1192.82	19
1540	159	-2046.15	-1473.85	20
1541	159	-2436.92	-1572.31	21
1542	159	-3049.23	-1403.08	22
1543	159	-3351.8	-1121.03	23
1544	159	-3642.05	-870.77	24
1553	162	-328.206	-1974.7	1
1554	162	-900.513	-1525.47	2
1555	162	-1185.64	-1367.52	3
1556	162	-1357.95	-1283.42	4
1557	162	-1448.21	-1113.16	5
1558	162	-2075.9	-763.077	6
1559	162	-2607.18	-615.441	7
1560	162	-2607.18	-615.441	8
1561	162	-2607.18	-615.441	9
1562	162	-2166.15	272.82	10
1563	162	-1718.98	365.128	11
1564	162	-1204.1	225.64	12
1565	162	-1052.31	670.769	13
1566	162	-925.129	871.794	14
1567	162	-838.975	996.922	15
1568	162	-631.795	662.564	16
1569	162	-508.719	541.538	17
1570	162	-356.924	486.153	18
1571	162	820.427	555.897	19
1572	162	420.512	551.794	20
1573	162	564.102	449.23	21
1574	162	814.358	451.277	22
1575	162	1200	176.41	23
1576	162	1462.56	-672.821	24
1577	162	949.743	-1111.8	25
1578	162	830.768	-1881.03	26
1579	162	992.82	-2020.51	27
1580	162	857.435	-2455.39	28
1581	162	424.615	-1786.67	29
1582	162	20.512	-1760	30
1746	187	-4439.89	2750.24	1
1747	187	-4097.5	2908.27	2
1748	187	-3682.18	2932.58	3
1749	187	-3595.06	3102.76	4
1750	187	-3376.26	3297.25	5
1751	187	-3157.45	3376.26	6
1752	187	-2875.85	3301.3	8
1753	187	-2701.61	3214.18	9
1754	187	-2626.65	3094.65	10
1755	187	-2543.59	2902.19	11
1756	187	-2415.95	2695.54	12
1757	187	-2257.93	2306.56	13
1758	187	-2112.06	1856.79	14
1759	187	-2063.44	1273.32	15
1760	187	-2118.14	550.051	16
1761	187	-2537.51	-726.303	17
1762	187	-3935.42	-1492.11	18
1763	187	-5777.02	-240.072	19
1764	187	-5223.93	2349.1	21
1765	187	-3015.64	3361.07	7
1766	187	-5630.13	1187.72	20
2010	236	-6044.45	-4379.11	1
2011	236	-5600.76	-4488.51	2
2012	236	-5369.8	-4281.86	3
2013	236	-5096.3	-4215.01	4
2014	236	-4798.48	-4087.37	5
2015	236	-4816.72	-3850.33	6
2016	236	-4646.53	-3564.67	7
2017	236	-4579.68	-3035.9	8
2018	236	-4531.06	-2634.76	9
2019	236	-4695.16	-2336.94	10
2020	236	-5132.76	-2476.73	11
2021	236	-5412.35	-2610.45	12
2022	236	-5679.77	-2440.27	13
2023	236	-5941.12	-2330.86	14
2024	236	-6226.78	-2312.63	15
2025	236	-6214.63	-2944.73	16
2026	236	-5922.89	-3096.68	17
2027	236	-5856.03	-3303.32	18
2028	236	-5904.65	-3546.44	19
2029	236	-6056.6	-3959.73	20
2030	237	-4999.05	-5.211.475	1
2031	237	-4755.94	-5205.7	2
2032	237	-4634.38	-4895.73	3
2033	237	-4208.93	-4774.17	4
2034	237	-3935.42	-4427.73	5
2035	237	-4038.99	-4160.44	6
2036	237	-4178.65	-3972.05	7
2037	237	-4275.92	-3765.69	8
2038	237	-4372.92	-3638.15	9
2039	237	-4573.43	-3589.04	10
2040	237	-4749.72	-3868.6	11
2041	237	-4731.51	-4093.45	12
2042	237	-5084.09	-4245.45	13
2043	237	-5369.8	-4245.39	14
2044	237	-5594.68	-4470.27	15
2045	237	-5473.12	-4780.25	16
2046	237	-5254.32	-5065.91	17
2225	282	8009.65	-3430.38	1
2226	282	8017.77	-3576.52	2
2227	282	7814.79	-3430.38	3
2228	282	7514.37	-3414.14	4
2229	282	7254.56	-3194.92	5
2230	282	7149.01	-2959.46	6
2231	282	7100.29	-2537.26	7
2232	282	7165.25	-2147.54	8
2233	282	7368.23	-1977.03	9
2234	282	7676.76	-1920.2	10
2235	282	8009.65	-1952.67	11
2236	282	8245.11	-2106.94	12
2237	282	8269.46	-2334.28	13
2238	282	8228.87	-2521.02	14
2239	282	8253.23	-2748.36	15
2240	282	8269.46	-2951.34	16
2241	282	8261.34	-3162.44	17
2242	283	4943.16	-5086.63	1
2243	283	5044.65	-4426.94	2
2244	283	5115.69	-4102.17	3
2245	283	5359.27	-4081.87	4
2246	283	5643.44	-4010.83	5
2247	283	5887.02	-3787.55	6
2248	283	5947.92	-3320.69	7
2249	283	5907.32	-2945.17	8
2250	283	5826.13	-2437.72	9
2251	283	5998.66	-2133.25	10
2252	283	6323.43	-2224.59	11
2253	283	6577.16	-2143.4	12
2254	283	6881.63	-2123.1	13
2255	283	7155.66	-2153.55	14
2256	283	7125.21	-2559.51	15
2257	283	7135.36	-2935.02	16
2258	283	7206.4	-3178.6	17
2259	283	7510.87	-3391.73	18
2260	283	7815.34	-3442.48	19
2261	283	7998.03	-3594.71	20
2262	283	8190.86	-3412.03	21
2263	283	8312.65	-3229.35	22
2264	283	8586.67	-3401.88	23
2265	283	8688.17	-4142.76	24
2266	283	8546.08	-4538.58	25
2267	283	8221.31	-5066.33	26
2268	283	8018.33	-5451.99	27
2269	283	7886.39	-5807.21	28
2270	283	7490.57	-5543.33	29
2271	283	7125.21	-5431.69	30
2272	283	6607.61	-5441.84	31
2273	283	6130.6	-5431.69	32
2274	283	5866.73	-5573.78	33
2275	283	5572.4	-5370.8	34
2307	292	-2436.79	-3.683.091	1
2308	292	-2.564.671	-3.372.531	2
2309	292	-2.800.122	-3.325.843	3
2310	292	-2.925.972	-3.411.098	4
2311	292	-3.086.331	-3.597.841	5
2312	292	-3299.46	-3.719.631	6
2313	292	-3508.53	-4.087.031	7
2314	292	-3656.71	-4139.8	8
2315	292	-3928.7	-4091.09	9
2316	292	-4117.48	-3865.78	10
2317	292	-4196.64	-3530.86	11
2318	292	-4426.01	-3352.24	12
2319	292	-4639.14	-3553.19	13
2320	292	-4580.27	-3053.85	14
2321	292	-4531.56	-2645.86	15
2322	292	-4693.94	-2329.21	16
2323	292	-4338.73	-2116.08	17
2324	292	-4229.12	-2018.65	18
2325	292	-4216.94	-1695.91	19
2326	292	-4283.92	-1391.44	20
2327	292	-4265.65	-1056.52	21
2328	292	-4454.42	-685.061	22
2329	292	-4637.11	-435.394	23
2330	292	-4533.59	161.371	24
2331	292	-3997.72	404.949	25
2332	292	-3230.45	465.843	26
2333	292	-2615.41	-304.375	27
2334	292	-2043.01	-782.492	28
2335	292	-2195.24	-1257.47	29
2336	292	-2341.39	-1817.7	30
2337	292	-2414.46	-2524.07	31
2338	292	-2.331.241	-3.538.975	32
2339	293	-2089.69	607.927	1
2340	293	-2312.97	447.572	2
2341	293	-2836.66	469.9	3
2342	293	-3427.34	354.201	4
2343	293	-3563.34	-134.984	5
2344	293	-3626.26	-666.795	6
2345	293	-3644.53	-867.747	7
2346	293	-3888.11	-618.08	8
2347	293	-4064.7	-867.747	9
2348	293	-4612.75	-697.242	10
2349	293	-4734.54	-465.844	11
2350	293	-5349.57	-319.697	12
2351	293	-5940.25	179.637	13
2352	293	-5921.98	526.735	14
2353	293	-5928.07	916.458	15
2354	293	-6098.57	1245.29	16
2355	293	-6013.32	1750.71	17
2356	293	-6238.63	2109.99	18
2357	293	-6317.79	2371.83	19
2358	293	-5264.32	2524.07	20
2359	293	-4649.29	2493.62	21
2360	293	-3991.63	3157.37	22
2361	293	-3443.58	3340.05	23
2362	293	-2651.95	3266.98	24
2363	293	-2140.44	3139.1	25
2364	293	-2193.21	2854.93	26
2365	293	-2398.22	2684.43	27
2366	293	-2343.42	2284.55	28
2367	293	-2402.28	1819.73	29
2368	293	-2379.96	1316.33	30
2369	293	-2105.93	1080.87	31
2370	293	-2026.77	784.521	32
2371	294	-4768.03	-513.544	1
2372	294	-5608.37	-696.227	2
2373	294	-5961.56	-870.79	3
2374	294	-6290.39	-432.351	4
2375	294	-6789.72	-176.595	5
2376	294	-7155.09	-304.482	6
2377	294	-7678.78	-203.094	7
2378	294	-8170	-111.64	8
2379	294	-8263.37	221.249	9
2380	294	-8186.24	822.073	10
2381	294	-8214.65	1045.35	11
2382	294	-8401.4	1118.43	12
2383	294	-8653.09	846.431	13
2384	294	-9166.63	935.743	14
2385	294	-9842.56	962.131	15
2386	294	-10465.7	1743.61	16
2387	294	-10786.4	2273.39	17
2388	294	-10181.5	2904.66	18
2389	294	-9639.58	3004.12	19
2390	294	-9148.37	3014.27	20
2391	294	-8681.51	2756.49	21
2392	294	-8421.69	3000.06	22
2393	294	-7833.05	2914.81	23
2394	294	-7051.57	2630.64	24
2395	294	-6326.93	2409.39	25
2396	294	-5981.86	1747.67	26
2397	294	-6075.23	1276.75	27
2398	294	-5941.26	911.385	28
2399	294	-5977.8	188.772	29
2400	294	-5348.56	-265.906	30
2401	295	-1823.79	-4503.14	1
2402	295	-2262.23	-4484.87	2
2403	295	-2542.34	-4162.13	3
2404	295	-2371.84	-3741.96	4
2405	295	-2377.93	-3388.77	5
2406	295	-2195.24	-3047.76	6
2407	295	-2712.84	-2633.68	7
2408	295	-3260.89	-2499.71	8
2409	295	-3687.15	-2505.8	9
2410	295	-4521.41	-2615.41	10
2411	295	-4801.52	-3011.23	11
2412	295	-5081.64	-3053.85	12
2413	295	-5160.8	-3790.68	13
2414	295	-5197.34	-4162.13	14
2415	295	-5160.8	-4405.71	15
2416	295	-5294.77	-4557.95	16
2417	295	-5264.32	-4898.95	17
2418	295	-5099.9	-5593.15	18
2419	295	-4521.41	-6329.97	19
2420	295	-3486.2	-6476.12	20
2421	295	-2365.75	-6122.93	21
2422	295	-2158.71	-5495.72	22
2439	299	-6061.19	-4381.34	1
2440	299	-6.523.991	-4472.68	2
2441	299	-7.000.991	-4458.48	3
2442	299	-7390.71	-4428.03	4
2443	299	-7451.61	-4042.36	5
2444	299	-7.457.701	-3589.71	6
2445	299	-7421.17	-2783.88	7
2446	299	-7.475.971	-2371.82	8
2447	299	-7317.65	-2024.72	9
2448	299	-6925.89	-2065.32	10
2449	299	-6463.09	-2038.94	11
2450	299	-6219.51	-2290.63	12
2451	299	-6217.48	-2950.33	13
2452	299	-5915.04	-3092.41	14
2453	299	-5864.29	-3291.33	15
2454	299	-5908.95	-3545.05	16
2455	299	-6061.19	-3971.32	17
2456	300	-6036.66	-4640.15	1
2457	300	-6402.03	-4615.79	2
2458	300	-6743.04	-4299.14	3
2459	300	-6881.07	-3820.11	4
2460	300	-6889.18	-3600.89	5
2461	300	-6702.44	-3008.18	6
2462	300	-6134.09	-3105.61	7
2463	300	-5963.59	-2780.84	8
2464	300	-5922.99	-2334.28	9
2465	300	-5809.32	-1684.74	10
2466	300	-5967.65	-872.818	11
2467	300	-5622.58	-702.314	12
2468	300	-4753.82	-487.153	13
2469	300	-4603.62	-698.254	14
2470	300	-4023.09	-824.102	15
2471	300	-4067.75	-1047.38	16
2472	300	-4453.41	-1221.95	17
2473	300	-4575.2	-1522.36	18
2474	300	-4611.73	-1834.95	19
2475	300	-4875.61	-2244.97	20
2476	300	-5135.43	-2797.08	21
2477	300	-5098.89	-3044.72	22
2478	300	-5167.9	-3767.33	23
2479	300	-5200.38	-4153	24
2480	300	-5180.08	-4404.69	25
2481	300	-5338.41	-4563.02	26
2482	300	-5736.25	-4648.27	27
2543	308	-1.637.042	-4.903.012	1
2544	308	-2.146.525	-4.265.651	2
2545	308	-2.278.463	-3.729.781	3
2546	308	-2.430.698	-2.520.012	4
2547	308	-2.337.327	-1.817.697	5
2548	308	-2191.18	-1.251.379	6
2549	308	-2.036.915	-7.784.329	7
2550	308	-1440.15	-1.111.322	8
2551	308	-1.354.898	-1.263.558	9
2552	308	-1.172.214	-1352.87	10
2553	308	-8.900.706	-1.519.315	11
2554	308	-3.115.739	-1.959.784	12
2555	308	-6.830.297	-2.645.861	13
2556	308	-7.033.278	-2.962.512	14
2557	308	-5.490.621	-3.169.552	15
2558	308	-5.531.217	-3.575.515	16
2559	308	-7.946.694	-3.875.927	17
2560	308	-8.393.253	-4.024.103	18
2561	308	-7.297.156	-4277.83	19
2562	308	-7.824.905	-4.691.913	20
2563	308	-1.141.767	-5142.53	21
2685	323	-4.721.851	-6285.06	1
2686	323	-4837.55	-6.252.583	2
2687	323	-4.975.577	-6.147.033	3
2688	323	-5.156.231	-5.921.724	4
2689	323	-5.253.663	-5737.01	5
2690	323	-5271.93	-5.580.715	6
2691	323	-5.229.304	-5.375.704	7
2692	323	-5.073.008	-5.375.704	8
2693	323	-4.920.772	-5.454.866	9
2694	323	-4.827.401	-5.540.119	10
2695	323	-4.654.867	-5.521.851	11
2696	323	-4.435.647	-5.643.639	12
2697	323	-4.372.723	-5.870.979	13
2698	323	-4.466.095	-6.073.959	14
2699	323	-4.579.764	-6.153.122	15
2915	375	-2.753.577	3.351.058	1
2916	375	-1.798.979	2.724.454	2
2917	375	-117.079	2.496.278	3
2918	375	-3.048.239	2.356.196	4
2919	375	2.479.309	236.818	5
2920	375	6.409.581	2.204.252	6
2921	375	1.409.105	2.698.006	7
2922	375	188.232	2.971.615	8
2923	375	2.853.242	2.946.721	9
2924	375	3.603.117	6.521.072	10
2925	375	1.054.506	5.203.369	11
2926	375	9.943.682	-5.541.051	12
2927	375	1.061.867	-5.758.582	13
2928	375	6.242.041	-5.999.759	14
2929	375	1.234.253	-6.465.676	15
2930	375	-1.098.372	-6.171.268	16
2931	375	-1.573.955	-5.276.714	17
2932	375	-1.872.138	-4.499.173	18
2933	375	-2.528.896	-3.638.593	19
2934	375	-2.823.305	-2.770.464	20
2935	375	-2.981.834	-2.332.625	21
2936	375	-3.215.851	-221.939	22
2937	375	-3.397.025	-2.060.863	23
2938	375	-377.636	-1.623.024	24
2939	375	-4.755.836	-168.719	25
2940	375	-5.191.788	-1.273.885	26
2941	375	-6.754.422	4.031.137	27
2942	375	-4.314.223	4.444.442	28
2943	376	-2.753.093	3.301.244	1
2944	376	-1.798.275	2.690.923	2
2945	376	-1.164.645	2.435.844	3
2946	376	-3.161.465	2.318.669	4
2947	376	2.410.847	2.318.848	5
2948	376	6.440.305	2.146.187	6
2949	376	1.432.716	2.677.465	7
2950	376	1.882.802	290.881	8
2951	376	2.898.797	2.898.795	9
2952	376	2.460.958	4.687.896	10
2953	376	9.360.701	5.925.923	11
2954	376	-1.887.232	609.2	12
2955	376	-1.924.981	5.699.455	13
2956	376	-2.913.893	4.702.994	14
2957	377	-1.872.141	-4.482.181	1
2958	377	-2.515.688	-3.614.052	2
2959	377	-2.806.323	-2.738.374	3
2960	377	-2.964.851	-2.321.295	4
2961	377	-3.215.854	-220.806	5
2962	377	-3.393.254	-2.057.082	6
2963	377	-3.766.926	-1.596.596	7
2964	377	-4.746.403	-1.651.326	8
2965	377	-5.189.903	-1.251.232	9
2966	377	-5.533.381	-332.908	10
2967	377	-4.801.133	-5.314.453	11
2968	377	-2.845.955	-5.699.449	12
2969	377	-2.038.218	-5.163.475	13
3092	399	-2.077.041	-4.691.944	1
3093	399	-2221.98	-4.474.534	2
3094	399	-2.611.506	-4.361.299	3
3095	399	-2.987.444	-4.329.593	4
3096	399	-3.309.029	-4.551.533	5
3097	399	-3.372.441	-5.054.292	6
3098	399	-3.336.206	-5.543.464	7
3099	399	-3.127.855	-5.806.168	8
3100	399	-2.679.447	-5.819.756	9
3101	399	-2.231.039	-5.742.757	10
3102	399	-1.823.396	-5.393.995	11
3103	399	-1.759.985	-5.099.586	12
3104	399	-1.827.925	-4.791.589	13
3266	439	2.304.267	-9.833.613	1
3267	439	1.794.931	-1.096.663	2
3268	439	-6.284.451	-1.044.375	3
3269	439	-7.110.002	-6.988.973	8
3270	439	-1053.69	-5.504.489	21
3271	439	-1.502.589	5.317.701	41
3272	439	-2.016.242	1.010.499	53
3273	439	-1.646.746	2.202.032	73
3274	439	-1408.44	2.358.913	78
3275	439	-1.275.619	2635.05	82
3276	439	-1.016.482	2.277.492	85
3277	439	-1.049.509	1451.76	92
3278	439	-8.832.427	9.247.339	100
3279	439	-9.543.048	6.265.745	104
3280	439	-6.925.516	8.386.307	114
3281	439	-6.286.094	-3.020.055	119
3282	439	-1.033.717	-6.098.421	125
3283	439	-3.854.509	-7.833.723	127
3284	439	1.970.092	-8.182.473	129
3288	441	1.756.655	6.592.254	1
3289	441	1.619.788	3.854.921	2
3290	441	1387.71	195.069	3
3291	441	1.149.681	9.390.679	4
3292	441	1.113.978	-5.486.024	5
3293	441	1.082.779	-167.924	6
3294	441	1.188.948	-2.081.931	7
3295	441	1.339.747	-1.211.038	8
3296	441	1532.05	-6.150.138	9
3297	441	1.600.817	4.318.345	10
3298	441	1.642.258	1.492.252	11
3299	441	1.765.462	1.840.258	12
3300	441	1.905.614	1.442.274	13
3301	441	1958.98	8.200.619	14
3302	441	1.944.532	1.040.694	15
3303	441	2.083.945	-2.510.688	16
3304	441	2.202.959	-608.112	17
3305	441	2.363.629	-3.105.762	18
3306	441	2.518.348	-1.303.928	19
3307	441	3.110.444	-1.590.003	20
3308	441	3.648.984	-2.095.794	21
3309	441	4.415.723	-3.195.023	22
3310	441	5.418.107	-4.925.417	23
3311	441	5.890.163	4.770.451	24
3312	441	5.863.599	2.889.603	26
3313	441	5.432.718	3813.63	27
3314	441	4.480.629	4.634.293	29
3315	441	3.452.331	4.515.342	32
3316	441	3.266.045	4.425.859	33
3317	441	3.112.058	3.791.413	34
3318	441	3.046.469	3.537.266	35
3319	441	2.982.503	3.307.296	36
3320	441	2.934.897	3087.12	37
3321	441	2.887.291	3.027.613	38
3322	441	2.756.375	2.974.056	39
3323	441	2.560.002	2.944.302	40
3324	441	2.411.234	2.956.204	41
3325	441	2.197.007	2.980.007	42
3326	441	2.119.648	2.956.204	43
3327	441	2.006.585	2.849.091	44
3328	441	1.893.521	2759.83	45
3329	441	1.834.181	2664.66	46
3330	441	1.818.243	2575.4	47
3331	441	1.834.014	2.497.999	48
3332	441	1.851.866	2.384.935	49
3333	441	1.869.718	2.295.674	50
3334	441	1.875.669	2.152.857	51
3336	441	1.803.448	1.992.746	52
3337	441	1.778.054	1.944.274	53
3339	441	1.744.361	1.887.604	54
3340	441	1.715.502	1.859.263	55
3341	441	1.756.593	1.703.669	57
3342	441	1.753.336	1558.85	59
3343	441	1.694.894	1413.4	60
3344	441	1.664.638	1.288.374	61
3345	441	1.691.197	1.147.185	62
3346	441	1.732.851	1.010.318	63
3347	441	1.792.359	8.496.488	64
3354	443	-3.974.564	-1.030.893	1
3355	443	-3.926.109	-1732.05	2
3356	443	-3.908.122	-3.034.601	3
3357	443	-3.613.149	-4.009.261	4
3358	443	-1.591.783	-4.508.333	6
3359	443	-5.244.379	-4.368.272	7
3360	443	6.151.589	-4.341.102	8
3361	443	1.509.997	-4.258.438	9
3362	443	2.398.714	-4.192.608	10
3363	443	2.892.446	-4.060.945	11
3364	443	3.345.034	-3.863.452	12
3365	443	3.641.273	-3.526.069	13
3366	443	3.921.054	-3155.77	14
3367	443	4227.58	-2.581.807	15
3368	443	4779.78	-1.910.827	16
3369	443	5.047.807	-1.490.856	17
3370	443	5.258.443	-1.031.253	18
3371	443	5.421.299	-4.871.968	19
3372	443	4.411.959	-3.147.039	20
3374	443	3.653.406	-2.124.746	21
3375	443	3117.25	-1.586.678	22
3376	443	2.810.157	-7.817.434	23
3377	443	2.521.171	0.07762909	24
3378	443	2.365.932	-3.046.373	25
3381	443	2200.8	-5.960.871	26
3382	443	1.959.547	8.218.727	29
3383	443	1.904.982	1.440.051	30
3384	443	1.765.092	1.851.496	31
3385	443	1.600.936	4.222.183	33
3386	443	1.530.733	-625.124	34
3387	443	1.337.058	-1.125.122	35
3388	443	1.180.235	-1.960.023	36
3389	443	9.437.335	-303.432	38
3390	443	8.370.892	-491.642	39
3391	443	6.750.339	-5.793.887	40
3392	443	5.063.841	-7.252.338	41
3393	443	3.349.631	-7.806.227	42
3394	443	2.236.246	-7.938.897	43
3395	443	1.830.648	-1092.01	44
3396	443	-1.624.776	-1.066.684	45
3397	443	-6.270.708	-1.039.277	46
3398	443	-1.360.639	-991.739	47
3399	443	-2.309.125	-1.005.383	48
3459	450	4.127.019	-7.998.351	1
3460	450	3.401.373	-812.175	2
3461	450	2.840.721	-8.160.241	3
3462	450	1.946.938	-8.182.982	4
3463	450	2.000.637	-8.075.633	5
3464	450	-4.147.574	-7.851.173	6
3465	450	-9.710.248	-6.738.639	7
3466	450	-1.068.616	-610.43	8
3467	450	-2.259.223	-5.177.188	9
3468	450	-2.717.899	-5.147.911	10
3469	450	-3.196.093	-4.611.161	11
3470	450	-3.264.407	-4.162.244	12
3471	450	-3.576.697	-3.840.194	13
3472	450	-3.947.542	-3.322.964	14
3473	450	-4.572.122	-3.303.446	15
3474	450	-5.684.656	-3.147.301	16
3475	450	-6.299.479	-3.020.433	17
3476	450	-6.416.588	-2.776.456	18
3477	450	-6.065.629	-2.082.242	19
3478	450	-6.904.541	-1.019.823	20
3479	450	-7.177.845	-5.146.737	21
3480	450	-7.059.366	1.284.222	22
3481	450	-691.024	8.435.783	23
3482	450	-7.490.086	1.039.342	24
3483	450	-7.709.061	1.416.938	25
3484	450	-8.128.754	1.829.509	26
3485	450	-8.810.468	2.646.177	27
3486	450	-8.963.705	3.303.447	28
3487	450	-9.110.091	3.840.196	29
3488	450	-9.197.923	4.650.199	30
3489	450	-9.373.586	5.216.225	31
3490	450	-9.598.045	5.626.107	32
3491	450	-9.578.528	6.260.446	33
3492	450	-946.313	7.075.086	34
3493	450	-8.978.368	7.686.495	35
3494	450	-9.026.419	8.361.332	36
3495	450	-884.588	9.248.185	37
3496	450	-9.200.372	1.019.018	38
3497	450	-9.208.915	1.104.922	39
3498	450	-9.573.168	1.203.172	40
3499	450	-1.073.059	1.315.839	43
3500	450	-1.051.297	1.354.759	44
3501	450	-1.051.297	1.453.126	45
3502	450	-1.120.659	1.499.019	46
3503	450	-1.070.864	1.684.806	47
3504	450	-1106.68	1.818.018	48
3505	450	-1.086.773	1.953.962	49
3506	450	-1.105.703	2.111.083	50
3507	450	-1.032.509	2.219.212	51
3508	450	-1.019.922	2.277.281	52
3509	450	-1.149.618	2.406.586	53
3510	450	-1.231.594	2.465.141	54
3511	450	-1275.24	2.640.738	55
3512	450	-1.214.367	2.644.603	56
3513	450	-9.099.002	2.476.573	60
3514	450	-754.605	2.406.709	63
3515	450	-5.574.666	2.397.509	67
3516	450	-1.904.289	2453.13	71
3518	450	2.271.233	2.206.156	79
3519	450	5.367.103	2.145.624	83
3520	450	5.182.072	2.042.574	90
3521	450	5.123.517	1888.38	91
3522	450	4.939.658	1.787.828	92
3523	450	5.107.247	1.511.968	96
3524	450	6.353.161	1.406.282	97
3525	450	7.368.104	1.267.703	98
3526	450	7.543.768	1.090.088	99
3527	450	7.758.467	9.573.648	100
3528	450	8.265.939	8.304.969	101
3529	450	8.324.493	766.087	102
3530	450	8.012.203	6.099.417	103
3531	450	7.241.235	4.362.304	104
3532	450	730.955	2.371.452	105
3533	450	7.270.514	9.271.094	106
3534	450	7.914.612	2.439.728	107
3535	450	9.827.391	7.514.445	108
3536	450	1149.62	9.368.674	109
3537	450	1.113.511	-5.465.133	110
3538	450	1.060.168	-2.322.699	112
3539	450	995.696	-2.989.753	113
3540	450	9.318.564	-4.144.424	114
3541	450	8.264.622	-5.384.116	115
3542	450	709.167	-608.801	116
3543	450	5.701.495	-7.119.332	117
3544	450	4.900.009	-7.648.183	118
3644	461	3.405.229	3.986.106	1
3645	461	3.365.197	2.600.946	2
3646	461	3.419.345	1.361.017	3
3647	461	3.540.132	8.661.366	4
3648	461	3.701.726	1.363.123	5
3649	461	3.816.046	2.062.263	6
3650	461	3.991.218	2.028.984	7
3651	461	4.023.475	146.107	8
3652	461	4.076.958	1.468.084	9
3653	461	4.135.844	4.229.044	12
3654	461	4.224.346	3.858.382	15
3655	461	4.250.188	3.516.855	16
3656	461	4.304.303	3.360.667	17
3657	461	4.332.883	2.790.418	18
3658	461	4.394.704	254.063	19
3660	461	4.595.284	4.310.449	25
3662	461	4.633.389	-2.538.466	26
3663	461	4.747.196	-8.778.515	28
3664	461	4.824.422	-3.322.614	30
3665	461	4.895.056	3.656.022	31
3666	461	5.030.608	1.772.197	33
3668	461	4.997.622	3.517.067	36
3669	461	4.917.514	3.547.957	37
3670	461	4.855.549	3.425.854	38
3671	461	4.847.215	2.904.505	39
3672	461	4.738.168	2.098.699	43
3673	461	4.659.876	3.354.052	45
3674	461	4.632.276	4.087.862	46
3675	461	4.593.453	522.564	48
3676	461	4.544.146	5.529.193	49
3677	461	4.442.913	7.762.961	53
3683	461	3.987.262	688.371	57
3684	461	3883.97	5.172.227	60
3685	461	3.827.549	3.859.521	62
3686	461	3.636.987	428.477	65
3687	461	3.526.249	4.544.257	66
3688	462	-5.704.088	-3.700.819	1
3689	462	-3.153.225	-3.682.566	2
3690	462	-3.148.662	-1.104.313	3
3691	462	-5.749.721	-1.104.313	4
3692	463	-2603.35	-2.309.266	1
3693	463	-2.606.773	-2394.73	2
3694	463	-2.563.422	-2.401.179	3
3695	463	-2.486.144	-2.404.452	4
3696	463	-2.405.444	-2.418.292	5
3697	463	-2.328.056	-2.474.375	6
3698	463	-2.197.779	-2.610.331	10
3700	463	-1.967.706	-2.610.939	11
3702	463	-1.922.172	-2738.62	12
3703	463	-1.890.641	-2.868.969	13
3706	463	-1.872.965	-3.136.705	14
3707	463	-1.722.488	-3141.17	15
3708	463	-1.636.881	-3.141.062	16
3709	463	-1.639.361	-2.968.167	17
3710	463	-1.634.796	-2.821.603	18
3714	463	-1.414.467	-2.555.534	19
3716	463	-1.113.211	-2556.58	20
3719	463	-1.113.992	-2316.71	21
3720	463	-1.206.845	-2.313.576	22
3721	463	-1.241.479	-2.272.064	23
3722	463	-1.372.208	-2.271.554	24
3723	463	-1.377.424	-2.143.001	25
3724	463	-1.484.206	-2.080.058	26
3725	463	-1.580.634	-2.036.653	27
3726	463	-1.639.761	-1.980.951	28
3727	463	-1.641.946	-1.806.376	29
3728	463	-1768.27	-1.806.465	30
3729	463	-1.847.881	-1.811.141	31
3732	463	-1.905.566	-2.020.558	32
3733	463	-1.945.544	-2.154.219	33
3734	463	-1.990.082	-2.241.418	34
3735	463	-2033.53	-2.277.339	35
3736	463	-2.162.438	-2.310.714	36
3737	463	-2.215.919	-2347.36	37
3738	463	-2.334.811	-2.339.822	38
3739	463	-2.444.627	-2317.55	39
3740	463	-2.530.338	-2.312.242	40
3741	464	420.457	5.078.168	1
3742	464	-4.169.074	4.699.417	2
3743	464	-3.986.549	2.326.509	3
3744	464	5.813.735	2.240.759	4
3745	464	1.786.079	2256.73	5
3746	464	2.030.215	2.886.464	6
3747	464	2.009.681	4.688.959	7
3748	464	1.306.936	5.067.712	8
3749	464	1.129.444	4.489.887	9
3750	464	1.094.078	4.332.454	10
3751	464	1055.29	4.275.413	11
3752	464	9.839.783	4.271.737	12
3753	464	9.482.327	4.277.821	13
3754	464	8.604.846	4316.12	14
3755	464	8.333.222	4316.12	15
3756	464	791.56	4.296.075	16
3757	464	7.550.538	4261.85	17
3758	464	7.002.945	4276.3	18
3759	464	6.508.589	4.277.821	19
3760	464	5.999.023	4.312.046	20
3761	464	5.428.614	4372.89	21
3762	464	4.827.782	4.443.621	22
3763	465	4.820.915	4.444.825	1
3764	465	5.429.354	4.373.713	2
3765	465	5.984.553	4312.49	3
3766	465	650.933	4.278.265	4
3767	465	7.007.488	4.275.983	5
3768	465	7.555.082	4.261.913	6
3769	465	7.920.145	4.296.899	7
3770	465	8.332.062	4.315.111	8
3771	465	8.591.191	4.314.296	9
3772	465	9.494.476	4.278.075	10
3773	465	9.859.538	4270.66	11
3774	465	1.056.304	4.274.082	12
