field0	field1	field2	field3	field4	field5
1440	-2147483648	0	0	0	0
1444	0	0	0	0	-1
1454	134217728	0	-2147483648	0	0
1479	0	0	17	0	0
1480	0	0	17	0	0
1481	0	0	17	0	0
1482	0	0	1	0	0
1483	0	0	17	0	0
1484	0	0	17	0	0
1485	0	0	1	0	0
1489	0	0	17	0	0
1491	0	0	16	0	0
1492	0	0	1	0	0
1495	0	0	1073741826	0	0
1534	0	0	0	0	1
1535	0	0	0	0	2
1536	0	0	0	0	4
1537	0	0	0	0	3
1538	0	0	0	0	1
1550	0	0	327680	0	0
1559	0	0	17	0	0
1560	0	0	1	0	0
1561	0	0	17	0	0
1571	1409319071	0	0	0	0
1572	1409319071	0	0	0	0
1590	335544328	0	0	0	0
1591	0	0	134217728	0	0
1592	0	0	134217728	0	0
1593	-2013265920	0	0	0	0
1607	-2013265920	0	0	0	0
1608	0	0	2097152	0	0
1611	0	0	2097152	0	0
1612	0	0	2097152	0	0
1613	0	0	2097152	0	0
1614	0	0	2097152	0	0
1615	0	0	2097152	0	0
1616	0	0	2097152	0	0
1617	0	0	2097152	0	0
1618	0	0	2097152	0	0
1619	0	0	2097152	0	0
1620	0	0	2097152	0	0
1621	0	0	2097152	0	0
1629	0	0	0	0	-1
1642	134217728	0	-2147483648	0	0
1643	0	0	0	0	-1
1644	0	0	0	0	-1
1645	0	0	0	0	-1
1646	0	0	0	0	-1
1647	0	0	0	0	-1
1648	0	0	134217728	0	0
1655	2	0	0	0	0
1658	0	0	1	0	0
1669	0	0	1073741824	0	0
1670	0	0	1073741824	0	0
1671	0	0	1073741824	0	0
1672	0	0	0	0	4
1677	0	0	0	0	-1
1717	0	0	2097152	0	0
1718	0	0	2097152	0	0
1719	0	0	2097152	0	0
1720	335544320	0	134217728	0	0
1721	335544320	0	134217728	0	0
1722	335544320	0	134217728	0	0
1729	134217728	0	-2147483648	0	0
1732	0	0	2097152	0	0
1733	0	0	2097152	0	0
1734	-2147483648	0	0	0	0
1744	0	0	64	0	0
1777	0	0	1	0	0
1781	0	0	2097152	0	0
1782	0	0	2097152	0	0
1783	0	0	2097152	0	0
1791	0	0	536870912	0	0
1792	0	0	2097152	0	0
1796	0	0	2097152	0	0
1797	0	0	2097152	0	0
1798	0	0	1	0	0
1799	0	0	0	0	4
1800	1	0	0	0	0
1802	134217728	0	0	0	0
1803	0	0	134217728	0	0
1805	0	0	134217728	0	0
1823	0	0	0	0	-1
1824	0	0	0	0	-1
1826	0	0	0	0	-1
1827	0	0	0	0	-1
1828	0	0	0	0	-1
1829	0	0	0	0	-1
1830	0	0	0	0	-1
1831	0	0	536870912	0	0
1832	0	0	134217728	0	0
1833	134217728	0	-2147483648	0	0
1840	0	0	8388608	0	0
1844	0	0	524288	0	0
1850	0	0	524288	0	0
1851	0	0	13107200	0	0
1854	0	0	13107200	0	0
1855	0	0	536870912	0	0
1856	0	0	13107200	0	0
1858	0	0	524288	0	0
1859	0	0	4194304	0	0
1860	0	0	134217728	0	0
1861	0	0	13107200	0	0
1862	0	0	8388608	0	0
1863	0	0	524288	0	0
1864	0	0	4194304	0	0
1865	0	0	4194304	0	0
1866	0	0	4194304	0	0
1867	0	0	4194304	0	0
1868	0	0	4194304	0	0
1869	0	0	8388608	0	0
1870	0	0	524288	0	0
1871	0	0	12582912	0	0
1876	0	0	4194304	0	0
1878	0	0	0	0	-1
1879	0	0	524288	0	0
1895	0	0	4194304	0	0
1896	0	0	524288	0	0
1897	335544320	0	0	0	0
1898	335544320	0	0	0	0
1899	335544320	0	0	0	0
1900	335544320	0	0	0	0
1901	335544320	0	0	0	0
1902	335544320	0	0	0	0
1903	335544320	0	0	0	0
1904	335544320	0	0	0	0
1905	335544320	0	0	0	0
1906	335544320	0	0	0	0
1907	335544320	0	0	0	0
1908	335544320	0	0	0	0
1909	335544320	0	0	0	0
1910	335544320	0	0	0	0
1911	335544320	0	0	0	0
1912	335544320	0	0	0	0
1913	335544320	0	0	0	0
1914	335544320	0	0	0	0
1915	335544320	0	0	0	0
1916	335544320	0	0	0	0
1917	335544320	0	0	0	0
1918	335544320	0	0	0	0
1919	335544320	0	0	0	0
1920	335544349	0	0	0	0
1921	335544320	0	0	0	0
1925	0	0	524288	0	0
1926	0	0	524288	0	0
1927	0	0	524288	0	0
1928	0	0	524288	0	0
1929	0	0	12582912	0	0
1930	0	0	12582912	0	0
1936	0	0	4194304	0	0
1937	0	0	524288	0	0
1938	0	0	8388608	0	0
1945	0	0	13107200	0	0
1957	0	0	13107200	0	0
1959	0	0	8388608	0	0
1962	335544320	0	0	0	0
1964	0	0	32768	0	0
1965	0	0	0	0	1
1971	0	0	134217728	0	0
1975	0	0	524288	0	0
1978	0	0	524288	0	0
1980	0	0	1073741824	0	0
1989	0	0	4194304	0	0
1991	0	0	524288	0	0
1992	0	0	2097152	0	0
1993	0	0	2097152	0	0
1994	0	0	2097152	0	0
1995	0	0	2097152	0	0
1996	0	0	2097152	0	0
1997	2097152	0	0	0	0
2000	0	0	2097152	0	0
2001	134217728	0	-2147483648	0	0
2010	-2147483648	0	0	0	0
2014	335544320	0	134217728	0	0
2017	134217728	0	0	0	0
2018	0	0	524288	0	0
2023	134217728	0	0	0	0
2024	0	0	134217728	0	0
2031	0	0	0	0	2
2032	0	0	0	0	1
2057	335544320	0	0	0	0
2064	134217728	0	-2130706432	0	0
2069	0	0	0	0	1
2070	0	0	1	0	0
2071	0	0	4194304	0	0
2087	1409286399	0	0	0	0
2088	1409286399	0	0	0	0
2089	1409286399	0	0	0	0
2090	1409286399	0	0	0	0
2100	0	0	2097152	0	0
2141	0	0	1073741824	0	0
2142	0	0	524288	0	0
2144	0	0	134217728	0	0
2145	0	0	134217728	0	0
2146	0	0	524288	0	0
2147	0	0	4194304	0	0
2157	0	0	4194304	0	0
2158	0	0	134217728	0	0
2159	0	0	4194304	0	0
2160	134217728	0	-2147483648	0	0
2162	0	0	134217728	0	0
2163	134217728	0	-2147483648	0	0
2164	134217728	0	-2147483648	0	0
2165	0	0	524288	0	0
2166	0	0	4194304	0	0
2168	0	0	0	0	5
2169	0	0	0	0	5
2174	0	0	4194304	0	0
2175	0	0	524288	0	0
2176	0	0	524288	0	0
2182	0	0	524288	0	0
2183	0	0	16	0	0
2184	0	0	0	0	1
2186	0	0	134217728	0	0
2187	0	0	1778323667	0	0
2188	2	0	0	0	0
2189	2	0	0	0	0
2190	0	0	1	0	0
2191	0	0	134217728	0	0
2192	0	0	134217728	0	0
2193	0	0	134217728	0	0
2194	0	0	134217728	0	0
2196	0	0	134217728	0	0
2197	-2147483648	0	0	0	0
2198	0	0	1409286303	0	0
2202	0	0	524288	0	0
2203	0	0	2097152	0	0
2206	335544320	0	0	0	0
2207	335544320	0	0	0	0
2208	335544320	0	0	0	0
2209	335544320	0	0	0	0
