field0	field1	field2	field3	field4	field5	field6	field7	field8	field9
5370	Missile: DeathCoil Missile	Spells\DeathCoil_Missile.mdx	1	2	0.01	100	0	1	0
5371	Low Poly Blue Fire (Small)	Spells\LowPolyFireAnim_Blue.mdx	1	0.25	0.01	100	0	1	0
5372	Bomb (Large)	spells\missile_bomb.mdx	1	5	0.01	100	0	1	0
5373	DustCloud Land	Spells\DustCloud_Land.mdx	1	2	0.01	100	0	1	0
5374	Fel Firebolt Missile, Small	spells\fel_firebolt_missile_low.mdx	1	0.3	0.01	100	0	1	0
5375	Explosion: Firey (Blue)	spells\Xplosion_Fire_Impact_Blue.mdx	1	3.5	0.01	100	0	1	0
5376	Fel Firebolt Missile, Large	spells\fel_firebolt_missile_low.mdx	1	3	0.01	100	0	1	0
5377	Missile: Infernal Ball	spells\Infernal_Ball.mdx	1	3	0.01	100	0	1	0
5378	Fel Fireblast Impact Base	spells\fel_fireblast_impact_chest.mdx	1	8	0.01	100	0	1	0
5379	Fel Flame Patch - 	spells\fel_archimonde_fire.mdx	1	3	0.01	100	0	1	0
5380	Undead Fire Large	World\Generic\Human\Passive Doodads\Fire\UndeadFireLarge.mdx	1	4	0.01	100	0	1	0
5381	Explosion: Lightning	Spells\Xplosion_Lightning_Impact.mdx	1	4	0.01	100	0	1	0
5382	Dust Nova	spells\dustnova_cast_base.mdx	0.5	0.5	0.01	100	0	1	0
5384	Shield: Arcane Force (Green 2x)	Spells\ArcaneForceShield_Green.mdx	0	2	0.1	10	0	1	0
5385	Missile: Deathbolt Missile	spells\deathbolt_missile_low.mdx	1	1.5	0.01	100	0	1	0
5386	Fire Nova Area	Spells\FireNova_Area.mdx	1	4	0.01	20	0	1	0
5387	Shield Wall Impact Base Red	spells\shieldwall_impact_base_red.mdx	1	1	0.01	100	0	1	0
5388	Shield Wall Impact Base Red	spells\shieldwall_impact_base_red.mdx	0	2	0.1	10	0	1	0
5389	Shield Wall Impact Base	Spells\ShieldWall_Impact_Base.mdx	0	2	0.1	10	0	1	0
5390	Shield Wall impact Base Blue	spells\shieldwall_impact_base_blue.mdx	0	2	0.1	10	0	1	0
5391	Missile: EasterEgg01	world\generic\passivedoodads\eastereggs\easteregg01.mdx	1	0.35	0.01	100	0	1	0
5392	White Radiation Fog	spells\whiteradiationfog.mdx	1	2	0.01	100	0	1	0
5393	Banish (White)	spells\banish_chest_white.mdx	1	2	0.01	100	0	1	0
5394	Banish (Green)	Spells\Banish_Chest.mdx	0	2	0.01	100	0	1	0
5395	Banish (Purple)	spells\banish_chest_purple.mdx	1	1.25	0.01	100	0	1	0
5396	Flare Ground State	spells\flare_state_base.mdx	2.25	2.25	0.01	100	0	1	0
5397	Undead Fire Huge	World\Generic\Human\Passive Doodads\Fire\UndeadFireLarge.mdx	1	8	0.01	100	0	1	0
5398	Skybeam, Green	Spells\NatureBeam_State_Base.mdx	1	2	0.01	100	0	1	0
5399	Disarm Impact Chest 2x	Spells\Disarm_Impact_Chest.mdx	0	2	0.1	10	0	1	0
5400	Blizzard Rune Base	Spells\SummonGround_Blizzard.mdx	0	0.8	0.01	100	0	1	0
5401	Black Hole	spells\ulduar_blackhole.mdx	0	1	0.1	10	0	1	0
5402	Void Zone (Thick)	creature\portalofkathune\portalofkathunethick.mdx	1	0.08	0.01	100	0	1	0
5403	Acid Cloud Breath	spells\AcidCloudBreath.mdx	1	1	0.01	100	0	1	0
5404	Shadow Nova Cast	spells\shadow_nova_area.mdx	1	20	0.01	100	0	1	0
5405	Fear State Base	spells\fear_state_base.mdx	1	7	0.01	100	0	1	0
5406	Fear State Base	spells\fear_state_base.mdx	1	0.9	0.01	100	0	1	0
5407	Fear Impact Head	Spells\Fear_Impact_Chest.mdx	0	2	0.01	100	0	1	0
5408	Shadow Precast Med Base	Spells\Shadow_Precast_Med_Base.mdx	1	2	0.01	100	0	1	0
5409	Nature Beam State Base	Spells\NatureBeam_State_Base.mdx	0	1	0.1	10	0	1	0
5410	Nature Beam State Base	Spells\NatureBeam_State_Base.mdx	0	1.5	0.1	10	0	1	0
5411	Teleport	Spells\Teleport.mdx	1	2	0.01	100	0	1	0
5412	Acid Cloud Breath Smoke	spells\acidcloudbreath_groundsmoke.mdx	1	0.25	0.01	100	0	1	0
5413	Acid Cloud Breath Smoke (Frost)	spells\AcidCloudBreath_GroundSmoke_Blue.mdx	1	0.25	0.01	100	0	1	0
5414	Aura Yellow Tall (0.2)	World\Generic\PassiveDoodads\ParticleEmitters\AuraYellowVeryTall.mdx	0	0.2	0.1	10	0	1	0
5415	EntanglingRoots State (0.2)	Spells\EntanglingRoots_State.mdx	1	0.2	0.01	100	0	1	0
5416	Bladestorm State	spells\warrior_bladestorm.mdx	0	1.6	0.01	100	0	1	0
5417	LightningBolt Impact Chest	Spells\LightningBolt_Impact_Chest.mdx	1	6	0.01	100	0	1	0
5418	Banish (Red)	spells\bloodbolt_chest.mdx	1	3	0.01	100	0	1	0
5419	Banish (Red)	spells\bloodbolt_chest.mdx	1	0.1	0.01	100	0	1	0
5420	LightningStorm Cloud State	Spells\LightningStorm_Cloud_State.mdx	1	1.5	0.01	100	0	1	0
5421	Arcane Impact Chest	Spells\Magic_Impact_Chest.mdx	0	2	0.01	100	0	1	0
5422	Magic PreCast Hand	Spells\Magic_PreCast_Hand.mdx	1	5	0.01	100	0	1	0
5423	Magic Cast Hand	Spells\Magic_Cast_Hand.mdx	1	5	0.01	100	0	1	0
5424	Void Zone (Thick)	creature\portalofkathune\portalofkathunethick.mdx	1	0.04	0.01	100	0	1	0
5425	Shadow Form New	Spells\Shadow_Form_Precast.mdx	0	1	0.1	10	0	1	0
5426	Mind Sear Cast	Spells\Priest_MindShear.mdx	0	1	0.1	10	0	1	0
5427	Shadow Nova Cast - (1.75)	spells\shadow_nova_area.mdx	1	3	0.01	5	0	1	0
5428	Skybeam, Blue	Spells\FrostBeam_State_Base.mdx	1	0.5	0.01	100	0	1	0
5429	Shadow Fissure Base	Spells\Shadow_Fissure_Base.mdx	1	1.5	0.01	100	0	1	0
5430	Cone of Fire Hand	Spells\ConeofFire_Hand.mdx	1	4	0.01	100	0	1	0
5431	Skybeam, Red	Spells\FireBeam_State_Base.mdx	1	0.5	0.01	10	0	1	0
5432	Sonic Wave Blast Down Cast	spells\sonicwave_cast_down.mdx	1	0.5	0.01	100	0	1	0
5433	Sonic Wave Blast Cast	spells\sonicwave_cast.mdx	1	0.5	0.01	100	0	1	0
5434	Sonic Wave Blast Cast - 1.5	spells\sonicwave_cast.mdx	1	1.5	0.01	100	0	1	0
5435	Shockwave Area	spells\warrior_shockwave_area.mdx	0	0.5	0.01	100	0	1	0
5436	Shadow Fissure Base	Spells\Shadow_Fissure_Base.mdx	1	0.75	0.01	100	0	1	0
5437	Dragon Breath Shadow	spells\dragonbreath_shadow.mdx	1	0.75	0.01	100	0	1	0
5438	Vampiric Embrace State Base	spells\vampiricembrace_state_base.mdx	1	2	0.01	100	0	1	0
5439	Darkmoon Vengeance Head State (Clamped)	Spells\DarkmoonVengeance_Impact_Head.mdx	1	3	3	3	0	1	0
5440	Void Zone	creature\portalofkathune\portalofkathune.mdx	1	0.18	0.01	100	0	1	0
5441	Dancing Runeweapon State	Spells\DeathKnight_DancingRuneblade_State.mdx	0	2	0.01	100	0	1	0
5442	Shadow Form New	Spells\Shadow_Form_Precast.mdx	0	0.25	0.1	10	0	1	0
5443	Shadow Precast Uber Hand	Spells\Shadow_Precast_Uber_Hand.mdx	1	0.5	0.01	100	0	1	0
5444	ShadowFlame PreCast	spells\shadowflame_cast_hand.mdx	0	0.75	0.01	100	0	1	0
5445	Shadow Dance State	Spells\ShadowDance_State.mdx	0	0.6	0.1	10	0	1	0
5446	Mutilate Impact, Large	spells\mutilate_impact_chest.mdx	1	2	0.01	100	0	1	0
5447	ArcaneExplosion Base (Clamped)	Spells\ArcaneExplosion_Base.mdx	1	4	4	4	0	1	0
5448	Decimate Impact Chest, Large	spells\decimate_impact_chest.mdx	1	2	0.01	100	0	1	0
5449	Dragon Sand Breath	spells\corrosivesandbreath.mdx	1	5	0.01	100	0	1	0
5450	Tournament Shield Red	spells\tournament_shield_red.mdx	0	1	0.1	10	0	1	0
5451	Tournament Shield Yellow	spells\tournament_shield_yellow.mdx	0	1	0.1	10	0	1	0
5452	Tournament Shield Green	spells\tournament_shield_green.mdx	0	1	0.1	10	0	1	0
5453	Reply-Code Alpha	spells\sonicboom_missile_high.mdx	0	25	0.1	25	0	1	0
5454	Living Bomb State	spells\mage_livingbomb_state.mdx	0	2	0.01	100	0	1	0
5455	Lava Splash	World\Kalimdor\OnyxiasLair\LavaTraps\OnyziasLairLavaSplashStand.mdx	1	1	0.01	100	0	1	0
5456	Fire Bomb	spells\firebomb_missle.mdx	1	0.35	0.01	100	0	1	0
5457	Lava Splash	World\Kalimdor\OnyxiasLair\LavaTraps\OnyziasLairLavaSplashStand.mdx	1	0.5	0.01	100	0	1	0
5458	Flame Patch	spells\archimonde_fire.mdx	1	1.2	0.01	100	0	1	0
5459	Smoke - Ash Tree (x0.5)	World\Azeroth\BurningSteppes\PassiveDoodads\Smoke\AshTreeSmoke01.mdx	1	0.5	0.01	100	0	1	0
5460	Water Nova	Spells\Water_Nova.mdx	1	5	0.01	100	0	1	0
5461	Gift of the water Spirit Base impact	spells\giftwaterspirit_impact_base.mdx	1	6	0.01	100	0	1	0
5462	Fire ImpactDD Uber Chest	spells\fire_impactdd_uber_chest.mdx	1	7	0.01	100	0	1	0
5463	Lightning Nova	spells\lightning_ring_nova.mdx	1	100	0.01	100	0	1	0
5464	Item - Val\'anyr Shield Effect Low Base	spells\valanry_proc_01.mdx	1	1.25	0.01	100	0	1	0
5465	Nature Bomb	World\Goober\G_PulsatingPlant.mdx	0	1	0.1	10	0	1	0
5466	Xplosion_Nature_Impact	Spells\Xplosion_Nature_Impact.mdx	0	1.5	0.1	10	0	1	0
5467	Pulsating Plant	World\Goober\G_PulsatingPlant.mdx	0	1	0.01	100	0	1	0
5468	Fire Bomb	spells\firebomb_missle.mdx	1	30	0.01	100	0	1	0
5469	Skybeam, Green	Spells\NatureBeam_State_Base.mdx	1	0.5	0.01	100	0	1	0
5470	White Radiation Fog	spells\whiteradiationfog.mdx	1	3	0.01	100	0	1	0
5471	Banish (Blue)	spells\banish_chest_blue.mdx	1	1.25	0.01	100	0	1	0
5472	Frost Nova Area	Spells\Frost_Nova_area.mdx	1	5	0.01	100	0	1	0
5473	Frost_Form	spells\frost_form_precast.mdx	0	8	0.01	100	0	1	0
5474	Frostbolt Missile	spells\frostbolt.mdx	1	2	0.01	100	0	1	0
5475	Banish (Blue)	spells\banish_chest_blue.mdx	1	4	0.01	100	0	1	0
5476	Water Bubble Chest State	Spells\WaterBubble.mdx	0	2.25	0.01	100	0	1	0
5477	Banish (Blue)	spells\banish_chest_blue.mdx	1	6	0.01	100	0	1	0
5478	Hellfire FirePuff Caster Base (Blue)	spells\HellFire_Blue_FirePuff_Caster_Base.mdx	1	5	0.01	100	0	1	0
5479	Frost Breath	Spells\FrostBreath.mdx	1	0.75	0.01	100	0	1	0
5480	Snowball Impact Chest	spells\snowball_impact_chest.mdx	1	4	0.01	100	0	1	0
5481	Shell Shield State	Spells\ShellShield_State_Base.mdx	1	4	0.01	100	0	1	0
5482	Unquenchable Flames State Base	spells\nefarian_state_base.mdx	1	0.5	0.01	100	0	1	0
5483	Tradeskill: Fish School Elemental Water	World\SkillActivated\TradeskillEnablers\Tradeskill_FishSchool_ElementalWater.mdx	0	2	0.1	100	0	1	0
5484	Flame Patch (Blue) -	spells\Archimonde_Blue_Fire.mdx	1	1.55	0.01	100	0	1	0
5485	Magic PreCast Hand	Spells\Magic_PreCast_Hand.mdx	1	2	0.01	100	0	1	0
5486	Arcane Reflect State Chest	spells\ArcaneReflect_State_Chest.mdx	1	0.05	0.01	100	0	1	0
5487	Nature Cast Hand	Spells\Nature_Cast_Hand.mdx	1	3	0.01	100	0	1	0
5488	CycloneFire State	Spells\CycloneFire_State.mdx	0	3	0.01	100	0	1	0
5489	Kologarn Arm Spawn	Spells\Kologarn_Arm_FadeIn.mdx	0	4	0.1	10	0	1	0
5490	Kick Impact Chest	Spells\Kick_Chest_Impact.mdx	1	3	0.01	100	0	1	0
5491	Missile: Assassinate	spells\assassinate_missile.mdx	0	2.5	0.01	100	0	1	0
5492	Shockwave Area No Pulse	spells\Warrior_ShockWave_NoPulse.mdx	0	2	0.01	10	0	1	0
5493	Dragon Breath Fire (New)	spells\DragonBreath_Fire.mdx	1	0.25	0.01	100	0	1	0
5494	Red Runes	World\Expansion01\Doodads\Generic\Draenei\Holo\DR_Draenei_HoloRunes01_BigRed.mdx	0	0.1	0.1	10	0	1	0
5495	Fire_SmokeTrail	spells\fire_smoketrail.mdx	1	15	0.01	100	0	1	0
5496	Magic PreCast Hand	Spells\Magic_PreCast_Hand.mdx	1	7	0.01	100	0	1	0
5497	Fire: Ground	World\Expansion02\Doodads\HowlingFjord\FireFX\BurntGround01.mdx	0	2	0.1	10	0	1	0
5498	Fire: Ground	World\Expansion02\Doodads\HowlingFjord\FireFX\BurntGround01.mdx	0	8	0.1	10	0	1	0
5499	Missile: Night Elf Tablet	world\goober\g_netablet.mdx	1	0.075	0.01	100	0	1	0
5500	Missile: Titan Disc	world\expansion02\doodads\generic\titan\ti_disc_01.mdx	1	0.01	0.01	100	0	1	0
5501	Missile: Frost Giant Shield 03	world\expansion02\doodads\generic\frostgiant\frostgiant_shield03.mdx	1	0.06	0.01	100	0	1	0
5502	Missile: Plate	creature\questobjects\plate_creature.mdx	1	0.25	0.01	100	0	1	0
5503	Thorim\'s Stormhammer	Item\ObjectComponents\Weapon\Mace_1H_UlduarRaidNotSkinable_D_01.mdx	0	8	0	0	0	1	0
5504	Seeping Gaseous Nova	spells\seepinggaseous_nova.mdx	1	0.5	0.01	100	0	1	0
5505	Ice Nuke Base	spells\IceNuke_Base_Impact.mdx	1	0.05	0.01	100	0	1	0
5506	Icy Touch Impact	SPELLS\DeathKnight_IcyTouch.mdx	1	0.3	0.01	100	0	1	0
5507	Frost Trap Aura	spells\frosttrap_aura.mdx	1	0.25	0.01	100	0	1	0
5508	Frost Nova Area	Spells\Frost_Nova_area.mdx	1	0.5	0.01	100	0	1	0
5509	Icy Touch Impact	SPELLS\DeathKnight_IcyTouch.mdx	1	0.25	0.01	100	0	1	0
5510	Frost_Form	spells\frost_form_precast.mdx	0	0.75	0.01	100	0	1	0
5511	Lightning Beam (Algalon)	spells\lightingbeam_state_base.mdx	0	1	0.01	100	0	1	0
5512	Pet Toy - Pet Snack - Love	spells\holidays\valentines_lookingforloveheart.mdx	1	1	1	1.1	0	1	0
5513	Collapsing Star (Algalon)	spells\collapsingstar.mdx	1	1	0.01	100	0	1	0
5514	Shield: Fire Force (Green)	Spells\FireForceShield_Green.mdx	1	1.5	0.01	100	0	1	0
5515	Item - Sif\'s Remembrance (Icy Veins Analog)	spells\icyveins_fx.mdx	0	0.25	0.01	100	0	1	0
5516	Ghost Trap	World\Goober\G_GhostTrap.mdx	1	1.5	0.01	100	0	1	0
5517	Hunter\'s Mark Impact Chest	Spells\HuntersMark_Impact_Chest.mdx	1	2	0.01	100	0	1	0
5518	Hunter\'s Mark State Head	Spells\HuntersMark_Impact_Head.mdx	1	2	0.01	100	0	1	0
5519	Aura: Red	World\Generic\PassiveDoodads\ParticleEmitters\AuraRed.mdx	1	3	0.01	100	0	1	0
5520	Aura: Red (Short)	World\Generic\PassiveDoodads\ParticleEmitters\AuraRedShort.mdx	1	3	0.01	100	0	1	0
5521	Shell Shield State	Spells\ShellShield_State_Base.mdx	1	3.5	0.01	100	0	1	0
5522	Holy Wave	Spells\Missile_Wave_Holy.mdx	0	0.35	0.1	10	0	1	0
5523	Acid Cloud Breath Smoke	spells\acidcloudbreath_groundsmoke.mdx	1	0.75	0.01	100	0	1	0
5524	Void Zone	creature\portalofkathune\portalofkathune.mdx	1	0.2	0.01	100	0	1	0
5525	Dynamite Missile	Spells\DynamiteA_Missile.mdx	1	1.5	0.01	100	0	1	0
5526	Fire Nova Area	Spells\FireNova_Area.mdx	1	3	0.01	20	0	1	0
5527	Banish (Yellow)	spells\banish_chest_yellow.mdx	1	4	0.01	100	0	1	0
5528	Smoke: Purple Cloud	spells\purpleghost_state.mdx	1	0.5	0.01	100	0	1	0
5529	Banish (Red)	spells\bloodbolt_chest.mdx	1	5	0.01	100	0	1	0
5530	Water Breath	spells\WaterLiquidBreath.mdx	1	1.5	0.01	100	0	1	0
5531	Water Nova	Spells\Water_Nova.mdx	1	2	0.01	100	0	1	0
5532	Ice Precast Low Hand	Spells\Ice_Precast_Low_Hand.mdx	1	0.5	0.01	100	0	1	0
5533	Meat (1.0)	World\Expansion01\Doodads\Generic\BloodElf\Food\BE_Meat01.mdx	1	1	0.01	100	0	1	0
5534	Dragon Breath Frost	spells\DragonBreath_Frost.mdx	1	0.1	0.01	100	0	1	0
5535	Quest - Roiling Water Base Effect	world\kalimdor\azshara\passivedoodads\bubbles\azsharabubbles.mdx	0	7	0.1	10	0	1	0
5536	Quest - Roiling Water Impact Explosion	spells\water_explosion.mdx	0	5	0.1	10	0	1	0
5537	Silithid Abdomen	World\Kalimdor\Silithus\PassiveDoodads\SilithidTankHusks\SilithidTankHuskAbdomen.mdx	1	0.33	0.01	100	0	1	0
5538	Plague Rifle	item\objectcomponents\weapon\firearm_2h_rifle_plague_a_01.mdx	0	1	0.1	10	0	1	0
5539	Path of Frost	Spells\DeathKnight_PathofFrost.mdx	1	4	0.01	100	0	1	0
5540	Flare Ground State	spells\flare_state_base.mdx	2.4	2.4	0.01	100	0	1	0
5541	ChallengingShout Cast Base (Medium)	Spells\ChallengingShout_Cast_Base.mdx	1	5	0.01	100	0	1	0
5542	PBTable - On Plate - Cranberries, Plate Visual	Spells\Thanksgiving_Cranberry.mdx	1	1	0.01	100	0	1	0
5543	PBTable - On Plate - Stuffing, Plate Visual	Spells\Thanksgiving_Stuffing.mdx	1	1	0.01	100	0	1	0
5544	PBTable - On Plate - Yams, Plate Visual	Spells\Thanksgiving_Yams.mdx	1	1	0.01	100	0	1	0
5545	PBTable - On Plate - Pie, Plate Visual	Spells\Thanksgiving_Pie.mdx	1	1	0.01	100	0	1	0
5546	PBTable - On Plate - Turkey, Plate Visual	Spells\Thanksgiving_Turkey.mdx	1	1	0.01	100	0	1	0
5547	PBTable - On Plate - Cranberries, Plate Visual (3.2)	Spells\Thanksgiving_Cranberry.mdx	1	1	0.01	100	0	1	0
5548	Big Bang	spells\sunwell_beamfx_3s.mdx	0.2	0.2	0.01	100	0	1	0
5549	Dragon Breath Shadow (Small)	spells\dragonbreath_shadow.mdx	0.4	1	0.01	100	0	1	0
5550	Purple Glow High	spells\enchantments\purpleglow_high.mdx	4	1	0.01	100	0	1	0
5551	Purple Ground Fog	world\generic\passivedoodads\particleemitters\purplegroundfog.mdx	0	2	2	10	0	1	0
5552	Penance Missile (Small)	spells\priest_pennance_missile.mdx	0	0.4	0.01	100	0	1	0
5553	Blizzard Rune Base	Spells\SummonGround_Blizzard.mdx	0	0.4	0.01	100	0	1	0
5554	Gold Swipe	spells\turnundead_impact.mdx	5	5	0.1	10	0	1	0
5555	Ice Block State Selectable	spells\icebarrier_state_selectable.mdx	1	1	0.01	100	0	1	0
5556	Force of Nature Impact	spells\forceofnature_impact.mdx	4	4	0.1	10	0	1	0
5557	Dynamite Missile (large)	Spells\DynamiteA_Missile.mdx	1	2	0.01	100	0	1	0
5558	Burned Beam	World\Azeroth\BurningSteppes\PassiveDoodads\Ruins\BurnedBeam.mdx	0	1	0.01	100	0	1	0
5559	Burned Beam (small)	World\Azeroth\BurningSteppes\PassiveDoodads\Ruins\BurnedBeam.mdx	0	0.5	0.01	100	0	1	0
5560	EntanglingRoots State	Spells\EntanglingRoots_State.mdx	1	4	0.01	100	0	1	0
5561	Missile: Acorn	world\kalimdor\kalidar\passivedoodads\felpinecone\felpinecone.mdx	0	0.5	0.01	100	0	1	0
5562	Dynamite Lit (Large)	Spells\DynamiteA_SpellObject.mdx	1	2	0.01	100	0	1	0
5563	Item - Flamethrower	spells\firearm_2h_rifle_plague_a_01_spell.mdx	0	1	0.1	10	0	1	0
5564	BlueGreenRadiationFog	spells\largebluegreenradiationfog.mdx	1	0.2	0.01	100	0	1	0
5565	Anti-Magic Zone Green	spells\yoggsaron_green.mdx	0	3	0.01	100	0	1	0
5569	Red Dust Cloud (Small)	spells\RedDustCloud.mdx	1	0.5	0.01	100	0	1	0
5570	Small Blue Ragdoll	world\generic\human\passive doodads\dolls\ragdoll_05.mdx	1	0.33	0.01	100	0	1	0
5571	Blue Ragdoll	world\generic\human\passive doodads\dolls\ragdoll_05.mdx	1	0.65	0.01	100	0	1	0
5572	Balance Of Nature Impact Base	Spells\BalanceOfNature_Impact_Base.mdx	2	1	0.01	100	0	1	0
5573	Light Essence	Spells\Enchantments\WhiteGlow_High.mdx	0	15	0.1	100	0	1	0
5574	Banish (Dark) 	spells\Banish_Chest_Dark.mdx	1	0.75	0.01	100	0	1	0
5575	Banish (White)	spells\banish_chest_white.mdx	1	0.75	0.01	100	0	1	0
5576	Magic Unlock (4x)	Spells\MagicUnlock.mdx	1	4	0.01	100	0	1	0
5577	CallLightning Impact (Red) 	spells\flamestrike_impactdd_med_base.mdx	1	2	0.01	100	0	1	0
5578	CallLightning Impact	Spells\CallLightning_Impact.mdx	1	5	0.01	100	0	1	0
5579	Blacksmith Smoke	world\generic\passivedoodads\particleemitters\blacksmith_smoke.mdx	1	0.25	0.01	100	0	1	0
5580	Aura: Red, Tall	world\generic\passivedoodads\particleemitters\auraredtall.mdx	0	5	0.01	100	0	1	0
5581	Aura: Red, Tall	world\generic\passivedoodads\particleemitters\auraredtall.mdx	0	5	0.01	100	0	1	0
5582	Flame Shock Impact Chest (Blue)	Spells\FlameShock_Blue_Impact_Chest.mdx	1	5	0.01	100	0	1	0
5583	Flame Shock Impact Chest	Spells\FlameShock_Impact_Chest.mdx	1	4	0.01	100	0	1	0
5584	Portal: Boss Holy	spells\Creature_SpellPortalLarge_Yellow.mdx	1	0.2	0.01	100	0	1	0
5585	Portal: White	Spells\Creature_SpellPortal_White.mdx	0	0.5	0.1	10	0	1	0
5586	Banish (White)	spells\banish_chest_white.mdx	1	0.5	0.01	100	0	1	0
5587	Envenom Impact	spells\envenom_impact_chest.mdx	1	2	0.01	100	0	1	0
5588	Shield: Arcane Force (Yellow)	Spells\ArcaneForceShield_Yellow.mdx	1	4	0.01	100	0	1	0
5589	Frost Trap Aura NoMist	SPELLS\FrostTrap_Aura_noMist.M2	1	0.5	0.01	100	0	1	0
5590	DeathKnight Chains of Ice	Spells\DeathKnight_Chains_of_Ice.mdx	1	2	0.01	100	0	1	0
5591	Bubblegum, Pink	world\generic\upperdeck\ud_bubblegum_01.mdx	0	1	0.1	10	0	1	0
5592	Flowers (Upper Deck)	world\generic\upperdeck\ud_flowers_01.mdx	0	1	0.1	10	0	1	0
5593	Nature Form	spells\nature_form_precast.mdx	0	0.66	0.1	10	0	1	0
5594	Bubblegum, Pink (3.1.2)	world\generic\upperdeck\ud_bubblegum_01.mdx	0	1	0.1	10	0	1	0
5595	Flowers, Upper Deck (3.1.2)	world\generic\upperdeck\ud_flowers_01.mdx	0	1	0.1	10	0	1	0
5596	Nature Form (3.1.2)	spells\nature_form_precast.mdx	0	0.7	0.1	10	0	1	0
5597	Spell Object: Plague Bomb (New - Green)	item\objectcomponents\weapon\thrown_1h_bomb_c_01.mdx	1	1	0.01	100	0	1	0
5598	Net State (Small)	Spells\Net_State.mdx	0	0.5	0.01	100	0	1	0
5599	CallLightning Impact (Red)	spells\flamestrike_impactdd_med_base.mdx	1	1	0.01	100	0	1	0
5600	Missile: Saw Blade (Large)	spells\missile_sawblade.mdx	1	1.5	0.01	100	0	1	0
5601	Spike Impact Base	Spells\Spike_Impact_Base.mdx	1	1.5	0.01	100	0	1	0
5602	Spike Impact Base	Spells\Spike_Impact_Base.mdx	1	2.5	0.01	100	0	1	0
5603	Holy Reflect State Chest 	spells\HolyReflect_State_Chest.mdx	0	1	0.1	10	0	1	0
5604	Earth Burrow Cast	spells\burrowearth_brown_missile.mdx	1	1.5	0.01	100	0	1	0
5605	Banish (Dark)	spells\Banish_Chest_Dark.mdx	1	0.5	0.01	100	0	1	0
5606	Beacon of Light Impact Base	spells\beacon_of_light_impact.mdx	0	0.5	0.01	100	0	1	0
5607	MoonBeam State Base	Spells\MoonBeam_Impact_Base.mdx	1	3	0.01	100	0	1	0
5608	Shadow Dance State	Spells\ShadowDance_State.mdx	0	2	0.1	10	0	1	0
5609	Warlock Backdraft	Spells\Warlock_Backdraft.mdx	0	1	0.1	10	0	1	0
5610	ShadowWordFumble Head	Spells\ShadowWordFumble_Head.mdx	1	3	0.01	100	0	1	0
5611	Voidwalker Sacrifice Shield State Base	spells\holydivineshielddark_state_base.mdx	0	1	0.01	100	0	1	0
5612	Flamethrower (Offset)	spells\DragonBreath_Fire_Offset.mdx	1	0.25	0.01	100	0	1	0
5613	Black Glow	Spells\Enchantments\BlackGlow_High.mdx	0	15	0.1	100	0	1	0
5614	Call Lightning Impact (Black)	Spells\FlameStrike_Black_ImpactDD_Med_Base.mdx	0	1	0.1	10	0	1	0
5615	Portal: White	Spells\Creature_SpellPortal_White.mdx	0	1	0.1	10	0	1	0
5616	Shades of Darkness Cast	spells\shadesofdarkness_cast.mdx	3	1	0.01	100	0	1	0
5617	Shot: Black Arrow	Spells\BlackShot_Missile.mdx	1	2	0.01	100	0	1	0
5618	Shot: Black Arrow	Spells\BlackShot_Missile.mdx	1	3	0.01	100	0	1	0
5619	Shot: Black Arrow	Spells\BlackShot_Missile.mdx	1	25	0.01	100	0	1	0
5620	Shadow Breath	Spells\DragonBreath_Shadow.mdx	1	0.25	0.01	100	0	1	0
5621	Shadow Strikes State	spells\shadow_strikes_state_hand.mdx	1	3	0.01	100	0	1	0
5622	ShadowStrike Impact Chest	Spells\ShadowStrike_Impact_Chest.mdx	1	2	0.01	100	0	1	0
5623	Holy Precast Uber Base	Spells\Holy_Precast_Uber_Base.mdx	1	0.75	0.01	100	0	1	0
5624	LightningBolt Impact Chest	Spells\LightningBolt_Impact_Chest.mdx	1	0.35	0.01	100	0	1	0
5625	LightningBolt Impact Chest	Spells\LightningBolt_Impact_Chest.mdx	1	1	0.01	100	0	1	0
5626	Creature - Hold Key in Mouth Effect	item\objectcomponents\weapon\hammer_1h_war_b_01holy.mdx	0	0.7	0.1	10	0	1	0
5627	Creature - Pirate Hat	item\objectcomponents\head\helm_cloth_b_01pirate_tam.mdx	0	1	0.1	10	0	1	0
5628	Wear Pirate Hat	spells\spell_pirate_tam.mdx	1	1	0.1	10	0	1	0
5629	Envenom Impact	spells\envenom_impact_chest.mdx	1	3	0.01	100	0	1	0
5630	Incinerate Missile	spells\incinerate_low_base.mdx	1	0.5	0.01	100	0	1	0
5631	Ice Spike	Spells\IceSpike_Impact_Base.mdx	0	4	0.01	100	0	1	0
5632	Dragon Breath Fire (New)	spells\DragonBreath_Fire.mdx	1	1.5	0.01	100	0	1	0
5633	Fire Rune Impact Base	spells\fire_rune_impact_base.mdx	1	1	0.01	100	0	1	0
5634	ShadowSnare Base	Spells\Shadow_Snare_High_base.mdx	1	2	0.01	100	0	1	0
5635	Red Runes	World\Expansion01\Doodads\Generic\Draenei\Holo\DR_Draenei_HoloRunes01_BigRed.mdx	0	0.4	0.1	10	0	1	0
5636	Ritual Of Fire Precast	spells\Ritual_Fire_PreCast_Base.mdx	1	6	0.01	100	0	1	0
5637	Fel Blaze	Spells\Fel_Archimonde_Fire.mdx	0	0.8	0.1	10	0	1	0
