field0	field1	field2	field3	field4	field5	field6	field7	field8	field9	field10	field11	field12	field13	field14
5109	15386	6153	-1	0	0	0	0	0	0	0	-1	-1	-1	0
5110	15389	7015	34	0	0	-1	0	0	0	0	-1	-1	-1	0
5111	15390	7023	16	0	0	-0.1	0	0	0	0	-1	-1	-1	0
5115	15390	7020	16	-0.01	0.12	0.3	3.316.126	1.570.796	0.436332	0	-1	-1	-1	0
5116	15390	7021	16	-0.05	-0.1	0.32	0	0	-0.523599	0	-1	-1	-1	0
5117	15390	7022	16	-0.12	-0.13	0.31	0	0	0.349066	0	-1	-1	-1	0
5121	15395	5655	34	0	0	-0.5	0	0	0	0	-1	-1	-1	0
5123	15396	6918	17	0.5	0	0.1	0	0	0	0	-1	-1	-1	0
5124	12503	3671	44	0	0	0	0	0	0	0	-1	-1	-1	0
5125	12503	3671	41	0	0	0	0	0	0	0	-1	-1	-1	0
5126	12503	3671	42	0	0	0	0	0	0	0	-1	-1	-1	0
5127	12503	3671	43	0	0	0	0	0	0	0	-1	-1	-1	0
5128	15399	3891	17	0	0	0	0	0	0	0	-1	-1	-1	0
5129	15405	6593	-1	0	0	0	0	0	0	0	-1	-1	-1	0
5131	15404	6788	-1	0	0	0	0	0	0	0	-1	-1	-1	0
5132	14976	6591	-1	0	0	0	0	0	0	0	-1	-1	-1	0
5135	15406	7320	-1	0	0	0	0	0	0	0	-1	-1	-1	0
5138	15407	3090	19	0	0	0	0	0	0	0	-1	-1	-1	0
5139	15408	4845	34	0	0	0	0	0	0	0	-1	-1	-1	0
5140	15410	6682	-1	0	0	2.5	0	0	0	0	-1	-1	-1	0
5141	15414	7029	19	0	0	-10	0	0	0	0	-1	-1	-1	0
5142	15418	7031	34	0	0	0	0	0	0	0	-1	-1	-1	0
5143	15419	4700	-1	0	0	4	0	0	0	0	-1	-1	-1	0
5145	15420	6458	34	0.4	0	-0.5	0	0	0	0	-1	-1	-1	0
5146	15420	6458	34	0.4	0	-0.5	0	0	0	0	-1	-1	-1	0
5147	15422	5885	19	0	0	0	0	0	0	0	-1	-1	-1	0
5148	15425	6447	-1	0	0	0	0	0	0	0	-1	-1	-1	0
5150	15425	5987	-1	0	0	0	0	0	0	0	-1	-1	-1	0
5151	15430	6260	-1	0	0	0	0	0	0	0	-1	-1	-1	0
5152	15431	6187	34	0	0	0	0	0	0	0	-1	-1	-1	0
5153	15426	5694	19	0	0	0	0	0	0	0	-1	-1	-1	0
5155	15431	7032	34	0	0	0	0	0	0	0	-1	-1	-1	0
5156	15072	6960	34	0	1.2	0	-1.396.263	0	-2.094.395	0	-1	-1	-1	0
5157	15426	6055	19	0	0	0	0	0	0	0	-1	-1	-1	0
5159	15434	355	19	0	0	0	0	0	0	0	-1	-1	-1	0
5160	15434	5109	19	0	0	0	0	0	0	0	-1	-1	-1	0
5161	15435	7038	17	0.2	0	0.5	0	0.872665	0	0	-1	-1	-1	0
5162	13713	3021	19	-3	-1.5	0	0	0	0	0	-1	-1	-1	0
5163	13713	5928	19	-3	-1.5	0.25	0	0	0	0	-1	-1	-1	0
5164	15437	3694	19	0	0	-2	0	0	0	0	-1	-1	-1	0
5165	15454	7045	34	0	0	0	0	0	0	0	-1	-1	-1	0
5166	15456	7047	12	0.35	0	-0.2	0	0	0	0	-1	-1	-1	0
5167	15461	7048	19	0	0	2	0	0	0	0	-1	-1	-1	0
5168	15466	7051	19	0	0	-3.25	0	0	0	0	-1	-1	-1	0
5169	15469	6671	23	0.5	0	0.5	0	0	0	0	-1	-1	-1	0
5172	15471	7052	23	0	0	0	0	0.349066	0	0	-1	-1	-1	0
5173	15479	5571	17	-0.5	0	0.2	0	0	0	0	-1	-1	-1	0
5174	15479	7058	17	-0.15	0.18	0.45	0	0	0	0	-1	-1	-1	0
5175	15480	7062	17	-0.5	0	-0.5	0	0	0	0	-1	-1	-1	0
5176	15480	7061	17	-0.55	0.18	0.45	0	1.570.796	0	0	-1	-1	-1	0
5177	15484	7068	15	-0.4	0	-0.15	0	0.523599	0	0	-1	-1	-1	0
5178	15485	5838	34	0	0	0	0	0	0	0	-1	-1	-1	0
5180	15490	7914	15	0	0	10	314.159	0	0	0	-1	-1	-1	0
5182	15486	4241	19	0	0	0	0	0	0	0	-1	-1	-1	0
5183	15486	5429	19	0	0	0	0	0	0	0	-1	-1	-1	0
5184	15486	5436	19	0	0	0	0	0	0	0	-1	-1	-1	0
5185	15486	3443	19	0	0	0	0	0	0	0	-1	-1	-1	0
5187	15509	5838	15	-0.3	0	0.57	0	0.1745329	0	0	-1	-1	-1	0
5188	15510	7070	15	-0.3	0	0.65	0	-0.1745329	0	0	-1	-1	-1	0
5189	15514	5885	19	0	0	0	0	0	0	0	-1	-1	-1	0
5191	15517	5967	34	0	0	0.2	0	0	0	0	-1	-1	-1	0
5195	15511	6602	34	0	0	0.25	0	0	0	0	-1	-1	-1	0
5199	15488	4974	19	0.5	0	0	0	0	0	0	-1	-1	-1	0
5201	15520	4603	19	0	0	0	0	0	0	0	-1	-1	-1	0
5204	15520	5342	19	0	0	0	0	0	0	0	-1	-1	-1	0
5205	15526	4893	19	0	0	1	0	0	0	0	-1	-1	-1	0
5207	15527	7084	19	0	-7	0	0	0	0	0	-1	-1	-1	0
5208	15527	7084	19	3	0	3	0	0	0	0	-1	-1	-1	0
5209	15527	7084	19	-6	-14	-3	0	0	0	0	-1	-1	-1	0
5211	15528	7084	19	0	-4	0	0	0	0	0	-1	-1	-1	0
5212	15528	7084	19	0	4	0	0	0	0	0	-1	-1	-1	0
5217	15531	7084	15	0	-7	0	0	0	0	0	-1	-1	-1	0
5218	15531	7084	15	0	7	0	0	0	0	0	-1	-1	-1	0
5219	15531	7084	15	-6	-14	-3	0	0	0	0	-1	-1	-1	0
5220	15531	7084	15	-6	14	-3	0	0	0	0	-1	-1	-1	0
5221	15531	7084	15	6	0	3	0	0	0	0	-1	-1	-1	0
5222	15531	7084	15	31	14	10	0	0	0	0	-1	-1	-1	0
5223	15531	7084	15	31	-14	10	0	0	0	0	-1	-1	-1	0
5224	15531	7084	15	36	7	13	0	0	0	0	-1	-1	-1	0
5225	15531	7084	15	36	-7	13	0	0	0	0	-1	-1	-1	0
5226	15533	5050	22	0	0	0	-1.745.329	0	1.570.796	0	-1	-1	-1	0
5227	15535	7084	19	0	7	0	0	0	0	0	-1	-1	-1	0
5228	15535	7084	19	3	0	3	0	0	0	0	-1	-1	-1	0
5229	15535	7084	19	-6	14	-3	0	0	0	0	-1	-1	-1	0
5230	15537	88	21	0.6	-0.35	0.25	0	0	0	0	-1	-1	-1	0
5231	15537	5871	22	0.1	0	0	0	0.174533	0	0	-1	-1	-1	0
5232	15537	7088	12	0	0	0	1.570.796	0	1.570.796	0	-1	-1	-1	0
5233	15544	7915	19	0	3	18	314.159	0	0	0	-1	-1	-1	0
5234	15546	7091	17	-0.37	0	0.36	0	-0.610865	0	0	-1	-1	-1	0
5235	15547	6920	22	0	0	0	0	0	0	0	-1	-1	-1	0
5236	15547	6920	21	0	0	0	0	0	0	0	-1	-1	-1	0
5237	15548	291	34	0	0	0	0	0	0	0	-1	-1	-1	0
5238	15549	70	19	0	0	0	0	0	0	0	-1	-1	-1	0
5239	15551	5220	19	0	0	0	0	0	0	0	-1	-1	-1	0
5240	15551	5194	34	0	0	3	0	0	0	0	-1	-1	-1	0
5241	15555	3168	19	0	0	0	0	0	0	0	-1	-1	-1	0
5243	15555	3168	19	0	0	0	0	0	0	0	-1	-1	-1	0
5245	15555	3168	19	0	0	0	0	0	0	0	-1	-1	-1	0
5248	15556	717	19	0	0	0	0	0	0	0	-1	-1	-1	0
5249	15556	717	19	0	0	0	0	0	0	0	-1	-1	-1	0
5250	15556	717	19	0	0	0	0	0	0	0	-1	-1	-1	0
5251	15554	7095	19	0	0	-0.1	0	0	0	0	-1	-1	-1	0
5255	15554	5907	19	0	0	0	0	-1.570.796	0	0	-1	-1	-1	0
5257	15560	4716	-1	0	0	0	0	0	0	0	-1	-1	-1	0
5259	15559	4113	19	0	0	0	0	0	0	0	-1	-1	-1	0
5261	15566	7098	21	0	0.25	0.5	-1.570.796	-0.523599	0	0	-1	-1	-1	0
5262	15566	7098	22	0	-0.25	0.5	1.570.796	-0.523599	0	0	-1	-1	-1	0
5263	15566	7098	19	0.15	0	1	0	0	0	0	-1	-1	-1	0
5264	15566	7098	19	-0.25	0	1	3.141.593	0	0	0	-1	-1	-1	0
5265	15575	4126	19	3	0	0	0	0	0	0	-1	-1	-1	0
5266	15575	4126	19	-3	0	0	0	0	0	0	-1	-1	-1	0
5267	15575	4126	19	-3	0	0	0	0	0	0	-1	-1	-1	0
5268	15575	4126	19	3	0	0	0	0	0	0	-1	-1	-1	0
5269	15576	6765	19	0	0	0	0	1.570.796	0	0	-1	-1	-1	0
5270	15578	6392	19	0	0	0	0	0	0	0	-1	-1	-1	0
5271	15579	6073	19	0	0	0	0	0	0	0	-1	-1	-1	0
5272	15579	5721	19	0	0	0	0	0	0	0	-1	-1	-1	0
5273	15579	6735	19	0	0	0	0	0	0	0	-1	-1	-1	0
5274	15101	468	34	0	0	0	0	-15.708	0	0	-1	-1	-1	0
5277	15584	7106	21	0	0	0	0	0	0	0	-1	-1	-1	0
5278	15586	5485	21	0	0	0	0	0	0	0	-1	-1	-1	0
5279	15586	5485	22	0	0	0	0	0	0	0	-1	-1	-1	0
5280	15588	4716	19	0	0	0	0	0	0	0	-1	-1	-1	0
5281	15588	3736	19	0	0	0	0	0	0	0	-1	-1	-1	0
5282	15591	7109	21	0	0	0	0	1.570.796	0	0	-1	-1	-1	0
5286	15591	7109	21	0.5	0	-1.5	0	0.610865	0	0	-1	-1	-1	0
5292	15591	7110	21	-0.5	0	-1.5	-0.785398	0.523599	0	0	-1	-1	-1	0
5293	15591	7110	21	-0.5	0	-1.5	-1.570.796	0.261799	0	0	-1	-1	-1	0
5294	15591	7109	21	-0.5	0	-1.5	-2.356.194	-0.349066	0	0	-1	-1	-1	0
5295	15591	7110	21	-0.5	0	-1.5	-3.141.593	-0.523599	0	0	-1	-1	-1	0
5296	15591	6419	22	0	0	0	0	1.570.796	0	0	-1	-1	-1	0
5297	15592	4293	21	0	0	0	0	0	0	0	-1	-1	-1	0
5298	15592	4293	22	0	0	0	0	0	0	0	-1	-1	-1	0
5300	15591	7109	22	0.5	0	-1.75	0	0.785398	0	0	-1	-1	-1	0
5301	15591	7109	22	-0.5	0	-1.5	2.356.194	-0.349066	0	0	-1	-1	-1	0
5302	15591	7110	22	-0.5	0	-1.5	3.141.593	-0.523599	0	0	-1	-1	-1	0
5303	15591	7110	22	0.5	0	-1.75	0.785398	0.785398	0	0	-1	-1	-1	0
5304	15591	7110	22	0.5	0	-1.5	1.570.796	0.523599	0	0	-1	-1	-1	0
5305	15595	7113	-1	0	0	0	0	0	0	0	-1	-1	-1	0
5306	15595	7112	-1	0	0	0	0	0	0	0	-1	-1	-1	0
5307	15594	7115	22	0	0.5	-1.5	0	0	0	0	-1	-1	-1	0
5308	15594	7115	21	0	-0.5	-1	0	0	0	0	-1	-1	-1	0
5309	15601	4317	21	0	0	0	0	0	0	0	-1	-1	-1	0
5310	15601	4317	22	0	0	0	0	0	0	0	-1	-1	-1	0
5311	15601	7116	34	7	0	0	0	-1.570.796	0	0	-1	-1	-1	0
5316	15612	7120	1	0.3	0	0	0	0	-1.570.796	0	-1	-1	-1	0
5318	15621	5262	19	0	0	0	0	0	0	0	-1	-1	-1	0
5319	15621	6657	19	0	3	0	0	0	0	0	-1	-1	-1	0
5320	15621	6657	19	0	-3	0	0	0	0	0	-1	-1	-1	0
5321	15621	6657	19	-2	2	0	0	0	0	0	-1	-1	-1	0
5322	15621	6657	19	-3	0	0	0	0	0	0	-1	-1	-1	0
5323	15621	6657	19	2	-2	0	0	0	0	0	-1	-1	-1	0
5324	15621	6657	19	3	0	0	0	0	0	0	-1	-1	-1	0
5325	15621	6657	19	-2	-2	0	0	0	0	0	-1	-1	-1	0
5326	15621	6657	19	2	2	0	0	0	0	0	-1	-1	-1	0
5327	15621	5263	19	0	0	0	0	0	0	0	-1	-1	-1	0
5330	15623	5678	19	0	5	10	0	0	0	0	-1	-1	-1	0
5332	15623	7130	19	0	-0.4	0	0	0	0	0	-1	-1	-1	0
5333	15623	5678	19	0	-6	10	0	0	0	0	-1	-1	-1	0
5334	15623	5678	19	0	-0.5	15	0	0	0	0	-1	-1	-1	0
5335	15624	6847	19	0	0	0	0	0	0	0	-1	-1	-1	0
5336	15624	6366	19	0	0	0	0	0	0	0	-1	-1	-1	0
5338	15625	7131	19	0	0	0	0	0	0	0	-1	-1	-1	0
5339	15625	7122	19	0	0	0	0	0	0	0	-1	-1	-1	0
5340	15625	7121	19	0	0	0	0	0	0	0	-1	-1	-1	0
5348	15627	7132	19	0	0	0	0	0	0	0	-1	-1	-1	0
5349	15627	4995	-1	0	0	0	0	0	0	0	-1	-1	-1	0
5350	15630	3727	22	0	0	0	0	1.570.796	0	0	-1	-1	-1	0
5351	15632	6904	-1	0	0	0	0	1.570.796	0	0	-1	-1	-1	0
5352	15634	7134	19	0	0	0	0	1.570.796	0	0	-1	-1	-1	0
5357	15631	4902	47	0	0	0	0	1.570.796	0	0	-1	-1	-1	0
5358	15631	4902	48	0	0	0	0	1.570.796	0	0	-1	-1	-1	0
5359	15631	4722	47	0	0	0	0	0	0	0	-1	-1	-1	0
5360	15631	4722	48	0	0	0	0	0	0	0	-1	-1	-1	0
5361	15633	6979	48	0	0	0	0	0	0	0	-1	-1	-1	0
5362	15633	6979	47	0	0	0	0	0	0	0	-1	-1	-1	0
5363	15637	5531	-1	0	0	0	0	0	0	0	-1	-1	-1	0
5364	15638	7136	-1	0	0	0	0	0	0	0	-1	-1	-1	0
5365	15641	7138	19	0	0	0	0	0	0	0	-1	-1	-1	0
5366	15642	3081	19	0	0	0	0	0	0	0	-1	-1	-1	0
5367	15642	3844	22	0	0	0	0	0	0	0	-1	-1	-1	0
5368	15642	3844	21	0	0	0	0	0	0	0	-1	-1	-1	0
5369	15641	3844	22	0	0	0	0	0	0	0	-1	-1	-1	0
5370	15641	3844	21	0	0	0	0	0	0	0	-1	-1	-1	0
5371	15643	5662	19	0	0	-0.2	1.570.796	0	0	0	-1	-1	-1	0
5372	15643	5662	19	0	0	-0.2	0	0	0	0	-1	-1	-1	0
5373	15643	5662	19	0	0	-0.2	4.712.389	0	0	0	-1	-1	-1	0
5376	15648	7139	19	0	0	0	0	0	0	0	-1	-1	-1	0
5378	15658	6864	19	0	0	0.5	0	0	0	0	-1	-1	-1	0
5380	15659	7145	19	0	0	0.5	0	0	0	0	-1	-1	-1	0
5381	15660	4295	34	0	0	0	0	0	0	0	-1	-1	-1	0
5382	15662	7478	19	0	0	-3	0	0	0	0	-1	-1	-1	0
5383	15665	7153	12	0	0	0	-1.570.796	0	-1.570.796	0	-1	-1	-1	0
5384	15667	7155	16	0	0	0	0	0.523599	0	0	-1	-1	-1	0
5385	15675	7097	19	-10	0	0	0	0	0	0	-1	-1	-1	0
5386	15660	7156	19	0	0	0	0	0	0	0	-1	-1	-1	0
5388	15679	7162	1	0.3	-0.2	-0.95	0	0	0	0	-1	-1	-1	0
5389	15680	7163	-1	0	0.5	3	0	0	0	0	-1	-1	-1	0
5392	15681	3427	20	1	0	-2	0	0	0	0	-1	-1	-1	0
5393	15683	7159	19	0	0	0	0	-15.708	0	0	-1	-1	-1	0
5394	15683	594	19	0	0	0	0	0	0	0	-1	-1	-1	0
5396	15684	7914	2	0	0	10	314.159	0	0	0	-1	-1	-1	0
5397	15685	271	17	-0.2	0	-0.2	0	0	0	0	-1	-1	-1	0
5398	15682	7097	19	0	0	10	0	-0.523599	0	0	-1	-1	-1	0
5399	15690	6841	19	0	0	0	0	-1.570.796	0	0	-1	-1	-1	0
5400	15692	5983	19	0	0	0	0	0	0	0	-1	-1	-1	0
5401	15694	7166	19	0.3	0	1.2	0	0	0	0	-1	-1	-1	0
5402	15695	7167	34	0	0	-0.65	0	-1.570.796	0	0	-1	-1	-1	0
5403	15701	7169	20	0	0	0.45	1.570.796	0	0	0	-1	-1	-1	0
5404	15701	1785	20	0	0	0.55	0	0	0	0	-1	-1	-1	0
5407	15704	5198	19	0	1	-2	0	0	0	0	-1	-1	-1	0
5408	15704	5198	19	0	-1	-2	0	0	0	0	-1	-1	-1	0
5411	79	3427	11	0	0	0	0	10.472	0	0	-1	-1	-1	0
5413	15712	6620	34	0	0	0	1.570.796	0	0	0	-1	-1	-1	0
5415	15717	7172	19	0	0	0	0	0	0	0	-1	-1	-1	0
5416	15719	5449	-1	0	0	0	0	-1.570.796	0	0	-1	-1	-1	0
5417	15721	7173	1	0.55	0	-0.2	-1.570.796	0	0	0	-1	-1	-1	0
5422	15702	7186	34	0	0	0	0	1.570.796	0	0	-1	-1	-1	0
5423	15702	7188	34	0	0	0	0	1.570.796	0	0	-1	-1	-1	0
5424	15702	7189	34	0	0	0	0	1.570.796	0	0	-1	-1	-1	0
5426	15727	6458	19	0	0	0	0	0	0	0	-1	-1	-1	0
5427	15727	6458	19	0	0	0	0	0	0	0	-1	-1	-1	0
5429	15727	3848	19	0	0	0	0	0	0	0	-1	-1	-1	0
5430	15702	7197	19	0	0	-15	0	0	0	0	-1	-1	-1	0
5431	15731	7198	34	-0.2	0.2	-2	0	0.261799	-0.610865	0	-1	-1	-1	0
5436	15733	7199	19	0	0	1	0	0	0	0	-1	-1	-1	0
5438	15733	7199	19	0	0	1	0	0	0	0	-1	-1	-1	0
5439	15733	7199	19	0	0	1	0	0	0	0	-1	-1	-1	0
5440	15733	7199	19	0	0	1	0	0	0	0	-1	-1	-1	0
5441	15710	5632	22	0	0	0	0	1.570.796	0	0	-1	-1	-1	0
5443	15736	7207	19	0	0	0.5	0	0	0	0	-1	-1	-1	0
5446	15736	3905	19	0	0	0	0.785398	0	0	0	-1	-1	-1	0
5447	15736	3905	19	0	0	0	0	0	0	0	-1	-1	-1	0
5450	15736	7206	19	0	0	0.5	0	0	0	0	-1	-1	-1	0
5451	15743	5656	19	0	0	0	0	0	0	0	-1	-1	-1	0
5452	15743	5659	19	0	0	0	0	0	0	0	-1	-1	-1	0
5453	15743	2966	19	0	0	0	0	0	0	0	-1	-1	-1	0
5454	15743	5658	19	0	0	0	0	0	0	0	-1	-1	-1	0
5455	15743	5657	19	0	0	0	0	0	0	0	-1	-1	-1	0
5458	15746	7362	19	0	0	0	0	0	0	0	-1	-1	-1	0
5462	15747	4505	19	0	0	0	0	0	0	0	-1	-1	-1	0
5463	15750	6800	17	0	0	0	-1.047.198	0.523599	-1.047.198	0	-1	-1	-1	0
5464	15753	7213	17	0.02	0.1	0.13	0	1.745.329	0	0	-1	-1	-1	0
5465	15754	4150	-1	0.2	0	0	0	0	0	0	-1	-1	-1	0
5466	15755	4150	-1	0.3	0	0	0	0	0	0	-1	-1	-1	0
5468	15758	6643	34	0	0	0	0	0	0	0	-1	-1	-1	0
5469	15758	4641	34	0	0	0	0	0	0	0	-1	-1	-1	0
5473	15758	3714	19	0	0	0	0	0	0	0	-1	-1	-1	0
5474	15758	3714	19	0	0	0	0	0	0	0	-1	-1	-1	0
5476	15765	5048	21	0	0	0	0	0	0	0	-1	-1	-1	0
5477	15766	5574	-1	0	0	4	0	0	0	0	-1	-1	-1	0
5480	15766	7254	-1	0	0	4	0	0	0	0	-1	-1	-1	0
5481	15769	7216	17	0.3	0	-0.55	0	0	0	0	-1	-1	-1	0
5482	15764	7218	19	0	0	0	0	0	0	0	-1	-1	-1	0
5483	15780	5952	1	0	0	0	0	0	0	0	-1	-1	-1	0
5484	15780	4276	1	1	0	0	0	0	0	0	-1	-1	-1	0
5485	15784	3082	19	0	1	0	0	0	0	0	-1	-1	-1	0
5486	15784	3082	19	0	-1	0	0	0	0	0	-1	-1	-1	0
5487	15784	3082	19	1	0	0	0	0	0	0	-1	-1	-1	0
5488	15784	3082	19	-1	0	0	0	0	0	0	-1	-1	-1	0
5489	15784	5382	19	0	0	0	0	0	0	0	-1	-1	-1	0
5490	15785	7219	12	0	0.1	-0.5	0	0	0.436332	0	-1	-1	-1	0
5491	15785	7219	12	0	-0.1	-0.5	0	0	-0.436332	0	-1	-1	-1	0
5492	15786	7221	12	0	0.1	-0.5	0	0	0.436332	0	-1	-1	-1	0
5493	15786	7221	12	0	-0.1	-0.5	0	0	-0.436332	0	-1	-1	-1	0
5494	15787	3630	19	0	0	0	0	0	0	0	-1	-1	-1	0
5496	15788	4129	47	0	0	0	0	0	0	0	-1	-1	-1	0
5497	15788	4129	48	0	0	0	0	0	0	0	-1	-1	-1	0
5501	15790	7222	19	1	0	0.95	0	0	0	0	-1	-1	-1	0
5502	15790	7223	19	1	0	0.95	0	0	0	0	-1	-1	-1	0
5503	15791	3625	19	0	0	0	0	0	0	0	-1	-1	-1	0
5504	15791	3625	19	0	0	0	0	0	0	0	-1	-1	-1	0
5505	15791	3625	19	0	0	0	0	0	0	0	-1	-1	-1	0
5506	15791	4974	19	0.5	0	0	0	0	0	0	-1	-1	-1	0
5509	15795	7226	22	-0.1	0.1	0	0.523599	3.141.593	-0.872665	0	-1	-1	-1	0
5512	15798	1643	19	1	0.75	1.5	314.159	0	209.439	0	-1	-1	-1	0
5513	15798	1643	19	1	1.25	0.5	314.159	0	1.309	0	-1	-1	-1	0
5519	15787	3630	19	0	0	3	0	3.141.593	0	0	-1	-1	-1	0
5520	15807	7231	22	0	0	0	0	0	0	0	-1	-1	-1	0
5521	15807	7231	21	0	0	0	0	0	0	0	-1	-1	-1	0
5522	15807	4469	34	0	0	1	0	0	0	0	-1	-1	-1	0
5523	15815	4747	22	0	0	0	0.349066	2.792.527	0	0	-1	-1	-1	0
5524	15815	5974	22	0	0	0	0	0	0	0	-1	-1	-1	0
5525	15815	5974	21	0	0	0	0	0	0	0	-1	-1	-1	0
5526	15818	7237	19	0	0	0	0	0	0	0	-1	-1	-1	0
5527	15823	7239	17	0.38	0	-0.5	0	0	0	0	-1	-1	-1	0
5529	15824	7244	20	-8	0	-3	3.141.593	0	0	0	-1	-1	-1	0
5531	15828	4422	19	0	0	0	0	0	0	0	-1	-1	-1	0
5539	15827	7199	-1	0	0	1.1	0	0	0	0	-1	-1	-1	0
5541	15827	7199	-1	0	0	1.1	0	0	0	0	-1	-1	-1	0
5542	15827	7199	-1	0	0	1.1	0	0	0	0	-1	-1	-1	0
5543	15827	7199	-1	0	0	1.1	0	0	0	0	-1	-1	-1	0
5544	15827	7199	-1	0	0	1.1	0	0	0	0	-1	-1	-1	0
5545	15827	7199	-1	0	0	1.1	0	0	0	0	-1	-1	-1	0
5546	15827	7199	-1	0	0	1.1	0	0	0	0	-1	-1	-1	0
5547	15832	375	19	0	0	0	0	0	0	0	-1	-1	-1	0
5548	15832	3324	19	0	0	0	0	0	0	0	-1	-1	-1	0
5549	15831	3402	21	0	0	0	0	0	0	0	-1	-1	-1	0
5550	15831	3402	22	0	0	0	0	0	0	0	-1	-1	-1	0
5551	15830	3168	19	0	0	0	0	0	0	0	-1	-1	-1	0
5553	15830	3168	19	0	0	0	0	0	0	0	-1	-1	-1	0
5554	15832	3301	20	0	0	0.5	0	0	0	0	-1	-1	-1	0
5555	15835	7247	19	0	0	0	0	-1.570.796	0	0	-1	-1	-1	0
5556	15841	545	34	0	0	0	0	0	0	0	-1	-1	-1	0
5557	15842	5354	-1	0	0	0	0	0	0	0	-1	-1	-1	0
5558	15842	5726	-1	0	0	0	0	0	0	0	-1	-1	-1	0
5559	15843	4954	-1	0	0	0	0	0	0	0	-1	-1	-1	0
5560	15843	5686	-1	0	0	0	0	0	0	0	-1	-1	-1	0
5561	15844	5435	-1	0	0	0	0	0	0	0	-1	-1	-1	0
5562	15848	6754	1	1	0	0.05	0	0	0	0	-1	-1	-1	0
5563	15850	7486	12	-0.05	0.1	-0.1	0	0	0	0	-1	-1	-1	0
5564	15850	7486	12	-0.05	-0.1	-0.1	0	0	0	0	-1	-1	-1	0
5565	15851	5355	17	0.2	0	0	0	-1.570.796	0	0	-1	-1	-1	0
5566	15859	5114	48	0	0	0	1.047.198	0	0	0	-1	-1	-1	0
5568	15859	5114	47	0	0	0	-1.047.198	0	0	0	-1	-1	-1	0
5569	15859	7253	-1	0	0	1	3.141.593	0	0	0	-1	-1	-1	0
5572	15867	5574	19	0	0	0.5	0	0	0	0	-1	-1	-1	0
5573	15867	7254	19	0	0	0.5	0	0	0	0	-1	-1	-1	0
5574	15863	955	19	0	0	0	0	0	0	0	-1	-1	-1	0
5575	15863	5048	21	0	0	0	0	0	0	0	-1	-1	-1	0
5576	15765	955	19	0	0	0	0	0	0	0	-1	-1	-1	0
5577	15872	3408	23	0	-1.5	0	0	0	0	0	-1	-1	-1	0
5578	15872	3408	23	0	0	0	0	0	0	0	-1	-1	-1	0
5579	15881	6145	17	0	0	0	0	0	0	0	-1	-1	-1	0
5581	15891	7213	17	0.02	0.1	0.13	0	1.745.329	0	0	-1	-1	-1	0
5583	15895	4565	34	0	0	0	0	0	0	0	-1	-1	-1	0
5584	15896	4565	34	0	0	0	0	1.570.796	0	0	-1	-1	-1	0
5585	15905	4304	-1	1	0	-1	0	0	0	0	-1	-1	-1	0
5586	15910	5842	-1	0	0	0	0	-15.708	0	0	-1	-1	-1	0
5587	15917	1983	34	0	0	0	0	0	0	0	-1	-1	-1	0
5589	15920	4901	38	0	0	0	0	0	0	0	-1	-1	-1	0
5590	15920	4901	22	0	0	0	0	0	0	0	-1	-1	-1	0
5591	15921	215	19	0	0	0	0	0	-15.708	0	-1	-1	-1	0
5592	15922	7268	15	0	0	0	15.708	0	0	0	-1	-1	-1	0
5593	15929	349	-1	1	1	0	0	0	0	0	-1	-1	-1	0
5594	15930	7271	19	0	0	0	0	0	0	0	-1	-1	-1	0
5595	15932	7272	12	0	0	0.25	-15.708	15.708	0	0	-1	-1	-1	0
5596	15937	4364	-1	0	0	0	0	0	0	0	-1	-1	-1	0
5597	15941	7275	22	-1.25	0	0	314.159	0	0	0	-1	-1	-1	0
5598	15942	7276	22	-0.85	-0.2	0	331.613	0	0	0	-1	-1	-1	0
5599	15943	3781	34	0	0	0	0	0	0	0	-1	-1	-1	0
5600	15943	3781	34	0	0	1	0	0	0	0	-1	-1	-1	0
5601	15943	3781	34	0	0	2	0	0	0	0	-1	-1	-1	0
5602	15943	3781	34	0	0	3	0	0	0	0	-1	-1	-1	0
5603	15943	3781	34	0	1	0	0	0	0	0	-1	-1	-1	0
5604	15943	3781	34	0	1	1	0	0	0	0	-1	-1	-1	0
5605	15943	3781	34	1	1	1	0	0	0	0	-1	-1	-1	0
5606	15943	3781	34	1	-1	1	0	0	0	0	-1	-1	-1	0
5607	15943	3781	34	-1	-1	1	0	0	0	0	-1	-1	-1	0
5608	15943	3781	34	-1	-1	2	0	0	0	0	-1	-1	-1	0
5609	15943	3781	34	-1	-1	3	0	0	0	0	-1	-1	-1	0
5610	15943	3781	34	0	0	4	0	0	0	0	-1	-1	-1	0
5611	15943	3781	34	0	0	5	0	0	0	0	-1	-1	-1	0
5612	15943	3781	34	0	0	6	0	0	0	0	-1	-1	-1	0
5613	15943	3781	34	-1	-1	4	0	0	0	0	-1	-1	-1	0
5614	15943	3781	34	-1	-1	5	0	0	0	0	-1	-1	-1	0
5615	15943	7283	34	-1	-1	3	0	0	0	0	-1	-1	-1	0
5616	15945	346	19	0	0	0	0	0	0	0	-1	-1	-1	0
5617	15949	7279	1	-1	0	0	0	0	0	0	-1	-1	-1	0
5618	15950	7287	34	0	0	0	0	15.708	0	0	-1	-1	-1	0
5619	15950	4833	19	0	0	-2	0	0	0	0	-1	-1	-1	0
5620	15951	5723	-1	0	0	0	0	0	0	0	-1	-1	-1	0
