field0	field1	field2	field3	field4	field5	field6	field7	field8
1797	35495	0	1114636288	0	0	0	0	16
1798	35594	0	1114636288	0	5	0	0	0
1799	35614	0	1114636288	0	0	0	0	32
1801	35707	0	1114636288	0	0	0	0	16384
1802	35725	0	1114636288	0	0	0	0	16384
1803	35738	0	1114636288	0	0	0	0	16384
1804	35739	0	1114636288	0	0	0	0	16384
1805	35749	0	1114636288	0	0	0	0	64
1807	35788	0	1114636288	0	0	0	0	64
1845	35895	0	1114636288	0	0	0	0	64
1846	35936	0	1114636288	0	0	0	0	16384
1847	35950	0	1114636288	0	0	0	0	64
1848	35953	0	1118044160	0	0	0	0	0
1849	36003	0	1114636288	0	1	0	0	0
1850	36030	0	1114636288	0	0	0	0	16384
1851	36039	0	1116602368	0	0	0	0	0
1854	36066	0	1114636288	0	0	0	0	16384
1855	36179	0	1114636288	0	0	0	0	64
1857	36240	0	1114636288	0	0	0	0	64
1858	36241	0	1114636288	0	0	0	64	0
1859	36249	0	1118044160	0	0	0	0	0
1860	36252	0	1118044160	0	0	0	0	0
1867	36293	0	1114636288	0	1	0	0	0
1868	36307	0	1084227584	0	0	0	0	0
1869	36444	0	1114636288	0	0	0	256	0
1871	36460	0	1114636288	0	0	0	0	16384
1872	36486	0	1116602368	0	0	0	0	0
1873	36489	0	1118044160	0	0	0	0	0
1874	36503	0	1114636288	0	0	0	0	16
1875	36546	0	1114636288	0	0	0	0	16384
1877	36548	0	1114636288	0	0	0	0	16384
1879	36617	0	1127481344	0	0	0	0	0
1880	36619	0	1127481344	0	0	0	0	0
1882	36693	0	1116602368	0	0	0	0	0
1883	36694	0	1116602368	0	0	0	0	0
1884	36695	0	1116602368	0	0	0	0	0
1885	36696	0	1116602368	0	0	0	0	0
1886	36697	0	1116602368	0	0	0	0	0
1887	36698	0	1116602368	0	0	0	0	0
1888	36699	0	1116602368	0	0	0	0	0
1889	36700	0	1116602368	0	0	0	0	0
1890	36701	0	1114636288	0	0	0	0	64
1891	36808	0	1114636288	0	0	0	0	64
1892	36819	0	1114636288	0	1	0	0	0
1893	36820	0	1118044160	0	0	0	0	0
1895	36829	0	1114636288	0	0	0	0	64
1896	36834	0	1112801280	0	0	0	0	0
1897	36837	0	1114636288	0	0	0	0	64
1898	36840	0	1114636288	0	0	0	211	0
1899	36846	0	1114636288	0	0	0	0	64
1901	36876	0	1118044160	0	0	0	0	0
1902	36885	0	1114636288	0	0	0	64	0
1903	36921	0	1118044160	0	0	0	0	0
1904	36944	0	1114636288	0	0	0	2047	0
1905	36950	0	1114636288	0	5	0	0	0
1907	36956	0	1114636288	0	0	0	0	256
1908	36957	0	1114636288	0	0	0	0	256
1909	37012	0	1116602368	0	0	0	0	0
1910	37018	0	1112801280	0	0	0	0	0
1911	37020	0	1114636288	0	0	0	0	16384
1912	37035	0	1114636288	0	0	0	0	64
1913	37036	0	1114636288	0	0	0	0	64
1914	37091	0	1114636288	0	0	0	0	64
1915	37098	0	1114636288	0	0	0	0	64
1916	37118	0	1114636288	0	0	0	0	64
1917	37120	0	1114636288	0	0	0	0	64
1918	37134	0	1114636288	0	100	0	0	0
1919	37140	0	1114636288	0	0	0	0	64
1920	37141	0	1114636288	0	0	0	0	64
1921	37142	0	1115422720	0	1	0	0	0
1922	37143	0	1115422720	0	1	0	0	0
1923	37144	0	1114636288	0	1	0	0	64
1924	37146	0	1114636288	0	1	0	0	64
1925	37147	0	1115422720	0	1	0	0	0
1926	37148	0	1114636288	0	1	0	0	64
1927	37149	0	1115422720	0	1	0	0	0
1928	37150	0	1115422720	0	1	0	0	0
1929	37151	0	1114636288	0	1	0	0	64
1930	37152	0	1114636288	0	1	0	0	64
1931	37153	0	1114636288	0	1	0	0	64
1932	37220	0	1115422720	0	1	0	0	0
1933	37263	0	1114636288	0	0	0	0	64
1934	37265	0	1112801280	0	0	0	0	0
1935	37279	0	1114636288	0	0	0	0	64
1936	37284	0	1112801280	0	0	0	0	0
1937	37289	0	1112801280	0	0	0	0	0
1938	37317	0	1127481344	0	0	0	0	0
1939	37319	0	1118044160	0	0	0	0	0
1940	37337	0	1115422720	0	1	0	0	0
1941	37339	0	1115422720	0	1	0	0	0
1942	37345	0	1115422720	0	1	0	0	0
1943	37348	0	1115422720	0	1	0	0	0
1945	37406	0	1115422720	0	1	0	0	0
1946	37413	0	1115422720	0	1	0	0	0
1947	37414	0	1114636288	0	1	0	0	0
1948	37416	0	1114636288	0	1	0	0	0
1949	37421	0	1114636288	0	0	0	0	256
1950	37427	0	1114636288	0	8	0	0	0
1951	37428	0	1114636288	0	8	0	0	0
1952	37431	0	1112801280	0	0	0	0	0
1953	37432	0	1114636288	0	1	0	0	0
1954	37433	0	1092616192	0	0	0	0	0
1955	37434	0	1114636288	0	1	0	0	0
1957	37449	0	1114636288	0	0	0	0	32
1958	37452	0	1114636288	0	0	0	0	16384
1959	37453	0	1115422720	0	1	0	0	0
1960	37454	0	1115422720	0	1	0	0	0
1961	37455	0	1114636288	0	1	0	0	0
1962	37456	0	1114636288	0	1	0	0	0
1963	37459	0	1101004800	0	3	0	0	0
1964	37461	0	1101004800	0	3	0	0	0
1965	37462	0	1114636288	0	3	0	0	0
1966	37463	0	1114636288	0	3	0	0	0
1967	37465	0	1114636288	0	5	0	0	64
1968	37469	0	1114636288	0	5	0	0	64
1969	37471	0	1114636288	0	9	0	0	0
1970	37472	0	1114636288	0	9	0	0	0
1971	37474	0	1114636288	0	3	0	0	0
1972	37476	0	1114636288	0	3	0	0	0
1973	37488	0	1118044160	0	0	0	0	0
1974	37498	0	1118044160	0	3	0	0	0
1975	37502	0	1118044160	0	3	0	0	0
1977	37587	0	1114636288	0	0	0	1	0
1978	37624	0	1116602368	0	0	0	0	0
1979	37625	0	1114636288	0	0	0	0	64
1980	37638	0	1112801280	0	0	0	0	0
1981	37645	0	1114636288	0	0	0	0	32
1984	37665	0	1114636288	0	0	0	0	64
1985	37666	0	1114636288	0	0	0	0	64
1986	37671	0	1114636288	0	0	0	0	64
1987	37672	0	1112801280	0	0	0	0	0
1993	37697	0	1114636288	0	4	0	0	0
2001	37730	0	1123024896	0	0	0	0	0
2002	37734	0	1112801280	0	0	0	0	0
2007	37775	0	1114636288	0	1	0	0	0
2008	37779	0	1116602368	0	0	0	0	0
2011	37787	0	1114636288	0	1	0	0	0
2012	37788	0	1114636288	0	0	0	0	64
2013	37822	0	1114636288	0	0	0	0	16384
2015	37859	0	1114636288	0	0	0	0	64
2016	37868	0	1114636288	0	0	0	2047	0
2017	37889	0	1114636288	0	0	0	0	16
2018	37891	0	1114636288	0	0	0	0	16
2019	37893	0	1114636288	0	0	0	2047	0
2020	37895	0	1114636288	0	0	0	2047	0
2022	37918	0	1112801280	0	0	0	0	0
2023	37919	0	1112801280	0	0	0	0	0
2025	37993	0	1112801280	0	0	0	0	0
2026	38003	0	1114636288	0	0	0	2047	0
2027	38009	0	1114636288	0	0	0	4	0
2028	38052	0	1112801280	0	0	0	0	0
2029	38053	0	1114636288	0	0	0	0	256
2030	38082	0	1114636288	0	10	0	0	0
2031	38110	0	1118044160	0	0	0	0	0
2032	38121	0	1114636288	0	0	0	2047	0
2033	38123	0	1114636288	0	0	0	2047	0
2034	38126	0	1114636288	0	0	0	2047	0
2035	38128	0	1114636288	0	0	0	2047	0
2036	38130	0	1114636288	0	0	0	2047	0
2037	38145	0	1112801280	0	0	0	0	0
2038	38163	0	1118044160	0	0	0	0	0
2039	38165	0	1114636288	0	0	0	0	16384
2040	38173	0	1114636288	0	0	0	0	64
2041	38214	0	1114636288	0	0	0	0	16384
2042	38245	0	1114636288	0	0	0	211	0
2043	38273	0	1114636288	0	0	0	0	16384
2044	38309	0	1112801280	0	0	0	0	0
2045	38354	0	1118044160	0	0	0	0	0
2047	38367	0	1112801280	0	0	0	0	0
2048	38369	0	1112801280	0	0	0	0	0
2049	38371	0	1114636288	0	0	0	1	0
2050	38384	0	1112801280	0	0	0	0	0
2051	38458	0	1109917696	0	0	0	0	0
2052	38459	0	1114636288	0	15	0	0	0
2053	38468	0	1112801280	0	0	0	0	0
2054	38484	0	1114636288	0	0	0	1	0
2055	38491	0	1118044160	0	0	0	0	0
2056	38498	0	1114636288	0	0	0	0	64
2057	38524	0	1110704128	0	0	0	0	0
2058	38576	0	1127481344	0	0	0	0	0
2059	38605	0	1114636288	0	0	0	0	64
2060	38615	0	1114636288	0	0	0	0	16
2061	38635	0	1114636288	0	0	0	0	64
2062	38644	0	1112801280	0	0	0	0	0
2063	38646	0	1114636288	0	0	0	0	64
2064	38652	0	1114636288	0	0	0	0	64
2065	38737	0	-1029439488	0	0	0	0	0
2066	38741	0	1114636288	0	0	0	0	64
2067	38746	0	1114636288	0	0	0	0	16384
2068	38761	0	1116602368	0	0	0	0	0
2069	38779	0	1114636288	0	0	0	0	16384
2070	38783	0	1112801280	0	0	0	0	0
2071	38790	0	1114636288	0	0	0	0	16384
2072	38810	0	1127481344	0	0	0	0	0
2073	38811	0	1127481344	0	0	0	0	0
2075	38814	0	1127481344	0	0	0	0	0
2077	38896	0	1114636288	0	0	0	211	0
2078	38903	0	1114636288	0	0	0	0	64
2079	38917	0	1114636288	0	0	0	0	64
2080	38925	0	1114636288	0	0	0	0	64
2081	38973	0	1116602368	0	12	0	0	0
2082	38974	0	1112801280	0	0	0	0	0
2083	39024	0	1114636288	0	0	0	0	64
2084	39033	0	1116602368	0	0	0	0	0
2085	39034	0	1116602368	0	0	0	0	0
2086	39036	0	1116602368	0	0	0	0	0
2087	39037	0	1116602368	0	0	0	0	0
2088	39040	0	1114636288	0	0	0	0	16384
2089	39049	0	1116602368	0	0	0	0	0
2090	39098	0	1114636288	0	0	0	0	256
2091	39099	0	1114636288	0	0	0	0	256
2092	39127	0	1114636288	0	0	0	0	64
2093	39128	0	1112801280	0	0	0	0	0
2094	39139	0	1114636288	0	0	0	0	64
2095	39144	0	1118044160	0	0	0	0	0
2096	39220	0	1114636288	0	0	0	0	16384
2097	39222	0	1116602368	0	0	0	0	0
2098	39263	0	1112801280	0	0	0	0	0
2099	39264	0	1114636288	0	0	0	0	16384
2101	39320	0	1114636288	0	1	0	0	0
2102	39323	0	1114636288	0	4	0	0	0
2103	39347	0	1114636288	0	0	0	0	64
2104	39376	0	1114636288	0	0	0	0	64
2105	39385	0	1118044160	0	0	0	0	0
2115	39416	0	1114636288	0	0	0	0	64
2116	39429	0	1114636288	0	0	0	0	64
2117	39497	0	1112801280	0	0	0	0	0
2120	39560	0	1114636288	0	0	200	2047	0
2121	39583	0	1112801280	0	0	0	0	0
2122	39593	0	1114636288	0	3	0	0	0
2124	39629	0	1114636288	0	0	0	0	16384
2125	39631	0	1127481344	0	0	0	0	0
2127	39635	0	1112801280	0	0	0	0	0
2128	39640	0	1114636288	0	0	0	0	16384
2129	39647	0	1114636288	0	3	0	0	0
2130	39659	0	1114636288	0	5	0	0	0
2131	39671	0	1114636288	0	0	0	0	64
2132	39677	0	1114636288	0	0	0	0	16384
2133	39685	0	1114636288	0	1	0	0	0
2134	39686	0	1112801280	0	0	0	0	0
2135	39690	0	1114636288	0	1	0	0	0
2136	39691	0	1114636288	0	0	0	0	64
2137	39692	0	1088421888	0	1	0	0	0
2138	39693	0	1114636288	0	1	0	0	0
2139	39694	0	1114636288	0	1	0	0	0
2140	39758	0	1114636288	0	0	200	2047	64
2141	39794	0	1114636288	0	0	0	0	2
2142	39836	0	0	0	3	0	0	0
2143	39842	0	1114636288	0	5	0	0	0
2144	39844	0	1114636288	0	0	0	0	32
2145	39849	0	1112801280	0	0	0	0	0
2147	39897	0	1114636288	0	10	0	0	64
2148	39900	0	1114636288	0	0	0	0	64
2149	39941	0	1114636288	0	0	0	0	64
2150	39942	0	1116602368	0	0	0	0	0
2151	39965	0	1114636288	0	0	0	0	64
2152	40059	0	1114636288	0	0	0	0	64
2153	40062	0	1114636288	0	0	0	0	64
2154	40064	0	1114636288	0	0	0	0	64
2156	40077	0	-1029439488	0	0	0	0	0
2157	40083	0	1114636288	0	10	0	0	0
2158	40088	0	1114636288	0	5	0	0	0
2159	40090	0	1114636288	0	0	0	0	64
2160	40095	0	1114636288	0	10	0	0	0
2161	40098	0	1114636288	0	0	0	0	16384
2162	40123	0	1114636288	0	0	0	0	256
2163	40135	0	1114636288	0	0	0	32	0
2165	40160	0	1114636288	0	0	0	0	64
2166	40307	0	1114636288	0	1	0	0	0
2167	40331	0	1114636288	0	0	0	0	64
2168	40332	0	1114636288	0	0	0	0	64
2169	40350	0	1114636288	0	1	0	0	0
2170	40457	0	1118044160	0	0	0	0	0
2171	40561	0	1118044160	0	0	0	0	0
2172	40562	0	1119092736	0	0	0	0	0
2173	40599	0	1118044160	0	0	0	0	0
2174	40620	0	1114636288	0	0	0	2176	0
2175	40630	0	1114636288	0	0	0	0	64
2176	40631	0	1119092736	0	0	0	0	0
2177	40638	0	1114636288	0	0	0	128	0
2180	40784	0	1114636288	0	0	0	0	64
2181	40810	0	1112801280	0	0	0	0	0
2183	40835	0	1114636288	0	1	0	0	0
2184	40840	0	1092616192	0	0	0	0	0
2186	40939	0	1118044160	0	0	0	0	0
2187	40940	0	1114636288	0	0	0	0	64
2188	40946	0	1114636288	0	0	0	0	64
2189	40951	0	1114636288	0	1	0	0	0
2190	40967	0	1114636288	0	0	0	0	64
2191	40978	0	1114636288	0	0	0	0	64
2192	40982	0	1114636288	0	5	0	0	0
2198	41063	0	1114636288	0	3	0	0	0
2199	41089	0	1114636288	0	0	0	0	64
2200	41091	0	1114636288	0	0	0	0	64
2201	41172	0	1127481344	0	0	0	0	0
2202	41221	0	1114636288	0	0	0	0	64
2203	41233	0	1114636288	0	0	100	0	0
2204	41245	0	1114636288	0	10	0	0	0
2205	41255	0	1114636288	0	0	0	0	256
2206	41256	0	1114636288	0	0	0	0	256
2207	41267	0	1114636288	0	0	0	0	16384
2208	41276	0	1114636288	0	0	0	0	64
2209	41277	0	1114636288	0	0	0	0	64
2211	41294	0	1114636288	0	1	0	0	0
2212	41334	0	1114636288	0	0	0	211	0
2213	41379	0	1114636288	0	0	0	0	64
2214	41382	0	1114636288	0	0	0	0	64
2215	41419	0	1114636288	0	0	0	0	256
2216	41438	0	1112801280	0	0	0	0	0
2217	41441	0	1114636288	0	0	0	0	64
2218	41444	0	1118044160	0	0	0	0	0
2219	41445	0	1118044160	0	0	0	0	0
2220	41466	0	1112801280	0	0	0	0	0
2221	41477	0	1114636288	0	1	0	0	0
2222	41481	0	1114636288	0	0	0	0	64
2223	41482	0	1114636288	0	0	0	0	64
2224	41525	0	1114636288	0	2	0	0	0
2225	41572	0	1118044160	0	0	0	0	0
2226	41573	0	1114636288	0	0	0	0	64
2227	41592	0	1112801280	0	0	0	0	0
2228	41920	0	1114636288	0	0	0	0	16384
2231	42023	0	1114636288	0	0	0	0	64
2232	42029	0	1114636288	0	0	0	0	64
2233	42042	0	1114636288	0	0	0	0	64
2234	42043	0	1114636288	0	0	0	0	64
2235	42044	0	1114636288	0	0	0	0	64
2236	42045	0	1114636288	0	0	0	0	64
2237	42046	0	1114636288	0	0	0	0	64
2238	42114	0	1114636288	0	0	0	0	64
2239	42118	0	1114636288	0	0	0	0	64
2240	42132	0	1114636288	0	1	0	0	0
2241	42143	0	1125515264	0	1	0	0	0
2242	42165	0	1114636288	0	0	0	0	64
2243	42168	0	1114636288	0	0	0	2047	0
2244	42277	0	1114636288	0	0	0	0	64
2245	42299	0	1114636288	0	1	0	0	0
2246	42300	0	1114636288	0	1	0	0	0
2247	42321	0	1114636288	0	0	0	0	64
2248	42323	0	1114636288	0	0	0	0	16384
2249	42339	0	1114636288	0	0	0	0	64
2250	42340	0	1114636288	0	0	0	0	64
2251	42341	0	1114636288	0	0	0	0	64
2252	42348	0	1114636288	0	0	0	0	64
2253	42350	0	1114636288	0	1	0	0	0
2254	42351	0	1114636288	0	1	0	0	0
2255	42352	0	1114636288	0	1	0	0	0
2258	42362	0	1114636288	0	0	0	0	64
2259	42366	0	1114636288	0	0	0	0	64
2261	42379	0	1114636288	0	1	0	0	0
2262	42406	0	1114636288	0	0	0	0	64
2263	42407	0	1114636288	0	0	0	0	64
2264	42418	0	1114636288	0	0	0	0	16384
2265	42436	0	1109393408	0	1	0	0	0
2266	42534	0	1114636288	0	1	0	0	0
2267	42580	0	1114636288	0	0	0	0	64
2268	42584	0	1092616192	0	0	0	0	0
2269	42585	0	1114636288	0	0	0	0	64
2270	42605	0	1114636288	0	0	0	0	64
2271	42620	0	1114636288	0	0	0	0	16
2273	42638	0	1125515264	0	1	0	0	0
2274	42647	0	1114636288	0	5	0	0	0
2275	42657	0	1114636288	0	0	0	0	64
2276	42674	0	1114636288	0	0	0	0	32
2277	42685	0	1114636288	0	0	0	0	32
2278	42687	0	1114636288	0	0	0	0	16
2279	42691	0	1112801280	0	0	0	0	0
2280	42703	0	1114636288	0	2	0	0	64
2281	42707	0	1114636288	0	0	0	0	32
2282	42712	0	1114636288	0	0	0	0	64
2283	42713	0	1114636288	0	1	0	0	0
2284	42715	0	1106247680	0	0	0	0	0
2285	42753	0	1114636288	0	0	0	0	64
2287	42776	0	1112801280	0	0	0	0	0
2288	42777	0	1112801280	0	0	0	0	0
2290	42797	0	1114636288	0	0	0	0	64
2292	42822	0	1114636288	0	0	0	0	16384
2293	42835	0	1092616192	0	0	0	0	0
2294	42836	0	1114636288	0	0	0	0	16384
2295	42853	0	1114636288	0	0	0	0	256
2296	42974	0	1114636288	0	0	0	0	16
2297	42978	0	1114636288	0	0	0	0	256
2298	42981	0	1114636288	0	0	0	0	16384
2303	43050	0	1114636288	0	5	0	0	0
2304	43066	0	1112801280	0	0	0	0	0
2305	43115	0	1114636288	0	0	0	0	64
2306	43143	0	1114636288	0	0	0	0	64
2307	43190	0	1114636288	0	0	0	0	16384
2309	43207	0	1119092736	0	0	0	0	0
2310	43210	0	1065353216	0	1	0	0	0
2311	43215	0	1119092736	0	0	0	0	0
2312	43241	0	1114636288	0	5	0	0	64
2313	43265	0	1114636288	0	0	0	0	64
2314	43268	0	1112801280	0	0	0	0	0
2315	43292	0	1114636288	0	0	0	1	0
2316	43309	0	1114636288	0	0	0	211	0
2319	43403	0	1114636288	0	0	0	0	64
2320	43404	0	1114636288	0	0	0	0	64
2321	43432	0	1114636288	0	5	0	0	0
2322	43440	0	1114636288	0	0	0	0	64
2323	43495	0	1114636288	0	0	0	0	256
2324	43496	0	1114636288	0	0	0	0	256
2325	43497	0	1114636288	0	0	0	0	256
2326	43506	0	1114636288	0	1	0	0	0
2327	43508	0	1114636288	0	1	0	0	0
2328	43510	0	1114636288	0	0	0	0	64
2329	43550	0	1114636288	0	0	0	64	0
2330	43559	0	1114636288	0	0	0	64	0
2331	43568	0	1114636288	0	0	0	0	64
2332	43594	0	1114636288	0	0	73	0	0
2333	43660	0	1109393408	0	1	0	0	0
2334	43662	0	1109393408	0	1	0	0	0
2335	43663	0	1127481344	0	1	0	0	0
2336	43690	0	1112801280	0	0	0	0	0
2337	43699	0	1114636288	0	0	0	0	16
2338	43711	0	1125515264	0	1	0	0	0
2339	43714	0	1127481344	0	1	0	0	0
2340	43715	0	1114636288	0	1	0	0	0
2341	43730	0	1114636288	0	2	0	0	0
2342	43731	0	1114636288	0	1	0	128	0
2343	43733	0	1114636288	0	2	0	0	0
2344	43734	0	1114636288	0	3	0	0	0
2345	43770	0	1114636288	0	1	0	0	0
2346	43802	0	1114636288	0	0	0	0	64
2347	43808	0	1114636288	0	0	0	0	64
2349	43948	0	1127481344	0	0	0	0	0
2350	43950	0	1114636288	0	0	0	465	64
2351	43954	0	1106247680	0	0	0	0	0
2352	43963	0	1114636288	0	0	0	64	0
2353	43974	0	1127481344	0	0	0	0	0
2354	43977	0	1114636288	0	0	0	2047	0
2355	43986	0	1114636288	0	0	0	0	64
2356	43990	0	1114636288	0	0	0	0	64
2357	43991	0	1114636288	0	0	0	0	64
2358	43996	0	1112801280	0	0	0	0	0
2359	44002	0	1114636288	0	0	0	0	16384
2360	44012	0	1114636288	0	0	0	0	64
2361	44013	0	1114636288	0	0	0	0	64
2362	44014	0	1114636288	0	0	0	0	64
2363	44022	0	1114636288	0	0	0	0	64
2364	44023	0	1114636288	0	0	0	0	64
2365	44024	0	1114636288	0	0	0	0	64
2366	44026	0	1114636288	0	0	0	0	64
2367	44027	0	1114636288	0	0	0	0	64
2368	44028	0	1114636288	0	0	0	0	64
2369	44037	0	1114636288	0	1	0	0	0
2370	44119	0	1114636288	0	0	0	0	16
2371	44147	0	1114636288	0	0	0	0	64
2372	44161	0	1114636288	0	0	0	0	64
2373	44178	0	1114636288	0	0	0	0	64
2374	44199	0	1112801280	0	0	0	0	0
2376	44213	0	1114636288	0	0	0	0	64
2377	44214	0	1114636288	0	0	0	0	64
2378	44217	0	1114636288	0	0	0	2047	0
2379	44231	0	1114636288	0	0	0	0	64
2380	44273	0	1112801280	0	0	0	0	0
2381	44283	0	1114636288	0	0	0	0	64
2382	44357	0	1114636288	0	0	0	0	64
2383	44365	0	1114636288	0	0	0	0	32
2384	44383	0	1114636288	0	0	0	0	16
2385	44389	0	1114636288	0	0	0	0	64
2386	44416	0	1114636288	0	0	0	0	64
2387	44417	0	1114636288	0	0	0	0	64
2388	44431	0	1114636288	0	0	0	0	64
2389	44464	0	1114636288	0	0	0	0	2
2390	44483	0	1114636288	0	0	0	0	16
2391	44484	0	1114636288	0	0	0	0	16
2392	44488	0	1114636288	0	0	0	0	16
2393	44489	0	1114636288	0	0	0	0	16
2394	44492	0	1114636288	0	0	0	0	16
2395	44494	0	1114636288	0	0	0	0	16
2396	44500	0	1114636288	0	0	0	0	16
2397	44506	0	1114636288	0	0	0	0	16
2398	44508	0	1114636288	0	0	0	0	16
2399	44509	0	1114636288	0	0	0	0	16
2400	44510	0	1114636288	0	0	0	0	16
2401	44513	0	1114636288	0	0	0	0	16
2402	44524	0	1114636288	0	0	0	0	16
2403	44528	0	1114636288	0	0	0	0	16
2404	44529	0	1114636288	0	0	0	0	16
2405	44535	0	1114636288	0	10	0	0	0
2406	44547	0	1114636288	0	0	0	64	0
2407	44553	0	1114636288	0	0	0	0	2
2408	44555	0	1114636288	0	0	0	0	16
2409	44556	0	1114636288	0	0	0	0	16
2410	44564	0	1114636288	0	0	0	0	2
2411	44575	0	1114636288	0	0	0	0	16
2412	44576	0	1114636288	0	0	0	0	16
2413	44582	0	1114636288	0	0	0	0	16
2414	44584	0	1114636288	0	0	0	0	16
2415	44588	0	1114636288	0	0	0	0	16
2416	44589	0	1114636288	0	0	0	0	16
2417	44590	0	1114636288	0	0	0	0	16
2418	44591	0	1114636288	0	0	0	0	16
2419	44592	0	1114636288	0	0	0	0	16
2420	44593	0	1114636288	0	0	0	0	16
2421	44595	0	1114636288	0	0	0	0	16
2422	44596	0	1114636288	0	0	0	0	16
2423	44598	0	1114636288	0	0	0	0	16
2424	44602	0	1114636288	0	0	0	0	2
2425	44612	0	1114636288	0	0	0	0	16
2426	44616	0	1114636288	0	0	0	0	16
2427	44621	0	1114636288	0	0	0	0	16
2428	44622	0	1114636288	0	0	0	16	0
2429	44623	0	1114636288	0	0	0	0	16
2430	44625	0	1114636288	0	0	0	0	16
2431	44629	0	1114636288	0	0	0	0	16
2432	44630	0	1114636288	0	0	0	0	16
2433	44631	0	1114636288	0	0	0	0	16
2434	44633	0	1114636288	0	0	0	0	16
2435	44635	0	1114636288	0	0	0	0	16
2436	44636	0	1114636288	0	0	0	0	16
2437	44645	0	1114636288	0	0	0	0	16
2439	44769	0	1114636288	0	0	0	0	16
2440	44776	0	1114636288	0	0	0	0	32
2441	44798	0	1114636288	0	0	0	0	64
2444	44804	0	1119092736	0	0	0	0	0
2446	44862	0	1114636288	0	0	0	0	64
2447	44877	0	1114636288	0	0	0	0	32
2448	44948	0	1114636288	0	0	0	0	32
2449	44949	0	1114636288	0	255	0	0	0
2450	44968	0	1114636288	0	0	0	0	16
2451	44985	0	1114636288	0	0	0	0	256
2452	45005	0	1114636288	0	0	0	0	32
2453	45007	0	1114636288	0	0	0	0	16384
2454	45015	0	1114636288	0	0	0	0	64
2455	45025	0	1114636288	0	0	0	0	64
2457	45039	0	1114636288	0	0	0	0	64
2458	45072	0	1114636288	0	0	0	0	64
2459	45109	0	1114636288	0	0	0	0	64
2460	45115	0	1114636288	0	0	0	0	64
2461	45122	0	-1032847360	0	0	0	0	0
2462	45137	0	1114636288	0	0	0	0	16384
2463	45150	0	1123024896	0	0	0	0	0
2464	45152	0	1114636288	0	0	0	0	64
2465	45153	0	1114636288	0	0	0	0	64
2466	45172	0	1114636288	0	0	0	0	32
2467	45248	0	1119092736	0	0	0	0	0
2468	45260	0	1114636288	0	0	0	0	32
2469	45277	0	1114636288	0	0	0	0	64
2471	45307	0	1124532224	0	0	0	0	0
2473	45342	0	1112801280	0	0	0	0	0
2474	45369	0	1114636288	0	0	0	0	64
2475	45385	0	1112801280	0	0	0	0	0
2476	45395	0	1114636288	0	0	0	0	16
2477	45397	0	1114636288	0	0	0	0	16
2478	45407	0	1114636288	0	3	0	0	0
2481	45441	0	1114636288	0	0	0	0	16384
2482	45461	0	1114636288	0	0	0	193	0
2483	45514	0	1114636288	0	0	0	0	64
2484	45524	0	1114636288	0	0	0	1023	0
2485	45526	0	1114636288	0	0	0	0	64
2486	45527	0	1114636288	0	0	0	0	64
2487	45644	0	1114636288	0	1	0	0	64
2488	45669	0	1114636288	0	0	0	0	64
2489	45671	0	1114636288	0	0	0	0	64
2490	45676	0	1114636288	0	0	0	0	64
2491	45680	0	1119092736	0	0	0	0	0
2492	45690	0	1114636288	0	0	0	0	64
2493	45697	0	1114636288	0	0	0	0	16
2495	45728	0	1114636288	0	0	0	0	64
2496	45729	0	1114636288	0	0	0	0	64
2497	45731	0	1114636288	0	0	0	0	16
2498	45732	0	1065353216	0	1	0	0	64
2499	45737	0	1119092736	0	0	0	0	0
2500	45740	0	1119092736	0	0	0	0	0
2501	45741	0	1119092736	0	0	0	0	0
2502	45745	0	1114636288	0	0	0	0	64
2503	45747	0	1114636288	0	0	0	0	64
2504	45749	0	1114636288	0	1	0	0	0
2505	45751	0	1114636288	0	1	0	0	0
2506	45752	0	1114636288	0	1	0	0	0
2507	45753	0	1114636288	0	1	0	0	0
2508	45754	0	1114636288	0	1	0	0	0
2509	45755	0	1114636288	0	1	0	0	0
2510	45756	0	1114636288	0	1	0	0	0
2511	45757	0	1114636288	0	1	0	0	64
2512	45792	0	1114636288	0	0	0	0	64
2513	45806	0	1114636288	0	0	0	0	64
2514	45807	0	1114636288	0	0	0	0	16384
2515	45816	0	1114636288	0	0	0	0	64
2516	45819	0	1114636288	0	0	0	0	64
2517	45856	0	1119092736	0	0	0	0	0
2518	45859	0	1114636288	0	1	0	0	0
2519	45860	0	1119092736	0	0	0	0	0
2520	45885	0	1114636288	0	0	0	0	64
2521	45888	0	1114636288	0	0	0	128	0
2522	45889	0	1114636288	0	0	0	2176	0
2523	45932	0	1114636288	0	0	0	0	16384
2524	45933	0	1114636288	0	0	0	0	16384
2525	45951	0	1114636288	0	0	0	0	64
2526	45952	0	1114636288	0	0	0	0	64
2527	45953	0	1114636288	0	0	0	0	64
2528	45959	0	1114636288	0	0	0	0	64
2530	45968	0	1123024896	0	0	0	0	0
2531	45969	0	1123024896	0	0	0	0	0
2532	45970	0	1123024896	0	0	0	0	0
2533	46018	0	1114636288	0	0	0	0	32
2534	46024	0	1114636288	0	0	0	0	64
2535	46026	0	1114636288	0	5	0	0	0
2536	46054	0	1065353216	0	1	0	0	64
2537	46103	0	1114636288	0	0	0	0	64
2538	46105	0	1114636288	0	0	0	0	64
2539	46117	0	1114636288	0	0	0	0	64
2540	46118	0	1114636288	0	0	0	0	64
