field0	field1	field2	field3	field4	field5
6201	31567	0	20	0	20
6202	31569	0	0	0	1
6203	31570	0	24	0	24
6204	31571	0	0	0	1
6205	31572	0	0	0	1
6206	31574	0	0	0	1
6207	31575	0	0	0	1
6208	31579	0	0	0	1
6209	31581	0	1	0	1
6210	31582	0	0	0	1
6211	31583	0	0	0	1
6212	31584	0	0	0	1
6213	31585	0	0	0	1
6214	31586	0	0	0	1
6215	31587	0	0	0	1
6216	31588	0	0	0	1
6217	31589	0	36	0	36
6218	31595	0	10	0	10
6219	31596	0	24	0	24
6220	31598	0	20	0	20
6221	31604	0	10	0	10
6222	31607	0	70	0	70
6223	31608	0	70	0	70
6224	31610	0	1	0	1
6225	31613	0	10	0	10
6226	31615	0	58	0	58
6227	31616	0	0	0	1
6228	31617	0	1	0	1
6229	31618	0	70	0	70
6230	31620	0	70	0	70
6231	31621	0	1	0	1
6232	31622	0	70	0	70
6233	31623	0	60	0	60
6234	31624	0	1	0	1
6235	31625	0	1	0	1
6236	31626	0	70	0	70
6237	31627	0	70	0	70
6238	31629	0	10	0	10
6239	31633	0	10	0	10
6240	31634	0	10	0	10
6241	31638	0	0	0	1
6242	31639	0	0	0	1
6243	31640	0	0	0	1
6244	31641	0	0	0	1
6245	31642	0	0	0	1
6246	31643	0	0	0	1
6247	31651	0	70	0	70
6248	31656	0	0	0	1
6249	31657	0	0	0	1
6250	31658	0	0	0	1
6251	31661	0	62	0	62
6252	31662	0	70	0	70
6253	31664	0	70	0	70
6254	31673	0	65	70	65
6255	31682	0	0	0	1
6256	31683	0	0	0	1
6257	31687	0	10	0	10
6258	31688	0	70	0	70
6259	31689	0	65	0	65
6261	31697	0	65	70	65
6262	31700	0	0	0	1
6263	31704	0	1	0	1
6264	31707	0	10	0	10
6265	31713	0	20	0	20
6266	31715	0	20	0	20
6267	31716	0	65	0	65
6268	31717	0	20	0	20
6269	31718	0	70	0	70
6270	31719	0	10	0	10
6271	31722	0	70	0	70
6272	31723	0	70	0	70
6273	31724	0	20	0	20
6274	31729	0	70	0	70
6275	31730	0	20	0	20
6276	31731	0	70	0	70
6277	31732	0	70	0	70
6278	31733	0	20	0	20
6279	31734	0	0	0	1
6280	31735	0	0	0	1
6281	31737	0	36	0	10
6282	31738	0	1	0	1
6283	31739	0	70	0	70
6284	31740	0	70	0	70
6285	31741	0	70	0	70
6286	31742	0	70	0	70
6287	31743	0	70	0	70
6288	31745	0	70	0	70
6289	31747	0	20	0	20
6290	31749	0	20	0	20
6291	31751	0	3	0	3
6292	31754	0	70	0	70
6293	31755	0	70	0	70
6294	31756	0	20	0	20
6295	31757	0	70	0	70
6296	31758	0	70	0	70
6297	31759	0	70	0	70
6298	31760	0	70	0	70
6299	31761	0	70	70	70
6300	31762	0	70	70	70
6302	31764	0	70	0	70
6303	31765	0	70	0	70
6305	31771	0	20	0	0
6306	31772	0	70	0	70
6307	31779	0	70	0	70
6308	31782	0	20	0	20
6309	31784	0	20	0	20
6310	31789	0	36	0	36
6311	31790	0	36	0	36
6312	31792	0	20	0	20
6313	31794	0	50	0	50
6314	31797	0	28	0	28
6315	31801	0	24	0	24
6316	31803	0	64	0	64
6317	31804	0	64	0	64
6318	31806	0	20	0	20
6319	31807	0	1	10	1
6320	31808	0	1	10	1
6321	31810	0	1	10	1
6322	31811	0	1	10	1
6323	31812	0	1	10	1
6324	31813	0	1	10	1
6325	31814	0	1	10	1
6326	31815	0	1	10	1
6327	31817	0	1	0	1
6328	31818	0	0	0	1
6329	31819	0	20	0	20
6330	31827	0	1	0	1
6331	31843	0	20	0	20
6332	31863	0	50	0	50
6333	31864	0	1	0	1
6334	31865	0	70	0	70
6335	31884	0	72	0	72
6336	31885	0	1	0	1
6337	31898	0	64	0	64
6338	31900	0	40	0	40
6339	31902	0	20	0	20
6340	31903	0	70	0	70
6341	31905	0	9	0	9
6342	31907	0	1	0	1
6343	31909	0	1	0	1
6344	31910	0	1	0	1
6345	31911	0	0	0	1
6346	31914	0	20	0	20
6347	31916	0	68	0	68
6351	31920	0	18	0	18
6352	31930	0	10	0	10
6353	31932	0	60	0	60
6354	31933	0	65	0	65
6355	31935	0	10	0	10
6357	31942	0	20	0	20
6358	31946	0	0	0	37
6359	31948	0	64	0	64
6361	31955	0	8	0	8
6362	31956	0	63	0	63
6363	31961	0	61	0	61
6364	31964	0	27	0	27
6367	31969	0	73	0	73
6368	31970	0	73	0	73
6369	31971	0	20	0	20
6370	31972	0	73	0	73
6371	31973	0	0	0	1
6372	31975	0	20	0	20
6374	31977	0	65	0	65
6376	31981	0	29	0	29
6378	31983	0	29	0	29
6379	31984	0	73	0	73
6380	31985	0	54	0	54
6381	31986	0	63	0	63
6382	31991	0	20	0	20
6383	31992	0	20	0	20
6384	31994	0	20	0	20
6385	31996	0	70	0	70
6386	31999	0	24	0	24
6387	32000	0	20	0	20
6388	32003	0	6	70	6
6389	32004	0	1	0	1
6390	32005	0	1	0	1
6391	32006	0	1	0	1
6392	32008	0	20	0	20
6393	32009	0	40	0	40
6394	32011	0	20	0	20
6395	32012	0	20	0	20
6396	32013	0	20	0	20
6397	32014	0	73	0	73
6398	32015	0	1	0	1
6399	32016	0	20	0	20
6400	32017	0	24	0	24
6401	32018	0	20	0	20
6402	32019	0	20	0	20
6403	32020	0	40	0	40
6404	32021	0	20	0	20
6405	32022	0	1	0	20
6406	32023	0	14	0	14
6407	32024	0	20	0	20
6409	32026	0	20	0	20
6410	32055	0	40	0	40
6411	32056	0	20	0	20
6412	32060	0	25	0	25
6413	32062	0	20	0	20
6415	32064	0	1	0	1
6416	32065	0	20	0	20
6417	32066	0	1	0	1
6418	32076	0	70	0	70
6419	32077	0	20	0	20
6420	32078	0	25	0	25
6421	32079	0	20	0	20
6422	32082	0	20	0	20
6423	32092	0	1	0	1
6424	32093	0	20	0	20
6425	32095	0	1	0	1
6426	32103	0	70	0	70
6427	32108	0	60	0	60
6428	32110	0	1	0	1
6429	32111	0	73	0	73
6430	32112	0	55	0	0
6431	32125	0	44	49	44
6432	32129	0	1	60	1
6433	32131	0	20	0	20
6434	32132	0	20	0	20
6435	32133	0	20	0	20
6436	32134	0	20	0	20
6437	32135	0	60	0	60
6438	32136	0	20	0	20
6439	32137	0	60	0	60
6440	32139	0	20	0	20
6441	32140	0	20	0	0
6442	32154	0	20	0	20
6443	32155	0	1	0	1
6444	32158	0	1	0	1
6445	32159	0	1	0	1
6446	32160	0	1	0	1
6447	32161	0	1	0	1
6448	32162	0	1	0	1
6449	32167	0	20	0	20
6450	32168	0	20	0	20
6451	32173	0	20	0	20
6452	32175	0	40	0	40
6453	32176	0	40	0	40
6454	32182	0	70	0	70
6455	32190	0	20	0	20
6456	32191	0	20	0	20
6457	32192	0	20	0	20
6458	32193	0	20	0	20
6459	32194	0	10	0	10
6460	32196	0	0	0	1
6462	32198	0	45	0	0
6463	32199	0	65	0	65
6464	32200	0	0	0	1
6465	32202	0	20	0	20
6466	32204	0	1	0	1
6467	32220	0	64	0	64
6468	32223	0	44	0	44
6470	32233	0	1	0	1
6471	32235	0	0	0	1
6472	32239	0	0	0	1
6473	32240	0	0	0	1
6474	32241	0	8	0	8
6475	32242	0	0	0	1
6476	32243	0	0	0	1
6477	32244	0	0	0	1
6478	32245	0	0	0	1
6479	32246	0	0	0	1
6480	32248	0	60	0	60
6481	32254	0	60	0	60
6482	32264	0	65	0	65
6483	32266	0	42	0	42
6484	32267	0	42	0	42
6485	32271	0	17	0	17
6486	32272	0	17	0	17
6487	32274	0	0	0	45
6488	32280	0	40	0	0
6489	32282	0	0	0	45
6491	32290	0	0	0	1
6492	32292	0	0	0	1
6493	32295	0	0	0	1
6494	32296	0	0	0	1
6495	32297	0	0	0	1
6496	32302	0	20	0	20
6497	32305	0	64	0	64
6498	32309	0	20	0	20
6499	32315	0	0	0	1
6500	32317	0	20	0	20
6502	32320	0	62	0	62
6503	32321	0	62	0	62
6504	32322	0	20	0	20
6505	32324	0	20	56	20
6506	32325	0	20	0	20
6507	32327	0	70	76	70
6508	32328	0	70	76	70
6509	32329	0	15	0	15
6510	32330	0	20	0	20
6511	32334	0	40	0	40
6514	32337	0	70	0	70
6515	32339	0	1	1	1
6517	32345	0	0	0	1
6518	32356	0	20	0	20
6519	32357	0	20	0	20
6520	32358	0	66	0	66
6521	32363	0	66	0	66
6522	32364	0	66	0	66
6523	32365	0	20	0	20
6524	32366	0	60	65	60
6525	32367	0	0	0	1
6526	32369	0	65	0	65
6527	32370	0	65	0	65
6528	32373	0	20	0	20
6529	32375	0	72	0	72
6530	32376	0	1	0	1
6531	32378	0	0	0	1
6532	32379	0	74	0	74
6533	32396	0	8	0	8
6534	32397	0	55	0	0
6535	32400	0	20	0	20
6536	32404	0	70	0	70
6537	32407	0	70	255	70
6538	32409	0	1	0	1
6539	32414	0	20	0	20
6540	32415	0	20	0	20
6541	32416	0	26	0	26
6542	32417	0	20	0	20
6543	32418	0	20	0	20
6544	32419	0	60	0	60
6546	32421	0	65	0	65
6547	32422	0	65	0	65
6548	32426	0	0	0	25
6549	32428	0	70	0	70
6550	32429	0	70	0	70
6551	32445	0	1	0	1
6552	32447	0	20	0	20
6553	32448	0	1	0	1
6554	32453	0	17	0	17
6555	32491	0	20	0	20
6556	32546	0	48	0	48
6557	32553	0	0	0	1
6558	32554	0	0	0	1
6560	32568	0	0	1	1
6561	32569	0	0	1	1
6562	32571	0	0	1	1
6563	32572	0	0	1	1
6564	32587	0	16	0	16
6565	32588	0	1	0	1
6566	32589	0	66	72	66
6567	32592	0	70	0	70
6568	32595	0	20	0	20
6569	32600	0	0	0	1
6570	32602	0	12	0	12
6571	32603	0	12	0	12
6572	32612	0	56	0	56
6573	32614	0	20	0	20
6574	32615	0	1	0	1
6575	32618	0	26	0	26
6576	32640	0	60	0	60
6577	32642	0	0	0	1
6578	32643	0	0	0	1
6579	32645	0	20	0	20
6580	32646	0	0	0	45
6581	32647	0	70	0	70
6582	32652	0	62	70	62
6583	32654	0	26	0	26
6584	32659	0	29	0	29
6585	32666	0	20	0	20
6586	32667	0	35	0	0
6587	32675	0	70	0	70
6588	32677	0	20	0	20
6589	32682	0	22	0	22
6590	32683	0	22	0	22
6591	32686	0	70	70	70
6592	32689	0	20	0	20
6593	32690	0	20	0	20
6594	32691	0	24	0	24
6595	32693	0	1	0	1
6596	32703	0	0	0	1
6598	32709	0	20	0	20
6599	32711	0	20	0	20
6601	32716	0	20	0	20
6602	32717	0	20	0	20
6603	32722	0	20	0	20
6604	32729	0	10	0	10
6605	32731	0	14	0	14
6606	32732	0	14	0	14
6608	32734	0	50	0	50
6609	32735	0	20	0	20
6610	32736	0	0	0	1
6611	32738	0	1	0	1
6612	32739	0	20	0	20
6613	32740	0	20	0	20
6614	32741	0	20	0	20
6615	32742	0	20	0	20
6616	32747	0	10	0	10
6617	32748	0	0	0	1
6618	32749	0	20	0	20
6619	32750	0	20	0	20
6620	32751	0	20	0	20
6621	32752	0	0	0	1
6622	32764	0	60	0	60
6623	32765	0	45	45	0
6624	32766	0	45	45	0
6625	32769	0	20	0	20
6626	32770	0	70	0	70
6627	32777	0	70	0	70
6629	32784	0	0	0	37
6630	32789	0	66	72	66
6631	32793	0	36	47	36
6632	32794	0	48	59	48
6633	32795	0	60	65	60
6634	32802	0	60	0	60
6635	32803	0	60	0	60
6636	32804	0	60	0	60
6637	32805	0	60	0	60
6638	32806	0	60	0	60
6639	32811	0	1	0	1
6640	32813	0	0	0	1
6641	32816	0	0	0	1
6642	32817	0	0	0	1
6643	32818	0	0	0	1
6644	32819	0	0	0	1
6645	32820	0	0	0	1
6646	32826	0	8	0	8
6647	32835	0	0	0	1
6648	32838	0	1	0	1
6649	32844	0	50	0	50
6650	32845	0	50	0	50
6651	32846	0	65	0	65
6652	32849	0	1	0	1
6653	32858	0	65	0	65
6654	32859	0	65	0	65
6655	32860	0	65	0	65
6656	32861	0	1	0	1
6657	32862	0	20	0	20
6658	32863	0	70	0	70
6659	32864	0	20	0	20
6660	32865	0	70	0	70
6661	32886	0	65	0	65
6662	32888	0	65	0	65
6663	32897	0	20	0	20
6664	32898	0	62	0	62
6665	32899	0	20	0	20
6666	32901	0	20	0	20
6667	32902	0	20	0	20
6668	32903	0	20	0	20
6671	32908	0	20	0	20
6672	32909	0	20	0	20
6673	32910	0	20	58	20
6674	32911	0	68	76	68
6675	32912	0	1	0	1
6676	32914	0	20	0	20
6677	32915	0	1	0	1
6679	32917	0	70	0	70
6681	32919	0	1	0	1
6682	32920	0	20	0	20
6683	32921	0	28	0	28
6684	32922	0	28	0	28
6685	32924	0	62	0	62
6686	32930	0	20	0	20
6687	32931	0	44	0	44
6688	32932	0	20	0	20
6689	32935	0	20	0	20
6690	32937	0	20	0	20
6691	32938	0	20	0	20
6692	32939	0	62	0	62
6694	32942	0	70	0	70
6695	32943	0	70	0	70
6696	32952	0	12	0	12
6697	32959	0	20	0	20
6698	32962	0	10	0	10
6699	32967	0	20	0	20
6700	32968	0	20	0	20
6701	32969	0	20	0	20
6702	32970	0	1	0	1
6703	32971	0	1	0	1
6704	32984	0	20	0	20
6705	32990	0	1	0	1
6706	32991	0	1	0	1
6707	32992	0	1	0	1
6708	32993	0	1	0	1
6709	33004	0	1	0	1
6710	33005	0	1	0	1
6711	33009	0	70	0	70
6712	33013	0	60	0	60
6713	33015	0	60	0	60
6714	33017	0	1	0	1
6715	33031	0	20	0	20
6716	33045	0	70	0	70
6717	33053	0	55	80	55
6718	33057	0	70	0	70
6719	33059	0	60	0	60
6720	33070	0	25	0	25
6721	33076	0	68	0	68
6722	33077	0	60	0	60
6723	33078	0	60	0	60
6724	33079	0	60	0	60
6725	33080	0	60	0	60
6726	33081	0	60	0	60
6727	33082	0	60	0	60
6728	33089	0	40	0	40
6729	33095	0	0	0	1
6730	33110	0	1	0	1
6731	33132	0	64	0	64
6733	33144	0	70	0	70
6734	33234	0	1	0	1
6735	33235	0	1	0	1
6736	33245	0	60	0	60
6737	33253	0	65	0	0
6738	33255	0	75	0	0
6739	33258	0	75	0	0
6740	33260	0	65	0	0
6741	33262	0	75	0	0
6742	33264	0	75	0	0
6743	33266	0	65	0	0
6744	33269	0	65	0	0
6745	33280	0	1	0	1
6746	33297	0	60	0	60
6747	33299	0	60	0	60
6748	33322	0	26	0	26
6749	33323	0	26	0	26
6750	33324	0	20	0	20
6751	33325	0	20	0	20
6752	33335	0	20	0	20
6753	33356	0	0	0	1
6754	33370	0	60	0	60
6755	33373	0	60	0	60
6757	33387	0	1	0	1
6758	33388	0	0	0	20
6759	33391	0	0	0	40
6760	33394	0	28	0	28
6761	33395	0	10	0	10
6762	33397	0	1	0	1
6763	33398	0	1	0	1
6765	33400	0	0	0	1
6766	33402	0	1	0	1
6767	33403	0	1	0	1
6768	33411	0	1	0	1
6769	33412	0	1	0	1
6770	33413	0	1	0	1
6771	33414	0	1	0	1
6772	33415	0	1	0	1
6773	33416	0	1	0	1
6774	33417	0	20	0	20
6775	33418	0	1	0	1
6776	33419	0	20	0	20
6778	33421	0	0	0	1
6779	33422	0	60	0	60
6780	33426	0	1	0	1
6781	33427	0	1	0	1
6782	33428	0	1	0	1
6783	33429	0	1	0	1
6784	33430	0	1	0	1
6785	33431	0	1	0	1
6786	33432	0	1	0	1
6787	33433	0	1	0	1
6788	33434	0	1	0	1
6789	33435	0	1	0	1
6790	33436	0	1	0	1
6791	33437	0	1	0	1
6792	33438	0	1	0	1
6793	33439	0	1	0	1
6794	33440	0	1	0	1
6795	33441	0	1	0	1
6796	33442	0	1	0	1
6797	33443	0	1	0	1
6798	33444	0	1	0	1
6799	33445	0	1	0	1
6800	33446	0	1	0	1
6801	33447	0	1	0	1
6802	33448	0	1	0	1
6803	33449	0	1	0	1
6804	33450	0	1	0	1
6805	33451	0	1	0	1
6806	33452	0	20	0	20
6807	33453	0	1	0	1
6808	33454	0	1	0	1
6809	33455	0	1	0	1
6810	33456	0	1	0	1
6811	33457	0	1	0	1
6812	33458	0	1	0	1
6813	33459	0	1	0	1
6815	33462	0	20	0	20
6816	33463	0	20	0	20
6817	33464	0	1	0	1
6818	33465	0	1	0	1
6819	33466	0	1	0	1
6820	33467	0	1	0	1
6821	33468	0	1	0	1
6822	33469	0	1	0	1
6823	33470	0	1	0	1
6824	33471	0	1	0	1
6825	33472	0	1	0	1
6826	33473	0	1	0	1
6827	33474	0	1	0	1
6828	33475	0	1	0	1
6829	33476	0	1	0	1
6830	33477	0	1	0	1
6831	33478	0	1	0	1
6832	33479	0	45	0	45
6833	33480	0	60	0	60
6834	33482	0	60	0	60
6835	33483	0	1	0	1
6836	33487	0	60	0	60
6837	33489	0	45	0	45
6838	33493	0	60	0	60
6839	33494	0	60	0	60
6840	33500	0	36	0	36
6841	33501	0	20	0	20
6842	33506	0	1	0	1
6843	33507	0	1	0	1
6844	33508	0	1	0	1
6845	33510	0	50	0	50
6846	33511	0	50	0	50
6847	33522	0	50	0	50
6848	33526	0	20	0	20
6849	33527	0	20	0	20
6850	33528	0	20	0	20
6851	33529	0	20	0	20
6852	33534	0	20	0	20
6853	33542	0	1	0	1
6854	33546	0	20	0	20
6855	33547	0	8	0	8
6856	33548	0	20	0	20
6857	33549	0	20	0	20
6858	33550	0	20	0	20
6859	33552	0	20	0	20
6860	33553	0	20	0	20
6861	33554	0	70	0	70
6862	33555	0	70	74	70
6863	33560	0	26	0	26
6864	33561	0	40	0	40
6865	33562	0	26	0	26
6866	33564	0	62	62	62
6867	33569	0	60	0	60
6868	33570	0	10	0	10
6869	33571	0	10	0	10
6870	33581	0	34	0	34
6875	33617	0	70	0	70
6876	33619	0	0	0	1
6877	33620	0	20	0	20
6879	33623	0	20	0	20
6880	33624	0	1	0	1
6881	33625	0	12	0	12
6882	33626	0	1	0	1
6883	33627	0	20	0	20
6884	33628	0	20	0	20
6886	33630	0	0	0	1
6888	33632	0	20	0	20
6889	33634	0	62	0	62
6891	33641	0	20	0	20
6892	33642	0	20	0	20
6893	33643	0	20	0	20
6894	33648	0	60	0	60
6895	33650	0	70	0	70
6896	33651	0	70	0	70
6897	33657	0	70	0	70
6898	33660	0	0	0	1
6899	33661	0	1	0	1
6900	33666	0	70	0	70
6901	33669	0	20	0	20
6903	33678	0	70	0	70
6904	33679	0	50	0	50
6905	33685	0	0	1	1
6906	33686	0	70	0	70
6907	33688	0	20	0	20
6908	33689	0	70	0	70
6909	33690	0	62	0	62
6910	33691	0	66	0	66
6911	33697	0	1	0	1
6912	33698	0	50	0	50
6913	33702	0	1	0	1
6914	33709	0	20	0	20
6915	33711	0	70	0	70
6916	33713	0	0	0	1
6917	33717	0	70	75	70
6918	33720	0	0	0	70
6919	33721	0	0	0	70
6920	33725	0	75	0	0
6921	33726	0	0	0	70
6922	33735	0	0	0	1
6923	33745	0	18	0	18
6924	33757	0	32	0	32
6925	33760	0	70	0	70
6927	33763	0	64	0	64
6929	33770	0	6	15	6
6930	33772	0	55	0	0
6931	33773	0	55	0	0
6932	33774	0	55	0	0
6933	33775	0	20	0	20
6934	33778	0	64	0	64
6935	33781	0	6	0	6
6936	33786	0	78	0	78
6937	33787	0	1	1	1
6938	33789	0	20	0	20
6939	33790	0	70	0	70
6940	33792	0	68	0	68
6941	33793	0	20	0	20
6942	33794	0	20	0	20
6943	33796	0	1	0	1
6944	33799	0	20	0	20
6946	33802	0	20	0	20
6948	33804	0	20	0	20
6949	33805	0	1	0	1
6950	33806	0	1	0	1
6951	33807	0	60	0	60
6952	33808	0	1	0	1
6953	33810	0	20	0	20
6954	33811	0	26	0	26
6956	33822	0	1	0	1
6957	33826	0	1	0	1
6958	33828	0	20	0	0
6959	33829	0	8	0	8
6960	33831	0	1	0	1
6961	33832	0	20	0	20
6962	33833	0	20	0	20
6963	33840	0	20	0	20
6964	33841	0	20	0	20
6965	33844	0	20	0	20
6966	33846	0	20	0	20
6967	33860	0	20	0	20
6968	33865	0	20	0	20
6969	33871	0	20	0	20
6970	33876	0	6	0	6
6971	33878	0	6	0	6
6972	33891	0	50	0	50
6973	33895	0	30	0	30
6974	33896	0	20	0	20
6976	33898	0	20	0	20
6977	33907	0	20	0	20
6978	33908	0	20	0	20
6979	33909	0	1	0	1
6980	33910	0	20	0	20
6981	33911	0	1	0	1
6982	33912	0	20	0	20
6983	33913	0	62	0	62
6984	33914	0	1	0	1
6985	33915	0	20	0	20
6986	33916	0	20	26	20
6987	33919	0	65	0	65
6989	33923	0	70	0	70
6990	33924	0	8	0	8
6991	33925	0	20	0	20
6992	33926	0	0	0	1
6993	33928	0	0	0	1
6996	33932	0	1	0	1
6997	33943	0	58	0	58
6998	33948	0	58	0	58
6999	33951	0	1	0	1
7001	33953	0	60	0	60
7002	33959	0	20	0	20
7003	33960	0	20	0	20
7004	33961	0	1	0	1
7005	33962	0	20	0	20
7006	33964	0	70	0	70
7007	33966	0	20	0	20
7008	33967	0	20	0	20
7009	33968	0	20	0	20
7010	33969	0	20	0	20
7011	33970	0	20	0	20
7012	33971	0	20	0	20
7014	33973	0	1	0	1
7015	33974	0	6	70	6
7016	33975	0	20	0	20
7017	33976	0	20	0	20
7018	33988	0	20	0	20
7019	33989	0	20	0	20
7020	33990	0	35	0	0
7021	33991	0	35	0	0
7022	33992	0	35	0	0
7023	33993	0	35	0	0
7024	33994	0	35	0	0
7025	33995	0	35	0	0
7026	33996	0	35	0	0
7027	33997	0	35	0	0
7028	33999	0	35	0	0
7029	34001	0	35	0	0
7030	34002	0	35	0	0
7031	34003	0	35	0	0
7032	34004	0	35	0	0
7033	34005	0	35	0	0
7034	34006	0	35	0	0
7035	34007	0	35	0	0
7036	34008	0	35	0	0
7037	34009	0	35	0	0
7038	34010	0	35	0	0
7039	34014	0	40	0	40
7040	34017	0	20	0	20
7041	34018	0	20	0	20
7042	34020	0	1	0	1
7043	34026	0	10	0	10
7044	34027	0	66	0	66
7045	34035	0	1	0	1
7046	34036	0	20	0	20
7048	34068	0	0	0	1
7049	34071	0	1	0	1
7050	34072	0	20	0	20
7051	34073	0	1	0	1
7052	34079	0	30	0	30
7053	34080	0	10	0	10
7054	34083	0	20	0	20
7055	34086	0	1	0	1
7056	34087	0	30	0	30
7057	34088	0	30	0	30
7058	34089	0	30	0	30
7059	34090	0	0	0	60
7060	34091	0	0	0	70
7061	34095	0	0	0	37
7062	34100	0	58	0	58
7064	34105	0	10	0	10
7065	34107	0	45	0	45
7066	34108	0	50	0	50
7067	34109	0	20	0	20
7068	34110	0	20	0	20
7069	34111	0	20	0	20
7070	34112	0	70	0	70
7071	34113	0	6	0	6
7072	34119	0	68	72	68
7074	34130	0	1	0	1
7075	34143	0	1	0	1
7079	34149	0	1	0	1
7080	34150	0	1	0	1
7081	34158	0	1	0	1
7082	34159	0	1	0	1
7083	34161	0	1	0	1
7084	34162	0	20	0	20
7085	34163	0	20	0	20
7086	34164	0	20	0	20
7087	34165	0	20	0	20
7088	34167	0	60	0	60
7089	34168	0	65	0	65
7090	34169	0	60	0	60
7091	34170	0	60	0	60
7094	34181	0	1	0	1
7095	34183	0	60	0	60
7096	34185	0	60	0	60
7097	34189	0	1	0	1
7098	34206	0	40	0	0
7099	34209	0	20	0	20
7100	34211	0	20	0	20
7101	34212	0	20	0	20
7102	34223	0	20	0	20
7103	34232	0	20	0	20
7104	34234	0	20	0	20
7105	34237	0	1	0	1
7106	34238	0	1	0	1
7107	34239	0	20	0	20
7108	34240	0	60	0	60
7109	34243	0	20	0	20
7110	34249	0	50	0	50
7111	34250	0	1	0	1
7112	34251	0	1	0	1
7113	34254	0	20	0	20
7114	34256	0	20	0	20
7115	34259	0	8	0	8
7116	34261	0	1	0	1
7117	34263	0	0	0	1
7119	34267	0	65	0	65
7120	34268	0	20	0	20
7121	34290	0	60	0	60
7122	34291	0	70	0	70
7123	34293	0	0	0	1
7124	34295	0	0	0	1
7125	34296	0	0	0	1
7126	34298	0	1	0	1
7127	34303	0	20	0	20
7128	34320	0	60	0	60
7129	34324	0	0	0	1
7130	34325	0	20	0	20
7131	34326	0	20	0	20
7132	34332	0	10	0	10
7133	34339	0	0	200	0
7134	34340	0	0	200	0
7135	34343	0	20	0	20
7136	34344	0	20	0	20
7137	34345	0	20	0	20
7138	34346	0	20	0	20
7139	34347	0	20	0	20
7140	34348	0	20	0	20
7141	34349	0	14	19	14
7142	34350	0	65	0	65
7143	34351	0	10	0	10
7144	34352	0	65	0	65
7145	34353	0	20	0	20
7146	34354	0	20	0	20
7147	34356	0	65	0	65
7148	34357	0	30	0	30
7149	34358	0	60	0	60
7150	34359	0	1	0	1
7151	34360	0	1	0	1
7152	34361	0	20	0	20
7153	34363	0	20	0	20
7154	34365	0	1	0	1
7155	34366	0	65	0	65
7156	34370	0	65	0	65
7157	34379	0	40	0	40
7158	34392	0	60	0	60
7159	34394	0	20	0	20
7160	34406	0	0	0	1
7161	34407	0	0	0	1
7162	34409	0	1	0	1
7163	34423	0	20	25	20
7164	34425	0	20	0	20
7165	34426	0	1	0	1
7166	34427	0	70	0	70
7167	34428	0	5	0	5
7168	34430	0	20	0	20
7169	34433	0	42	0	42
7170	34436	0	70	0	70
7171	34437	0	70	0	70
7172	34439	0	70	0	70
7173	34441	0	70	0	70
7174	34444	0	10	0	10
7175	34446	0	20	0	20
7176	34447	0	20	0	20
7178	34449	0	20	0	20
7179	34451	0	20	0	20
7181	34471	0	50	0	50
7182	34477	0	76	0	76
7183	34490	0	28	0	28
7184	34510	0	50	0	50
7185	34511	0	20	0	0
7186	34513	0	20	0	0
7187	34517	0	20	0	20
7189	34528	0	1	0	1
7191	34550	0	70	0	70
7192	34551	0	70	0	70
7193	34570	0	20	0	20
7194	34571	0	20	0	20
7198	34580	0	40	0	40
7199	34583	0	20	0	20
7200	34584	0	60	0	60
7201	34586	0	60	0	60
7202	34587	0	60	0	60
7203	34588	0	1	0	1
7204	34597	0	60	0	60
7205	34600	0	66	0	66
7206	34605	0	20	0	20
7207	34614	0	4	0	4
7208	34615	0	38	0	38
7209	34616	0	1	0	1
7210	34624	0	1	0	1
7211	34625	0	0	0	1
7212	34626	0	70	0	70
7213	34627	0	20	0	20
7214	34629	0	70	0	70
7215	34634	0	70	0	70
7216	34635	0	1	0	1
7217	34637	0	70	0	70
7218	34639	0	8	0	8
7219	34641	0	20	0	20
7220	34642	0	20	0	20
7221	34643	0	1	0	1
7222	34644	0	1	0	1
7223	34645	0	20	0	20
7224	34650	0	1	0	1
7225	34653	0	60	0	60
7226	34654	0	1	0	1
7227	34655	0	1	0	1
7228	34656	0	60	0	60
7229	34657	0	1	0	1
7230	34661	0	60	0	60
7231	34663	0	20	0	20
7232	34665	0	1	0	1
7233	34670	0	26	0	26
7234	34672	0	60	0	60
7235	34679	0	20	0	20
7236	34681	0	60	0	60
7237	34682	0	60	0	60
7238	34684	0	60	0	60
7239	34685	0	60	0	60
7240	34686	0	60	0	60
7241	34687	0	60	0	60
7242	34688	0	60	0	60
7243	34690	0	60	0	60
7244	34692	0	50	0	50
7245	34694	0	1	0	1
7246	34696	0	45	0	45
7247	34697	0	22	0	22
7248	34700	0	22	0	22
7250	34714	0	70	0	70
7251	34715	0	20	0	20
7252	34716	0	14	0	14
7253	34717	0	60	0	60
7254	34719	0	1	0	1
7255	34722	0	60	0	60
7256	34725	0	20	0	20
7257	34727	0	1	0	1
7258	34728	0	20	0	20
7259	34729	0	20	0	20
7260	34730	0	1	0	1
7261	34731	0	1	0	1
7262	34732	0	1	0	1
7263	34733	0	1	0	1
7264	34734	0	1	0	1
7265	34735	0	1	0	1
7266	34736	0	1	0	1
7267	34737	0	1	0	1
7268	34739	0	1	0	1
7269	34740	0	20	0	20
7270	34741	0	1	0	1
7271	34742	0	1	0	1
7272	34743	0	1	0	1
7273	34745	0	20	0	20
