field0	field1	field2	field3	field4	field5	field6	field7	field8	field9	field10
2375	1145919799	-1020729229	-1028629437	0	0	0	15993	349	MD_SmallWaterfall (copy)	0
2376	1145581266	-1017236974	-1030075325	0	0	0	15993	349	MD_SmallWaterfall (copy)	0
2377	1145513701	-1017968377	-1030075325	0	0	0	15993	349	MD_SmallWaterfall (copy)	0
2378	1145508936	-1030393363	-1028612186	0	0	0	15993	349	MD_SmallWaterfall (copy)	0
2379	1145927190	-1026587003	-1028587919	0	0	0	15993	349	MD_SmallWaterfall (copy)	0
2380	1145520876	-1039226857	-1028617324	0	0	0	15993	349	MD_SmallWaterfall (copy)	0
2381	1145509797	-1036724549	-1028626387	0	0	0	15993	349	MD_SmallWaterfall (copy)	0
2382	1145561991	1088507278	-1030908259	0	0	0	15993	349	MD_SmallWaterfall (copy)	0
2383	1145006544	1117403910	-1028633509	0	0	0	15993	349	MD_SmallWaterfall (copy)	0
2384	1139713342	-1054622561	-1027563475	0	0	0	15993	349	MD_SmallWaterfall (copy)	0
2385	1139710877	1099833175	-1027566962	0	0	0	15993	349	MD_SmallWaterfall (copy)	0
2386	1139671518	1111177128	-1027580610	0	0	0	15993	349	MD_SmallWaterfall (copy)	0
2387	1139126027	1116400816	-1027582117	0	0	0	15993	349	MD_SmallWaterfall (copy)	0
2388	1138459744	-1040350615	-1027563473	0	0	0	15993	349	MD_SmallWaterfall (copy)	0
2389	1136365578	-1040627419	-1023217136	0	0	0	15993	349	MD_SmallWaterfall (copy)	0
2390	1136211421	1100898267	-1023216155	0	0	0	15993	349	MD_SmallWaterfall (copy)	0
2391	1136273033	1112175506	-1023215659	0	0	0	15993	349	MD_SmallWaterfall (copy)	0
2392	1135995065	1118249731	-1023215659	0	0	0	15993	349	MD_SmallWaterfall (copy)	0
2393	1138491634	-1043455714	-1023261206	0	0	0	15993	349	MD_SmallWaterfall (copy)	0
2394	1137793423	-1036445249	-1022691174	0	0	0	15993	349	MD_SmallWaterfall (copy)	0
2395	1139432011	-1070196316	-1023259075	0	0	0	15993	349	MD_SmallWaterfall (copy)	0
2396	1139466841	1100949512	-1023158255	0	0	0	15993	349	MD_SmallWaterfall (copy)	0
2397	1139379438	1110112400	-1022961151	0	0	0	15993	349	MD_SmallWaterfall (copy)	0
2398	1139208288	1113209501	-1023019646	0	0	0	15993	349	MD_SmallWaterfall (copy)	0
2399	1138391421	1117394102	-1023145966	0	0	0	15993	349	MD_SmallWaterfall (copy)	0
2433	1166552269	1160582595	1135741272	0	0	0	16530	631	IceCrownTowers	0
2434	-1009399005	1158284739	1110523825	0	0	0	16548	631	IceCrwontowerLargeRaidus	0
2453	1168475505	1159505838	1143702602	0	0	0	16544	632	The Forge of Souls	0
2454	1168224502	1158859735	1143409230	0	0	0	16544	632	The Forge of Souls (copy)	0
2473	1168500716	1157283594	1144083923	0	0	0	16531	668	Ghost winds (periodic)	0
2493	1145924871	-1020809510	-1028609741	0	0	0	15993	349	MD_SmallWaterfall	0
2494	1145917627	-1020142123	-1028648409	0	0	0	15993	349	MD_SmallWaterfall	0
2495	1146009269	-1026034279	-1028584554	0	0	0	15993	349	MD_SmallWaterfall	0
2496	1145854943	-1027230629	-1028568564	0	0	0	15993	349	MD_SmallWaterfall	0
2497	1145515297	-1029342002	-1028598418	0	0	0	15993	349	MD_SmallWaterfall	0
2498	1145480749	-1031288417	-1028626894	0	0	0	15993	349	MD_SmallWaterfall	0
2499	1145468128	-1036678546	-1028629436	0	0	0	15993	349	MD_SmallWaterfall	0
2500	1145482882	-1041255461	-1028611179	0	0	0	15993	349	MD_SmallWaterfall	0
2501	1145582862	-1017209225	-1030075331	0	0	0	15993	349	MD_SmallWaterfall (copy) (copy)	0
2502	1145232834	-1016211353	-1031500811	0	0	0	15993	349	MD_SmallWaterfall (copy)	0
2503	1145352028	-1016800674	-1031453501	0	0	0	15993	349	MD_SmallWaterfall (copy) (copy)	0
2504	1168381092	1156619878	1144056955	0	0	0	17190	668	FrostMourneSouls_01	0
2505	1168342733	1156780769	1144056955	0	0	0	17191	668	ForstmourneSouls_02	0
2506	1168383939	1156888740	1144056955	0	0	0	17192	668	ForstmourneSouls_03	0
2507	1168410563	1156808540	1144056955	0	0	0	17193	668	ForstmourneSouls_04	0
2508	1168483225	1157235342	1144077507	0	0	0	17190	668	FrostMourneSouls_01	0
2509	1168514457	1157218745	1144081298	0	0	0	17191	668	ForstmourneSouls_02	0
2510	1168483630	1157355065	1144071315	0	0	0	17192	668	ForstmourneSouls_03	0
2511	1168523364	1157381860	1144056951	0	0	0	17193	668	ForstmourneSouls_04	0
2512	1168508100	1157501924	1144056951	0	0	0	17190	668	FrostMourneSouls_01	0
2513	1168554592	1157303950	1144056951	0	0	0	17191	668	ForstmourneSouls_02	0
2514	1168511120	1157113259	1144056951	0	0	0	17192	668	ForstmourneSouls_03	0
2515	1168452500	1157253490	1144056951	0	0	0	17193	668	ForstmourneSouls_04	0
2516	1168622674	1157784782	1144056951	0	0	0	17190	668	FrostMourneSouls_01	0
2517	1168664574	1157713095	1144056952	0	0	0	17191	668	ForstmourneSouls_02	0
2518	1168667099	1157803207	1144056952	0	0	0	17192	668	ForstmourneSouls_03	0
2519	1168715136	1157907300	1144056951	0	0	0	17193	668	ForstmourneSouls_04	0
2523	1168772388	1158105693	1144056952	0	0	0	17190	668	FrostMourneSouls_01	0
2524	1168812334	1158029554	1144056952	0	0	0	17191	668	ForstmourneSouls_02	0
2525	1168842240	1158094642	1144056952	0	0	0	17192	668	ForstmourneSouls_03	0
2526	1168800706	1158173198	1144056952	0	0	0	17193	668	ForstmourneSouls_04	0
2527	1168853721	1158201031	1144141798	0	0	0	17190	668	FrostMourneSouls_01	0
2528	1168911550	1158255936	1144343821	0	0	0	17191	668	ForstmourneSouls_02	0
2529	1168910510	1158381191	1144484754	0	0	0	17192	668	ForstmourneSouls_03	0
2530	1168995760	1158637540	1144471854	0	0	0	17190	668	FrostMourneSouls_01	0
2531	1169064439	1158504078	1144471732	0	0	0	17191	668	ForstmourneSouls_02	0
2532	1168961479	1158379968	1144471732	0	0	0	17192	668	ForstmourneSouls_03	0
2533	1168934957	1158412309	1144471733	0	0	0	17193	668	ForstmourneSouls_04	0
2534	1168895808	1158497081	1144471733	0	0	0	17190	668	FrostMourneSouls_01	0
2535	1169001499	1158327765	1144507148	0	0	0	17191	668	ForstmourneSouls_02	0
2536	1169059236	1158377835	1144471733	0	0	0	17193	668	ForstmourneSouls_04	0
2537	1168996997	1158501909	1144471732	0	0	0	16531	668	Ghost winds (periodic)	0
2538	1137981850	-989546742	1146682687	0	0	0	17432	631	Frozen Throne Loop	0
2540	1140308640	-987809546	1149452206	0	0	0	17435	631	ForstMourneSouls_01	0
2541	1140808712	-987833426	1149454664	0	0	0	17436	631	ForstMourneSouls_02	0
2542	1141030945	-987885896	1149454828	0	0	0	17437	631	ForstMourneSouls_03	0
2543	1140745208	-987991613	1149455237	0	0	0	17438	631	ForstMourneSouls_04	0
2544	1140293075	-988023439	1149455483	0	0	0	17435	631	ForstMourneSouls_01	0
2545	1139703579	-987980431	1149454746	0	0	0	17436	631	ForstMourneSouls_02	0
2546	1139451953	-987911045	1149458432	0	0	0	17437	631	ForstMourneSouls_03	0
2547	1139751125	-987831050	1149455565	0	0	0	17438	631	ForstMourneSouls_04	0
2548	1140949021	-987959751	1149452745	0	0	0	17437	631	ForstMourneSouls_03	0
2549	1140485292	-989542031	1146238681	0	0	0	17433	631	FrozenThorneWind	0
2595	1167360655	-979221524	1129036972	-1033647817	1074357212	1132787204	14915	1	Azshara_Waterfall_Turbulence_Med	0
2604	1167355453	-979098563	-1052017426	-1033647817	1074357212	1132787204	14915	1	Azshara_Waterfall_Turbulence_Med	0
2622	1164676465	-981297971	1138531828	1123321119	-1055056420	1116773443	14899	1	Azshara_Waterfall_Reg_Medium	0
2633	1164838543	-982174474	1124462821	-1036457791	1104643201	1128229634	14899	1	Azshara_Waterfall_Reg_Medium	0
2634	1164947456	-982197043	1137655972	-1030152546	1070540563	1124952113	14899	1	Azshara_Waterfall_Reg_Medium	0
2635	1165003612	-982185329	1144121803	-1030152546	1070540563	1124952113	14899	1	Azshara_Waterfall_Reg_Medium	0
2638	1164914401	-981895619	1144145068	1098413559	1073293872	1127198818	14895	1	Azshara_Waterfall_Reg_Large	0
2640	1164801106	-981130035	1139570475	1086615087	-1087881175	1127582663	14915	1	Azshara_Waterfall_Turbulence_Medium	0
2641	1165246505	-981246853	1145374261	-1033837688	-1048786135	1133019529	14899	1	Azshara_Waterfall_Reg_Medium	0
2642	1165223035	-981201879	1141632238	-1041587713	1081251138	1132735758	14915	1	Azshara_Waterfall_Turbulence_Medium	0
2644	1164643164	-981980897	1108606976	-1039634163	-1038872740	1127818265	14924	1	Azshara_Waterfall_Turbulence_Large	0
2645	1154960998	-982651126	1102511446	-1034839104	-1093401903	1130752508	14900	1	Southfury_River_Waterfall_Small	0
2646	1157177098	-980412068	1107213104	-1031441836	-1051323374	1132249219	14900	1	Ogrimmar_WaterFall_Small	0
2647	1171681894	-1012727251	-1035488513	1108569673	1056850087	1132547473	3792	1	Waterfall_Darkshore	0
2648	1171734282	-1011795952	-1028637065	1119745606	-1053486481	1127084261	3792	1	Waterfall_Darkshore	0
2649	1171739218	-1011783795	-1035482143	1124691018	-1073915804	1127808827	3792	1	Waterfall_Darkshore	0
2650	1171685581	-1004135105	1121511932	1080857167	-1052348042	1110539737	19289	1	DarkShore_Waterfall_Medium	0
2651	1171735020	-1004802359	1116386820	1102831996	-1047884884	1118744006	14899	1	DarkShore_Waterfall_Medium	0
2655	1171754394	-1005209682	1094256165	1102831996	-1047884884	1118744006	14915	1	DarkShore_Waterfall_Turbulence_Med	0
2656	1171585597	-1003345756	1127299547	1080236452	-1065194629	1111819760	18469	1	DarkShore_Waterfall_Medium	0
2657	1171508060	-1002850501	1130709778	1080236452	-1065194629	1111819760	18469	1	DarkShore_Waterfall_Medium	0
2658	1168297042	-1023697355	1124394729	-1033825708	1049443449	1119427586	14899	1	DarkShore_Waterfall_Reg_Medium	0
2659	1168193188	-1019274134	1127467254	1092514155	-1070862015	1118537856	14899	1	DarkShore_Waterfall_Medium	0
2660	1168371261	-1013573222	1129715597	-1041416323	1069831223	1118978415	14915	1	DarkShore_Waterfall_Turbulence_Medium	0
2661	1168374088	-1013281391	1134002405	-1041416323	1069831223	1118978415	14899	1	DarkShore_Waterfall_Reg_Med	0
2663	1168241357	-1039699070	1118706572	1092514155	-1070862015	1118537856	14899	1	DarkShore_Waterfall_Medium	0
2664	1168207708	1060285104	1091431039	-1048028171	-1055686855	1123166978	14968	1	DarkShore_Waterfall_Reg_Small	0
2665	1168133407	-1044690239	1093690668	-1047108832	-1054800137	1123431612	14968	1	DarkShore_Waterfall_Reg_Small	0
2666	1168071762	1112520943	1080542343	-1038873159	-1062374002	1132423086	14968	1	DarkShore_Waterfall_Reg_Small	0
2672	1164806103	-981882266	1125696602	1098992635	-1052030638	1127843824	14895	1	Azshara_Waterfall_Reg_Large	0
2674	-993407222	1154950676	-1057881986	-1031089173	-1046402721	1119702640	14895	648	Gilneas_Waterfall_Reg_Large	0
2675	-993404355	1151506760	-1049564597	1107273816	1100769395	1133255197	14895	0	Gilneas_Waterfall_Reg_Large (copy)	0
2677	-991822971	1153562706	-1055842013	1114339724	-1058201278	1127029932	14895	0	Gilneas_Waterfall_Reg_Large (copy) (copy)	0
2678	-995477996	1151679037	-1050221216	-1023889113	1081997976	1127163101	14895	0	Gilneas_Waterfall_Reg_Large (copy)	0
2679	-999793918	1147942289	1123038527	-1028594178	-1048891307	1124794892	14895	0	Gilneas_Waterfall_Reg_Large (copy)	0
2680	-1000470495	1149489316	1123193324	-1025038221	-1072485211	1127700890	14895	0	Gilneas_Waterfall_Reg_Large (copy) (copy)	0
2681	-972986880	1150261740	1059186012	-1059829716	-1056079075	1101288020	14900	648	LostIsles_Waterfall_Reg_Small	0
2682	1147365294	1151186125	-1065015134	1110068272	-1030576800	1134069121	14950	648	LostIsles_Waterfall_TurbulenceHuge	0
2683	1147536474	1150609900	1122586329	1112515307	-1045361538	1120455885	14899	648	LostIsles_Waterfall_Medium	0
2684	1147912503	1150943642	1111744892	-1047360491	-1048327068	1120283368	3791	648	LostIsles_Waterfall_Small	0
2686	1147963277	1150861394	1117983080	-1056513920	-1061875886	1126856196	3791	648	LostIsles_Waterfall_Small	0
2687	1148069544	1150823875	1121432895	1102118545	-1073675135	1124134945	3791	648	LostIsles_Waterfall_Small	0
2688	1148194275	1151452774	1128253096	1126373130	-1055029650	1129444934	14899	648	LostIsles_Waterfall_Medium	0
2690	1148399452	1150597530	1125315183	1108160099	-1044137273	1128574288	14915	648	LostIsles_Waterfall_TurbulenceMed	0
2691	1149704192	1151283773	1131264279	1105374793	-1054760606	1125309940	14900	648	LostIsles_Waterfall_Small	0
2693	1149617111	1152002785	1130549871	1113629445	-1049269109	1129338175	14915	648	LostIsles_Waterfall_Turbulence_Med	0
2694	1149690921	1152065700	1132213436	1119671209	-1045564385	1128590410	14899	648	LostIsles_Waterfall_Medium	0
2696	1155633152	1156538778	1133975077	1116067948	1027258735	1109864166	3791	648	LostIsles_Waterfall_Small (copy)	0
2697	1155837051	1156552786	1130964124	1120897073	-1040754986	1103139229	3791	648	LostIsles_Waterfall_Small (copy)	0
2698	1155498721	1156900291	1131526291	1117616354	-1045053519	1110981162	3791	648	LostIsles_Waterfall_Small (copy)	0
2699	1155931095	1157283594	1129613689	1117498953	-1045293957	1111848649	14899	648	LostIsles_Waterfall_Medium	0
2700	1155698115	1157512315	1129797321	1117616354	-1045053519	1110981162	14899	648	LostIsles_Waterfall_Medium	0
2701	1155725066	1158545572	1126722306	1117616354	-1045053519	1110981162	14899	648	LostIsles_Waterfall_Medium	0
2702	1155385262	1158726410	1126755598	1117616354	-1045053519	1110981162	14899	648	LostIsles_Waterfall_Medium	0
2703	1152577782	1159541596	1108412439	1112515307	-1045361538	1120455885	14915	648	LostIsles_Waterfall_TurbulenceMed	0
2704	1152834601	1159549379	1119545550	1116265644	-1045924466	1127361872	14899	648	LostIsles_Waterfall_Medium	0
2705	-1000336294	1148602450	1094633652	0	0	0	14950	654	Gilneas_Waterfall_TurbulenceHuge	0
2706	1168432660	-988333752	1153850327	-1042285907	-1060820306	1120818692	14899	1	Hyjal_Waterfall_Medium	0
2707	1168429179	-988438610	1153411072	-1042465895	-1061709582	1120739525	14899	1	Hyjal_Waterfall_Medium	0
2709	1168409539	-988574228	1152563528	1123754836	1094612156	1121351107	14938	1	Hyjal_Waterfall_TurbulenceSmall	0
2710	1168380682	-988742697	1151825510	-1032776791	1061594046	1121416511	14899	1	Hyjal_Waterfall_Medium	0
2711	1168349491	-988847882	1151538053	-1037703787	-1039280007	1122736538	14899	719	Hyjal_Waterfall_Medium	0
2713	1167001334	-991486935	1151026627	1121433813	-1047564648	1132569133	14899	1	Hyjal_Waterfall_Medium	0
2715	1167000412	-991352668	1150585979	1106759018	-1058686265	1132799918	14915	1	Hyjal_Waterfall_TurbulenceMedi	0
2716	-981921178	-980095365	1119375039	1104951797	-1053937055	1135194997	14900	0	TwilightHighlands_Waterfall_Small	0
2717	-981265797	-980702659	1123462676	1117152451	-1044887057	1133727351	14915	0	TwilightHighlands_WaterfallTurbulenceMed	0
2718	-981249884	-980720374	1127447921	1117350881	-1055852981	1133633929	14899	0	TwilightHighlands_Waterfall_Medium	0
2719	-981177160	-980802765	1129012462	1113529490	-1053971238	1133360546	14924	0	TwilightHighlands_Waterfall_TurbulanceLarge	0
2720	-981172101	-980838584	1134374289	1110517744	-1051131799	1133211681	14895	0	TwilightHighlands_Waterfall_Large	0
2722	-981968077	-980088668	1118520672	-1043036897	-1055105913	1135348679	14968	0	TwilightHighlands_Waterfall_TurbulenceSmall	0
2724	-983928709	-979078328	1099817497	-1055252126	-1050651237	1134903788	14968	0	TwilightHighlands_Waterfall_TurbulenceSmall	0
2725	-984075428	-979177349	1098003671	1093673786	-1044017106	1134508737	14968	0	TwilightHighlands_Waterfall_TurbulenceSmall	0
2726	-981802516	-977561027	1076780052	1123178643	-1045960537	1130355950	14968	0	TwilightHighlands_WaterfallTurbulenceSmall	0
2727	-981985935	-977453138	1074536519	1123178643	-1045960537	1130355950	14968	0	TwilightHighlands_WaterfallTurbulenceSmall	0
2728	-982072484	-977398845	1074673169	1124962664	-1048328798	1127656456	14968	0	TwilightHighlands_WaterfallTurbulenceSmall	0
2729	-982083174	-977341051	1077992583	1125174477	-1043115698	1127286243	14968	0	TwilightHighlands_WaterfallTurbulenceSmall	0
2730	-982072893	-977275679	1080844291	1125683954	-1046987355	1127666942	14968	0	TwilightHighlands_WaterfallTurbulenceSmall	0
2731	-982045368	-977167524	1081042388	1124368318	-1041532715	1127863484	14968	0	TwilightHighlands_WaterfallTurbulenceSmall	0
2733	-998278595	1151492588	1118538970	-1049332023	-1069800017	1116047016	14899	1	Desolace_Waterfall_Medium	0
2734	-1001908535	1152164332	1118649857	-1041720463	-1053081731	1126049907	14899	1	Desolace_Waterfall_Medium	0
2735	-972498268	1148291334	1117207803	-1050995694	-1052393131	1118947023	14900	0	StormwindCity_Waterfall_Small	0
2736	-972502518	1148809265	1111203827	1088117780	-1060242079	1121426473	14900	0	StormwindCity_Waterfall_Small	0
2738	-972485202	1148468167	1112817559	-1021774529	-1032336599	1128958525	14900	0	StormwindCity_Waterfall_Small	0
2739	-972497029	1149033185	1083377357	-1060413207	-1041713909	1123555607	14900	0	StormwindCity_Waterfall_Small	0
2740	-972470415	1149127721	1086621001	-1046657787	-1038500364	1112419389	14900	0	StormwindCity_Waterfall_Small	0
2741	-972501586	1148802384	1111271801	-1041517353	1107607159	1128307229	14900	0	StormwindCity_Waterfall_Small	0
2742	-972462889	1148955689	1107659640	-1037092520	-1052177859	1119726325	14900	0	StormwindCity_Waterfall_Small	0
2743	-968271770	-1019466088	-1024688128	-1040063634	-1028745724	1108212266	15940	0	Stranglethorn_Whirlpool	0
2744	-968397414	-1014255518	-1054241351	1060423332	1049720575	1127382385	14895	0	Stranglethorn_Waterfall_Large	0
2745	-968391680	-1014526870	-1026089026	-1022406820	1088980087	1126741508	14924	0	Stranglethorn_Waterfall_Turbulence_Large	0
2746	-968146125	-1028874240	-1075546549	-1055189862	-1039657127	1133963739	14895	0	Stranglethorn_Waterfall_Large	0
2747	-968205414	-1033835853	-1070627176	-1056400464	-1040149276	1133845021	14895	0	Stranglethorn_Waterfall_Large	0
2748	-968189747	-1026658271	-1026067792	1115883517	-1041662634	1133473923	14924	0	Stranglethorn_Waterfall_Turbulence_Large	0
2749	-968118784	-1017970557	-1056749031	-1030065567	-1055389972	1135152923	14895	0	Stranglethorn_Waterfall_Large	0
2750	-968138138	-1014019981	-1058139118	-1037409504	-1056175062	1114329920	14895	0	Stranglethorn_Waterfall_Large	0
2751	-968202650	-1013139898	-1057866656	1126989758	-1052061991	1117133655	14895	0	Stranglethorn_Waterfall_Large	0
2752	-968331059	-1031160490	-1057495439	1107771077	-1047256577	1132536431	14895	0	Stranglethorn_Waterfall_Large	0
2753	-968403968	-1023187288	-1058302130	-1043682663	-1063520892	1127771800	14895	0	Stranglethorn_Waterfall_Large	0
2754	-968125645	-1018030653	-1025185022	1115883517	-1041662634	1133473923	14924	0	Stranglethorn_Waterfall_Turbulence_Large	0
2755	-968190669	-1014507307	-1027572341	1115883517	-1041662634	1133473923	14924	0	Stranglethorn_Waterfall_Turbulence_Large	0
2756	-968388608	-1022669685	-1025698300	1115883517	-1041662634	1133473923	14924	0	Stranglethorn_Waterfall_Turbulence_Large	0
2757	-968318464	-1027763995	-1027949475	1115883517	-1041662634	1133473923	14924	0	Stranglethorn_Waterfall_Turbulence_Large	0
2759	-968262554	-1019510456	-1024688128	1098376230	-1030835431	1135854584	18202	0	Stranglethorn_Waterfall_Turbulence_Huge	0
2763	1169882481	-994903818	1138103976	-1031892999	-1039656708	1116002255	15347	1	Felwood_SlimeWaterfall	0
2764	1169899704	-995052421	1137341661	-1031892999	-1039656708	1116002255	15347	1	Felwood_SlimeWaterfall	0
2765	1169846395	-994598912	1139037209	-1031892999	-1039656708	1116002255	15347	1	Felwood_SlimeWaterfall	0
2766	1169801155	-994417459	1140886159	-1031892999	-1039656708	1116002255	15347	1	Felwood_SlimeWaterfall	0
2767	1169734574	-994561393	1141620392	-1036269807	-1076795697	1103992875	15347	1	Felwood_SlimeWaterfall	0
2768	1168225608	-999989248	1136378708	-1041663735	-1046630577	1109910172	15347	1	Felwood_SlimeWaterfall_Medium	0
2769	1168199660	-999567196	1138211095	-1042894396	1094269272	1117072956	15347	1	Felwood_SlimeWaterfall_Low_Volume	0
2770	1166777836	-997570232	1135968911	-1070365409	1036416666	1125356667	15347	1	Felwood_SlimeWaterfall_Low_Volume 	0
2771	1166840566	-997449974	1137278091	-1045855103	1073986100	1124071113	15347	1	Felwood_SlimeWaterfall_Low_Volume	0
2772	1166726246	-997651333	1134878130	-1043848652	1063831070	1125161173	15347	1	Felwood_SlimeWaterfall_Low_Volume	0
2773	1166625321	-998123766	1134128562	-1040123036	-1041368456	1123649716	15347	1	Felwood_SlimeWaterfall_Low_Volume	0
2774	1166622003	-998122783	1134435598	-1038335476	-1039300795	1126463504	15347	1	Felwood_SlimeWaterfall_Low_Volume	0
2775	1133063733	-980317696	1118447783	1112642447	-1037294030	1132623856	14899	0	TheHinterlands_Waterfall_Medium	0
2776	-1006025130	-982851625	1135060287	-1039172292	-1042457402	1134259864	3792	0	TheHinterlands_Waterfall_Large	0
2777	-1004716950	-982495027	1134714192	0	0	0	3792	0	TheHinterlands_Waterfall_Large	0
2778	-970615398	-996204708	1097929117	0	0	0	14924	1	Uldum_Waterfall_Turbulence_Large	0
2779	-971379067	-1000160788	1111613820	1092884208	-1039456849	1130777477	14915	1	Uldum_Waterfall_Turbulence_Medium	0
2780	-971431148	-998014730	1111293847	1115913519	-1038097947	1126057050	14915	1	Uldum_Waterfall_Turbulence_Medium	0
2781	-971439340	-997824758	1117574057	-1032930171	-1052950659	1126324568	14899	1	Uldum_Waterfall_Med	0
2782	-971451546	-998140641	1117583521	-1032930171	-1052950659	1126324568	14899	1	Uldum_Waterfall_Med	0
2783	-971366615	-1000523284	1117728342	-1029785688	-1044399574	1131826577	14899	1	Uldum_Waterfall_Med	0
2784	-971399721	-1000162394	1117493356	-1030430235	-1046931466	1130333078	14899	1	Uldum_Waterfall_Med	0
2786	-972397517	1125773541	1128312275	1095901276	-1054673574	1131155358	23800	1	Uldum_Waterfall_Small	0
2787	-972616765	1140639924	1126635799	1099487982	-1056159176	1109975001	14900	1	Uldum_Waterfall_Small	0
2788	-972561418	1141288763	1126608994	1107600789	-1055515602	1110813626	14900	1	Uldum_Waterfall_Small	0
2793	1164844278	-981878497	1132122604	-1074937117	-1064377789	1127518831	14895	1	Azshara_Waterfall_Reg_Large	0
2794	1164864881	-981871288	1135685730	-1036876880	-1044699205	1127677755	14895	1	Azshara_Waterfall_Reg_Large	0
2795	1164869018	-981874360	1138986385	-1050085425	1082996661	1127521255	14895	1	Azshara_Waterfall_Reg_Large	0
2796	1164879340	-981874893	1141826765	-1050085425	1082996661	1127521255	14895	1	Azshara_Waterfall_Reg_Large	0
2799	1165201244	-981983805	1144339530	-1076455958	-1051501108	1127511163	14915	1	Azshara_Waterfall_Turbulence_Medium	0
2800	1165086474	-981630812	1144311890	1108132548	-1062849258	1120217347	14915	1	Azshara_Waterfall_Turbulence_Medium	0
2801	1165120553	-981592801	1145360220	1110643127	-1064942132	1122363376	14899	1	Azshara_Waterfall_Medium	0
2802	1165287997	-981998223	1146571735	1110376029	-1059825920	1126285443	14899	1	Azshara_Waterfall_Medium	0
2803	1165386465	-981986304	1148211479	1085139698	-1044394541	1127522107	14899	1	Azshara_Waterfall_Medium	0
2804	1165281690	-981426524	1145924403	1126788497	-1039156380	1127699513	14915	1	Azshara_Waterfall_Turbulence_Medium	0
2805	1165349478	-981535416	1148051554	1093835371	-1052317948	1127793820	14899	1	Azshara_Waterfall_Medium	0
2806	1165495706	-981419233	1148045574	1088346097	-1056084486	1108882384	14899	1	Azshara_Waterfall_Medium	0
2807	1165123215	-981328998	1145379635	-1039273899	-1043641768	1127686603	14899	1	Azshara_Waterfall_Medium	0
2808	1165019914	-981312348	1141675540	-1062085727	-1048755621	1130020602	14915	1	Azshara_Waterfall_Turbulence_Medium	0
2809	1164845097	-981280133	1141300855	1107208018	-1038535387	1127834911	14899	1	Azshara_Waterfall_Medium	0
2810	1164841861	-981128868	1141237613	1125830361	-1048736432	1127301448	14899	1	Azshara_Waterfall_Medium	0
2811	1164804915	-981274337	1139402441	1106991330	-1060035887	1127827964	14968	1	Azshara_Waterfall_Turbulence_Small	0
2812	1164672205	-981317038	1135656600	1116244987	-1058518031	1119491391	14968	1	Azshara_Turbulence_Small	0
2813	1164667126	-981428060	1134956708	-1051385659	-1044924649	1118164104	14899	1	Azshara_Waterfall_Medium	0
2814	1164681912	-981440471	1131749769	0	0	0	14968	1	Azshara_Turbulence_Small	0
2815	1164710380	-981646828	1129234301	-1058613305	-1045574818	1118713466	14899	1	Azshara_Waterfall_Medium	0
2816	1172699976	-992848773	1130887315	-1037569832	-1044878826	1118494196	14915	1	Darkshore_Waterfall_Turbulence_Med	0
2817	1172708127	-993060127	1126198804	-1020301869	-1030099894	1126531269	14915	1	Darkshore_Waterfall_Turbulence_Med	0
2818	1171953992	-1013531410	-1042259011	1123950133	-1043050948	1126894404	14915	1	Darkshore_Waterfall_Turbulence_Medium	0
2819	1172499046	-1014785376	1044024408	-1049294275	-1030041135	1092305069	14915	1	Darkshore_Waterfall_Turbulence_Med	0
2820	1172161946	-1014217277	1075201526	1087144219	1096575405	1084183460	14915	1	Darkshore_Waterfall_Turbulence_Med	0
2822	1172760433	-1011629162	1049684873	-1031983045	-1032468850	1107470110	14899	1	Darkshore_Waterfall_Medium	0
2825	1172615721	-1013408072	1054499733	-1040614005	-1031685381	1135702835	14899	1	Darkshore_Waterfall_Medium	0
2826	1172440166	-1010859016	1038785622	-1022634295	-1028943944	1119270758	14899	1	Darkshore_Waterfall_Medium	0
2827	1172787036	-1019235795	1046965387	1126409961	-1031359221	1127101104	14899	1	Darkshore_Waterfall_Medium	0
2828	1171422966	-1015492182	1041594598	-1044246220	-1030341408	1135578120	14899	1	Darkshore_Waterfall_Medium	0
2829	1171298099	-1018330350	1045676964	1114718601	-1030981078	1132759286	14899	1	Darkshore_Waterfall_Medium	0
2830	1171138273	-1020124987	1073125345	-1038832003	-1032917274	1135561507	14915	1	Darkshore_Waterfall_Turbulence_Med	0
2831	1170979430	1092395918	-1079753855	-1033959506	-1034700482	1095365978	14915	1	Darkshore_Waterfall_Turbulence_Med	0
2833	1170779750	1111832815	1042678674	-1064307744	-1029673661	1133911114	14899	1	Darkshore_Waterfall_Medium	0
2834	1171097068	1117915133	1050287444	-1022340956	-1030283762	1118576234	14899	1	Darkshore_Waterfall_Medium	0
2835	1171248148	1131165123	1041305157	-1064307744	-1029673661	1133911114	14899	1	Darkshore_Waterfall_Medium	0
2836	1171424358	1133791674	1049101865	-1064307744	-1029673661	1133911114	14899	1	Darkshore_Waterfall_Medium	0
2837	1171585556	1135435088	1042730080	-1064307744	-1029673661	1133911114	14899	1	Darkshore_Waterfall_Medium	0
2838	1171134915	1138341380	1047023168	-1064307744	-1029673661	1133911114	14899	1	Darkshore_Waterfall_Medium	0
2839	1170934497	1135999779	1046917606	-1064307744	-1029673661	1133911114	14899	1	Darkshore_Waterfall_Medium	0
2840	1170670735	1136339354	1049657359	-1064307744	-1029673661	1133911114	14899	1	Darkshore_Waterfall_Medium	0
