field0	field1	field2	field3	field4	field5	field6	field7
3020	5739	5742	5740	5738	5743	0	0
3021	5733	0	0	0	0	0	0
3022	5739	5740	5738	0	0	0	0
3023	5738	0	0	0	0	0	0
3024	5739	5740	5738	5745	0	0	0
3025	5746	0	0	0	0	0	0
3026	5748	0	0	0	0	0	0
3027	5745	0	0	0	0	0	0
3028	5015	5022	0	0	0	0	0
3029	5742	0	0	0	0	0	0
3030	5749	0	0	0	0	0	0
3031	5287	0	0	0	0	0	0
3032	141	0	0	0	0	0	0
3033	4990	0	0	0	0	0	0
3034	5784	0	0	0	0	0	0
3035	4933	0	0	0	0	0	0
3036	2097	0	0	0	0	0	0
3037	5764	0	0	0	0	0	0
3039	5797	0	0	0	0	0	0
3040	5798	0	0	0	0	0	0
3041	5741	5740	0	0	0	0	0
3042	5740	0	0	0	0	0	0
3043	5824	0	0	0	0	0	0
3044	5834	0	0	0	0	0	0
3045	5038	0	0	0	0	0	0
3046	5823	0	0	0	0	0	0
3047	5739	5740	5738	0	0	0	0
3048	5038	0	0	0	0	0	0
3049	5625	0	0	0	0	0	0
3050	5738	5745	0	0	0	0	0
3051	5738	5746	0	0	0	0	0
3052	5584	5784	0	0	0	0	0
3053	5047	5584	0	0	0	0	0
3054	5584	5797	0	0	0	0	0
3055	5584	5749	0	0	0	0	0
3061	4989	0	0	0	0	0	0
3063	5739	5742	5740	5738	5745	0	0
3065	5843	0	0	0	0	0	0
3066	5825	5834	5843	0	0	0	0
3071	5173	0	0	0	0	0	0
3086	5785	0	0	0	0	0	0
3091	5825	5846	0	0	0	0	0
3092	5825	5846	5848	0	0	0	0
3093	5835	5825	0	0	0	0	0
3094	5849	0	0	0	0	0	0
3095	5825	5843	0	0	0	0	0
3096	5854	0	0	0	0	0	0
3097	5789	0	0	0	0	0	0
3098	5853	0	0	0	0	0	0
3099	5851	0	0	0	0	0	0
3100	5850	0	0	0	0	0	0
3101	5736	0	0	0	0	0	0
3102	3849	0	0	0	0	0	0
3105	5855	5863	5868	5871	6397	6398	0
3106	5820	0	0	0	0	0	0
3107	5863	0	0	0	0	0	0
3108	5850	5851	0	0	0	0	0
3109	5868	0	0	0	0	0	0
3110	5826	5860	5862	0	0	0	0
3111	5865	0	0	0	0	0	0
3112	5862	0	0	0	0	0	0
3113	5852	0	0	0	0	0	0
3115	5836	5875	5933	0	0	0	0
3116	5872	0	0	0	0	0	0
3117	5836	0	0	0	0	0	0
3118	5876	5887	0	0	0	0	0
3119	5865	5866	5867	5873	6050	6345	0
3120	5879	0	0	0	0	0	0
3121	5881	0	0	0	0	0	0
3122	5886	0	0	0	0	0	0
3123	5890	0	0	0	0	0	0
3124	5878	5891	5896	0	0	0	0
3125	5829	0	0	0	0	0	0
3126	5878	5890	5891	5921	0	0	0
3127	5912	0	0	0	0	0	0
3128	616	5733	0	0	0	0	0
3129	5788	0	0	0	0	0	0
3130	5832	5859	0	0	0	0	0
3131	5830	5946	0	0	0	0	0
3132	5878	5890	5891	5896	5921	0	0
3133	5911	0	0	0	0	0	0
3134	5911	0	0	0	0	0	0
3135	5919	0	0	0	0	0	0
3136	5830	5831	0	0	0	0	0
3137	5829	5830	5832	5859	0	0	0
3138	5853	5919	0	0	0	0	0
3139	5935	0	0	0	0	0	0
3140	5737	5833	0	0	0	0	0
3141	5937	0	0	0	0	0	0
3142	5940	0	0	0	0	0	0
3143	5911	5940	0	0	0	0	0
3144	4738	5288	5695	5783	0	0	0
3145	5936	5937	5938	5939	0	0	0
3146	5936	0	0	0	0	0	0
3147	5939	0	0	0	0	0	0
3148	5943	0	0	0	0	0	0
3149	5948	0	0	0	0	0	0
3150	5938	0	0	0	0	0	0
3151	5951	5952	0	0	0	0	0
3152	5805	0	0	0	0	0	0
3153	5833	0	0	0	0	0	0
3154	3486	0	0	0	0	0	0
3155	5954	0	0	0	0	0	0
3156	5955	0	0	0	0	0	0
3157	5950	0	0	0	0	0	0
3158	5949	0	0	0	0	0	0
3159	5950	5951	5952	5953	5961	0	0
3161	5957	0	0	0	0	0	0
3163	6078	0	0	0	0	0	0
3165	5975	0	0	0	0	0	0
3167	5303	0	0	0	0	0	0
3168	5972	0	0	0	0	0	0
3170	5480	0	0	0	0	0	0
3171	1234	4830	0	0	0	0	0
3172	405	0	0	0	0	0	0
3174	5850	5851	5853	0	0	0	0
3175	5973	0	0	0	0	0	0
3176	5969	0	0	0	0	0	0
3177	5968	0	0	0	0	0	0
3178	5967	0	0	0	0	0	0
3179	5980	5981	0	0	0	0	0
3180	5974	5975	0	0	0	0	0
3182	5992	0	0	0	0	0	0
3183	5996	0	0	0	0	0	0
3184	6000	6005	0	0	0	0	0
3185	6001	6002	0	0	0	0	0
3186	5928	0	0	0	0	0	0
3187	5849	0	0	0	0	0	0
3188	4706	0	0	0	0	0	0
3189	5435	0	0	0	0	0	0
3190	5974	0	0	0	0	0	0
3191	5892	0	0	0	0	0	0
3192	2562	2837	0	0	0	0	0
3193	2300	5892	0	0	0	0	0
3194	2300	5892	0	0	0	0	0
3195	5870	5904	0	0	0	0	0
3196	4196	0	0	0	0	0	0
3197	6005	0	0	0	0	0	0
3198	6007	0	0	0	0	0	0
3199	4762	4790	0	0	0	0	0
3200	4755	4756	4757	4758	4759	4761	3199
3201	5985	6007	6008	6009	6010	6011	3202
3202	6026	0	0	0	0	0	0
3203	6011	0	0	0	0	0	0
3204	6012	0	0	0	0	0	0
3205	5931	0	0	0	0	0	0
3206	5982	0	0	0	0	0	0
3207	5984	0	0	0	0	0	0
3208	5931	6012	6022	6023	6024	0	0
3209	6029	0	0	0	0	0	0
3210	6025	0	0	0	0	0	0
3211	6038	0	0	0	0	0	0
3212	6017	0	0	0	0	0	0
3213	5931	6022	0	0	0	0	0
3214	6013	0	0	0	0	0	0
3215	6019	0	0	0	0	0	0
3216	6015	6019	6378	0	0	0	0
3217	6019	6020	6058	0	0	0	0
3218	6039	0	0	0	0	0	0
3219	6009	0	0	0	0	0	0
3220	6009	6010	0	0	0	0	0
3221	5980	5981	5992	6039	6107	0	0
3222	6016	0	0	0	0	0	0
3223	6015	0	0	0	0	0	0
3224	6036	0	0	0	0	0	0
3227	6004	6014	6049	0	0	0	0
3228	4411	5853	0	0	0	0	0
3229	5872	5934	5935	0	0	0	0
3230	5934	5935	0	0	0	0	0
3231	6014	0	0	0	0	0	0
3232	6063	0	0	0	0	0	0
3234	6049	0	0	0	0	0	0
3235	5932	0	0	0	0	0	0
3236	5930	6071	0	0	0	0	0
3237	6064	6065	0	0	0	0	0
3238	5840	0	0	0	0	0	0
3239	5872	5934	0	0	0	0	0
3240	6072	6073	6076	6099	6100	0	0
3241	5940	5943	0	0	0	0	0
3242	5841	0	0	0	0	0	0
3243	5876	0	0	0	0	0	0
3244	5857	6082	0	0	0	0	0
3245	6059	0	0	0	0	0	0
3246	5962	0	0	0	0	0	0
3247	6083	6084	6090	0	0	0	0
3248	5872	5934	5935	5964	6063	0	0
3249	6089	6090	6091	6111	6121	0	0
3250	6079	6083	6084	6085	6087	6088	3249
3251	6097	0	0	0	0	0	0
3252	6004	6014	6048	6049	0	0	0
3253	5905	5907	0	0	0	0	0
3254	5848	0	0	0	0	0	0
3255	6073	6099	0	0	0	0	0
3256	6098	0	0	0	0	0	0
3257	6065	6097	0	0	0	0	0
3258	5980	5981	5992	5996	6039	6064	3257
3259	6107	0	0	0	0	0	0
3260	6096	0	0	0	0	0	0
3261	6048	0	0	0	0	0	0
3262	5876	5878	5887	5890	6080	0	0
3263	5871	0	0	0	0	0	0
3264	6086	6090	0	0	0	0	0
3265	6106	0	0	0	0	0	0
3266	6085	0	0	0	0	0	0
3267	6114	0	0	0	0	0	0
3268	5968	5969	0	0	0	0	0
3269	6101	6102	6103	0	0	0	0
3270	5737	5828	0	0	0	0	0
3271	6053	0	0	0	0	0	0
3272	6054	6055	6074	6075	0	0	0
3273	6031	6033	6034	6035	6036	6037	3272
3274	6039	0	0	0	0	0	0
3275	6088	0	0	0	0	0	0
3276	6124	0	0	0	0	0	0
3277	5737	5833	5944	0	0	0	0
3278	6066	0	0	0	0	0	0
3279	6127	0	0	0	0	0	0
3280	6069	6181	0	0	0	0	0
3281	6134	0	0	0	0	0	0
3282	6135	6146	6147	6148	0	0	0
3283	6087	0	0	0	0	0	0
3284	6129	0	0	0	0	0	0
3285	6128	6129	0	0	0	0	0
3286	5805	6134	0	0	0	0	0
3287	6143	0	0	0	0	0	0
3288	6157	0	0	0	0	0	0
3289	6128	0	0	0	0	0	0
3290	5785	5805	5841	5842	0	0	0
3292	6150	0	0	0	0	0	0
3293	6155	6160	6161	6162	0	0	0
3294	279	0	0	0	0	0	0
3295	6125	0	0	0	0	0	0
3296	5842	0	0	0	0	0	0
3297	6164	6165	0	0	0	0	0
3298	6163	0	0	0	0	0	0
3299	6168	0	0	0	0	0	0
3300	6169	0	0	0	0	0	0
3302	6156	0	0	0	0	0	0
3303	6166	0	0	0	0	0	0
3304	6171	0	0	0	0	0	0
3305	6156	0	0	0	0	0	0
3307	6018	0	0	0	0	0	0
3308	6181	0	0	0	0	0	0
3309	6175	0	0	0	0	0	0
3310	6174	0	0	0	0	0	0
3311	6201	0	0	0	0	0	0
3312	6184	0	0	0	0	0	0
3313	6205	0	0	0	0	0	0
3314	6198	6199	6200	6201	6202	6203	0
3315	6188	0	0	0	0	0	0
3316	6208	0	0	0	0	0	0
3317	5852	5934	5935	0	0	0	0
3318	5866	5867	5897	5898	0	0	0
3319	6190	0	0	0	0	0	0
3320	6000	0	0	0	0	0	0
3321	6213	0	0	0	0	0	0
3322	6218	0	0	0	0	0	0
3327	6220	0	0	0	0	0	0
3329	5950	5951	5952	0	0	0	0
3330	5934	5935	5964	0	0	0	0
3331	12	1519	0	0	0	0	0
3332	6292	0	0	0	0	0	0
3333	6187	0	0	0	0	0	0
3334	6150	6294	6383	0	0	0	0
3335	6168	6169	6362	6405	0	0	0
3336	14	1637	0	0	0	0	0
3337	6295	0	0	0	0	0	0
3338	6298	0	0	0	0	0	0
3339	6299	0	0	0	0	0	0
3340	6192	0	0	0	0	0	0
3341	6300	0	0	0	0	0	0
3342	6173	0	0	0	0	0	0
3343	6293	6300	0	0	0	0	0
3344	6138	0	0	0	0	0	0
3345	6194	0	0	0	0	0	0
3346	6306	0	0	0	0	0	0
3347	5899	5901	5906	0	0	0	0
3348	6309	0	0	0	0	0	0
3349	6311	0	0	0	0	0	0
3350	6197	0	0	0	0	0	0
3351	6212	6213	6220	6311	0	0	0
3352	4019	0	0	0	0	0	0
3353	6318	0	0	0	0	0	0
3354	6315	6318	0	0	0	0	0
3355	6197	6205	6212	6307	6312	6314	3361
3356	6192	6329	0	0	0	0	0
3357	6329	0	0	0	0	0	0
3358	6189	0	0	0	0	0	0
3359	6335	0	0	0	0	0	0
3360	6344	0	0	0	0	0	0
3361	6348	6390	6392	0	0	0	0
3362	6315	0	0	0	0	0	0
3363	6347	0	0	0	0	0	0
3364	6334	0	0	0	0	0	0
3365	6346	0	0	0	0	0	0
3366	6034	0	0	0	0	0	0
3367	6336	0	0	0	0	0	0
3368	6390	0	0	0	0	0	0
3369	6338	0	0	0	0	0	0
3370	6293	0	0	0	0	0	0
3371	5899	5910	0	0	0	0	0
3372	5984	5992	6096	6107	0	0	0
3373	6007	6009	6010	6026	0	0	0
3374	5899	5910	5911	0	0	0	0
3375	5899	5910	5911	0	0	0	0
3376	6365	6368	6401	6402	0	0	0
3377	6403	0	0	0	0	0	0
3378	6059	6376	6381	0	0	0	0
3379	5805	6134	6138	0	0	0	0
3380	6094	6415	0	0	0	0	0
3381	513	0	0	0	0	0	0
3383	6418	0	0	0	0	0	0
3384	6297	0	0	0	0	0	0
3385	6032	6053	6074	0	0	0	0
3386	6314	6420	6421	6422	6423	6424	0
3387	5905	5942	0	0	0	0	0
3388	6095	6415	0	0	0	0	0
3389	6006	0	0	0	0	0	0
3390	5805	6006	0	0	0	0	0
3391	6004	6008	6011	0	0	0	0
3392	6031	0	0	0	0	0	0
3393	6403	6404	0	0	0	0	0
3394	6182	0	0	0	0	0	0
3395	6197	6212	6213	6220	6311	6392	0
3396	5976	5977	5978	0	0	0	0
