field0	field1	field2
3400	73232	251
3401	73232	252
3402	73236	62
3403	73236	63
3404	73236	64
3405	73236	102
3406	73236	103
3407	73236	104
3408	73236	105
3409	73236	256
3410	73236	257
3411	73236	258
3412	73236	259
3413	73236	260
3414	73236	261
3415	73236	265
3416	73236	266
3417	73236	267
3421	73234	253
3422	73234	254
3423	73234	255
3424	73233	65
3425	73233	66
3426	73233	70
3427	73233	71
3428	73233	72
3429	73233	73
3430	73233	262
3431	73233	263
3432	73233	264
3433	73235	65
3434	73235	66
3435	73235	70
3436	73235	71
3437	73235	72
3438	73235	73
3439	73235	250
3440	73235	251
3441	73235	252
3524	81440	256
3525	81440	257
3526	81440	258
3527	81441	102
3528	81441	105
3530	81442	262
3531	81442	264
3532	81443	65
3533	81444	62
3534	81444	63
3535	81444	64
3536	81444	265
3537	81444	266
3538	81444	267
3539	81445	103
3540	81445	104
3541	81445	259
3542	81445	260
3543	81445	261
3544	81445	268
3546	81446	253
3547	81446	254
3548	81446	255
3549	81446	263
3550	81447	66
3551	81447	73
3552	81447	250
3553	81448	70
3554	81448	71
3555	81448	72
3556	81448	251
3557	81448	252
3558	81449	256
3559	81449	257
3560	81449	258
3561	81450	102
3562	81450	105
3564	81451	262
3565	81451	264
3566	81452	65
3567	81453	62
3568	81453	63
3569	81453	64
3570	81453	265
3571	81453	266
3572	81453	267
3573	81454	103
3574	81454	104
3575	81454	259
3576	81454	260
3577	81454	261
3578	81454	268
3580	81455	253
3581	81455	254
3582	81455	255
3583	81455	263
3584	81456	66
3585	81456	73
3586	81456	250
3587	81457	70
3588	81457	71
3589	81457	72
3590	81457	251
3591	81457	252
3592	81458	256
3593	81458	257
3594	81458	258
3595	81459	102
3596	81459	105
3598	81460	262
3599	81460	264
3600	81461	65
3601	81462	62
3602	81462	63
3603	81462	64
3604	81462	265
3605	81462	266
3606	81462	267
3607	81463	103
3608	81463	104
3609	81463	259
3610	81463	260
3611	81463	261
3612	81463	268
3614	81464	253
3615	81464	254
3616	81464	255
3617	81464	263
3618	81465	66
3619	81465	73
3620	81465	250
3621	81466	70
3622	81466	71
3623	81466	72
3624	81466	251
3625	81466	252
3626	81467	256
3627	81467	257
3628	81467	258
3629	81468	102
3630	81468	105
3632	81469	262
3633	81469	264
3634	81470	65
3635	81471	62
3636	81471	63
3637	81471	64
3638	81471	265
3639	81471	266
3640	81471	267
3641	81472	103
3642	81472	104
3643	81472	259
3644	81472	260
3645	81472	261
3646	81472	268
3648	81473	253
3649	81473	254
3650	81473	255
3651	81473	263
3652	81474	66
3653	81474	73
3654	81474	250
3655	81475	70
3656	81475	71
3657	81475	72
3658	81475	251
3659	81475	252
3660	81476	256
3661	81476	257
3662	81476	258
3663	81477	102
3664	81477	105
3666	81478	262
3667	81478	264
3668	81479	65
3669	81480	62
3670	81480	63
3671	81480	64
3672	81480	265
3673	81480	266
3674	81480	267
3675	81481	103
3676	81481	104
3677	81481	259
3678	81481	260
3679	81481	261
3680	81481	268
3682	81482	253
3683	81482	254
3684	81482	255
3685	81482	263
3686	81483	66
3687	81483	73
3688	81483	250
3689	81484	70
3690	81484	71
3691	81484	72
3692	81484	251
3693	81484	252
3694	81485	256
3695	81485	257
3696	81485	258
3697	81486	102
3698	81486	105
3700	81487	262
3701	81487	264
3702	81488	65
3703	81489	62
3704	81489	63
3705	81489	64
3706	81489	265
3707	81489	266
3708	81489	267
3709	81490	103
3710	81490	104
3711	81490	259
3712	81490	260
3713	81490	261
3714	81490	268
3716	81491	253
3717	81491	254
3718	81491	255
3719	81491	263
3720	81492	66
3721	81492	73
3722	81492	250
3723	81493	70
3724	81493	71
3725	81493	72
3726	81493	251
3727	81493	252
3728	81494	256
3729	81494	257
3730	81494	258
3731	81495	102
3732	81495	105
3734	81496	262
3735	81496	264
3736	81497	65
3737	81498	62
3738	81498	63
3739	81498	64
3740	81498	265
3741	81498	266
3742	81498	267
3743	81499	103
3744	81499	104
3745	81499	259
3746	81499	260
3747	81499	261
3748	81499	268
3750	81500	253
3751	81500	254
3752	81500	255
3753	81500	263
3754	81501	66
3755	81501	73
3756	81501	250
3757	81502	70
3758	81502	71
3759	81502	72
3760	81502	251
3761	81502	252
3762	81503	256
3763	81503	257
3764	81503	258
3765	81504	102
3766	81504	105
3768	81505	262
3769	81505	264
3770	81506	65
3771	81507	62
3772	81507	63
3773	81507	64
3774	81507	265
3775	81507	266
3776	81507	267
3777	81508	103
3778	81508	104
3779	81508	259
3780	81508	260
3781	81508	261
3782	81508	268
3784	81509	253
3785	81509	254
3786	81509	255
3787	81509	263
3788	81510	66
3789	81510	73
3790	81510	250
3791	81511	70
3792	81511	71
3793	81511	72
3794	81511	251
3795	81511	252
3796	81512	65
3797	81512	102
3798	81512	105
3799	81512	256
3800	81512	257
3801	81512	258
3802	81512	262
3803	81512	264
3805	81513	62
3806	81513	63
3807	81513	64
3808	81513	265
3809	81513	266
3810	81513	267
3811	81514	103
3812	81514	104
3813	81514	253
3814	81514	254
3815	81514	255
3816	81514	259
3817	81514	260
3818	81514	261
3819	81514	263
3820	81514	268
3822	81515	66
3823	81515	73
3824	81515	250
3825	81516	70
3826	81516	71
3827	81516	72
3828	81516	251
3829	81516	252
3830	81517	65
3831	81517	102
3832	81517	105
3833	81517	256
3834	81517	257
3835	81517	258
3836	81517	262
3837	81517	264
3839	81518	62
3840	81518	63
3841	81518	64
3842	81518	265
3843	81518	266
3844	81518	267
3845	81519	103
3846	81519	104
3847	81519	253
3848	81519	254
3849	81519	255
3850	81519	259
3851	81519	260
3852	81519	261
3853	81519	263
3854	81519	268
3856	81520	66
3857	81520	73
3858	81520	250
3859	81521	70
3860	81521	71
3861	81521	72
3862	81521	251
3863	81521	252
3864	81522	65
3865	81522	102
3866	81522	105
3867	81522	256
3868	81522	257
3869	81522	258
3870	81522	262
3871	81522	264
3873	81523	62
3874	81523	63
3875	81523	64
3876	81523	265
3877	81523	266
3878	81523	267
3879	81524	103
3880	81524	104
3881	81524	253
3882	81524	254
3883	81524	255
3884	81524	259
3885	81524	260
3886	81524	261
3887	81524	263
3888	81524	268
3890	81525	66
3891	81525	73
3892	81525	250
3893	81526	70
3894	81526	71
3895	81526	72
3896	81526	251
3897	81526	252
3898	81527	65
3899	81527	102
3900	81527	105
3901	81527	256
3902	81527	257
3903	81527	258
3904	81527	262
3905	81527	264
3907	81528	62
3908	81528	63
3909	81528	64
3910	81528	265
3911	81528	266
3912	81528	267
3913	81529	103
3914	81529	104
3915	81529	253
3916	81529	254
3917	81529	255
3918	81529	259
3919	81529	260
3920	81529	261
3921	81529	263
3922	81529	268
3924	81530	66
3925	81530	73
3926	81530	250
3927	81531	70
3928	81531	71
3929	81531	72
3930	81531	251
3931	81531	252
3932	81532	65
3933	81532	102
3934	81532	105
3935	81532	256
3936	81532	257
3937	81532	258
3938	81532	262
3939	81532	264
3941	81533	62
3942	81533	63
3943	81533	64
3944	81533	265
3945	81533	266
3946	81533	267
3947	81534	103
3948	81534	104
3949	81534	253
3950	81534	254
3951	81534	255
3952	81534	259
3953	81534	260
3954	81534	261
3955	81534	263
3956	81534	268
3958	81535	66
3959	81535	73
3960	81535	250
3961	81536	70
3962	81536	71
3963	81536	72
3964	81536	251
3965	81536	252
3966	81537	65
3967	81537	102
3968	81537	105
3969	81537	256
3970	81537	257
3971	81537	258
3972	81537	262
3973	81537	264
3975	81538	62
3976	81538	63
3977	81538	64
3978	81538	265
3979	81538	266
3980	81538	267
3981	81539	103
3982	81539	104
3983	81539	253
3984	81539	254
3985	81539	255
3986	81539	259
3987	81539	260
3988	81539	261
3989	81539	263
3990	81539	268
3992	81540	66
3993	81540	73
3994	81540	250
3995	81541	70
3996	81541	71
3997	81541	72
3998	81541	251
3999	81541	252
4000	81542	102
4001	81542	105
4002	81542	256
4003	81542	257
4004	81542	258
4006	81543	62
4007	81543	63
4008	81543	64
4009	81543	265
4010	81543	266
4011	81543	267
4012	81544	103
4013	81544	104
4014	81544	268
4016	81545	70
4017	81545	71
4018	81545	72
4019	81545	250
4020	81545	251
4021	81545	252
4022	81546	72
4023	81546	251
4024	81547	253
4025	81547	254
4026	81547	255
4027	81548	66
4028	81548	73
4029	81549	65
4030	81549	262
4031	81549	264
4032	81550	259
4033	81550	260
4034	81550	261
4035	81551	259
4036	81551	260
4037	81551	261
4038	81551	263
4039	81552	70
4040	81552	71
4041	81552	72
4042	81552	250
4043	81552	251
4044	81552	252
4045	81553	72
4046	81553	251
4047	81554	66
4048	81554	73
4049	81555	65
4050	81555	262
4051	81555	264
4052	81556	259
4053	81556	260
4054	81556	261
4055	81557	259
4056	81557	260
4057	81557	261
4058	81557	263
4059	81557	268
4062	81579	256
4063	81579	257
4064	81579	258
4065	81580	102
4066	81580	105
4068	81581	262
4069	81581	264
4070	81582	65
4071	81583	62
4072	81583	63
4073	81583	64
4074	81583	265
4075	81583	266
4076	81583	267
4077	81584	103
4078	81584	104
4079	81584	259
4080	81584	260
4081	81584	261
4082	81584	268
4084	81585	253
4085	81585	254
4086	81585	255
4087	81585	263
4088	81586	66
4089	81586	73
4090	81586	250
4091	81587	70
4092	81587	71
4093	81587	72
4094	81587	251
4095	81587	252
4096	81588	256
4097	81588	257
4098	81588	258
4099	81589	102
4100	81589	105
4102	81590	262
4103	81590	264
4104	81591	65
4105	81592	62
4106	81592	63
4107	81592	64
4108	81592	265
4109	81592	266
4110	81592	267
4111	81593	103
4112	81593	104
4113	81593	259
4114	81593	260
4115	81593	261
4116	81593	268
4118	81594	253
4119	81594	254
4120	81594	255
4121	81594	263
4122	81595	66
4123	81595	73
4124	81595	250
4125	81596	70
4126	81596	71
4127	81596	72
4128	81596	251
4129	81596	252
4130	81597	256
4131	81597	257
4132	81597	258
4133	81598	102
4134	81598	105
4136	81599	262
4137	81599	264
4138	81600	65
4139	81601	62
4140	81601	63
4141	81601	64
4142	81601	265
4143	81601	266
4144	81601	267
4145	81602	103
4146	81602	104
4147	81602	259
4148	81602	260
4149	81602	261
4150	81602	268
4152	81603	253
4153	81603	254
4154	81603	255
4155	81603	263
4156	81604	66
4157	81604	73
4158	81604	250
4159	81605	70
4160	81605	71
4161	81605	72
4162	81605	251
4163	81605	252
4164	81606	256
4165	81606	257
4166	81606	258
4167	81607	102
4168	81607	105
4170	81608	262
4171	81608	264
4172	81609	65
4173	81610	62
4174	81610	63
4175	81610	64
4176	81610	265
4177	81610	266
4178	81610	267
4179	81611	103
4180	81611	104
4181	81611	259
4182	81611	260
4183	81611	261
4184	81611	268
4186	81612	253
4187	81612	254
4188	81612	255
4189	81612	263
4190	81613	66
4191	81613	73
4192	81613	250
4193	81614	70
4194	81614	71
4195	81614	72
4196	81614	251
4197	81614	252
4198	81615	256
4199	81615	257
4200	81615	258
4201	81616	102
4202	81616	105
4204	81617	262
4205	81617	264
4206	81618	65
4207	81619	62
4208	81619	63
4209	81619	64
4210	81619	265
4211	81619	266
4212	81619	267
4213	81620	103
4214	81620	104
4215	81620	259
4216	81620	260
4217	81620	261
4218	81620	268
4220	81621	253
4221	81621	254
4222	81621	255
4223	81621	263
4224	81622	66
4225	81622	73
4226	81622	250
4227	81623	70
4228	81623	71
4229	81623	72
4230	81623	251
4231	81623	252
4232	81624	256
4233	81624	257
4234	81624	258
4235	81625	102
4236	81625	105
4238	81626	262
4239	81626	264
4240	81627	65
4241	81628	62
4242	81628	63
4243	81628	64
4244	81628	265
4245	81628	266
4246	81628	267
4247	81629	103
4248	81629	104
4249	81629	259
4250	81629	260
4251	81629	261
4252	81629	268
4254	81630	253
4255	81630	254
4256	81630	255
4257	81630	263
4258	81631	66
4259	81631	73
4260	81631	250
4261	81632	70
4262	81632	71
4263	81632	72
4264	81632	251
4265	81632	252
4266	81633	256
4267	81633	257
4268	81633	258
4269	81634	102
4270	81634	105
4272	81635	262
4273	81635	264
4274	81636	65
4275	81637	62
4276	81637	63
4277	81637	64
4278	81637	265
4279	81637	266
4280	81637	267
4281	81638	103
4282	81638	104
4283	81638	259
4284	81638	260
4285	81638	261
4286	81638	268
4288	81639	253
4289	81639	254
4290	81639	255
4291	81639	263
4292	81640	66
4293	81640	73
4294	81640	250
4295	81641	70
4296	81641	71
4297	81641	72
4298	81641	251
4299	81641	252
4300	81642	256
4301	81642	257
4302	81642	258
4303	81643	102
4304	81643	105
4306	81644	262
4307	81644	264
4308	81645	65
4309	81646	62
4310	81646	63
4311	81646	64
4312	81646	265
4313	81646	266
4314	81646	267
4315	81647	103
4316	81647	104
4317	81647	259
4318	81647	260
4319	81647	261
4320	81647	268
4322	81648	253
4323	81648	254
4324	81648	255
4325	81648	263
4326	81649	66
4327	81649	73
4328	81649	250
4329	81650	70
4330	81650	71
4331	81650	72
4332	81650	251
4333	81650	252
4334	81651	65
4335	81651	102
4336	81651	105
4337	81651	256
4338	81651	257
4339	81651	258
4340	81651	262
4341	81651	264
4343	81652	62
4344	81652	63
4345	81652	64
4346	81652	265
4347	81652	266
4348	81652	267
4349	81653	103
4350	81653	104
4351	81653	253
4352	81653	254
4353	81653	255
4354	81653	259
4355	81653	260
4356	81653	261
4357	81653	263
4358	81653	268
4360	81654	66
4361	81654	73
4362	81654	250
4363	81655	70
4364	81655	71
4365	81655	72
4366	81655	251
4367	81655	252
4368	81656	65
4369	81656	102
4370	81656	105
4371	81656	256
4372	81656	257
4373	81656	258
4374	81656	262
4375	81656	264
4377	81657	62
4378	81657	63
4379	81657	64
4380	81657	265
4381	81657	266
4382	81657	267
4383	81658	103
4384	81658	104
4385	81658	253
4386	81658	254
4387	81658	255
4388	81658	259
4389	81658	260
4390	81658	261
4391	81658	263
4392	81658	268
4394	81659	66
4395	81659	73
4396	81659	250
4397	81660	70
4398	81660	71
4399	81660	72
4400	81660	251
4401	81660	252
4402	81661	65
4403	81661	102
4404	81661	105
4405	81661	256
4406	81661	257
4407	81661	258
4408	81661	262
4409	81661	264
4411	81662	62
4412	81662	63
4413	81662	64
4414	81662	265
4415	81662	266
4416	81662	267
4417	81663	103
4418	81663	104
4419	81663	253
4420	81663	254
4421	81663	255
4422	81663	259
4423	81663	260
4424	81663	261
4425	81663	263
4426	81663	268
4428	81664	66
4429	81664	73
4430	81664	250
4431	81665	70
4432	81665	71
4433	81665	72
4434	81665	251
4435	81665	252
4436	81666	65
4437	81666	102
4438	81666	105
4439	81666	256
4440	81666	257
4441	81666	258
4442	81666	262
4443	81666	264
4445	81667	62
4446	81667	63
4447	81667	64
4448	81667	265
4449	81667	266
4450	81667	267
4451	81668	103
4452	81668	104
4453	81668	253
4454	81668	254
4455	81668	255
4456	81668	259
4457	81668	260
4458	81668	261
4459	81668	263
4460	81668	268
4462	81669	66
4463	81669	73
4464	81669	250
4465	81670	70
4466	81670	71
4467	81670	72
4468	81670	251
4469	81670	252
4470	81671	102
4471	81671	105
4472	81671	256
4473	81671	257
4474	81671	258
4476	81672	62
4477	81672	63
4478	81672	64
4479	81672	265
4480	81672	266
4481	81672	267
4482	81673	103
4483	81673	104
4484	81673	268
4486	81674	70
4487	81674	71
4488	81674	72
4489	81674	250
4490	81674	251
4491	81674	252
4492	81675	72
4493	81675	251
4494	81676	253
4495	81676	254
4496	81676	255
4497	81677	66
4498	81677	73
4499	81678	65
4500	81678	262
4501	81678	264
4502	81679	259
4503	81679	260
4504	81679	261
4505	81680	259
4506	81680	260
4507	81680	261
4508	81680	263
4509	81681	70
4510	81681	71
4511	81681	72
4512	81681	250
4513	81681	251
4514	81681	252
4515	81682	72
4516	81682	251
4517	81683	66
4518	81683	73
4519	81684	65
4520	81684	262
4521	81684	264
4522	81685	259
4523	81685	260
4524	81685	261
4525	81686	259
4526	81686	260
4527	81686	261
4528	81686	263
4529	81686	268
4530	81695	103
4531	81695	104
4532	81695	259
4533	81695	260
4534	81695	261
4535	81695	268
4536	81695	270
4537	81701	62
4538	81701	63
4539	81701	64
4540	81701	256
4541	81701	257
4542	81701	258
4543	81701	265
4544	81701	266
4545	81701	267
4546	81702	62
4547	81702	63
4548	81702	64
4549	81702	256
4550	81702	257
4551	81702	258
4552	81702	265
4553	81702	266
4554	81702	267
4555	81742	256
4556	81742	257
4557	81742	258
4558	81743	102
4559	81743	105
4561	81744	262
4562	81744	264
4563	81745	65
4564	81746	62
4565	81746	63
4566	81746	64
4567	81746	265
4568	81746	266
4569	81746	267
4570	81747	103
4571	81747	104
4572	81747	259
4573	81747	260
4574	81747	261
4575	81747	268
4577	81748	253
4578	81748	254
4579	81748	255
4580	81748	263
4581	81749	66
4582	81749	73
4583	81749	250
4584	81750	70
4585	81750	71
4586	81750	72
4587	81750	251
4588	81750	252
4589	81751	256
4590	81751	257
4591	81751	258
4592	81752	102
4593	81752	105
4595	81753	262
4596	81753	264
4597	81754	65
4598	81755	62
4599	81755	63
4600	81755	64
4601	81755	265
4602	81755	266
4603	81755	267
4604	81756	103
4605	81756	104
4606	81756	259
4607	81756	260
4608	81756	261
4609	81756	268
4611	81757	253
4612	81757	254
4613	81757	255
4614	81757	263
4615	81758	66
4616	81758	73
4617	81758	250
4618	81759	70
4619	81759	71
4620	81759	72
4621	81759	251
4622	81759	252
4623	81760	256
4624	81760	257
4625	81760	258
4626	81761	102
4627	81761	105
4629	81762	262
4630	81762	264
4631	81763	65
4632	81764	62
4633	81764	63
4634	81764	64
4635	81764	265
4636	81764	266
4637	81764	267
4638	81765	103
4639	81765	104
4640	81765	259
4641	81765	260
4642	81765	261
4643	81765	268
4645	81766	253
4646	81766	254
4647	81766	255
4648	81766	263
4649	81767	66
4650	81767	73
4651	81767	250
4652	81768	70
4653	81768	71
4654	81768	72
4655	81768	251
4656	81768	252
4657	81769	256
4658	81769	257
4659	81769	258
4660	81770	102
4661	81770	105
4663	81771	262
4664	81771	264
4665	81772	65
4666	81773	62
4667	81773	63
4668	81773	64
4669	81773	265
4670	81773	266
4671	81773	267
4672	81774	103
4673	81774	104
4674	81774	259
4675	81774	260
4676	81774	261
4677	81774	268
4679	81775	253
4680	81775	254
4681	81775	255
4682	81775	263
4683	81776	66
4684	81776	73
4685	81776	250
4686	81777	70
4687	81777	71
4688	81777	72
4689	81777	251
4690	81777	252
4691	81778	256
4692	81778	257
4693	81778	258
4694	81779	102
4695	81779	105
4697	81780	262
4698	81780	264
4699	81781	65
4700	81782	62
4701	81782	63
4702	81782	64
4703	81782	265
4704	81782	266
4705	81782	267
4706	81783	103
4707	81783	104
4708	81783	259
4709	81783	260
4710	81783	261
4711	81783	268
4713	81784	253
4714	81784	254
4715	81784	255
4716	81784	263
4717	81785	66
4718	81785	73
4719	81785	250
4720	81786	70
4721	81786	71
4722	81786	72
4723	81786	251
4724	81786	252
4725	81787	256
4726	81787	257
4727	81787	258
4728	81788	102
4729	81788	105
4731	81789	262
4732	81789	264
4733	81790	65
4734	81791	62
4735	81791	63
4736	81791	64
4737	81791	265
4738	81791	266
4739	81791	267
4740	81792	103
4741	81792	104
4742	81792	259
4743	81792	260
4744	81792	261
4745	81792	268
4747	81793	253
4748	81793	254
4749	81793	255
4750	81793	263
4751	81794	66
4752	81794	73
4753	81794	250
4754	81795	70
4755	81795	71
4756	81795	72
4757	81795	251
4758	81795	252
4759	81796	256
4760	81796	257
4761	81796	258
4762	81797	102
4763	81797	105
4765	81798	262
4766	81798	264
4767	81799	65
4768	81800	62
4769	81800	63
4770	81800	64
4771	81800	265
4772	81800	266
4773	81800	267
4774	81801	103
4775	81801	104
4776	81801	259
4777	81801	260
4778	81801	261
4779	81801	268
4781	81802	253
4782	81802	254
4783	81802	255
4784	81802	263
4785	81803	66
4786	81803	73
4787	81803	250
4788	81804	70
4789	81804	71
4790	81804	72
4791	81804	251
4792	81804	252
4793	81805	256
4794	81805	257
4795	81805	258
4796	81806	102
4797	81806	105
4799	81807	262
4800	81807	264
4801	81808	65
4802	81809	62
4803	81809	63
4804	81809	64
4805	81809	265
4806	81809	266
4807	81809	267
4808	81810	103
4809	81810	104
4810	81810	259
4811	81810	260
4812	81810	261
4813	81810	268
4815	81811	253
4816	81811	254
4817	81811	255
4818	81811	263
4819	81812	66
4820	81812	73
4821	81812	250
4822	81813	70
4823	81813	71
4824	81813	72
4825	81813	251
4826	81813	252
4827	81814	65
4828	81814	102
4829	81814	105
4830	81814	256
4831	81814	257
4832	81814	258
4833	81814	262
4834	81814	264
4836	81815	62
4837	81815	63
4838	81815	64
4839	81815	265
4840	81815	266
4841	81815	267
4842	81816	103
4843	81816	104
4844	81816	253
4845	81816	254
4846	81816	255
4847	81816	259
4848	81816	260
4849	81816	261
4850	81816	263
4851	81816	268
4853	81817	66
4854	81817	73
4855	81817	250
4856	81818	70
4857	81818	71
4858	81818	72
4859	81818	251
4860	81818	252
4861	81819	65
4862	81819	102
4863	81819	105
4864	81819	256
4865	81819	257
4866	81819	258
4867	81819	262
4868	81819	264
4870	81820	62
4871	81820	63
4872	81820	64
4873	81820	265
4874	81820	266
4875	81820	267
4876	81821	103
4877	81821	104
4878	81821	253
4879	81821	254
4880	81821	255
4881	81821	259
4882	81821	260
4883	81821	261
4884	81821	263
4885	81821	268
4887	81822	66
4888	81822	73
4889	81822	250
4890	81823	70
4891	81823	71
4892	81823	72
4893	81823	251
4894	81823	252
4895	81824	65
4896	81824	102
4897	81824	105
4898	81824	256
4899	81824	257
4900	81824	258
4901	81824	262
4902	81824	264
4904	81825	62
4905	81825	63
4906	81825	64
4907	81825	265
4908	81825	266
4909	81825	267
4910	81826	103
4911	81826	104
4912	81826	253
4913	81826	254
4914	81826	255
4915	81826	259
4916	81826	260
4917	81826	261
4918	81826	263
4919	81826	268
4921	81827	66
4922	81827	73
4923	81827	250
4924	81828	70
4925	81828	71
4926	81828	72
4927	81828	251
4928	81828	252
4929	81829	65
4930	81829	102
4931	81829	105
4932	81829	256
4933	81829	257
4934	81829	258
4935	81829	262
4936	81829	264
4938	81830	62
4939	81830	63
4940	81830	64
4941	81830	265
4942	81830	266
4943	81830	267
4944	81831	103
4945	81831	104
4946	81831	253
4947	81831	254
4948	81831	255
4949	81831	259
4950	81831	260
4951	81831	261
4952	81831	263
4953	81831	268
4955	81832	66
4956	81832	73
4957	81832	250
4958	81833	70
4959	81833	71
4960	81833	72
4961	81833	251
4962	81833	252
4963	81834	65
4964	81834	102
4965	81834	105
4966	81834	256
4967	81834	257
4968	81834	258
4969	81834	262
4970	81834	264
4972	81835	62
4973	81835	63
4974	81835	64
4975	81835	265
4976	81835	266
4977	81835	267
4978	81836	103
4979	81836	104
4980	81836	253
4981	81836	254
4982	81836	255
4983	81836	259
4984	81836	260
4985	81836	261
4986	81836	263
4987	81836	268
4989	81837	66
4990	81837	73
4991	81837	250
4992	81838	70
4993	81838	71
4994	81838	72
4995	81838	251
4996	81838	252
4997	81839	65
4998	81839	102
4999	81839	105
5000	81839	256
5001	81839	257
5002	81839	258
5003	81839	262
5004	81839	264
5006	81840	62
5007	81840	63
5008	81840	64
5009	81840	265
5010	81840	266
5011	81840	267
5012	81841	103
5013	81841	104
5014	81841	253
5015	81841	254
5016	81841	255
5017	81841	259
5018	81841	260
5019	81841	261
5020	81841	263
5021	81841	268
5023	81842	66
5024	81842	73
5025	81842	250
5026	81843	70
5027	81843	71
5028	81843	72
5029	81843	251
5030	81843	252
5031	81844	102
5032	81844	105
5033	81844	256
5034	81844	257
5035	81844	258
5037	81845	62
5038	81845	63
5039	81845	64
5040	81845	265
5041	81845	266
5042	81845	267
5043	81846	103
5044	81846	104
5045	81846	268
5047	81847	70
5048	81847	71
5049	81847	72
5050	81847	250
5051	81847	251
5052	81847	252
5053	81848	72
5054	81848	251
5055	81849	253
5056	81849	254
5057	81849	255
5058	81850	66
5059	81850	73
5060	81851	65
5061	81851	262
5062	81851	264
5063	81852	259
5064	81852	260
5065	81852	261
5066	81853	259
5067	81853	260
5068	81853	261
5069	81853	263
5070	81854	70
5071	81854	71
5072	81854	72
5073	81854	250
5074	81854	251
5075	81854	252
5076	81855	72
5077	81855	251
5078	81856	66
5079	81856	73
5080	81857	65
5081	81857	262
5082	81857	264
5083	81858	259
5084	81858	260
5085	81858	261
5086	81859	259
5087	81859	260
5088	81859	261
5089	81859	263
5090	81859	268
5093	82332	253
5094	82332	254
5095	82332	255
5096	82487	256
5097	82487	257
5098	82487	258
5099	82488	102
5100	82488	105
5102	82489	262
5103	82489	264
5104	82490	65
5105	82491	62
5106	82491	63
5107	82491	64
5108	82491	265
5109	82491	266
5110	82491	267
5111	82492	103
5112	82492	104
5113	82492	259
5114	82492	260
5115	82492	261
5116	82492	268
5118	82493	253
5119	82493	254
5120	82493	255
5121	82493	263
5122	82494	66
5123	82494	73
5124	82494	250
5125	82495	70
5126	82495	71
5127	82495	72
5128	82495	251
5129	82495	252
5130	82496	256
5131	82496	257
5132	82496	258
5133	82497	102
5134	82497	105
5136	82498	262
5137	82498	264
5138	82499	65
5139	82500	62
5140	82500	63
5141	82500	64
5142	82500	265
5143	82500	266
5144	82500	267
5145	82501	103
5146	82501	104
5147	82501	259
5148	82501	260
5149	82501	261
5150	82501	268
5152	82502	253
5153	82502	254
5154	82502	255
5155	82502	263
5156	82503	66
5157	82503	73
5158	82503	250
5159	82504	70
5160	82504	71
5161	82504	72
5162	82504	251
5163	82504	252
5164	82505	256
5165	82505	257
5166	82505	258
5167	82506	102
5168	82506	105
5170	82507	262
5171	82507	264
5172	82508	65
5173	82509	62
5174	82509	63
5175	82509	64
5176	82509	265
5177	82509	266
5178	82509	267
5179	82510	103
5180	82510	104
5181	82510	259
5182	82510	260
5183	82510	261
5184	82510	268
5186	82511	253
5187	82511	254
5188	82511	255
5189	82511	263
5190	82512	66
5191	82512	73
5192	82512	250
5193	82513	70
5194	82513	71
5195	82513	72
5196	82513	251
5197	82513	252
5198	82514	256
5199	82514	257
5200	82514	258
5201	82515	102
5202	82515	105
5204	82516	262
5205	82516	264
5206	82517	65
5207	82518	62
5208	82518	63
5209	82518	64
5210	82518	265
5211	82518	266
5212	82518	267
5213	82519	103
5214	82519	104
5215	82519	259
5216	82519	260
5217	82519	261
5218	82519	268
5220	82520	253
5221	82520	254
5222	82520	255
5223	82520	263
5224	82521	66
5225	82521	73
5226	82521	250
5227	82522	70
5228	82522	71
5229	82522	72
5230	82522	251
5231	82522	252
5232	82523	256
5233	82523	257
5234	82523	258
5235	82524	102
5236	82524	105
5238	82525	262
5239	82525	264
5240	82526	65
5241	82527	62
5242	82527	63
5243	82527	64
5244	82527	265
5245	82527	266
5246	82527	267
5247	82528	103
5248	82528	104
5249	82528	259
5250	82528	260
5251	82528	261
5252	82528	268
5254	82529	253
5255	82529	254
5256	82529	255
5257	82529	263
5258	82530	66
5259	82530	73
5260	82530	250
5261	82531	70
5262	82531	71
5263	82531	72
5264	82531	251
5265	82531	252
5266	82532	256
5267	82532	257
5268	82532	258
5269	82533	102
5270	82533	105
5272	82534	262
5273	82534	264
5274	82535	65
5275	82536	62
5276	82536	63
5277	82536	64
5278	82536	265
5279	82536	266
5280	82536	267
5281	82537	103
5282	82537	104
5283	82537	259
5284	82537	260
5285	82537	261
5286	82537	268
5288	82538	253
5289	82538	254
5290	82538	255
5291	82538	263
5292	82539	66
5293	82539	73
5294	82539	250
5295	82540	70
5296	82540	71
5297	82540	72
5298	82540	251
5299	82540	252
5300	82541	256
5301	82541	257
5302	82541	258
5303	82542	102
5304	82542	105
5306	82543	262
5307	82543	264
5308	82544	65
5309	82545	62
5310	82545	63
5311	82545	64
5312	82545	265
5313	82545	266
5314	82545	267
5315	82546	103
5316	82546	104
5317	82546	259
5318	82546	260
5319	82546	261
5320	82546	268
5322	82547	253
5323	82547	254
5324	82547	255
5325	82547	263
5326	82548	66
5327	82548	73
5328	82548	250
5329	82549	70
5330	82549	71
5331	82549	72
5332	82549	251
5333	82549	252
5334	82550	256
5335	82550	257
5336	82550	258
