field0	field1	field2	field3	field4	field5	field6	field7	field8	field9
3015	8	0	1	Character\Troll\Male\TrollMaleFaceLower02_00.blp	Character\Troll\Male\TrollMaleFaceUpper02_00.blp		1	2	0
3016	8	0	1	Character\Troll\Male\TrollMaleFaceLower02_01.blp	Character\Troll\Male\TrollMaleFaceUpper02_01.blp		1	2	1
3017	8	0	1	Character\Troll\Male\TrollMaleFaceLower02_02.blp	Character\Troll\Male\TrollMaleFaceUpper02_02.blp		1	2	2
3018	8	0	1	Character\Troll\Male\TrollMaleFaceLower02_03.blp	Character\Troll\Male\TrollMaleFaceUpper02_03.blp		1	2	3
3019	8	0	1	Character\Troll\Male\TrollMaleFaceLower02_04.blp	Character\Troll\Male\TrollMaleFaceUpper02_04.blp		1	2	4
3020	8	0	1	Character\Troll\Male\TrollMaleFaceLower02_05.blp	Character\Troll\Male\TrollMaleFaceUpper02_05.blp		1	2	5
3021	8	0	1	Character\Troll\Male\TrollMaleFaceLower03_00.blp	Character\Troll\Male\TrollMaleFaceUpper03_00.blp		1	3	0
3022	8	0	1	Character\Troll\Male\TrollMaleFaceLower03_01.blp	Character\Troll\Male\TrollMaleFaceUpper03_01.blp		1	3	1
3023	8	0	1	Character\Troll\Male\TrollMaleFaceLower03_02.blp	Character\Troll\Male\TrollMaleFaceUpper03_02.blp		1	3	2
3024	8	0	1	Character\Troll\Male\TrollMaleFaceLower03_03.blp	Character\Troll\Male\TrollMaleFaceUpper03_03.blp		1	3	3
3025	8	0	1	Character\Troll\Male\TrollMaleFaceLower03_04.blp	Character\Troll\Male\TrollMaleFaceUpper03_04.blp		1	3	4
3026	8	0	1	Character\Troll\Male\TrollMaleFaceLower03_05.blp	Character\Troll\Male\TrollMaleFaceUpper03_05.blp		1	3	5
3027	8	0	1	Character\Troll\Male\TrollMaleFaceLower04_00.blp	Character\Troll\Male\TrollMaleFaceUpper04_00.blp		1	4	0
3028	8	0	1	Character\Troll\Male\TrollMaleFaceLower04_01.blp	Character\Troll\Male\TrollMaleFaceUpper04_01.blp		1	4	1
3029	8	0	1	Character\Troll\Male\TrollMaleFaceLower04_02.blp	Character\Troll\Male\TrollMaleFaceUpper04_02.blp		1	4	2
3030	8	0	1	Character\Troll\Male\TrollMaleFaceLower04_03.blp	Character\Troll\Male\TrollMaleFaceUpper04_03.blp		1	4	3
3031	8	0	1	Character\Troll\Male\TrollMaleFaceLower04_04.blp	Character\Troll\Male\TrollMaleFaceUpper04_04.blp		1	4	4
3032	8	0	1	Character\Troll\Male\TrollMaleFaceLower04_05.blp	Character\Troll\Male\TrollMaleFaceUpper04_05.blp		1	4	5
3033	8	0	3	Character\Troll\Hair00_00.blp	Character\Troll\ScalpLowerHair00_00.blp	Character\Troll\ScalpUpperHair00_00.blp	17	1	0
3034	8	0	3	Character\Troll\Hair00_01.blp	Character\Troll\ScalpLowerHair00_01.blp	Character\Troll\ScalpUpperHair00_01.blp	17	1	1
3035	8	0	3	Character\Troll\Hair00_02.blp	Character\Troll\ScalpLowerHair00_02.blp	Character\Troll\ScalpUpperHair00_02.blp	17	1	2
3036	8	0	3	Character\Troll\Hair00_03.blp	Character\Troll\ScalpLowerHair00_03.blp	Character\Troll\ScalpUpperHair00_03.blp	17	1	3
3037	8	0	3	Character\Troll\Hair00_04.blp	Character\Troll\ScalpLowerHair00_04.blp	Character\Troll\ScalpUpperHair00_04.blp	17	1	4
3038	8	0	3	Character\Troll\Hair00_05.blp	Character\Troll\ScalpLowerHair00_05.blp	Character\Troll\ScalpUpperHair00_05.blp	17	1	5
3039	8	0	3	Character\Troll\Hair00_06.blp	Character\Troll\ScalpLowerHair00_06.blp	Character\Troll\ScalpUpperHair00_06.blp	17	1	6
3040	8	0	3	Character\Troll\Hair00_07.blp	Character\Troll\ScalpLowerHair00_07.blp	Character\Troll\ScalpUpperHair00_07.blp	17	1	7
3041	8	0	3	Character\Troll\Hair00_08.blp	Character\Troll\ScalpLowerHair00_08.blp	Character\Troll\ScalpUpperHair00_08.blp	17	1	8
3042	8	0	3	Character\Troll\Hair00_09.blp	Character\Troll\ScalpLowerHair00_09.blp	Character\Troll\ScalpUpperHair00_09.blp	17	1	9
3043	8	0	3	Character\Troll\Hair00_00.blp	Character\Troll\ScalpLowerHair01_00.blp	Character\Troll\ScalpUpperHair01_00.blp	17	3	0
3044	8	0	3	Character\Troll\Hair00_01.blp	Character\Troll\ScalpLowerHair01_01.blp	Character\Troll\ScalpUpperHair01_01.blp	17	3	1
3045	8	0	3	Character\Troll\Hair00_02.blp	Character\Troll\ScalpLowerHair01_02.blp	Character\Troll\ScalpUpperHair01_02.blp	17	3	2
3046	8	0	3	Character\Troll\Hair00_03.blp	Character\Troll\ScalpLowerHair01_03.blp	Character\Troll\ScalpUpperHair01_03.blp	17	3	3
3047	8	0	3	Character\Troll\Hair00_04.blp	Character\Troll\ScalpLowerHair01_04.blp	Character\Troll\ScalpUpperHair01_04.blp	17	3	4
3048	8	0	3	Character\Troll\Hair00_05.blp	Character\Troll\ScalpLowerHair01_05.blp	Character\Troll\ScalpUpperHair01_05.blp	17	3	5
3049	8	0	3	Character\Troll\Hair00_06.blp	Character\Troll\ScalpLowerHair01_06.blp	Character\Troll\ScalpUpperHair01_06.blp	17	3	6
3050	8	0	3	Character\Troll\Hair00_07.blp	Character\Troll\ScalpLowerHair01_07.blp	Character\Troll\ScalpUpperHair01_07.blp	17	3	7
3051	8	0	3	Character\Troll\Hair00_08.blp	Character\Troll\ScalpLowerHair01_08.blp	Character\Troll\ScalpUpperHair01_08.blp	17	3	8
3052	8	0	3	Character\Troll\Hair00_09.blp	Character\Troll\ScalpLowerHair01_09.blp	Character\Troll\ScalpUpperHair01_09.blp	17	3	9
3053	8	0	3	Character\Troll\Hair00_00.blp	Character\Troll\ScalpLowerHair01_00.blp	Character\Troll\ScalpUpperHair01_00.blp	17	5	0
3054	8	0	3	Character\Troll\Hair00_01.blp	Character\Troll\ScalpLowerHair01_01.blp	Character\Troll\ScalpUpperHair01_01.blp	17	5	1
3055	8	0	3	Character\Troll\Hair00_02.blp	Character\Troll\ScalpLowerHair01_02.blp	Character\Troll\ScalpUpperHair01_02.blp	17	5	2
3056	8	0	3	Character\Troll\Hair00_03.blp	Character\Troll\ScalpLowerHair01_03.blp	Character\Troll\ScalpUpperHair01_03.blp	17	5	3
3057	8	0	3	Character\Troll\Hair00_04.blp	Character\Troll\ScalpLowerHair01_04.blp	Character\Troll\ScalpUpperHair01_04.blp	17	5	4
3058	8	0	3	Character\Troll\Hair00_05.blp	Character\Troll\ScalpLowerHair01_05.blp	Character\Troll\ScalpUpperHair01_05.blp	17	5	5
3059	8	0	3	Character\Troll\Hair00_06.blp	Character\Troll\ScalpLowerHair01_06.blp	Character\Troll\ScalpUpperHair01_06.blp	17	5	6
3060	8	0	3	Character\Troll\Hair00_07.blp	Character\Troll\ScalpLowerHair01_07.blp	Character\Troll\ScalpUpperHair01_07.blp	17	5	7
3061	8	0	3	Character\Troll\Hair00_08.blp	Character\Troll\ScalpLowerHair01_08.blp	Character\Troll\ScalpUpperHair01_08.blp	17	5	8
3062	8	0	3	Character\Troll\Hair00_09.blp	Character\Troll\ScalpLowerHair01_09.blp	Character\Troll\ScalpUpperHair01_09.blp	17	5	9
3073	8	0	3	Character\Troll\Hair00_00.blp		Character\Troll\ScalpUpperHair02_00.blp	17	2	0
3074	8	0	3	Character\Troll\Hair00_01.blp		Character\Troll\ScalpUpperHair02_01.blp	17	2	1
3075	8	0	3	Character\Troll\Hair00_02.blp		Character\Troll\ScalpUpperHair02_02.blp	17	2	2
3076	8	0	3	Character\Troll\Hair00_03.blp		Character\Troll\ScalpUpperHair02_03.blp	17	2	3
3077	8	0	3	Character\Troll\Hair00_04.blp		Character\Troll\ScalpUpperHair02_04.blp	17	2	4
3078	8	0	3	Character\Troll\Hair00_05.blp		Character\Troll\ScalpUpperHair02_05.blp	17	2	5
3079	8	0	3	Character\Troll\Hair00_06.blp		Character\Troll\ScalpUpperHair02_06.blp	17	2	6
3080	8	0	3	Character\Troll\Hair00_07.blp		Character\Troll\ScalpUpperHair02_07.blp	17	2	7
3081	8	0	3	Character\Troll\Hair00_08.blp		Character\Troll\ScalpUpperHair02_08.blp	17	2	8
3082	8	0	3	Character\Troll\Hair00_09.blp		Character\Troll\ScalpUpperHair02_09.blp	17	2	9
3083	8	0	3	Character\Troll\Hair00_00.blp		Character\Troll\ScalpUpperHair02_00.blp	17	4	0
3084	8	0	3	Character\Troll\Hair00_01.blp		Character\Troll\ScalpUpperHair02_01.blp	17	4	1
3085	8	0	3	Character\Troll\Hair00_02.blp		Character\Troll\ScalpUpperHair02_02.blp	17	4	2
3086	8	0	3	Character\Troll\Hair00_03.blp		Character\Troll\ScalpUpperHair02_03.blp	17	4	3
3087	8	0	3	Character\Troll\Hair00_04.blp		Character\Troll\ScalpUpperHair02_04.blp	17	4	4
3088	8	0	3	Character\Troll\Hair00_05.blp		Character\Troll\ScalpUpperHair02_05.blp	17	4	5
3089	8	0	3	Character\Troll\Hair00_06.blp		Character\Troll\ScalpUpperHair02_06.blp	17	4	6
3090	8	0	3	Character\Troll\Hair00_07.blp		Character\Troll\ScalpUpperHair02_07.blp	17	4	7
3091	8	0	3	Character\Troll\Hair00_08.blp		Character\Troll\ScalpUpperHair02_08.blp	17	4	8
3092	8	0	3	Character\Troll\Hair00_09.blp		Character\Troll\ScalpUpperHair02_09.blp	17	4	9
3093	8	0	4	Character\Troll\Male\TrollMaleNakedPelvisSkin00_00.blp			17	0	0
3094	8	0	4	Character\Troll\Male\TrollMaleNakedPelvisSkin00_01.blp			17	0	1
3095	8	0	4	Character\Troll\Male\TrollMaleNakedPelvisSkin00_02.blp			17	0	2
3096	8	0	4	Character\Troll\Male\TrollMaleNakedPelvisSkin00_03.blp			17	0	3
3097	8	0	4	Character\Troll\Male\TrollMaleNakedPelvisSkin00_04.blp			17	0	4
3108	8	0	3				17	0	0
3109	8	0	3				17	0	1
3110	8	0	3				17	0	2
3111	8	0	3				17	0	3
3112	8	0	3				17	0	4
3113	8	0	3				17	0	5
3114	8	0	3				17	0	6
3115	8	0	3				17	0	7
3116	8	0	3				17	0	8
3117	8	0	3				17	0	9
3172	8	1	3	Character\Troll\Hair00_00.blp		Character\Troll\ScalpUpperHair02_00.blp	17	0	0
3173	8	1	3	Character\Troll\Hair00_01.blp		Character\Troll\ScalpUpperHair02_01.blp	17	0	1
3174	8	1	3	Character\Troll\Hair00_02.blp		Character\Troll\ScalpUpperHair02_02.blp	17	0	2
3175	8	1	3	Character\Troll\Hair00_03.blp		Character\Troll\ScalpUpperHair02_03.blp	17	0	3
3176	8	1	3	Character\Troll\Hair00_04.blp		Character\Troll\ScalpUpperHair02_04.blp	17	0	4
3177	8	1	3	Character\Troll\Hair00_05.blp		Character\Troll\ScalpUpperHair02_05.blp	17	0	5
3178	8	1	3	Character\Troll\Hair00_06.blp		Character\Troll\ScalpUpperHair02_06.blp	17	0	6
3179	8	1	3	Character\Troll\Hair00_07.blp		Character\Troll\ScalpUpperHair02_07.blp	17	0	7
3180	8	1	3	Character\Troll\Hair00_08.blp		Character\Troll\ScalpUpperHair02_08.blp	17	0	8
3181	8	1	3	Character\Troll\Hair00_09.blp		Character\Troll\ScalpUpperHair02_09.blp	17	0	9
3182	8	1	3	Character\Troll\Hair00_00.blp	Character\Troll\ScalpLowerHair00_00.blp	Character\Troll\ScalpUpperHair00_00.blp	17	1	0
3183	8	1	3	Character\Troll\Hair00_01.blp	Character\Troll\ScalpLowerHair00_01.blp	Character\Troll\ScalpUpperHair00_01.blp	17	1	1
3184	8	1	3	Character\Troll\Hair00_02.blp	Character\Troll\ScalpLowerHair00_02.blp	Character\Troll\ScalpUpperHair00_02.blp	17	1	2
3185	8	1	3	Character\Troll\Hair00_03.blp	Character\Troll\ScalpLowerHair00_03.blp	Character\Troll\ScalpUpperHair00_03.blp	17	1	3
3186	8	1	3	Character\Troll\Hair00_04.blp	Character\Troll\ScalpLowerHair00_04.blp	Character\Troll\ScalpUpperHair00_04.blp	17	1	4
3187	8	1	3	Character\Troll\Hair00_05.blp	Character\Troll\ScalpLowerHair00_05.blp	Character\Troll\ScalpUpperHair00_05.blp	17	1	5
3188	8	1	3	Character\Troll\Hair00_06.blp	Character\Troll\ScalpLowerHair00_06.blp	Character\Troll\ScalpUpperHair00_06.blp	17	1	6
3189	8	1	3	Character\Troll\Hair00_07.blp	Character\Troll\ScalpLowerHair00_07.blp	Character\Troll\ScalpUpperHair00_07.blp	17	1	7
3190	8	1	3	Character\Troll\Hair00_08.blp	Character\Troll\ScalpLowerHair00_08.blp	Character\Troll\ScalpUpperHair00_08.blp	17	1	8
3191	8	1	3	Character\Troll\Hair00_09.blp	Character\Troll\ScalpLowerHair00_09.blp	Character\Troll\ScalpUpperHair00_09.blp	17	1	9
3192	8	1	3	Character\Troll\Hair00_00.blp	Character\Troll\ScalpLowerHair00_00.blp	Character\Troll\ScalpUpperHair00_00.blp	17	2	0
3193	8	1	3	Character\Troll\Hair00_01.blp	Character\Troll\ScalpLowerHair00_01.blp	Character\Troll\ScalpUpperHair00_01.blp	17	2	1
3194	8	1	3	Character\Troll\Hair00_02.blp	Character\Troll\ScalpLowerHair00_02.blp	Character\Troll\ScalpUpperHair00_02.blp	17	2	2
3195	8	1	3	Character\Troll\Hair00_03.blp	Character\Troll\ScalpLowerHair00_03.blp	Character\Troll\ScalpUpperHair00_03.blp	17	2	3
3196	8	1	3	Character\Troll\Hair00_04.blp	Character\Troll\ScalpLowerHair00_04.blp	Character\Troll\ScalpUpperHair00_04.blp	17	2	4
3197	8	1	3	Character\Troll\Hair00_05.blp	Character\Troll\ScalpLowerHair00_05.blp	Character\Troll\ScalpUpperHair00_05.blp	17	2	5
3198	8	1	3	Character\Troll\Hair00_06.blp	Character\Troll\ScalpLowerHair00_06.blp	Character\Troll\ScalpUpperHair00_06.blp	17	2	6
3199	8	1	3	Character\Troll\Hair00_07.blp	Character\Troll\ScalpLowerHair00_07.blp	Character\Troll\ScalpUpperHair00_07.blp	17	2	7
3200	8	1	3	Character\Troll\Hair00_08.blp	Character\Troll\ScalpLowerHair00_08.blp	Character\Troll\ScalpUpperHair00_08.blp	17	2	8
3201	8	1	3	Character\Troll\Hair00_09.blp	Character\Troll\ScalpLowerHair00_09.blp	Character\Troll\ScalpUpperHair00_09.blp	17	2	9
3202	8	1	3	Character\Troll\Hair00_00.blp		Character\Troll\ScalpUpperHair02_00.blp	17	3	0
3203	8	1	3	Character\Troll\Hair00_01.blp		Character\Troll\ScalpUpperHair02_01.blp	17	3	1
3204	8	1	3	Character\Troll\Hair00_02.blp		Character\Troll\ScalpUpperHair02_02.blp	17	3	2
3205	8	1	3	Character\Troll\Hair00_03.blp		Character\Troll\ScalpUpperHair02_03.blp	17	3	3
3206	8	1	3	Character\Troll\Hair00_04.blp		Character\Troll\ScalpUpperHair02_04.blp	17	3	4
3207	8	1	3	Character\Troll\Hair00_05.blp		Character\Troll\ScalpUpperHair02_05.blp	17	3	5
3208	8	1	3	Character\Troll\Hair00_06.blp		Character\Troll\ScalpUpperHair02_06.blp	17	3	6
3209	8	1	3	Character\Troll\Hair00_07.blp		Character\Troll\ScalpUpperHair02_07.blp	17	3	7
3210	8	1	3	Character\Troll\Hair00_08.blp		Character\Troll\ScalpUpperHair02_08.blp	17	3	8
3211	8	1	3	Character\Troll\Hair00_09.blp		Character\Troll\ScalpUpperHair02_09.blp	17	3	9
3212	8	1	3	Character\Troll\Hair00_00.blp		Character\Troll\ScalpUpperHair02_00.blp	17	4	0
3213	8	1	3	Character\Troll\Hair00_01.blp		Character\Troll\ScalpUpperHair02_01.blp	17	4	1
3214	8	1	3	Character\Troll\Hair00_02.blp		Character\Troll\ScalpUpperHair02_02.blp	17	4	2
3215	8	1	3	Character\Troll\Hair00_03.blp		Character\Troll\ScalpUpperHair02_03.blp	17	4	3
3216	8	1	3	Character\Troll\Hair00_04.blp		Character\Troll\ScalpUpperHair02_04.blp	17	4	4
3217	8	1	3	Character\Troll\Hair00_05.blp		Character\Troll\ScalpUpperHair02_05.blp	17	4	5
3218	8	1	3	Character\Troll\Hair00_06.blp		Character\Troll\ScalpUpperHair02_06.blp	17	4	6
3219	8	1	3	Character\Troll\Hair00_07.blp		Character\Troll\ScalpUpperHair02_07.blp	17	4	7
3220	8	1	3	Character\Troll\Hair00_08.blp		Character\Troll\ScalpUpperHair02_08.blp	17	4	8
3221	8	1	3	Character\Troll\Hair00_09.blp		Character\Troll\ScalpUpperHair02_09.blp	17	4	9
3222	8	1	4	Character\Troll\Female\TrollFemaleNakedPelvisSkin00_00.blp	Character\Troll\Female\TrollFemaleNakedTorsoSkin00_00.blp		17	0	0
3223	8	1	4	Character\Troll\Female\TrollFemaleNakedPelvisSkin00_01.blp	Character\Troll\Female\TrollFemaleNakedTorsoSkin00_01.blp		17	0	1
3224	8	1	4	Character\Troll\Female\TrollFemaleNakedPelvisSkin00_02.blp	Character\Troll\Female\TrollFemaleNakedTorsoSkin00_02.blp		17	0	2
3225	8	1	4	Character\Troll\Female\TrollFemaleNakedPelvisSkin00_03.blp	Character\Troll\Female\TrollFemaleNakedTorsoSkin00_03.blp		17	0	3
3226	8	1	4	Character\Troll\Female\TrollFemaleNakedPelvisSkin00_04.blp	Character\Troll\Female\TrollFemaleNakedTorsoSkin00_04.blp		17	0	4
3227	8	1	4	Character\Troll\Female\TrollFemaleNakedPelvisSkin00_05.blp	Character\Troll\Female\TrollFemaleNakedTorsoSkin00_05.blp		17	0	5
3262	1	0	3				17	0	0
3263	1	0	3				17	0	1
3264	1	0	3				17	0	2
3265	1	0	3				17	0	3
3266	1	0	3				17	0	4
3267	1	0	3				17	0	5
3268	1	0	3				17	0	6
3269	1	0	3				17	0	7
3270	1	0	3				17	0	8
3271	1	0	3				17	0	9
3326	7	0	3	Character\Gnome\Hair00_00.blp	Character\Gnome\ScalpLowerHair02_00.blp	Character\Gnome\ScalpUpperHair02_00.blp	17	2	0
3327	7	0	3	Character\Gnome\Hair00_01.blp	Character\Gnome\ScalpLowerHair02_01.blp	Character\Gnome\ScalpUpperHair02_01.blp	17	2	1
3328	7	0	3	Character\Gnome\Hair00_02.blp	Character\Gnome\ScalpLowerHair02_02.blp	Character\Gnome\ScalpUpperHair02_02.blp	17	2	2
3329	7	0	3	Character\Gnome\Hair00_03.blp	Character\Gnome\ScalpLowerHair02_03.blp	Character\Gnome\ScalpUpperHair02_03.blp	17	2	3
3330	7	0	3	Character\Gnome\Hair00_04.blp	Character\Gnome\ScalpLowerHair02_04.blp	Character\Gnome\ScalpUpperHair02_04.blp	17	2	4
3331	7	0	3	Character\Gnome\Hair00_05.blp	Character\Gnome\ScalpLowerHair02_05.blp	Character\Gnome\ScalpUpperHair02_05.blp	17	2	5
3332	7	0	3	Character\Gnome\Hair00_06.blp	Character\Gnome\ScalpLowerHair02_06.blp	Character\Gnome\ScalpUpperHair02_06.blp	17	2	6
3333	7	0	3	Character\Gnome\Hair00_07.blp	Character\Gnome\ScalpLowerHair02_07.blp	Character\Gnome\ScalpUpperHair02_07.blp	17	2	7
3334	7	0	3	Character\Gnome\Hair00_08.blp	Character\Gnome\ScalpLowerHair02_08.blp	Character\Gnome\ScalpUpperHair02_08.blp	17	2	8
3381	1	0	4	Character\Human\Male\HumanMaleNakedPelvisSkin00_00.blp			17	0	0
3382	1	0	4	Character\Human\Male\HumanMaleNakedPelvisSkin00_01.blp			17	0	1
3383	1	0	4	Character\Human\Male\HumanMaleNakedPelvisSkin00_02.blp			17	0	2
3384	1	0	4	Character\Human\Male\HumanMaleNakedPelvisSkin00_03.blp			17	0	3
3385	1	0	4	Character\Human\Male\HumanMaleNakedPelvisSkin00_04.blp			17	0	4
3386	1	0	4	Character\Human\Male\HumanMaleNakedPelvisSkin00_05.blp			17	0	5
3387	1	0	4	Character\Human\Male\HumanMaleNakedPelvisSkin00_06.blp			17	0	6
3388	1	0	4	Character\Human\Male\HumanMaleNakedPelvisSkin00_07.blp			17	0	7
3389	1	0	4	Character\Human\Male\HumanMaleNakedPelvisSkin00_08.blp			17	0	8
3390	1	0	4	Character\Human\Male\HumanMaleNakedPelvisSkin00_09.blp			17	0	9
3391	5	0	3				17	0	0
3392	5	0	3				17	0	1
3393	5	0	3				17	0	2
3394	5	0	3				17	0	3
3395	5	0	3				17	0	4
3396	5	0	3				17	0	5
3397	5	0	3				17	0	6
3398	5	0	3				17	0	7
3399	5	0	3				17	0	8
3400	5	0	3				17	0	9
3701	7	0	2				17	0	0
3702	7	0	2				17	0	1
3703	7	0	2				17	0	2
3704	7	0	2				17	0	3
3705	7	0	2				17	0	4
3706	7	0	2				17	0	5
3707	7	0	2				17	0	6
3708	7	0	2				17	0	7
3709	7	0	2				17	0	8
3710	7	0	2	Character\Gnome\FacialLowerHair00_00.blp	Character\Gnome\FacialUpperHair00_00.blp		17	1	0
3711	7	0	2	Character\Gnome\FacialLowerHair00_01.blp	Character\Gnome\FacialUpperHair00_01.blp		17	1	1
3712	7	0	2	Character\Gnome\FacialLowerHair00_02.blp	Character\Gnome\FacialUpperHair00_02.blp		17	1	2
3713	7	0	2	Character\Gnome\FacialLowerHair00_03.blp	Character\Gnome\FacialUpperHair00_03.blp		17	1	3
3714	7	0	2	Character\Gnome\FacialLowerHair00_04.blp	Character\Gnome\FacialUpperHair00_04.blp		17	1	4
3715	7	0	2	Character\Gnome\FacialLowerHair00_05.blp	Character\Gnome\FacialUpperHair00_05.blp		17	1	5
3716	7	0	2	Character\Gnome\FacialLowerHair00_06.blp	Character\Gnome\FacialUpperHair00_06.blp		17	1	6
3717	7	0	2	Character\Gnome\FacialLowerHair00_07.blp	Character\Gnome\FacialUpperHair00_07.blp		17	1	7
3718	7	0	2	Character\Gnome\FacialLowerHair00_08.blp	Character\Gnome\FacialUpperHair00_08.blp		17	1	8
3719	7	0	2	Character\Gnome\FacialLowerHair01_00.blp	Character\Gnome\FacialUpperHair01_00.blp		17	2	0
3720	7	0	2	Character\Gnome\FacialLowerHair01_01.blp	Character\Gnome\FacialUpperHair01_01.blp		17	2	1
3721	7	0	2	Character\Gnome\FacialLowerHair01_02.blp	Character\Gnome\FacialUpperHair01_02.blp		17	2	2
3722	7	0	2	Character\Gnome\FacialLowerHair01_03.blp	Character\Gnome\FacialUpperHair01_03.blp		17	2	3
3723	7	0	2	Character\Gnome\FacialLowerHair01_04.blp	Character\Gnome\FacialUpperHair01_04.blp		17	2	4
3724	7	0	2	Character\Gnome\FacialLowerHair01_05.blp	Character\Gnome\FacialUpperHair01_05.blp		17	2	5
3725	7	0	2	Character\Gnome\FacialLowerHair01_06.blp	Character\Gnome\FacialUpperHair01_06.blp		17	2	6
3726	7	0	2	Character\Gnome\FacialLowerHair01_07.blp	Character\Gnome\FacialUpperHair01_07.blp		17	2	7
3727	7	0	2	Character\Gnome\FacialLowerHair01_08.blp	Character\Gnome\FacialUpperHair01_08.blp		17	2	8
3728	7	0	2	Character\Gnome\FacialLowerHair02_00.blp	Character\Gnome\FacialUpperHair02_00.blp		17	3	0
3729	7	0	2	Character\Gnome\FacialLowerHair02_01.blp	Character\Gnome\FacialUpperHair02_01.blp		17	3	1
3730	7	0	2	Character\Gnome\FacialLowerHair02_02.blp	Character\Gnome\FacialUpperHair02_02.blp		17	3	2
3731	7	0	2	Character\Gnome\FacialLowerHair02_03.blp	Character\Gnome\FacialUpperHair02_03.blp		17	3	3
3732	7	0	2	Character\Gnome\FacialLowerHair02_04.blp	Character\Gnome\FacialUpperHair02_04.blp		17	3	4
3733	7	0	2	Character\Gnome\FacialLowerHair02_05.blp	Character\Gnome\FacialUpperHair02_05.blp		17	3	5
3734	7	0	2	Character\Gnome\FacialLowerHair02_06.blp	Character\Gnome\FacialUpperHair02_06.blp		17	3	6
3735	7	0	2	Character\Gnome\FacialLowerHair02_07.blp	Character\Gnome\FacialUpperHair02_07.blp		17	3	7
3736	7	0	2	Character\Gnome\FacialLowerHair02_08.blp	Character\Gnome\FacialUpperHair02_08.blp		17	3	8
3737	7	0	2	Character\Gnome\FacialLowerHair03_00.blp	Character\Gnome\FacialUpperHair03_00.blp		17	4	0
3738	7	0	2	Character\Gnome\FacialLowerHair03_01.blp	Character\Gnome\FacialUpperHair03_01.blp		17	4	1
3739	7	0	2	Character\Gnome\FacialLowerHair03_02.blp	Character\Gnome\FacialUpperHair03_02.blp		17	4	2
3740	7	0	2	Character\Gnome\FacialLowerHair03_03.blp	Character\Gnome\FacialUpperHair03_03.blp		17	4	3
3741	7	0	2	Character\Gnome\FacialLowerHair03_04.blp	Character\Gnome\FacialUpperHair03_04.blp		17	4	4
3742	7	0	2	Character\Gnome\FacialLowerHair03_05.blp	Character\Gnome\FacialUpperHair03_05.blp		17	4	5
3743	7	0	2	Character\Gnome\FacialLowerHair03_06.blp	Character\Gnome\FacialUpperHair03_06.blp		17	4	6
3744	7	0	2	Character\Gnome\FacialLowerHair03_07.blp	Character\Gnome\FacialUpperHair03_07.blp		17	4	7
3745	7	0	2	Character\Gnome\FacialLowerHair03_08.blp	Character\Gnome\FacialUpperHair03_08.blp		17	4	8
3746	7	0	2	Character\Gnome\FacialLowerHair04_00.blp	Character\Gnome\FacialUpperHair04_00.blp		17	5	0
3747	7	0	2	Character\Gnome\FacialLowerHair04_01.blp	Character\Gnome\FacialUpperHair04_01.blp		17	5	1
3748	7	0	2	Character\Gnome\FacialLowerHair04_02.blp	Character\Gnome\FacialUpperHair04_02.blp		17	5	2
3749	7	0	2	Character\Gnome\FacialLowerHair04_03.blp	Character\Gnome\FacialUpperHair04_03.blp		17	5	3
3750	7	0	2	Character\Gnome\FacialLowerHair04_04.blp	Character\Gnome\FacialUpperHair04_04.blp		17	5	4
3751	7	0	2	Character\Gnome\FacialLowerHair04_05.blp	Character\Gnome\FacialUpperHair04_05.blp		17	5	5
3752	7	0	2	Character\Gnome\FacialLowerHair04_06.blp	Character\Gnome\FacialUpperHair04_06.blp		17	5	6
3753	7	0	2	Character\Gnome\FacialLowerHair04_07.blp	Character\Gnome\FacialUpperHair04_07.blp		17	5	7
3754	7	0	2	Character\Gnome\FacialLowerHair04_08.blp	Character\Gnome\FacialUpperHair04_08.blp		17	5	8
3755	7	0	2	Character\Gnome\FacialLowerHair05_00.blp	Character\Gnome\FacialUpperHair05_00.blp		17	6	0
3756	7	0	2	Character\Gnome\FacialLowerHair05_01.blp	Character\Gnome\FacialUpperHair05_01.blp		17	6	1
3757	7	0	2	Character\Gnome\FacialLowerHair05_02.blp	Character\Gnome\FacialUpperHair05_02.blp		17	6	2
3758	7	0	2	Character\Gnome\FacialLowerHair05_03.blp	Character\Gnome\FacialUpperHair05_03.blp		17	6	3
3759	7	0	2	Character\Gnome\FacialLowerHair05_04.blp	Character\Gnome\FacialUpperHair05_04.blp		17	6	4
3760	7	0	2	Character\Gnome\FacialLowerHair05_05.blp	Character\Gnome\FacialUpperHair05_05.blp		17	6	5
3761	7	0	2	Character\Gnome\FacialLowerHair05_06.blp	Character\Gnome\FacialUpperHair05_06.blp		17	6	6
3762	7	0	2	Character\Gnome\FacialLowerHair05_07.blp	Character\Gnome\FacialUpperHair05_07.blp		17	6	7
3763	7	0	2	Character\Gnome\FacialLowerHair05_08.blp	Character\Gnome\FacialUpperHair05_08.blp		17	6	8
3773	4	1	2				17	9	0
3774	4	1	2				17	9	1
3775	4	1	2				17	9	2
3776	4	1	2				17	9	3
3777	4	1	2				17	9	4
3778	4	1	2				17	9	5
3779	4	1	2				17	9	6
3780	4	1	2				17	9	7
3829	2	0	2				17	0	0
3830	2	0	2				17	0	1
3831	2	0	2				17	0	2
3832	2	0	2				17	0	3
3833	2	0	2				17	0	4
