field0	field1	field2	field3	field4	field5	field6
24569	-1010234425	1156594091	1124210167	0	0	1116302123
24570	-1010412544	1156674418	1124116574	0	0	1115786435
24571	-1010619733	1156798564	1124142130	0	0	1116254210
24572	-1010730951	1156874894	1124196315	0	0	1117068292
24573	-1010859577	1157015581	1124232562	0	0	1117405211
24574	-1008758556	1155871531	1125145848	0	0	1109511836
24575	-1009138005	1155952413	1125128629	0	0	1111859592
24576	-1009417557	1156063801	1124950758	0	0	1115343146
24577	-1009729251	1156238749	1124488844	0	0	1116433128
24578	-1009853611	1156358642	1124259173	0	0	1117324906
24579	-1009967104	1156486670	1124245021	0	0	1117222090
24580	-1010110748	1156611357	1124209917	0	0	1116498116
24581	-1010265543	1156693959	1124132836	0	0	1115899732
24582	-1010467328	1156808235	1124216423	0	0	1116087730
24583	-1010585202	1156882901	1124263866	0	0	1116528146
24584	-1010771854	1157022436	1124267077	0	0	1116669103
24585	-1008395435	1155825579	1125285172	0	0	1105389219
24586	-1008840021	1155885582	1125136309	0	0	1105971365
24587	-1009012793	1155912804	1125126786	0	0	1110953056
24588	-1009315954	1156008576	1125060133	0	0	1114245088
24589	-1009522176	1156120676	1124815600	0	0	1116164287
24590	-1009681351	1156230841	1124513772	0	0	1117011912
24591	-1009809010	1156372821	1124258813	0	0	1117330222
24592	-1010028544	1156593863	1124214345	0	0	1117997848
24593	-1010025870	1156742045	1124311463	0	0	1119126616
24594	-1008456249	1155803037	1125281561	0	0	1105177170
24595	-1008892473	1155860921	1125143635	0	0	1106365437
24596	-1009112348	1155898596	1125125107	0	0	1111323141
24597	-1009395086	1155997383	1125063499	0	0	1114621395
24598	-1009597952	1156108388	1124836061	0	0	1116056028
24599	-1009777891	1156221013	1124533203	0	0	1116783531
24600	-1009916757	1156359367	1124259485	0	0	1117190860
24601	-1010157397	1156587605	1124214384	0	0	1116495392
24602	-1010348885	1156659172	1124138317	0	0	1112029803
24603	-1010572572	1156711552	1124110521	0	0	1110580018
24604	-1010751602	1156758201	1124110521	0	0	1126078448
24606	-1008170723	1155766656	1125442208	0	0	1106893574
24607	-1008600121	1155831751	1125200777	0	0	1105497635
24608	-1009031282	1155883805	1125131718	0	0	1108912745
24609	-1009373867	1155983787	1125081647	0	0	1113959022
24610	-1009593173	1156103595	1124846777	0	0	1116026005
24611	-1009814300	1156238265	1124485799	0	0	1116950999
24612	-1009908451	1156372437	1124258365	0	0	1117543734
24613	-1010033095	1156499684	1124237214	0	0	1117504243
24614	-1010113251	1156610873	1124209860	0	0	1116074447
24615	-1010283918	1156647211	1124165212	0	0	1100956185
24616	-1010770204	1156670350	1124110564	0	0	1101543459
24617	-1011080249	1156723741	1124164949	0	0	1111235720
24618	-1011347513	1156825273	1124196921	0	0	1113121416
24619	-1011416974	1156934030	1124168037	0	0	1117903671
24620	-1008225735	1155737984	1125455821	0	0	1107685463
24621	-1008651947	1155808469	1125204861	0	0	1106348091
24622	-1009094883	1155864405	1125137906	0	0	1108745302
24623	-1009465628	1155964715	1125089837	0	0	1113727823
24624	-1009694492	1156091179	1124861186	0	0	1116065866
24625	-1009925859	1156234553	1124489656	0	0	1116894649
24626	-1010026610	1156366706	1124255781	0	0	1117550077
24627	-1010143744	1156495986	1124241389	0	0	1117198067
24628	-1010260707	1156593735	1124212670	0	0	1115760521
24629	-1010388651	1156624797	1124176834	0	0	1099357104
24630	-1010869191	1156639829	1124183268	0	0	1103010595
24631	-1011162510	1156710229	1124183154	0	0	1111792943
24632	-1011453667	1156808832	1124221838	0	0	1112154888
24633	-1011567787	1156917504	1124241517	0	0	1117278365
24634	-1011568811	1156925653	1124241379	0	0	1118856892
24635	-1008200021	1155756701	1125442569	0	0	1107006408
24636	-1008608313	1155819122	1125208849	0	0	1105758667
24637	-1009047552	1155874475	1125135077	0	0	1108826521
24638	-1009408114	1155974429	1125087428	0	0	1113838466
24639	-1009623836	1156095957	1124857789	0	0	1115947339
24640	-1009866581	1156231893	1124499836	0	0	1116812893
24641	-1009965682	1156368768	1124256861	0	0	1117576940
24642	-1010084466	1156498091	1124239828	0	0	1117251978
24643	-1010192043	1156595001	1124207762	0	0	1115948343
24644	-1010330339	1156636217	1124168328	0	0	1101231575
24645	-1010801948	1156651805	1124149606	0	0	1101805734
24646	-1011107669	1156712875	1124179399	0	0	1111562420
24647	-1011383694	1156814891	1124214443	0	0	1112313128
24648	-1011464875	1156909312	1124203958	0	0	1117557442
24649	-1011468971	1156917717	1124202285	0	0	1118182279
24650	-1008116850	1155769998	1125461920	0	0	1107727493
24651	-1008551083	1155842247	1125205718	0	0	1105988122
24652	-1008986339	1155893006	1125128965	0	0	1108573395
24653	-1009338823	1155989959	1125078590	0	0	1113665965
24654	-1009556764	1156106823	1124843986	0	0	1116038640
24655	-1009774137	1156242645	1124475125	0	0	1116942390
24656	-1009872327	1156374770	1124258013	0	0	1117594804
24657	-1009984853	1156503239	1124235952	0	0	1117538615
24658	-1010073771	1156614642	1124212100	0	0	1116005479
24659	-1010254848	1156658077	1124160924	0	0	1101058767
24660	-1010760306	1156677461	1124110564	0	0	1101787256
24661	-1011014940	1156732900	1124142877	0	0	1111826452
24662	-1011271054	1156825813	1124166429	0	0	1112427784
24663	-1011341426	1156922453	1124144730	0	0	1117740398
24664	-1008082830	1155782315	1125463621	0	0	1107911065
24665	-1008517916	1155856640	1125209419	0	0	1106314329
24666	-1008936391	1155906148	1125132957	0	0	1108507866
24667	-1009294108	1156000868	1125072937	0	0	1113192993
24668	-1009520071	1156110677	1124839465	0	0	1115965874
24669	-1009734087	1156249600	1124460587	0	0	1117077192
24670	-1009812082	1156376121	1124259118	0	0	1117717554
24671	-1009924608	1156506795	1124234831	0	0	1117443155
24672	-1010028771	1156618766	1124214062	0	0	1115794812
24673	-1010224811	1156666567	1124159509	0	0	1102262364
24674	-1010721280	1156690119	1124110564	0	0	1102675378
24675	-1010958507	1156745131	1124115445	0	0	1112268149
24676	-1011192889	1156835541	1124121336	0	0	1112469072
24677	-1011258823	1156927389	1124110706	0	0	1117759173
24678	-1007978667	1155735239	1125520146	0	0	1108119151
24679	-1008278699	1155788032	1125368578	0	0	1107319961
24680	-1008609280	1155834098	1125196158	0	0	1105397765
24681	-1009007843	1155886507	1125130391	0	0	1108449736
24682	-1009298489	1155961131	1125105682	0	0	1112944452
24683	-1009569166	1156076473	1124904093	0	0	1115491222
24684	-1009744270	1156182343	1124635803	0	0	1116388321
24685	-1009853952	1156265557	1124420087	0	0	1117689010
24686	-1009866752	1156344249	1124265250	0	0	1118115193
24687	-1009943438	1156436452	1124255245	0	0	1117087287
24688	-1010049934	1156511645	1124231702	0	0	1117072126
24689	-1010139022	1156613774	1124206478	0	0	1115605104
24690	-1010399061	1156688213	1124113522	0	0	1113099832
24691	-1010614556	1156778240	1124122610	0	0	1111786592
24692	-1010967495	1156852437	1124110521	0	0	1110568624
24693	-1011050325	1156885234	1124110521	0	0	1114041835
24694	-1008024860	1155720832	1125517101	0	0	1108771689
24695	-1008304697	1155774763	1125373518	0	0	1107344620
24696	-1008652003	1155819506	1125195746	0	0	1104852205
24697	-1009048121	1155870848	1125136517	0	0	1108565674
24698	-1009356231	1155951417	1125106238	0	0	1113241272
24699	-1009624860	1156074325	1124900100	0	0	1115374164
24700	-1009811570	1156173056	1124646341	0	0	1116234993
24701	-1009924437	1156261547	1124428821	0	0	1117436441
24702	-1009960846	1156339513	1124269916	0	0	1117728338
24703	-1010047715	1156429312	1124255152	0	0	1117006477
24704	-1010146019	1156501845	1124237524	0	0	1116869085
24705	-1010241707	1156588288	1124217629	0	0	1112847864
24706	-1010598400	1156652900	1124116961	0	0	1108335886
24707	-1010934443	1156713956	1124123173	0	0	1112141159
24708	-1011142599	1156817835	1124115859	0	0	1097702080
24709	-1011211207	1156842510	1124117932	0	0	1113377000
24710	-1007942371	1155749774	1125522397	0	0	1108337978
24711	-1008242005	1155804146	1125366105	0	0	1107378003
24712	-1008561038	1155847595	1125198634	0	0	1105148894
24713	-1008960569	1155899278	1125127629	0	0	1108677731
24714	-1009219811	1155972921	1125111755	0	0	1112762495
24715	-1009515349	1156082347	1124900522	0	0	1115180962
24716	-1009674012	1156187179	1124636964	0	0	1116452604
24717	-1009790805	1156270094	1124407037	0	0	1117507770
24718	-1009810261	1156346169	1124260815	0	0	1118138921
24719	-1009877049	1156438941	1124255527	0	0	1117519981
24720	-1009955840	1156517405	1124228813	0	0	1117143549
24721	-1010070243	1156620829	1124210362	0	0	1115350264
24722	-1010342798	1156705024	1124119124	0	0	1112424224
24723	-1010581675	1156781924	1124135026	0	0	1112192902
24724	-1010813667	1156848740	1124110564	0	0	1114619536
24725	-1010831872	1156889984	1124124453	0	0	1118267366
24726	-1008026112	1155722269	1125516313	0	0	1108386584
24727	-1008306972	1155773582	1125374060	0	0	1107179249
24728	-1008659683	1155820388	1125192776	0	0	1105023920
24729	-1009039986	1155869653	1125136993	0	0	1108624465
24730	-1009364821	1155953550	1125105573	0	0	1113096651
24731	-1009632654	1156074539	1124898697	0	0	1115402457
24732	-1009822037	1156177138	1124634432	0	0	1116391913
24733	-1009916985	1156263595	1124424343	0	0	1117440790
24734	-1009963747	1156335588	1124275417	0	0	1117585948
24735	-1010050617	1156427861	1124255222	0	0	1117093152
24736	-1010144939	1156501675	1124237657	0	0	1117009838
24737	-1010243413	1156597163	1124207157	0	0	1112315960
24738	-1010623659	1156650254	1124127972	0	0	1107586200
24739	-1010938595	1156710485	1124121600	0	0	1110833991
24740	-1011210695	1156799573	1124152320	0	0	1111296400
24741	-1011319467	1156813525	1124193709	0	0	1107526070
24742	-1011330048	1156818859	1124194239	0	0	1115585815
24743	-1007934578	1155748381	1125524921	0	0	1108256242
24744	-1008233699	1155802041	1125372278	0	0	1107159136
24745	-1008570197	1155846670	1125195651	0	0	1105599640
24746	-1008953856	1155900871	1125127288	0	0	1108897589
24747	-1009211733	1155972466	1125113163	0	0	1112840268
24748	-1009501411	1156083513	1124899622	0	0	1115088292
24749	-1009683683	1156191815	1124623369	0	0	1116375542
24750	-1009783922	1156270123	1124406865	0	0	1117643601
24751	-1009804857	1156346852	1124259692	0	0	1118082333
24752	-1009875797	1156439808	1124255527	0	0	1117483057
24753	-1009954987	1156519268	1124228223	0	0	1117106328
24754	-1010074567	1156623275	1124210009	0	0	1115538104
24755	-1010329088	1156706361	1124124558	0	0	1113239358
24756	-1010549931	1156790941	1124156416	0	0	1115380473
24757	-1010649486	1156862478	1124204964	0	0	1116923664
24758	-1010673379	1156894805	1124260549	0	0	1117568765
24759	-1010679979	1156899527	1124263979	0	0	1116568177
24760	-1008031346	1155723662	1125514341	0	0	1108263351
24761	-1008318691	1155775261	1125366789	0	0	1107242076
24762	-1008654563	1155820629	1125194070	0	0	1104555587
24763	-1009052046	1155867762	1125138101	0	0	1108380085
24764	-1009371932	1155951573	1125106585	0	0	1113306766
24765	-1009641244	1156077568	1124892221	0	0	1115489866
24766	-1009822947	1156175332	1124638633	0	0	1116200272
24767	-1009940992	1156262414	1124426203	0	0	1117501545
24768	-1009963406	1156338574	1124271152	0	0	1117830659
24769	-1010053404	1156428061	1124255236	0	0	1117181041
24770	-1010140786	1156508999	1124232928	0	0	1116802910
24771	-1010261845	1156593636	1124212736	0	0	1111833488
24772	-1010619107	1156648064	1124137301	0	0	1108556444
24773	-1010929493	1156718535	1124126606	0	0	1114073344
24774	-1011073195	1156828701	1124110521	0	0	1116762272
24775	-1011106361	1156856420	1124110521	0	0	1116909949
24776	-1007935659	1155750557	1125523685	0	0	1108048485
24777	-1008232505	1155802269	1125372623	0	0	1106895672
24778	-1008558592	1155845006	1125201142	0	0	1105146323
24779	-1008982699	1155901568	1125127093	0	0	1108811428
24780	-1009201379	1155969565	1125116083	0	0	1113191775
24781	-1009491058	1156079673	1124908944	0	0	1115036284
24782	-1009686016	1156192953	1124620048	0	0	1116387967
24783	-1009774535	1156267861	1124412365	0	0	1117600106
24784	-1009812366	1156349781	1124259061	0	0	1117962253
24785	-1009876935	1156436637	1124255612	0	0	1117452244
24786	-1009961131	1156517319	1124228801	0	0	1117251496
24787	-1010064327	1156623872	1124210916	0	0	1115553216
24788	-1010333980	1156704256	1124121373	0	0	1112663410
24789	-1010556359	1156784029	1124145266	0	0	1112367579
24790	-1010802290	1156850631	1124116708	0	0	1110321040
24791	-1010947470	1156876942	1124110521	0	0	1108328877
24792	-1008022130	1155719922	1125517852	0	0	1108463057
24793	-1008315107	1155774023	1125369950	0	0	1107362211
24794	-1008648363	1155818709	1125197470	0	0	1104905599
24795	-1009061774	1155870948	1125136463	0	0	1108298239
24796	-1009387008	1155952000	1125106807	0	0	1113356395
24797	-1009639424	1156078094	1124891523	0	0	1115633324
24798	-1009828921	1156176555	1124634549	0	0	1116378963
24799	-1009922901	1156265600	1124419503	0	0	1117589145
24800	-1009961131	1156339428	1124270031	0	0	1117437105
24801	-1010068992	1156428573	1124255329	0	0	1117035281
24802	-1010149945	1156507392	1124233840	0	0	1117014595
24803	-1010262357	1156598784	1124206992	0	0	1112437592
24804	-1010605909	1156651278	1124123876	0	0	1107929740
24805	-1010931769	1156713444	1124122055	0	0	1111025375
24806	-1011194083	1156804750	1124134685	0	0	1113110496
24807	-1011265877	1156829170	1124160781	0	0	1113017914
24808	-1011272533	1156831573	1124161993	0	0	1113403857
24809	-1007943907	1155749191	1125522294	0	0	1108785477
24810	-1008236544	1155805696	1125367116	0	0	1107443864
24811	-1008565874	1155848491	1125196207	0	0	1105477272
24812	-1008946233	1155902151	1125127021	0	0	1108613979
24813	-1009222485	1155972309	1125112036	0	0	1112900821
24814	-1009488441	1156084537	1124898921	0	0	1115363390
24815	-1009679303	1156194276	1124617278	0	0	1116193694
24816	-1009792967	1156271858	1124402818	0	0	1117505883
24817	-1009810716	1156347435	1124259322	0	0	1118207455
24818	-1009872839	1156440462	1124255573	0	0	1117611141
24819	-1009949753	1156521330	1124227766	0	0	1117121800
24820	-1010066716	1156620885	1124210574	0	0	1115074216
24821	-1010344220	1156704256	1124118187	0	0	1112993168
24822	-1010546688	1156784427	1124149248	0	0	1113862149
24823	-1010742613	1156857899	1124160446	0	0	1115007792
24824	-1010762752	1156883570	1124187483	0	0	1117802630
24825	-1010765995	1156891591	1124192413	0	0	1118336220
24834	-1007504384	1156591545	1124077731	0	0	1117789902
24835	-1007553763	1156661988	1123816334	0	0	1117630414
24836	-1007631075	1156752142	1123866930	0	0	1117259516
24837	-1007718286	1156827122	1123698392	0	0	1117033342
24838	-1007810731	1156911801	1123539629	0	0	1117091816
24839	-1007628402	1156610034	1124059048	0	0	1118076273
24840	-1007653945	1156656925	1123832647	0	0	1118162631
24841	-1007678748	1156711140	1123863052	0	0	1117916540
24842	-1007757255	1156820480	1123722997	0	0	1117579266
24843	-1007823531	1156888306	1123609371	0	0	1117782600
24844	-1007851975	1156954837	1123374091	0	0	1116986273
24845	-1007987257	1157030386	1123127797	0	0	1118976048
24846	-1007329507	1156595997	1123991863	0	0	1117991518
24847	-1007364267	1156654834	1123739733	0	0	1118052955
24848	-1007400789	1156723883	1123876729	0	0	1118117990
24849	-1007459783	1156837774	1123837966	0	0	1118478952
24850	-1007457337	1156896469	1123775764	0	0	1118069107
24851	-1007534251	1156973511	1123600795	0	0	1112356121
24852	-1007930254	1157044053	1123129941	0	0	1111513472
24853	-1007610880	1156596722	1124091790	0	0	1116251132
24854	-1007689785	1156646343	1123890374	0	0	1116906783
24855	-1007726023	1156692807	1123814592	0	0	1116092311
24856	-1007926101	1156786261	1123827413	0	0	1116074793
24857	-1008041586	1156878436	1123860483	0	0	1117407361
24858	-1008044259	1156915669	1123714077	0	0	1118694601
24859	-1008060245	1156966343	1123324011	0	0	1117344473
24860	-1008173056	1157051477	1123383122	0	0	1116757816
24861	-1008248149	1157112533	1123566517	0	0	1116852532
24862	-1007369443	1156598713	1123990617	0	0	1121266766
24863	-1007299698	1156657252	1123708575	0	0	1119444291
24864	-1007336050	1156776917	1123936774	0	0	1118683939
24865	-1007341170	1156847531	1123914318	0	0	1118976312
24866	-1007346119	1156939278	1123839651	0	0	1118136728
24867	-1007429347	1157019762	1123647772	0	0	1115362214
24868	-1007678691	1157100843	1123127858	0	0	1111441609
24869	-1007775004	1157115108	1123081291	0	0	1099690029
24870	-1008201273	1157142016	1123514502	0	0	1107634112
24875	-1008950044	1157029348	1124503950	1074500810	1135760070	1120747042
24878	-1008681187	1157329522	1124128660	0	0	1127278300
24879	-1008705422	1156906155	1123911817	0	0	1127002527
24881	-1007775403	1156935965	1124156973	0	0	1127382132
24882	-1010764117	1156792576	1125597238	0	0	1112618215
24883	-1012829468	1157460679	1125398269	0	0	1116113480
24884	-1009526727	1156046151	1124964309	0	0	1116617671
24885	-1009743246	1156204402	1124580752	0	0	1116909138
24886	-1009935075	1156387300	1124257088	0	0	1117225637
24887	-1010109724	1156565291	1124218084	0	0	1115931573
24888	-1010472619	1156687474	1124110720	0	0	1112546819
24889	-1010915442	1156823381	1124110521	0	0	1113398113
24890	-1011078713	1156906112	1124110519	0	0	1115616505
24891	-1010134585	1156567822	1124217634	0	0	1124595433
24892	-1009979961	1156605198	1124214078	0	0	1124299000
24893	-1009860494	1156645433	1124231221	0	0	1123974144
24894	-1009754339	1156679396	1124245917	0	0	1124073743
24895	-1010121443	1156607033	1124210538	0	0	1126005076
24896	-1009984000	1156621284	1124216743	0	0	1125867759
24897	-1009794844	1156644452	1124236967	0	0	1125746367
24898	-1009654784	1156662272	1124245656	0	0	1125713663
24899	-1010029909	1156589554	1124214399	0	0	1125470688
24900	-1009819819	1156620715	1124229365	0	0	1125722132
24901	-1009618716	1156641579	1124264060	0	0	1126004292
24902	-1010102272	1156594987	1124214229	0	0	1123906245
24903	-1009979278	1156636203	1124218629	0	0	1124088816
24904	-1009879552	1156665657	1124232882	0	0	1124055893
24905	-1009847068	1156678713	1124237958	0	0	1123271593
24906	-1010065123	1156629120	1124210978	0	0	1123208048
24907	-1009938944	1156680804	1124236566	0	0	1124047244
24908	-1009820217	1156708053	1124264428	0	0	1124692582
24909	-1010181632	1156612196	1124202628	0	0	1122729042
24910	-1010084238	1156658489	1124202075	0	0	1123501313
24911	-1009982976	1156686848	1124240480	0	0	1124413235
24912	-1009901739	1156707101	1124264949	0	0	1124537431
26084	-1050116608	1109988096	-1162264576	0	0	1132893815
26085	-1041062912	1102742016	943194112	0	0	1133035032
26086	1166793378	-969284195	1106715698	0	0	1131544056
26087	1166821369	-969263927	1106716071	0	0	1133263618
26088	1166865531	-969265982	1106716080	0	0	1101330768
26089	1166902821	-969284137	1106713166	0	0	1124328596
26090	1166936375	-969319550	1106716032	0	0	1123794380
26091	1166875975	-969307314	1106716002	0	0	1132893815
26092	1166830656	-969311068	1106704064	0	0	1133035032
26096	1166910933	-969307515	1106716057	0	0	1135866914
26098	1166988789	-969331817	1106715947	0	0	1102089872
26461	1184618188	1169160480	1143676808	0	0	0
26462	-1102708736	-1062738944	0	0	0	1118797516
26463	-1132462080	1085137920	0	0	0	1109026976
26464	1097830400	1084475392	0	0	0	1134785616
26465	1097736193	-1063620608	-1132363776	0	0	0
