field0	field1	field2	field3	field4	field5
1183	38943	0	2	0	262156
1184	38952	0	2	0	262156
1185	39008	0	2	0	32768
1186	39047	0	2	0	173555
1187	39060	0	2	0	65536
1188	39061	0	2	0	65536
1189	39070	0	2	0	173555
1190	39079	0	2	0	262156
1191	39129	0	2	0	65536
1192	39135	0	2	0	173555
1194	39174	0	2	0	173555
1195	39182	0	2	0	262156
1196	39332	0	2	0	173555
1207	39595	0	2	0	173555
1208	39779	0	2	0	128
1209	39780	0	2	0	16
1210	39781	0	2	0	1
1211	39846	0	2	0	8192
1212	39847	0	2	0	32768
1214	40124	0	2	0	262156
1215	40137	0	2	0	128
1216	40138	0	2	0	8192
1217	40139	0	2	0	16
1218	40149	0	2	0	32768
1219	40317	0	2	0	65536
1220	40392	0	2	0	173555
1221	40413	0	2	0	65536
1222	40423	0	2	0	173555
1223	40444	0	4	0	64
1225	40872	0	2	0	262156
1226	40873	0	2	0	262156
1227	41063	0	2	0	173555
1228	41093	0	2	0	262156
1229	41104	0	4	0	64
1230	41169	0	2	0	262156
1231	41177	0	2	0	173555
1232	41178	0	2	0	173555
1233	41180	0	4	0	64
1234	41182	0	2	0	173555
1235	41186	0	2	0	262156
1236	41187	0	2	0	262156
1237	41188	0	2	0	262156
1238	41196	0	4	0	64
1239	41197	0	4	0	64
1240	41440	0	2	0	262156
1241	41448	0	2	0	262156
1243	42064	0	2	0	32768
1244	42065	0	2	0	128
1245	42066	0	2	0	16
1246	42067	0	2	0	8192
1247	42068	0	2	0	32768
1248	42081	0	2	0	32768
1249	42088	0	2	0	8192
1250	42101	0	2	0	128
1251	42102	0	2	0	16
1252	42103	0	2	0	1
1253	42131	0	2	0	262156
1254	42158	0	2	0	16
1255	42476	0	2	0	262156
1256	42495	0	2	0	173555
1257	42579	0	2	0	262156
1258	42580	0	2	0	262156
1259	42587	0	2	0	173555
1260	42611	0	2	0	262156
1261	42620	0	2	0	714227
1262	42687	0	2	0	173555
1263	42723	0	2	0	3
1264	42724	0	2	0	173555
1265	42730	0	2	0	2
1266	42974	0	2	0	714227
1269	43118	0	2	0	173555
1270	43205	0	2	0	262156
1271	43246	0	2	0	173555
1272	43298	0	2	0	173555
1273	43410	0	2	0	173555
1274	43441	0	2	0	173555
1275	43529	0	2	0	173555
1276	43699	0	2	0	1048576
1278	44005	0	2	0	262156
1279	44119	0	4	512	30
1281	44268	0	2	0	173555
1282	44271	0	2	0	262156
1283	44285	0	2	0	262156
1284	44286	0	2	0	173555
1285	44383	0	4	0	64
1286	44483	0	4	65536	30
1287	44484	0	4	1024	30
1288	44488	0	4	1024	31
1289	44489	0	4	0	64
1290	44492	0	4	1048608	30
1291	44494	0	4	65536	30
1292	44500	0	4	65536	30
1293	44506	0	4	1024	30
1294	44508	0	4	256	30
1295	44509	0	4	1048608	30
1296	44510	0	2	0	701939
1297	44513	0	4	1024	30
1298	44524	0	2	0	701939
1299	44528	0	4	256	30
1300	44529	0	4	1024	30
1301	44533	0	2	0	173555
1302	44534	0	2	0	173555
1303	44555	0	4	512	30
1304	44556	0	4	65536	30
1305	44575	0	4	512	30
1306	44576	0	2	0	697843
1307	44582	0	4	65536	30
1308	44584	0	4	256	30
1309	44588	0	4	1048608	30
1310	44589	0	4	256	30
1311	44590	0	4	65536	30
1312	44591	0	4	65536	30
1313	44592	0	4	1024	30
1314	44593	0	4	512	30
1315	44595	0	2	0	132450
1316	44596	0	4	65536	30
1317	44598	0	4	512	30
1318	44612	0	4	1024	30
1319	44616	0	4	512	30
1320	44621	0	2	0	697843
1321	44623	0	4	1048608	30
1322	44625	0	4	1024	31
1323	44629	0	2	0	701939
1324	44630	0	2	0	132450
1325	44631	0	4	65536	30
1326	44633	0	2	0	701939
1327	44635	0	4	512	30
1328	44636	0	4	2048	0
1329	44639	0	2	0	262156
1330	44645	0	4	2048	0
1331	44769	0	4	1024	30
1332	44949	0	2	0	41395
1333	44961	0	2	0	262156
1334	44968	0	4	1050026	30
1335	44972	0	2	0	262148
1337	45101	0	2	0	262156
1338	45172	0	2	0	262156
1339	45219	0	2	0	262156
1340	45229	0	2	0	262156
1342	45395	0	2	6430720	0
1343	45397	0	2	6430720	0
1344	45425	0	2	0	262156
1345	45462	0	2	0	173555
1346	45578	0	2	0	262156
1347	45697	0	2	0	1048576
1348	45731	0	2	0	1048576
1349	45761	0	2	0	262156
1350	45902	0	2	0	173555
1352	46189	0	2	0	173555
1353	46460	0	2	0	262156
1354	46557	0	2	0	262156
1355	46558	0	2	0	173555
1356	46559	0	2	0	173555
1357	46578	0	2	0	714227
1358	46594	0	4	1048608	31
1359	46681	0	2	0	262156
1360	46762	0	4	0	64
1361	46917	0	2	6291456	41395
1362	46924	0	2	0	173555
1363	46982	0	2	0	8
1364	47001	0	2	0	262156
1365	47051	0	4	65536	31
1366	47059	0	2	0	262156
1367	47103	0	15	0	32
1369	47672	0	4	65536	30
1370	47715	0	4	512	30
1371	47766	0	4	1048608	31
1372	47780	0	2	0	173555
1373	47898	0	4	65536	30
1374	47899	0	4	65536	30
1375	47900	0	4	1048608	30
1376	47901	0	4	256	30
1377	47904	0	2	6430720	0
1378	47906	0	2	6430720	0
1380	48098	0	2	0	262156
1381	48115	0	2	0	262156
1382	48117	0	2	0	262156
1383	48245	0	2	0	173555
1384	48250	0	2	0	173555
1385	48288	0	2	0	173555
1386	48374	0	2	0	173555
1387	48376	0	2	0	48
1388	48401	0	15	0	32
1389	48424	0	2	0	262156
1390	48555	0	15	0	32
1391	48556	0	15	0	32
1392	48557	0	15	0	32
1393	48623	0	2	0	262156
1394	48639	0	2	0	173555
1395	48640	0	2	0	173555
1397	48815	0	2	0	262156
1398	48854	0	2	0	262156
1399	48871	0	2	0	262156
1400	48872	0	2	0	262156
1401	48880	0	2	0	173555
1402	49020	0	2	0	173555
1403	49028	0	2	0	173555
1404	49090	0	2	0	65536
1405	49091	0	2	0	65536
1406	49143	0	2	0	173555
1407	49197	0	2	0	262156
1408	49219	0	2	0	173555
1409	49226	0	2	0	41105
1410	49616	0	2	0	173555
1411	49627	0	2	0	173555
1412	49628	0	2	0	173555
1413	49644	0	2	0	173555
1415	49712	0	2	0	262156
1416	49863	0	4	0	96
1417	49998	0	2	0	173555
1418	50092	0	2	0	262156
1419	50137	0	2	0	41105
1420	50138	0	2	0	41105
1421	50465	0	2	0	41105
1422	50483	0	4	4194304	64
1423	50512	0	2	0	262156
1424	50573	0	2	0	173555
1425	50622	0	2	0	173555
1426	50731	0	2	0	173555
1427	50733	0	2	0	262156
1428	50782	0	2	0	173555
1429	50783	0	2	0	173555
1431	50901	0	4	128	31
1432	50902	0	4	128	31
1433	50903	0	4	128	31
1434	50904	0	4	128	31
1435	50906	0	4	1050026	30
1436	50909	0	4	1050026	30
1437	50911	0	4	128	31
1438	50913	0	4	128	31
1439	50978	0	2	0	173555
1440	51294	0	2	0	1048576
1443	51528	0	2	0	61243
1444	51529	0	2	0	64563
1445	51530	0	2	0	173555
1446	51531	0	2	0	64563
1447	51532	0	2	0	64563
1448	51690	0	2	0	173555
1450	51730	0	2	0	173555
1451	51736	0	2	0	262156
1452	51742	0	2	0	262156
1453	51786	0	2	0	173555
1454	51789	0	2	0	173555
1455	51907	0	2	0	262156
1456	52026	0	2	0	173555
1459	52221	0	2	0	173555
1460	52238	0	2	0	173555
1461	52270	0	2	0	262156
1462	52317	0	4	0	64
1463	52373	0	2	0	173555
1464	52374	0	2	0	173555
1465	52566	0	2	0	262156
1466	52604	0	2	0	262156
1467	52633	0	2	0	173555
1468	52634	0	4	0	64
1469	52639	0	4	65536	0
1470	52654	0	2	0	173555
1471	52661	0	2	0	173555
1472	52665	0	4	0	3072
1473	52718	0	2	0	262156
1474	52719	0	2	0	173555
1475	52743	0	2	0	173555
1476	52754	0	2	0	262156
1477	52755	0	2	0	262156
1478	52758	0	2	0	262156
1479	52764	0	2	0	262156
1480	52773	0	2	0	48
1481	52807	0	4	0	64
1482	52813	0	2	0	262156
1483	52818	0	2	0	262156
1484	52835	0	2	0	173555
1485	52873	0	2	0	173555
1486	52889	0	2	0	262156
1487	52890	0	2	0	173555
1488	53093	0	2	0	262156
1489	53193	0	2	0	262156
1490	53209	0	2	0	262156
1491	53214	0	2	0	262156
1492	53301	0	2	0	262156
1493	53323	0	2	0	1378
1494	53327	0	2	0	262156
1495	53331	0	2	0	189939
1496	53332	0	2	0	262156
1497	53341	0	2	0	189939
1498	53342	0	2	0	1378
1499	53343	0	2	0	189939
1500	53344	0	2	0	189939
1501	53345	0	2	0	262156
1502	53348	0	2	0	262156
1503	53351	0	2	0	262156
1504	53358	0	2	0	262156
1505	53366	0	2	0	262156
1506	53385	0	2	0	173555
1507	53395	0	2	0	173555
1508	53595	0	2	0	173555
1509	53600	0	4	0	64
1510	53605	0	2	0	173555
1511	53631	0	2	0	173555
1512	53639	0	2	0	173555
1513	54188	0	2	0	173555
1514	54350	0	2	0	0
1515	54380	0	2	0	262156
1516	54446	0	2	0	32913
1517	54447	0	2	0	32913
1518	54615	0	2	0	262156
1519	54670	0	2	0	173555
1520	54736	0	4	64	30
1521	54793	0	4	64	30
1522	54998	0	4	1024	30
1523	54999	0	4	1024	30
1524	55002	0	4	65536	30
1525	55016	0	4	64	30
1526	55050	0	2	0	173555
1527	55076	0	2	0	262156
1528	55090	0	2	0	173555
1529	55107	0	2	0	354
1530	55108	0	2	0	354
1531	55135	0	2	0	262156
1533	55171	0	2	6430720	0
1534	55470	0	2	0	173555
1536	55624	0	2	0	262156
1537	55625	0	2	0	262156
1539	55630	0	4	128	31
1540	55631	0	4	128	31
1541	55632	0	4	128	31
1542	55634	0	4	128	31
1548	55836	0	2	0	173555
1549	55968	0	2	0	173555
1550	55978	0	2	0	173555
1553	56095	0	2	32768	262148
1554	56308	0	2	0	33219
1555	56353	0	4	0	96
1556	56641	0	2	0	262156
1557	56815	0	2	0	173555
1558	56855	0	2	0	173555
1559	57589	0	2	0	262156
1560	57643	0	0	0	0
1561	57683	0	4	512	30
1562	57690	0	4	512	30
1563	57691	0	4	512	30
1564	57692	0	4	512	30
1565	57694	0	4	512	30
1566	57696	0	4	512	30
1567	57699	0	4	512	30
1568	57701	0	4	512	30
1569	57755	0	2	0	173555
1570	57759	0	2	0	173555
1571	57841	0	2	0	173555
1572	57842	0	2	0	173555
1573	57846	0	2	0	173555
1574	58126	0	4	8	31
1575	58128	0	4	8	31
1576	58129	0	4	8	31
1577	58459	0	2	0	173555
1578	58460	0	2	0	173555
1580	58504	0	2	0	173555
1581	58508	0	2	0	173555
1582	58517	0	2	0	173555
1583	58813	0	4	0	64
1584	58872	0	4	0	64
1585	58874	0	4	0	64
1586	58973	0	2	0	262156
1587	59001	0	2	0	262156
1588	59035	0	2	0	173555
1589	59130	0	2	0	173555
1590	59133	0	2	0	173555
1591	59142	0	4	0	96
1592	59146	0	2	0	262156
1593	59147	0	2	0	262156
1594	59148	0	2	0	262156
1595	59224	0	2	0	48
1596	59239	0	2	0	173555
1597	59241	0	2	0	262156
1598	59243	0	2	0	262156
1599	59244	0	2	0	262156
1600	59249	0	2	0	65536
1601	59256	0	2	0	173555
1602	59262	0	2	0	173555
1604	59515	0	2	0	262156
1605	59604	0	2	0	173555
1606	59607	0	2	0	173555
1608	59619	0	2	0	701939
1609	59621	0	2	0	697843
1610	59625	0	2	0	697843
1611	59636	0	4	2048	0
1612	59653	0	4	0	64
1613	59709	0	2	0	3
1614	59710	0	2	0	262156
1615	59713	0	2	0	262156
1616	59735	0	2	0	2
1617	59771	0	4	8	31
1618	59773	0	4	8	31
1619	59777	0	4	2	31
1620	59778	0	4	2	31
1621	59784	0	4	2	31
1622	59927	0	4	8	31
1623	59928	0	4	8	31
1624	59929	0	4	8	31
1625	59932	0	4	8	31
1626	59934	0	4	8	31
1627	59936	0	4	8	31
1628	59937	0	4	8	31
1629	59941	0	4	8	31
1630	59944	0	4	2	31
1631	59945	0	4	2	31
1632	59946	0	4	2	31
1633	59947	0	4	2	31
1634	59948	0	4	2	31
1635	59954	0	4	2	31
1636	59955	0	4	2	31
1637	59960	0	4	2	31
1638	59970	0	4	2	31
1639	59992	0	2	0	173555
1640	59993	0	2	0	262156
1641	60030	0	2	0	173555
1642	60103	0	2	4194304	173555
1643	60581	0	4	128	31
1644	60582	0	4	128	31
1645	60583	0	4	128	30
1646	60584	0	4	128	30
1647	60590	0	2	0	173555
1648	60606	0	4	256	30
1649	60609	0	4	65536	30
1650	60616	0	4	512	30
1651	60617	0	2	0	0
1652	60621	0	2	0	714227
1653	60623	0	4	256	30
1654	60653	0	4	0	64
1655	60663	0	4	65536	30
1656	60668	0	4	1024	30
1657	60691	0	2	0	136546
1658	60692	0	4	1048608	30
1659	60707	0	2	0	714227
1660	60714	0	2	0	701939
1661	60763	0	4	256	30
1662	60767	0	4	512	30
1664	60890	0	2	0	262156
1665	60926	0	2	0	262156
1666	60945	0	2	0	173555
1667	60951	0	2	0	173555
1668	60954	0	2	0	262156
1669	61042	0	2	0	173555
1670	61117	0	4	8	31
1671	61118	0	4	8	31
1672	61119	0	4	8	31
1673	61120	0	4	8	31
1674	61271	0	4	2	31
1675	61353	0	2	0	262156
1676	61355	0	2	0	262156
1677	61468	0	2	0	262156
1678	61512	0	2	0	262156
1679	61515	0	2	0	262156
1681	61647	0	2	0	262156
1682	62036	0	2	0	173555
1683	62130	0	2	0	173555
1684	62158	0	2	0	1378
1685	62201	0	4	0	64
1686	62256	0	4	512	30
1687	62257	0	2	0	714227
1688	62318	0	2	0	262156
1689	62322	0	2	0	173555
1690	62332	0	4	0	64
1692	62384	0	4	8	31
1693	62420	0	4	0	64
1694	62444	0	2	0	173555
1695	62447	0	4	128	31
1696	62948	0	2	0	1024
1697	62959	0	2	0	1024
1700	63672	0	2	0	262156
1701	63746	0	4	256	30
1702	63753	0	2	0	173555
1703	63765	0	4	65536	30
1704	63770	0	4	1024	30
1705	63784	0	2	0	173555
1706	63785	0	2	0	173555
1707	64102	0	2	0	262156
1708	64380	0	2	0	173555
1709	64382	0	2	0	173555
1710	64401	0	2	0	1048576
1711	64441	0	2	0	714227
1712	64579	0	2	0	714227
1713	64855	0	2	0	173555
1714	64856	0	2	0	173555
1715	64858	0	2	0	173555
1716	64859	0	2	0	173555
1717	64978	0	2	0	173555
1718	65661	0	2	0	41105
1719	65866	0	2	0	262156
1720	65867	0	2	0	262156
1721	65868	0	2	0	262156
1722	65871	0	2	0	173555
1723	65877	0	2	0	262156
1724	65883	0	2	0	262156
1725	65924	0	2	0	173555
1726	65926	0	2	0	173555
1728	65940	0	2	0	173555
1729	65941	0	2	0	173555
1730	65946	0	2	0	173555
1731	65947	0	2	0	173555
1732	65954	0	2	0	173555
1733	65955	0	2	0	173555
1734	65957	0	2	0	173555
1735	65970	0	2	0	173555
1736	65971	0	2	0	173555
1737	65972	0	2	0	173555
1738	65974	0	2	4194304	173555
1739	66003	0	2	0	173555
1740	66006	0	2	0	173555
1741	66047	0	2	0	173555
1742	66079	0	2	0	262156
1743	66081	0	2	0	262156
1744	66188	0	2	0	173555
1745	66191	0	2	0	41105
1746	66192	0	2	0	41105
1747	66196	0	2	0	173555
1748	66198	0	2	0	173555
1749	66207	0	2	0	173555
1750	66215	0	2	0	173555
1751	66216	0	2	0	173555
1752	66217	0	2	0	173555
1753	66331	0	2	0	64
1754	67237	0	2	0	173555
1756	67541	0	2	0	173555
1757	67542	0	2	0	173555
1758	67706	0	2	0	173555
1759	67709	0	2	0	173555
1760	67711	0	2	0	173555
1761	67716	0	2	0	173555
1762	67724	0	2	0	384
1763	67725	0	2	0	384
1764	67839	0	4	64	30
1789	68793	0	2	0	173555
1790	68959	0	2	0	64
1791	68960	0	2	0	64
1795	69579	0	2	0	173555
1796	69580	0	4	0	96
1797	69651	0	2	0	173555
1798	69652	0	2	0	173555
1799	69653	0	2	0	173555
1800	69710	0	2	0	262156
1801	70074	0	2	0	262156
1802	70164	0	2	0	32913
1803	70188	0	2	0	173555
1804	70194	0	2	0	4
1805	70278	0	2	0	173555
1807	70292	0	2	0	173555
1808	70309	0	2	0	173555
1809	70513	0	2	32768	4
1810	70670	0	2	0	173555
1811	71021	0	2	0	173555
1812	71253	0	2	0	262156
1813	71257	0	2	2097152	106995
1814	71316	0	2	0	173555
1816	71488	0	2	0	173555
1817	71489	0	2	0	173555
1818	71549	0	2	0	173555
1819	71552	0	2	0	173555
1820	71554	0	2	0	173555
1821	71692	0	4	1024	31
1822	71879	0	2	0	173555
1823	71927	0	2	0	262156
1825	72194	0	4	0	64
1827	72198	0	2	0	173555
1828	72208	0	2	0	262156
1830	72222	0	2	0	262156
1832	72268	0	2	0	262156
1834	72335	0	2	0	173555
1835	72360	0	2	0	173555
1836	72422	0	2	0	173555
1845	73899	0	2	0	173555
1846	73975	0	2	0	173555
1847	74414	0	2	0	262156
1848	74417	0	2	0	262156
1849	74762	0	2	0	262156
1851	77767	0	2	0	262156
1852	79187	0	2	0	262156
1853	79270	0	4	0	64
1854	81099	0	2	6299648	41105
1855	81100	0	2	0	173555
1856	81101	0	2	0	41105
1857	81330	0	2	0	354
1858	81332	0	2	0	354
1859	81333	0	2	0	354
1861	8017	0	2	0	173555
1862	6466	0	2	0	65536
1867	9080	0	2	0	173555
1868	11397	0	2	0	262156
1869	11971	0	2	0	173555
1870	11972	0	4	0	64
1871	12540	0	2	0	173555
1879	13737	0	2	0	173555
1884	14517	0	2	0	173555
1885	14518	0	2	0	173555
1886	14873	0	2	0	173555
1887	15502	0	2	0	173555
1888	15572	0	2	0	173555
1889	15581	0	2	0	173555
1890	15667	0	2	0	173555
1891	16145	0	2	0	173555
1901	20735	0	2	0	262156
1903	22574	0	2	0	173555
1921	27991	0	2	0	173555
1925	36951	0	2	0	262156
1926	37360	0	2	0	173555
1927	38858	0	2	0	262156
1940	55628	0	4	512	30
1941	55641	0	4	1024	30
1942	55642	0	4	65536	30
1943	55655	0	4	64	31
1944	55769	0	4	65536	30
1945	55777	0	4	65536	30
1946	56034	0	4	128	31
1947	56039	0	4	128	31
1948	58461	0	2	0	173555
1949	59409	0	2	0	173555
1950	59608	0	2	0	173555
1959	62319	0	2	0	262156
1960	62690	0	2	0	262156
1962	62818	0	2	0	262156
1963	63282	0	2	0	262156
1964	63383	0	2	0	262156
1965	63509	0	2	0	262156
1966	64325	0	2	0	262156
1967	64326	0	2	0	262156
1970	64680	0	2	0	262156
1971	65556	0	2	0	262156
1972	65936	0	2	0	173555
1973	66062	0	2	0	262156
1974	66117	0	2	0	262156
1977	67301	0	2	0	262156
1978	67593	0	2	0	262156
1979	67595	0	2	0	262156
1981	68658	0	2	32768	262156
1982	68664	0	2	32768	262156
1983	69362	0	2	0	262156
1984	69373	0	2	0	262156
1985	69374	0	2	0	262156
1986	69439	0	2	0	262156
1987	69509	0	2	0	262156
1989	69514	0	2	0	262156
1990	69591	0	2	0	262156
1991	70014	0	2	0	262156
1992	70092	0	2	0	262156
1993	70095	0	2	0	262156
1994	70166	0	4	0	64
1995	70316	0	2	0	173555
1996	70783	0	2	0	262156
1997	70796	0	2	0	262156
1999	71509	0	2	0	262156
2000	72114	0	2	0	262156
2001	72392	0	2	0	262156
2002	72403	0	2	0	262156
2003	72404	0	2	0	262156
2004	72651	0	2	0	262156
2005	72944	0	2	0	262156
2006	73100	0	2	0	262156
2007	73389	0	2	0	262156
2008	74132	0	4	1024	30
2009	74189	0	4	256	30
2010	74191	0	4	1048608	30
2011	74192	0	4	65536	30
2012	74193	0	4	512	30
2013	74195	0	2	0	714227
2014	74197	0	2	0	714227
2015	74198	0	4	1024	30
2016	74199	0	4	256	30
2017	74200	0	4	1048608	30
2018	74201	0	4	512	30
2019	74202	0	4	65536	30
2020	74207	0	4	0	64
2021	74211	0	2	0	714227
2022	74212	0	4	1024	30
2023	74213	0	4	256	30
2024	74214	0	4	1048608	30
2025	74215	0	4	2048	0
2026	74216	0	4	2048	0
2027	74217	0	4	2048	0
2028	74218	0	4	2048	0
2029	74220	0	4	1024	30
2030	74223	0	2	0	714227
2031	74225	0	2	0	714227
2032	74226	0	4	0	64
2033	74229	0	4	512	30
2034	74230	0	4	65536	30
2035	74231	0	4	1048608	30
2036	74232	0	4	512	30
2037	74234	0	4	65536	30
2038	74235	0	4	8404992	65
2039	74236	0	4	256	30
2040	74237	0	4	512	30
2041	74238	0	4	256	30
2042	74239	0	4	512	30
2043	74240	0	4	65536	30
2044	74242	0	2	0	714227
2045	74244	0	2	0	714227
2046	74246	0	2	0	714227
2047	74247	0	4	65536	30
2048	74248	0	4	512	30
2049	74250	0	4	1048608	30
2050	74251	0	4	1048608	30
2051	74252	0	4	256	30
2052	74253	0	4	256	30
2053	74254	0	4	1024	30
2054	74255	0	4	1024	30
2055	74256	0	4	512	30
2056	74279	0	2	0	262156
2057	74613	0	2	0	262156
2058	74716	0	2	0	262156
2059	74846	0	2	0	173555
2060	74868	0	2	0	65536
2061	75149	0	4	128	31
2062	75150	0	4	128	31
2063	75151	0	4	128	31
2064	75152	0	4	128	31
2065	75154	0	4	128	31
2066	75155	0	4	128	31
2067	75172	0	4	65536	30
2068	75175	0	4	65536	30
2069	75178	0	4	65536	30
2071	75361	0	2	0	173555
2072	75380	0	2	0	262156
2073	75388	0	2	0	173555
2074	75436	0	2	0	173555
2075	75439	0	2	0	262156
2076	75571	0	2	0	173555
2077	75934	0	2	0	65536
2078	76168	0	4	64	31
2079	76319	0	2	0	262156
2080	76320	0	2	0	262156
2081	76392	0	2	0	173555
2082	76402	0	2	0	262156
2083	76404	0	2	0	1
2084	76411	0	2	0	384
2085	76500	0	2	0	173555
2086	76511	0	2	0	173555
2087	76524	0	2	0	173555
2088	76561	0	2	0	173555
2089	76572	0	2	0	65536
2090	76582	0	2	0	173555
2091	76622	0	2	0	173555
2092	76727	0	2	0	173555
2093	76783	0	2	0	262156
2094	76901	0	2	0	173555
2095	77216	0	2	0	262156
2096	77302	0	2	0	262156
2097	77666	0	2	0	173555
2098	77670	0	2	0	173555
2099	77720	0	2	0	173555
2100	77889	0	2	0	262156
2101	78144	0	2	0	173555
2102	78146	0	2	4194304	173555
2103	78165	0	4	1050026	30
2104	78166	0	4	1050026	30
2105	78169	0	4	128	31
2106	78170	0	4	128	31
2107	78171	0	4	128	31
2108	78172	0	4	128	31
2109	78273	0	2	0	173555
2110	78587	0	2	0	262156
2111	78732	0	2	0	173555
2112	78733	0	2	0	173555
2113	78754	0	2	0	262156
2114	78827	0	2	0	173555
2115	78828	0	2	0	173555
2116	78841	0	2	0	262156
2118	79610	0	2	0	262156
2119	79732	0	4	0	64
2120	79851	0	2	0	173555
2121	79852	0	2	0	173555
2122	79878	0	2	0	173555
2124	79883	0	2	0	173555
2125	79885	0	2	0	173555
2126	79895	0	2	0	173555
2128	79926	0	2	0	173555
2129	79967	0	4	0	64
2130	80003	0	2	0	262156
2131	80009	0	2	0	262156
2132	80012	0	2	0	262156
2133	80015	0	2	0	262156
2134	80173	0	2	0	262156
2135	80390	0	2	0	173555
2136	80606	0	2	0	173555
2137	80881	0	2	0	262156
2138	81001	0	2	0	173555
2139	81378	0	2	0	173555
2140	81419	0	2	0	173555
2141	81460	0	2	0	173555
2142	81502	0	2	0	173555
2143	81655	0	2	0	262156
2180	82242	0	2	0	173555
2181	82243	0	2	0	173555
2182	82245	0	2	0	173555
2183	82246	0	2	0	173555
2184	81850	0	2	0	173555
2185	81932	0	2	0	262156
2186	81933	0	2	0	262156
2187	81934	0	2	0	262156
2189	82064	0	2	0	262156
2190	82175	0	4	1024	30
2191	82177	0	4	1024	30
2192	82180	0	4	1024	30
2193	82200	0	4	64	30
2194	82201	0	4	1024	30
2195	82226	0	2	0	173555
2196	82227	0	2	0	173555
2277	82548	0	4	0	64
2280	82654	0	2	0	262156
2283	82668	0	2	0	262156
2284	82669	0	2	0	262156
2285	82672	0	2	0	173555
2286	82708	0	2	0	262156
2288	73681	0	2	0	173555
2291	82800	0	4	0	64
2293	82844	0	2	0	262156
2294	60192	0	2	0	262156
2295	82928	0	2	0	262156
2296	82939	0	2	0	262156
2297	82941	0	2	0	262156
2298	82945	0	2	0	262156
2299	82948	0	2	0	262156
2300	83264	0	2	0	262156
2302	83908	0	2	0	173555
2303	83969	0	4	0	64
2304	84010	0	4	0	64
2306	84124	0	2	0	173555
2308	84159	0	4	0	64
2312	84424	0	4	64	30
2313	84425	0	4	64	30
2314	84427	0	4	64	30
2315	84465	0	2	0	262156
2316	84601	0	2	6291456	32768
2317	84617	0	2	0	173555
2318	84630	0	2	0	262156
2319	84647	0	2	0	173555
2320	84659	0	2	0	262156
2321	84663	0	4	0	64
2322	84664	0	4	0	64
2323	84665	0	2	0	262156
2324	84675	0	2	0	262156
2326	84677	0	2	0	41105
2327	84678	0	2	0	41105
2328	84679	0	2	0	41105
2329	84817	0	2	0	173555
2330	84833	0	2	0	262156
2331	84836	0	2	0	262156
2332	84837	0	2	0	262156
2333	84850	0	2	0	173555
2334	84939	0	2	0	173555
2335	85007	0	4	512	30
2336	85008	0	4	512	30
2337	85009	0	4	512	30
2338	85010	0	4	512	30
2340	85067	0	4	128	30
2341	85068	0	4	128	30
2342	85232	0	2	0	262156
2343	85256	0	2	0	173555
2344	85288	0	2	0	173555
2345	85384	0	2	0	173555
2346	85388	0	2	0	173555
2348	85687	0	2	0	0
2349	85700	0	2	0	173555
2352	85756	0	2	0	262156
2353	85948	0	2	0	173555
2354	86001	0	4	1050618	2
2355	86018	0	4	1050618	4
2356	86019	0	4	1050618	4
2357	86031	0	4	1050618	4
2358	86033	0	4	1050618	4
2359	86034	0	4	1050618	4
2360	86035	0	4	1050618	8
2361	86036	0	4	1050618	8
2362	86037	0	4	1050618	16
2363	86038	0	4	1050618	16
2364	86039	0	4	1050618	16
2365	86061	0	2	0	173555
2366	86090	0	2	0	262156
2368	86092	0	4	1050602	4
2369	86093	0	4	1050602	4
2371	86096	0	4	1050602	4
2372	86097	0	4	1050602	4
2373	86099	0	4	1050602	8
2374	86100	0	4	1050602	8
2375	86101	0	4	1050602	16
2376	86102	0	4	1050602	16
2377	86103	0	4	1050602	16
2378	86104	0	4	1050602	4
2379	86108	0	4	1050602	8
2380	86110	0	4	1050602	16
2381	86113	0	4	1050602	16
2385	86346	0	2	0	173555
2386	86375	0	4	8	31
2387	86401	0	4	8	31
2388	86402	0	4	8	31
2389	86403	0	4	8	31
2390	86535	0	4	1050602	16
2391	86536	0	4	1050602	16
2392	86537	0	4	1050602	16
2393	86538	0	4	1050602	8
2394	86539	0	4	1050602	16
2395	86604	0	2	0	173555
2398	86709	0	2	0	173555
2399	86717	0	2	0	262156
2400	86729	0	2	0	173555
2401	86738	0	2	0	173555
2402	86740	0	2	0	173555
2403	86745	0	2	0	173555
2404	86814	0	2	0	173555
2405	86816	0	2	0	262156
2406	86847	0	4	8	31
2407	86854	0	4	8	31
2408	86893	0	4	0	64
2409	86894	0	4	0	64
2410	86895	0	4	0	64
2411	86896	0	4	0	64
2412	86898	0	4	8	31
2413	86899	0	4	8	31
2414	86900	0	4	8	31
2415	86901	0	4	8	31
2416	86906	0	4	8	31
2417	86907	0	4	8	31
2418	86909	0	4	8	31
2419	86931	0	4	2	31
2420	86932	0	4	2	31
2421	86933	0	4	2	31
2422	86934	0	4	2	31
2425	87337	0	2	0	173555
2426	87342	0	4	0	64
2427	87603	0	2	0	262156
2428	87646	0	2	0	1048576
2429	87771	0	2	0	173555
2430	88161	0	2	0	173555
2432	88376	0	2	0	262156
2433	88377	0	2	0	262156
2434	88386	0	2	0	262156
2435	88445	0	2	0	262156
2436	88453	0	2	0	262156
2437	88466	0	2	0	262156
2439	88570	0	2	0	262156
2440	88580	0	2	0	262156
2441	88714	0	2	0	262156
2443	88868	0	2	0	1048576
