field0	field1	field2	field3	field4	field5	field6	field7	field8	field9
549	0	9	0	0.3	0.5	1	0.75	1	0
550	0	9	0	0.5	0.5	1	0.75	1	0
551	0	9	0	0.3	0.5	1	0.75	1	0
552	1	0	0	0.3	0.5	1	0.75	1	0
553	0	10	0	0.4	0.5	1	0.75	1	0
554	1	0	0	0.25	0.45	1	0.75	0.5	0
555	1	14	0	0.25	0.45	1	0.75	0.5	0
556	0	0	0	0.25	0.5	1	0.45	1	0
557	1	0	0	0.5	0.5	1	0.75	1	0
558	0	7	0	1	0.5	1	0.75	1	0
559	0	9	0	0.3	0.5	1	0.75	1	0
560	0	15	0	0.8	0.5	1	0.75	1	0
561	1	0	0	0.25	0.5	1	0.75	0.5	0
562	1	0	0	0.25	0.5	1	0.75	0.5	0
563	0	9	0	0.3	0.5	1	0.75	1	0
564	0	15	0	1	0.5	1	0.75	1	0
565	1	0	0	0.5	0.5	1	0.75	1	0
566	0	15	0	0.8	0.5	1	0.75	1	0
567	0	1	0	0.3	0.5	1	0.75	1	0
568	0	11	0	0.5	0.5	1	0.75	1	0
569	1	0	0	0	0.5	0.8	0.75	1	0
570	1	8	0	0.5	0.5	1	0.75	1	0
571	1	0	0	0.85	0.5	1	0.75	1	0
572	1	0	0	0.85	0.5	1	0.75	1	0
573	1	0	0	0	0.5	1	0.75	1	0
574	1	0	0	0	0.5	1	0.75	1	0
575	1	15	0	0.25	0.45	1	0.75	0.5	0
576	1	57	0	0.1	0.5	0.9	0.75	1	0
577	1	0	0	0	0.5	1	0.75	1	0
578	0	0	0	0.5	0.85	1	0.75	1	0
579	0	0	0	1	0.5	1	0.75	1	0
580	1	0	0	0	0.5	1	0.75	1	0
581	0	0	0	1	0.5	1	0.75	1	0
582	1	0	0	0	0.5	1	0.75	1	0
583	1	0	0	0	0.5	1	0.75	1	0
584	1	0	0	0	0.5	1	0.75	1	0
585	1	0	0	0	0.5	1	0.75	1	0
586	1	0	0	0.15	0.5	1	0.75	1	0
587	0	15	0	1	0.5	1	0.75	1	0
588	1	52	0	0.1	0.5	0.9	0.75	1	0
589	1	66	0	0.1	0.6	1	0.9	0.7	0
590	1	0	0	0.1	0.5	1	0.75	1	0
591	1	0	0	0	0.5	1	0.75	1	0
592	1	0	0	0	0.5	1	0.75	1	0
593	1	0	0	0.5	0.5	1	0.75	1	0
594	1	0	0	0.5	0.5	1	0.75	1	0
595	0	0	0	0.5	0.5	1	0.75	1	0
596	0	0	0	0.5	0.5	1	0.75	1	0
597	0	0	0	0.5	0.5	1	0.75	1	0
598	0	0	0	0.5	0.5	1	0.75	1	0
599	0	0	0	0	0.5	1	0.75	1	0
600	0	0	0	0.5	0.5	1	0.75	1	0
601	0	0	0	0	0.5	1	0.75	1	0
602	0	0	0	0	0.5	1	0.75	1	0
603	1	71	0	0.3	0.5	1	0.75	1	0
604	0	18	0	0.3	0.5	1	0.75	1	0
605	0	0	0	0.6	0.5	1	0.75	1	0
606	0	0	0	0.5	0.5	1	0.75	1	0
607	0	0	0	0.5	0.5	1	0.75	1	0
608	0	0	0	0	0.5	1	0.75	1	0
609	1	0	0	0.5	0.5	1	0.75	1	0
610	1	0	0	0.1	0.5	1	0.75	1	0
611	0	15	0	1	0.5	1	0.75	1	0
612	1	0	0	0.25	0.45	1	0.75	0.5	0
613	1	0	0	0.1	0.5	1	0.75	1	0
614	1	0	0	0.3	0.65	1	0.75	1	0
615	1	0	0	0	0.5	1	0.75	1	0
616	1	88	0	0.1	0.65	1	0.9	1	0
617	1	63	0	0.1	0.5	0.9	0.75	1	0
618	1	0	0	0.1	0.5	0.9	0.75	1	0
619	0	0	0	1	0.5	1	0.75	1	0
620	1	0	0	0.1	0.5	1	0.75	1	0
621	1	0	0	0.1	0.5	1	0.75	1	0
622	1	0	0	0.1	0.5	1	0.75	1	0
623	0	0	0	0	0.5	1	0.75	1	0
624	1	0	0	0.15	0.5	1	0.75	1	0
625	1	0	0	0.1	0.5	0.9	0.75	1	0
626	1	0	0	0.1	0.5	1	0.75	1	0
627	1	0	0	0.1	0.5	1	0.75	1	0
628	0	0	0	0.5	0.5	1	0.75	1	0
629	1	0	0	0.1	0.5	1	0.75	1	0
630	1	0	0	0.1	0.5	1	0.75	1	0
631	1	0	0	0.1	0.5	1	0.75	1	0
632	1	0	0	0.1	0.5	1	0.75	1	0
633	1	0	0	0	0.5	1	0.75	1	0
634	1	0	0	0	0.5	1	0.75	1	0
635	1	0	0	0	0.5	1	0.75	1	0
636	1	0	0	0.1	0.5	1	0.75	1	0
637	1	0	0	0	0.5	1	0.75	1	0
638	1	0	0	0	0.5	1	0.75	1	0
639	1	0	0	0.5	0.5	1	0.75	1	0
640	1	0	0	0.1	0.5	0.9	0.75	1	0
641	1	0	0	0.1	0.5	0.9	0.75	1	0
642	1	0	0	0.3	0.65	1	0.75	1	0
643	0	0	0	0.5	0.5	1	0.75	1	0
644	0	0	0	0	0.5	1	0.75	1	0
645	1	0	0	0.1	0.5	1	0.75	1	0
646	1	72	0	0.9	0.6	1	0.75	1	0
647	1	0	0	0.3	0.5	1	0.75	1	0
648	1	0	0	0.6	0.65	1	0.75	1	0
649	1	0	0	0.1	0.65	1	0.75	0.9	0
650	1	76	0	0.5	0.5	1	0.75	1	0
651	1	0	0	0.1	0.5	1	0.75	1	0
652	1	0	0	0	0.5	1	0.75	1	0
653	1	69	0	0.9	0.7	1	0.75	1	0
654	1	0	0	0.1	0.65	1	0.75	0.9	0
655	1	0	0	0.25	0.5	1	0.75	1	0
656	1	0	0	0.25	0.5	1	0.75	1	0
657	1	8	0	0.5	0.5	1	0.75	1	0
658	1	0	0	0.25	0.5	1	0.75	1	0
659	1	0	0	0	0.65	1	0.75	0.9	0
660	1	23	0	0	0.65	1	0.75	0.9	0
661	1	75	0	0.1	0.7	1	0.75	1	0
662	1	0	0	0.1	0.6	1	0.75	1	0
663	1	0	0	0.3	0.5	1	0.75	1	0
664	1	67	0	0.3	0.5	1	0.75	1	0
665	1	73	0	0.7	0.5	1	0.75	1	0
666	1	65	0	0.1	0.6	1	0.75	1	0
667	1	0	0	0.1	0.6	1	0.75	1	0
668	0	0	0	1	0.5	1	0.75	1	0
669	1	70	0	0.3	0.5	1	0.75	1	0
670	1	0	0	0.1	0.65	1	0.9	1	0
671	1	74	0	0.7	0.5	1	0.75	1	0
672	1	64	0	0.45	0.4	1	0.75	1	0
673	1	0	0	0.3	0.5	1	0.75	1	0
674	1	0	0	0.3	0.5	0.9	0.75	1	0
675	1	0	0	0.65	0.5	1	0.75	1	0
676	1	0	0	0.5	0.5	1	0.75	1	0
677	0	0	0	0.5	0.5	1	0.75	1	0
678	1	0	0	0.1	0.6	1	0.8	1	0
679	1	0	0	0.3	0.5	1	0.75	1	0
680	1	0	0	0.3	0.85	1	0.75	1	0
681	0	0	0	0.9	0.5	1	0.75	1	0
682	1	60	0	0.1	0.5	0.9	0.75	1	0
683	1	113	0	0.3	0.5	1	0.75	1	0
684	1	0	0	0.15	0.5	1	0.75	1	0
685	1	0	0	0.1	0.5	0.9	0.75	1	0
686	1	0	0	0.25	0.5	1	0.75	1	0
687	1	0	0	0.25	0.5	1	0.75	1	0
688	1	0	0	0.65	0.5	1	0.75	1	0
689	1	0	0	0.65	0.5	1	0.75	1	0
690	1	0	0	0.5	0.5	1	0.75	1	0
691	1	0	0	0.5	0.5	1	0.75	1	0
692	1	0	0	0.5	0.5	1	0.75	1	0
693	0	0	0	0.5	0.5	1	0.75	1	0
694	0	0	0	0.5	0.5	1	0.75	1	0
695	1	0	0	0.1	0.5	0.9	0.75	1	0
696	1	0	0	0.1	0.5	0.9	0.75	1	0
697	1	0	0	0.1	0.5	0.9	0.75	1	0
698	1	0	0	0.3	0.5	0.9	0.75	1	0
699	1	0	0	0.3	0.65	1	0.75	1	0
700	1	37	0	0.3	0.65	1	0.75	1	0
701	1	0	0	0.3	0.65	1	0.75	1	0
702	1	0	0	0.3	0.65	1	0.75	1	0
703	1	21	0	0.2	0.5	1	0.75	1	0
704	1	8	0	0.2	0	1	0.75	1	0
705	1	0	0	0.5	0.5	0.9	0.75	1	0
706	1	0	0	0.1	0.5	0.9	0.75	1	0
707	1	0	0	0.1	0.5	0.9	0.75	1	0
708	1	0	0	0.3	0.5	0.9	0.75	1	0
709	1	0	0	0.3	0.5	0.9	0.75	1	0
710	1	0	0	0.3	0.5	0.9	0.75	1	0
711	1	0	0	0.3	0.5	0.9	0.75	1	0
712	1	0	0	0.3	0.5	0.9	0.75	1	0
713	1	0	0	0.5	0.5	1	0.75	1	0
714	1	0	0	0.5	0.5	1	0.75	1	0
715	1	0	0	0.2	0.5	1	0.75	1	0
716	1	0	0	0.2	0.5	1	0.75	1	0
717	1	0	0	0.2	0.5	1	0.75	1	0
718	1	0	0	0.5	0.5	1	0.75	1	0
719	1	0	0	0.3	0.5	0.9	0.75	1	0
720	1	0	0	0.5	0.5	1	0	0	0
721	1	0	0	0.3	0.5	0.9	0.75	1	0
722	1	0	0	0.65	0.5	1	0.75	1	0
723	1	56	0	0.6	0.4	0.9	0.75	1	0
724	1	0	0	0.25	0.5	1	0.75	1	0
725	1	0	0	0.3	0.5	0.9	0.75	1	0
726	1	86	0	0.7	0.65	1	0.75	0.9	0
727	1	0	0	0.5	0.5	1	0.75	1	0
728	0	0	0	0.4	0.5	1	0.75	1	0
729	1	146	0	0.65	0.2	1	0.75	1	0
730	1	0	0	0.65	0.5	1	0.75	1	0
731	1	0	0	0.1	0.5	0.9	0.75	1	0
732	1	59	0	0.1	0.5	0.9	0.75	1	0
733	1	0	0	0.1	0.3	0.9	0.75	1	0
734	1	0	0	0.65	0.5	1	0.75	1	0
735	1	19	0	0.1	0.5	0.9	0.75	1	0
736	1	0	0	0.1	0.5	0.9	0.75	1	0
737	1	61	0	0.1	0.5	0.9	0.75	1	0
738	1	0	0	0.65	0.5	1	0.75	1	0
739	1	0	0	0.65	0.5	1	0.75	1	0
740	1	0	0	0.7	0.5	1	0.75	1	0
741	1	0	0	0.7	0.5	1	0.75	1	0
742	1	0	0	0.1	0.5	0.9	0.75	1	0
743	1	78	0	0.1	0.6	0.4	0.75	1	0
744	1	77	0	0.7	0.5	1	0.75	1	0
745	1	62	0	0.1	0.5	0.9	0.75	1	0
746	1	0	0	0.3	0.65	1	0.75	1	0
747	1	0	0	0.1	0.5	0.9	0.75	1	0
748	1	136	0	0.2	0.5	1	0.75	1	0
749	1	0	0	0.45	0.4	1	0.75	1	0
750	1	112	0	0.3	0.5	1	0.75	1	0
751	1	0	0	0	0.65	1	0.75	0.9	0
752	1	0	0	0	0.65	1	0.75	0.9	0
753	1	0	0	0.5	0.65	1	0.75	0.9	0
754	1	0	0	0.3	0.5	1	0.75	1	0
755	1	21	0	0.2	0.5	1	0.75	1	0
756	1	0	0	1	0.65	1	0.75	0.9	0
757	1	0	0	0.1	0.5	0.9	0.75	1	0
758	1	0	0	0.45	0.4	1	0.75	1	0
759	1	0	0	0.1	0.5	0.9	0.75	1	0
760	1	0	0	0.65	0.5	0.9	0.75	1	0
761	1	0	0	0.5	0.65	1	0.75	0.9	0
762	1	87	0	0.05	0.65	1	0.75	0.9	0
763	1	0	0	0.16	0.65	1	0.75	0.9	0
764	1	58	0	0.1	0.5	0.9	0.55	1	0
765	1	0	0	0.1	0.6	0.8	0.75	0.9	0
766	0	0	0	1	0.5	1	0.75	1	0
767	0	34	0	0.5	0.5	1	0.75	1	0
768	1	0	0	0.1	0.6	1	0.8	1	0
769	1	0	0	0.1	0.6	1	0.8	1	0
770	1	0	0	0.1	0.6	1	0.8	1	0
771	1	29	0	0.2	0.5	1	0.75	1	0
772	1	30	0	0.2	0.5	1	0.75	1	0
773	1	0	0	0.16	0.65	1	0.75	0.9	0
774	1	36	0	0.2	0.8	1	0.75	1	0
775	0	40	0	0.4	0.5	1	0.75	1	0
776	1	207	0	0	0.9	0.5	0.7	1	0
777	1	79	0	0.5	0.5	1	0.75	1	0
778	1	89	0	0.1	0.65	1	0.9	1	0
779	1	137	0	0.2	0.5	1	0.75	1	0
780	1	0	0	0.6	0.4	0.9	0.75	1	0
781	1	55	0	0.6	0.6	0.9	0.75	1	0
782	1	0	0	0.45	0.4	1	0.75	1	0
783	1	0	0	0.3	0.5	1	0.75	1	0
784	1	45	0	0.1	0.5	0.9	0.75	1	0
785	1	0	0	0.1	0.5	0.9	0.75	1	0
786	1	0	0	0.1	0.5	0.9	0.75	1	0
787	1	48	0	0.1	0.5	0.9	0.75	1	0
788	1	52	0	0.1	0.5	0.9	0.75	1	0
789	1	56	0	0.6	0.4	0.9	0.75	1	0
790	1	93	0	0.45	0.4	1	0.75	1	0
791	1	92	0	0.45	0.4	1	0.75	1	0
792	1	58	0	0.1	0.5	0.9	0.55	1	0
793	1	95	0	0	0.45	1	0.75	0.5	0
794	1	0	0	0.25	0.5	1	0.75	0.5	0
795	0	121	0	1	0.5	1	0.75	1	0
796	1	0	0	0.1	0.65	1	0.75	0.9	0
797	1	0	0	0.1	0.6	0.8	0.75	0.9	0
798	1	23	0	0	0.65	1	0.75	0.9	0
799	1	37	0	0.3	0.65	1	0.75	1	0
800	1	96	0	0.3	0.65	1	0.75	1	0
801	1	33	0	0.5	0.5	1	0.75	1	0
802	1	118	0	0.5	0.5	1	0.75	1	0
803	1	103	0	0.5	0.5	1	0.75	1	0
804	1	111	0	0.5	0.5	1	0.75	1	0
805	1	21	0	0.2	0.5	1	0.75	1	0
806	1	29	0	0.2	0.5	1	0.75	1	0
807	1	78	0	0.1	0.6	0.4	0.75	1	0
808	1	117	0	0.2	0.5	1	0.75	1	0
809	1	115	0	0.3	0.65	1	0.75	1	0
810	1	116	0	0.3	0.65	1	0.75	1	0
811	0	119	0	1	0.5	1	0.75	1	0
812	1	105	0	0.5	0.5	1	0.75	1	0
813	1	76	0	0.5	0.5	1	0.75	1	0
814	0	0	0	0.4	0.5	1	0.75	1	0
815	1	0	0	0.5	0.5	1	0.75	1	0
816	1	0	0	0.5	0.5	1	0	0	0
817	1	120	0	0.1	0.5	0.9	0.75	1	0
818	1	116	0	0.3	0.65	1	0.75	1	0
819	1	122	0	0.3	0.65	1	0.75	1	0
820	1	23	0	0	0.65	1	0.75	0.9	0
821	1	45	0	0.1	0.5	0.9	0.75	1	0
822	1	140	0	0.2	0.5	0.7	0.75	1	0
823	1	42	0	0.2	0.5	1	0.75	1	0
824	1	114	0	0.2	0.5	0.7	0.75	1	0
825	0	124	0	0.5	0.7	1	0.75	1	0
826	1	0	0	0.1	0.5	0.9	0.75	1	0
827	1	0	0	0.3	0.5	0.9	0.75	1	0
828	1	56	0	0.6	0.4	0.9	0.75	1	0
829	1	116	0	0.3	0.65	1	0.75	1	0
830	0	0	0	0.8	0.5	1	0.75	1	0
831	0	0	0	1	0.5	1	0.75	1	0
832	1	0	0	0.7	0.5	1	0.75	1	0
833	0	0	0	1	0.5	1	0.75	1	0
834	1	116	0	0.3	0.65	1	0.75	1	0
835	0	0	0	1	0.5	1	0.75	1	0
836	1	139	0	0.2	0.5	1	0.75	1	0
837	1	0	0	0.8	0.65	1	0.75	1	0
838	0	0	0	1	0.5	1	0.75	1	0
839	1	0	0	0.85	0.5	1	0.75	1	0
840	1	0	0	0.6	0.4	0.9	0.75	1	0
841	1	0	0	0.6	0.4	0.9	0.75	1	0
842	0	0	0	0.6	0.5	1	0.75	1	0
843	0	0	0	0.6	0.5	1	0.75	1	0
844	0	0	0	0.6	0.5	1	0.75	1	0
845	1	0	0	0.85	0.5	1	0.75	1	0
846	1	0	0	0.2	0.5	1	0.75	1	0
847	1	0	0	0.2	0.5	1	0.75	1	0
848	1	0	0	0.5	0.5	1	0.75	1	0
849	1	0	0	0.2	0.5	1	0.75	1	0
850	0	0	0	0.5	0.7	1	0.75	1	0
851	0	126	0	0.5	0.7	1	0.75	1	0
852	0	124	0	0.5	0.7	1	0.75	1	0
853	1	130	0	0.2	0.5	1	0.75	1	0
854	1	0	0	0.7	0.5	1	0.75	1	0
855	1	0	0	0.7	0.5	1	0.75	1	0
857	1	0	0	0.4	0.5	1	0.75	1	0
858	1	0	0	0.7	0.5	1	0.75	1	0
859	1	0	0	0.7	0.5	1	0.75	1	0
860	1	0	0	0.7	0.5	1	0.75	1	0
861	1	0	0	0.4	0.5	1	0.75	1	0
862	1	130	0	0.2	0.5	1	0.75	1	0
863	0	0	0	0.5	0.7	1	0.75	1	0
864	1	133	0	0.1	0.5	1	0.75	1	0
865	1	0	0	0.5	0.5	1	0.75	1	0
866	0	0	0	0.65	0.5	1	0.75	1	0
867	1	0	0	0.3	0.5	1	0.75	1	0
868	1	0	0	0.4	0.5	1	0.75	1	0
869	1	0	0	0.7	0.5	1	0.75	1	0
870	0	0	0	0.3	0.5	1	0.75	1	0
871	1	0	0	0.2	0.5	1	0.75	1	0
872	0	128	0	0.5	0.3	0.7	0.75	1	0
873	1	129	0	0.4	0.65	1	0.75	1	0
874	1	0	0	0.6	0.65	1	0.75	1	0
875	1	0	0	0.6	0.65	1	0.75	1	0
876	0	155	0	0	0.5	1	0.75	1	0
877	1	0	0	0.2	0.5	1	0.75	1	0
878	1	0	0	0.1	0.65	1	0.75	1	1
879	1	141	0	0.2	0.5	1	0.75	1	0
880	1	0	0	0.6	0.65	1	0.75	1	0
881	0	0	0	0.3	0.5	1	0.75	1	0
882	0	132	0	1	0.5	1	0.75	1	0
883	0	0	0	1	0.5	1	0.75	1	0
884	1	0	0	0.1	0.5	1	0.75	1	0
885	1	0	0	0.2	0.5	1	0.75	1	0
886	1	133	0	0.1	0.5	1	0.75	1	0
887	1	130	0	0.2	0.65	1	0.75	1	1
888	1	130	0	0.4	0.65	1	0.75	1	1
889	1	130	0	0.4	0.65	1	0.75	1	1
890	1	130	0	0.4	0.65	1	0.75	1	0
891	1	133	0	0.1	0.5	1	0.75	1	0
892	1	133	0	0.1	0.5	1	0.75	1	0
893	1	150	0	0.1	0.5	1	0.75	1	0
894	1	143	0	0.2	0.5	1	0.75	1	0
895	1	114	0	0.2	0.5	1	0.75	1	0
896	1	134	0	0.2	0.5	1	0.75	1	0
897	1	135	0	0.6	0.5	1	0.75	1	0
898	1	114	0	0.2	0.5	1	0.75	1	0
899	0	128	0	0.7	0.3	0.7	0.8	1	0
900	0	128	0	0.7	0.3	0.7	0.75	1	0
901	1	136	0	0.2	0.5	1	0.75	1	0
902	1	145	0	0.2	0.5	1	0.75	1	0
903	1	165	0	0.3	0.5	1	0.75	1	0
904	1	138	0	0.2	0.5	1	0.75	1	0
905	1	136	0	0.2	0.5	1	0.75	1	0
906	0	0	0	1	0.5	1	0.75	1	0
907	0	154	0	1	0.5	1	0.75	1	0
908	0	0	0	1	0.5	1	0.75	1	0
909	0	160	0	1	0.5	1	0.75	1	0
910	0	0	0	0.7	0.5	1	0.75	1	0
911	0	0	0	0.4	0.5	1	0.75	1	0
912	0	0	0	1	0.5	1	0.75	1	0
913	1	147	0	0.05	0.5	1	0.75	1	0
914	1	0	0	0.3	0.5	1	0.75	1	0
915	1	0	0	0.3	0.5	1	0.75	1	0
916	0	0	0	0.6	0.5	1	0.75	1	0
917	1	148	0	0.65	0.2	1	0.75	1	0
918	1	148	0	0.65	0.2	1	0.75	1	0
921	1	0	0	0.1	0.5	1	0.75	1	0
922	1	0	0	0.1	0.5	1	0.75	1	0
938	1	0	0	0.7	0.5	1	0.75	1	0
940	1	130	0	0.2	0.65	1	0.75	1	1
941	1	0	0	0.4	0.65	1	0.75	1	1
942	1	130	0	0.2	0.65	1	0.75	1	1
943	0	0	0	0.6	0.5	1	0.75	1	1917005064
944	1	130	0	0.9	0.65	1	0.75	1	1
945	1	130	0	0.6	0.65	1	0.75	1	1
946	1	0	0	0.5	0.5	1	0.75	1	1792740008
947	1	130	0	0.5	0.65	1	0.75	1	1
948	1	0	0	0.1	0.5	1	0.75	1	2035574056
949	1	130	0	0.7	0.65	1	0.75	1	1
950	1	130	0	0.3	0.65	1	0.75	1	1
951	1	130	0	0	0.65	1	0.75	1	1847857160
952	0	0	0	1	0.5	1	0.75	1	1805808104
953	1	153	0	0	0.5	1	0.75	1	1723377960
954	0	152	0	1	0.5	1	0.75	1	2050280136
955	1	0	0	0.3	0.5	1	0.75	1	1849196328
956	1	0	0	0.2	0.5	1	0.75	1	1815820040
957	0	0	0	0.1	0.5	1	0.75	1	2067548424
958	0	0	0	0.85	0.5	1	0.75	1	1867454760
959	1	3	0	0.5	0.5	1	0.75	1	-40938072
960	0	0	0	1	0.5	1	0.75	1	1872352200
961	0	0	0	0.6	0.5	1	0.75	1	1791670632
962	0	0	0	0.3	0.5	1	0.75	1	1684960008
963	0	0	0	0.4	0.5	1	0.75	1	1684964456
964	0	0	0	1	0	1	0.75	1	1853356648
965	0	0	0	0.75	0.5	1	0.75	1	1795817096
966	0	0	0	0.6	0.5	1	0.75	1	1703931080
967	0	0	0	0.6	0.5	1	0.75	1	1599770888
968	1	0	0	0.1	0.65	1	0.75	1	1748217192
969	1	160	0	0	0.5	1	0.75	1	1504513480
970	1	0	0	0.7	0.5	1	0.75	1	1862177064
971	0	0	0	0.3	0.5	1	0.75	1	1610886536
972	0	0	0	1	0.5	1	0.75	1	1899511400
973	0	0	0	0.3	0.5	1	0.75	1	1899511368
974	0	0	0	0.3	0.5	1	0.75	1	1860310408
975	1	0	0	0.7	0.5	1	0.75	1	2031434408
976	1	0	0	0.85	0.5	1	0.75	1	2031434312
977	1	150	0	0.1	0.6	0.8	0.75	1	2065549512
978	1	0	0	0.3	0.5	1	0.75	1	1487561672
979	1	0	0	0.6	0.5	1	0.75	1	1814842920
980	0	0	0	0.5	0.5	1	0.75	1	1836165480
981	1	0	0	0.5	0.5	1	0.75	1	1667593896
982	1	0	0	0.4	0.5	1	0.65	1	1872629128
983	1	131	0	0.2	0.5	1	0.75	1	2074691624
984	1	133	0	0.1	0.5	1	0.75	1	1916887336
985	1	156	0	0.2	0.5	1	0.75	1	1916881320
986	1	150	0	0.1	0.6	0.8	0.75	1	1733843592
987	1	0	0	0.1	0.5	1	0.75	1	1486183944
988	1	0	0	0	1	1	1	1	1523534632
989	1	150	0	0.1	0.5	1	0.75	1	1444047304
990	1	150	0	0.1	0.5	1	0.75	1	2047473352
991	0	153	0	1	0.5	1	0.75	1	2059752808
992	0	153	0	1	0.5	1	0.75	1	1915398376
993	0	0	0	1	0.5	1	0.75	1	1745302152
994	1	0	0	0.5	0.5	1	0.75	1	0
995	1	0	0	1	0.5	1	0.75	1	0
996	1	0	0	0.3	0.5	1	0.75	1	0
997	1	0	0	0.3	0.5	1	0.75	1	0
998	1	150	0	0.1	0.6	0.8	0.75	1	0
999	1	150	0	0.1	0.5	1	0.75	1	0
1000	1	157	0	0.1	0.5	1	0.75	1	0
1001	1	150	0	0.1	0.5	1	0.75	1	0
1002	1	0	0	0.1	0.5	1	0.75	1	0
1003	1	158	0	0.05	0.5	1	0.75	1	0
1004	1	0	0	0.5	0.5	1	0.75	1	0
1005	1	0	0	0.7	0.5	1	0.75	1	0
1006	1	0	0	0.7	0.5	1	0.75	1	0
1007	1	0	0	0.7	0.5	1	0.75	1	0
1008	1	0	0	0.7	0.5	1	0.75	1	0
1009	1	0	0	0.7	0.5	1	0.75	1	0
1010	1	0	0	0.7	0.5	1	0.75	1	0
1011	1	0	0	0.7	0.5	1	0.75	1	0
1012	1	0	0	0.5	0.5	1	0.75	1	0
1013	0	0	0	0.85	0.5	1	0.75	1	0
1014	0	124	0	0.7	0.3	0.7	0.8	1	0
1015	0	128	0	0.7	0.3	0.7	0.8	1	0
1016	0	128	0	1	0.3	0.7	0.8	1	0
1017	0	0	0	1	0.5	1	0.75	1	0
1018	1	159	0	0	0.5	1	0.75	1	0
1019	1	156	0	0.2	0.5	1	0.75	1	0
1020	0	0	0	0.9	0.5	1	0.75	1	0
1021	1	163	0	0.3	1	1	0.75	1	0
1022	1	164	0	0.05	0.5	1	0.75	1	0
1023	1	160	0	0	0.5	1	0.75	1	0
1024	1	0	0	0.5	0.5	1	0.75	1	0
1025	1	130	0	0.2	0.65	1	0.75	1	0
1027	1	0	0	0.1	0.65	1	0.75	1	0
1028	1	0	0	0.1	0.65	1	0.75	1	1
1029	0	0	0	1	0.5	1	0.75	1	0
1030	1	163	0	0.3	0.5	1	0.75	1	0
1031	1	0	0	0.1	0.5	1	0.75	1	0
1037	1	89	0	0	0.5	1	0.75	1	0
1038	1	0	0	0.5	0.4	1	0.65	1	0
1039	0	0	0	1	0	1	0.75	1	0
1040	0	132	0	1	0.5	1	0.75	1	0
1041	0	132	0	1	0.5	1	0.75	1	0
1042	0	0	0	1	0.5	1	0.75	1	0
1043	1	0	0	0.85	0.5	1	0.75	1	0
1044	1	0	0	0.85	0.5	1	0.75	1	0
1045	0	132	0	1	0.5	1	0.75	1	0
1046	0	0	0	0.6	0.5	1	0.75	1	0
1047	1	0	0	0.7	0.5	1	0.75	1	0
1049	1	172	0	0.1	0.6	0.8	0.75	0.9	0
1050	1	172	0	0	0.65	1	0.75	0.9	0
1051	1	0	0	0.1	0.6	0.8	0.75	0.9	0
1052	1	191	0	0.1	0.1	0.7	0.75	1	0
1053	1	0	0	0.2	0.5	1	0.75	1	0
1054	0	132	0	1	0.5	1	0.75	1	0
1055	0	175	0	1	0.5	1	0.75	1	0
1056	0	132	0	1	0.5	1	0.75	1	0
1059	0	194	0	0.5	0.5	1	0.75	1	0
1063	1	192	0	0.2	0.1	0.7	0.75	1	0
1069	1	0	0	0.5	0.3	1	0.75	1	0
1070	1	0	0	0.5	0.5	1	0.75	1	0
1071	1	193	0	0.5	0.1	1	0.75	1	0
1072	1	105	0	0.5	0.5	1	0.75	1	0
1073	0	178	0	0.5	0.5	1	0.75	1	0
1074	1	131	0	0.2	0.5	1	0.75	1	0
1075	1	195	0	0.6	0.5	1	0.75	1	0
1076	1	197	0	0.2	0.5	1	0.75	1	0
1077	1	0	0	0.2	0.5	1	0.75	1	0
1078	1	211	0	0.2	0.1	0.5	0.75	1	0
1079	1	0	0	0	0.5	1	0.75	1	0
1080	1	0	0	0.1	0.2	0.1	0	1	0
1081	1	0	0	0.2	0.5	1	0.75	1	0
1082	1	0	0	0.2	0	0.5	0.75	1	0
1083	1	0	0	0.4	0.5	0.6	0.75	1	0
1084	1	0	0	0.2	0.5	1	0.75	1	0
1085	1	184	0	0	0.5	1	0.75	1	0
1088	1	0	0	0	0.5	1	0.75	1	0
1095	1	4	0	0.5	0.5	1	0.75	1	0
1096	1	180	0	0.3	0.5	1	0.75	1	0
1099	1	105	0	0.5	0.5	1	0.75	1	0
1100	0	183	0	0.1	0.5	1	0.75	1	0
1104	1	0	0	0.2	0.5	1	0.75	1	0
1105	1	0	0	0	0.5	1	0.75	1	0
1106	1	184	0	0	0.5	0.5	0.75	1	0
1107	1	186	0	0	0.6	0.9	0.5	1	0
1108	1	185	0	0.5	0.5	1	0.75	1	0
1110	0	212	0	0.5	0.5	0.5	0.75	1	0
1111	0	0	0	0.1	0.5	1	0.75	1	0
1113	1	0	0	0.5	0.5	0.9	0.75	1	0
1114	1	0	0	0.1	0.5	0.9	0.55	1	0
1115	1	187	0	0.5	0.5	1	0.75	1	0
1116	1	0	0	0.1	0.5	1	0.75	1	0
1117	1	209	0	0.7	0.3	0.5	0.75	1	0
1119	0	177	0	0.7	0.5	1	0.75	1	0
1120	1	188	0	0.2	0.5	1	0.75	1	0
1121	1	184	0	0	0.5	1	0.75	1	0
1123	1	0	0	0	0.5	1	0.75	1	0
1124	1	0	0	0	0.5	1	0.75	1	0
1126	1	0	0	0.6	0.5	1	0	0	0
1127	1	0	0	0.2	0.5	1	1	1	0
1128	1	131	0	0.2	0.5	1	0.75	1	0
1129	1	0	0	0.6	0.5	1	0.75	1	0
