field0	field1	field2	field3	field4	field5	field6	field7
2506	17560	0	0	0	0	0	31
2507	17561	0	0	0	0	0	31
2508	17562	0	0	0	0	0	31
2509	17563	0	0	0	0	0	31
2510	17564	0	0	0	0	0	31
2511	17565	0	0	0	0	0	31
2512	17566	0	0	0	0	0	31
2513	17567	0	0	0	0	0	31
2514	17570	0	0	0	0	0	15
2515	17571	0	0	0	0	0	15
2516	17572	0	0	0	0	0	15
2517	17573	0	0	0	0	0	15
2518	17574	0	0	0	0	0	15
2519	17575	0	0	0	0	0	15
2520	17576	0	0	0	0	0	15
2521	17577	0	0	0	0	0	15
2522	17578	0	0	0	0	0	15
2523	17579	0	0	0	0	0	15
2524	17580	0	0	0	0	0	15
2525	17613	0	0	0	0	0	15
2527	17620	0	0	0	31788	0	15
2528	17632	0	0	0	0	0	15
2529	17634	0	0	0	0	0	15
2530	17635	0	0	0	0	0	15
2531	17636	0	0	0	0	0	15
2532	17637	0	0	0	0	0	15
2533	17638	0	0	0	0	0	15
2534	17646	0	0	0	0	0	31
2535	17647	0	128	0	0	0	0
2536	17650	0	0	0	0	0	7
2537	17651	0	15364	0	0	0	0
2538	17652	0	15364	0	0	0	0
2539	17682	0	0	0	31788	0	15
2540	17695	0	0	0	0	0	15
2541	17707	0	0	0	0	0	31
2542	17708	0	0	0	0	0	31
2543	17709	0	0	0	0	0	31
2547	17738	0	0	0	0	0	15
2548	17745	0	0	0	0	0	15
2550	17769	0	128	0	0	0	0
2551	17770	0	128	0	0	0	0
2552	17771	0	0	0	0	0	8
2554	17843	0	0	0	0	0	15
2555	17877	0	0	0	0	0	8
2557	17950	0	0	0	0	0	31
2558	17961	0	2048	0	0	0	0
2559	17962	0	0	0	0	0	7
2560	18071	0	262144	2	0	0	1
2562	18100	0	0	0	0	0	15
2563	18115	0	0	0	0	0	1
2564	18124	0	262144	2	0	0	1
2565	18125	0	0	0	0	0	8
2566	18140	0	262144	2	0	0	1
2567	18141	0	0	0	0	0	8
2568	18146	0	0	0	0	0	15
2570	18153	0	0	0	0	0	31
2571	18159	0	0	0	0	0	15
2572	18166	0	0	0	0	0	15
2573	18220	0	0	0	0	0	8
2574	18223	0	0	0	0	0	8
2575	18229	0	262144	2	0	0	1
2576	18230	0	262144	2	0	0	1
2577	18231	0	262144	2	0	0	1
2578	18232	0	262144	2	0	0	1
2579	18233	0	262144	2	0	0	1
2580	18234	0	262144	2	0	0	1
2581	18238	0	0	0	0	0	15
2582	18239	0	0	0	0	0	15
2583	18240	0	0	0	0	0	15
2584	18241	0	0	0	0	0	15
2585	18242	0	0	0	0	0	15
2586	18243	0	0	0	0	0	15
2587	18244	0	0	0	0	0	15
2588	18245	0	0	0	0	0	15
2589	18246	0	0	0	0	0	15
2590	18247	0	0	0	0	0	15
2591	18248	0	0	0	15534	0	63
2592	18266	0	0	0	0	0	8
2593	18267	0	0	0	0	0	15
2594	18277	0	128	0	0	0	1
2596	18351	0	0	0	0	0	9
2597	18363	0	0	0	0	0	31
2598	18367	0	0	0	0	0	31
2600	18392	0	0	0	0	0	15
2601	18397	0	0	0	0	0	15
2602	18399	0	0	0	0	0	15
2603	18400	0	48270	0	0	0	0
2604	18401	0	0	0	0	0	15
2605	18402	0	0	0	0	0	15
2606	18403	0	0	0	0	0	15
2607	18404	0	0	0	0	0	15
2608	18405	0	0	0	0	0	15
2609	18406	0	0	0	0	0	15
2610	18407	0	0	0	0	0	15
2611	18408	0	0	0	0	0	15
2612	18409	0	0	0	0	0	15
2613	18410	0	0	0	0	0	15
2614	18411	0	0	0	0	0	15
2615	18412	0	0	0	0	0	15
2616	18413	0	0	0	0	0	15
2617	18414	0	0	0	0	0	15
2618	18415	0	0	0	0	0	15
2619	18416	0	0	0	0	0	15
2620	18417	0	0	0	0	0	15
2621	18418	0	0	0	0	0	15
2622	18419	0	0	0	0	0	15
2623	18420	0	0	0	0	0	15
2624	18421	0	0	0	0	0	15
2625	18422	0	0	0	0	0	15
2626	18423	0	0	0	0	0	15
2627	18424	0	0	0	0	0	15
2628	18431	0	0	0	0	0	31
2629	18434	0	0	0	0	0	15
2630	18435	0	0	0	0	0	15
2631	18436	0	0	0	0	0	15
2632	18437	0	0	0	0	0	15
2633	18438	0	0	0	0	0	15
2634	18439	0	0	0	0	0	15
2635	18440	0	0	0	0	0	15
2636	18441	0	0	0	0	0	15
2637	18442	0	0	0	0	0	15
2638	18444	0	0	0	0	0	15
2639	18445	0	0	0	0	0	15
2640	18446	0	0	0	0	0	15
2641	18447	0	0	0	0	0	15
2642	18448	0	0	0	0	0	15
2643	18449	0	0	0	0	0	15
2644	18450	0	0	0	0	0	15
2645	18451	0	0	0	0	0	15
2646	18452	0	0	0	0	0	15
2647	18453	0	0	0	0	0	15
2648	18454	0	0	0	0	0	15
2649	18455	0	0	0	0	0	15
2650	18456	0	0	0	0	0	15
2651	18457	0	0	0	0	0	15
2652	18458	0	0	0	0	0	15
2653	18500	0	0	0	0	0	31
2654	18503	0	0	0	0	0	15
2655	18540	0	0	0	0	0	4
2656	18557	0	0	0	31788	0	15
2657	18559	0	0	0	0	0	31
2658	18560	0	0	0	0	0	15
2659	18561	0	0	0	0	0	13
2660	18564	0	0	0	0	0	9
2661	18576	0	0	0	0	0	9
2662	18584	0	0	0	0	0	9
2663	18596	0	0	0	0	0	9
2664	18608	0	0	0	15374	0	27
2665	18609	0	0	0	0	0	9
2666	18610	0	0	0	15374	0	27
2667	18617	0	0	0	0	0	9
2668	18629	0	0	0	0	0	15
2669	18630	0	0	0	0	0	15
2670	18651	0	0	0	0	0	9
2671	18669	0	0	0	0	0	15
2672	18670	0	0	0	0	0	1
2675	18711	0	0	0	0	0	15
2676	18762	0	0	0	0	0	31
2678	18788	0	0	0	0	0	8
2679	18789	0	4718604	0	0	0	0
2680	18790	0	4718604	0	0	0	0
2681	18791	0	4718604	0	0	0	0
2682	18792	0	4718604	0	0	0	0
2683	18802	0	0	0	0	0	15
2684	18818	0	0	0	0	0	31
2685	18831	0	0	0	0	0	15
2686	18832	0	0	0	0	0	8
2687	18874	0	0	0	15420	0	0
2688	18887	0	0	0	0	0	31
2689	18948	0	0	0	0	0	15
2690	18949	0	0	0	0	0	15
2691	18953	0	0	0	15420	0	0
2693	18960	0	0	0	0	0	15
2695	18974	0	0	0	0	0	15
2696	18987	0	0	0	0	0	31
2697	18988	0	0	0	0	0	31
2698	18989	0	0	0	0	0	31
2699	18990	0	0	0	0	0	31
2700	18991	0	0	0	0	0	31
2701	18992	0	0	0	0	0	31
2702	18994	0	0	0	0	0	1
2703	19029	0	0	0	0	0	15
2704	19047	0	0	0	0	0	15
2705	19048	0	0	0	0	0	15
2706	19049	0	0	0	0	0	15
2707	19050	0	0	0	0	0	15
2708	19051	0	0	0	0	0	15
2709	19052	0	0	0	0	0	15
2710	19053	0	0	0	0	0	15
2711	19054	0	0	0	0	0	15
2712	19055	0	0	0	0	0	15
2713	19057	0	0	0	0	0	15
2714	19058	0	0	0	0	0	15
2715	19059	0	0	0	0	0	15
2716	19060	0	0	0	0	0	15
2717	19061	0	0	0	0	0	15
2718	19062	0	0	0	0	0	15
2719	19063	0	0	0	0	0	15
2720	19064	0	0	0	0	0	15
2721	19065	0	0	0	0	0	15
2722	19066	0	0	0	0	0	15
2723	19067	0	0	0	0	0	15
2724	19068	0	0	0	0	0	15
2725	19069	0	128	0	0	0	15
2726	19070	0	0	0	0	0	15
2727	19071	0	0	0	0	0	15
2728	19072	0	0	0	0	0	15
2729	19073	0	0	0	0	0	15
2730	19074	0	0	0	0	0	15
2731	19075	0	0	0	0	0	15
2732	19076	0	0	0	0	0	15
2733	19077	0	0	0	0	0	15
2734	19078	0	0	0	0	0	15
2735	19079	0	0	0	0	0	15
2736	19080	0	0	0	0	0	15
2737	19081	0	0	0	0	0	15
2738	19082	0	0	0	0	0	15
2739	19083	0	0	0	0	0	15
2740	19084	0	0	0	0	0	15
2741	19085	0	0	0	0	0	15
2742	19086	0	0	0	0	0	15
2743	19087	0	0	0	0	0	15
2744	19088	0	0	0	0	0	15
2745	19089	0	0	0	0	0	15
2746	19090	0	0	0	0	0	15
2747	19091	0	0	0	0	0	15
2748	19092	0	0	0	0	0	15
2749	19093	0	0	0	0	0	15
2750	19094	0	0	0	0	0	15
2751	19095	0	0	0	0	0	15
2752	19097	0	0	0	0	0	15
2753	19098	0	0	0	0	0	15
2754	19100	0	0	0	0	0	15
2755	19101	0	0	0	0	0	15
2756	19102	0	0	0	0	0	15
2757	19103	0	0	0	0	0	15
2758	19104	0	0	0	0	0	15
2759	19106	0	0	0	0	0	15
2760	19107	0	0	0	0	0	15
2761	19137	0	0	0	0	0	15
2762	19138	0	0	0	0	0	15
2763	19199	0	0	0	0	0	8
2764	19213	0	0	0	0	0	15
2765	19231	0	0	0	15420	0	0
2766	19236	0	0	0	0	0	8
2767	19244	0	0	0	0	0	8
2768	19386	0	4718594	0	0	0	0
2769	19391	0	0	0	0	0	15
2770	19393	0	0	0	0	0	15
2771	19434	0	0	0	0	0	7
2772	19435	0	0	0	0	0	15
2773	19452	0	0	0	0	0	15
2774	19463	0	0	0	0	0	15
2775	19470	0	0	0	0	0	31
2776	19474	0	0	0	31756	0	15
2777	19476	0	0	0	0	0	8
2778	19503	0	4718594	0	0	0	0
2779	19505	0	0	0	0	0	8
2780	19506	0	0	0	0	0	8
2781	19512	0	0	0	0	0	15
2782	19548	0	0	0	48140	0	9
2783	19564	0	0	0	0	0	15
2784	19565	0	0	0	0	0	15
2785	19566	0	0	0	0	0	31
2786	19567	0	0	0	0	0	15
2788	19646	0	0	0	0	0	15
2789	19647	0	0	0	0	0	8
2790	19649	0	0	0	0	0	15
2791	19651	0	0	0	0	0	15
2792	19657	0	0	0	0	0	15
2793	19666	0	0	0	0	0	15
2794	19667	0	0	0	0	0	15
2795	19668	0	0	0	0	0	15
2796	19669	0	0	0	0	0	15
2797	19674	0	0	0	48140	0	9
2798	19687	0	0	0	48140	0	9
2799	19688	0	0	0	48140	0	9
2800	19689	0	0	0	48140	0	9
2801	19690	0	2048	0	0	0	0
2802	19692	0	0	0	48140	0	9
2803	19693	0	0	0	48140	0	9
2804	19694	0	0	0	48140	0	9
2805	19696	0	0	0	48140	0	9
2806	19697	0	0	0	48140	0	9
2807	19699	0	0	0	48140	0	9
2808	19700	0	0	0	48140	0	9
2809	19701	0	0	0	0	0	15
2810	19712	0	0	0	0	0	15
2811	19715	0	0	0	0	0	8
2812	19719	0	0	0	0	0	15
2813	19720	0	0	0	0	0	15
2814	19725	0	0	0	0	0	15
2815	19728	0	0	0	0	0	15
2816	19729	0	0	0	0	0	15
2817	19750	0	0	0	0	0	15
2818	19767	0	0	0	0	0	13
2819	19769	0	2	0	0	0	0
2820	19772	0	0	0	0	0	31
2821	19775	0	0	0	0	0	15
2822	19781	0	0	0	0	0	15
2823	19784	0	2	0	0	0	5
2824	19785	0	0	0	0	0	15
2825	19788	0	0	0	0	0	15
2826	19790	0	0	0	0	0	15
2827	19791	0	0	0	0	0	15
2828	19792	0	0	0	0	0	15
2829	19793	0	0	0	0	0	15
2830	19794	0	0	0	0	0	15
2831	19795	0	0	0	0	0	15
2832	19796	0	0	0	0	0	15
2833	19799	0	0	0	0	0	15
2834	19800	0	0	0	0	0	15
2835	19814	0	0	0	0	0	15
2836	19815	0	0	0	0	0	15
2837	19816	0	0	0	0	0	15
2838	19819	0	0	0	0	0	15
2839	19821	0	0	0	0	0	5
2840	19825	0	0	0	0	0	15
2841	19830	0	0	0	0	0	15
2842	19831	0	0	0	0	0	15
2843	19832	0	0	0	31796	0	0
2844	19833	0	0	0	0	0	15
2845	19872	0	2	0	0	0	0
2846	19873	0	0	0	0	0	31
2847	19881	0	0	0	0	0	1
2848	19886	0	0	0	0	0	15
2849	19887	0	0	0	0	0	15
2850	19889	0	0	0	0	0	15
2851	19890	0	0	0	0	0	15
2852	19902	0	0	0	0	0	15
2853	19903	0	0	0	0	0	15
2857	19937	0	2048	0	0	0	0
2858	19952	0	0	0	31788	0	15
2859	19975	0	138936320	0	0	0	15
2860	20008	0	0	0	0	0	15
2861	20009	0	0	0	0	0	15
2862	20010	0	0	0	0	0	15
2863	20011	0	0	0	0	0	15
2864	20012	0	0	0	0	0	15
2865	20013	0	0	0	0	0	15
2866	20014	0	0	0	0	0	15
2867	20015	0	0	0	0	0	15
2868	20016	0	0	0	0	0	15
2869	20017	0	0	0	0	0	15
2870	20020	0	0	0	0	0	15
2871	20023	0	0	0	0	0	15
2872	20024	0	0	0	0	0	15
2873	20025	0	0	0	0	0	15
2874	20026	0	0	0	0	0	15
2875	20028	0	0	0	0	0	15
2876	20029	0	0	0	0	0	15
2877	20030	0	0	0	0	0	15
2878	20031	0	0	0	0	0	15
2879	20032	0	0	0	0	0	15
2880	20033	0	0	0	0	0	15
2881	20034	0	0	0	0	0	15
2882	20035	0	0	0	0	0	15
2883	20036	0	0	0	0	0	15
2884	20039	0	0	0	0	0	15
2885	20040	0	0	0	0	0	15
2886	20051	0	0	0	0	0	15
2888	20201	0	0	0	0	0	15
2889	20223	0	0	0	0	0	9
2890	20269	0	0	0	0	0	31
2891	20270	0	0	0	0	0	15
2892	20274	0	0	0	0	0	31
2893	20294	0	0	0	0	0	7
2894	20295	0	0	0	0	0	15
2895	20296	0	0	0	0	0	15
2896	20297	0	0	0	0	0	15
2897	20298	0	0	0	0	0	15
2898	20299	0	0	0	0	0	9
2899	20312	0	0	0	0	0	15
2900	20313	0	0	0	0	0	15
2901	20314	0	0	0	0	0	15
2902	20315	0	0	0	0	0	15
2903	20316	0	0	0	0	0	15
2904	20317	0	0	0	0	0	15
2905	20322	0	0	0	0	0	15
2906	20323	0	0	0	0	0	15
2907	20324	0	0	0	0	0	15
2908	20326	0	0	0	0	0	15
2909	20327	0	0	0	0	0	15
2910	20329	0	0	0	0	0	15
2911	20364	0	0	0	0	0	31
2912	20377	0	0	0	0	0	15
2913	20378	0	0	0	0	0	15
2914	20379	0	0	0	0	0	15
2915	20380	0	0	0	0	0	15
2916	20381	0	0	0	0	0	15
2917	20382	0	0	0	0	0	15
2918	20383	0	0	0	0	0	15
2919	20384	0	0	0	0	0	15
2920	20385	0	0	0	0	0	15
2921	20386	0	0	0	0	0	15
2922	20387	0	0	0	0	0	15
2923	20388	0	0	0	0	0	15
2924	20389	0	0	0	0	0	15
2925	20390	0	0	0	0	0	15
2926	20391	0	0	0	0	0	15
2927	20392	0	0	0	0	0	15
2928	20393	0	0	0	0	0	15
2929	20394	0	0	0	0	0	15
2930	20395	0	0	0	0	0	15
2931	20396	0	0	0	0	0	15
2932	20398	0	0	0	0	0	15
2933	20399	0	0	0	0	0	15
2934	20400	0	0	0	0	0	15
2935	20401	0	0	0	0	0	15
2936	20402	0	0	0	0	0	15
2937	20403	0	0	0	0	0	15
2938	20404	0	0	0	0	0	15
2939	20405	0	0	0	0	0	15
2940	20406	0	0	0	0	0	15
2941	20407	0	0	0	0	0	15
2942	20408	0	0	0	0	0	15
2943	20420	0	0	0	0	0	15
2944	20426	0	0	0	0	0	15
2945	20427	0	0	0	0	0	15
2946	20428	0	0	0	0	0	15
2947	20429	0	0	0	0	0	15
2948	20430	0	0	0	0	0	15
2949	20431	0	0	0	0	0	15
2950	20432	0	0	0	0	0	15
2951	20433	0	0	0	0	0	15
2952	20434	0	0	0	0	0	15
2953	20435	0	0	0	0	0	15
2954	20463	0	0	0	0	0	13
2955	20464	0	0	0	0	0	9
2956	20478	0	0	0	0	0	15
2957	20484	0	0	0	0	0	15
2958	20506	0	0	0	0	0	1
2959	20508	0	0	0	0	0	8
2960	20511	0	4718594	0	0	0	0
2961	20513	0	0	0	0	0	31
2962	20527	0	0	0	0	0	8
2963	20535	0	0	0	0	0	9
2964	20536	0	0	0	0	0	9
2965	20537	0	0	0	0	0	8
2966	20540	0	6147	0	0	0	0
2967	20543	0	0	0	0	0	9
2968	20549	0	0	0	0	0	15
2970	20568	0	0	0	0	0	15
2971	20578	0	0	0	15374	0	0
2972	20604	0	0	0	0	0	13
2973	20623	0	0	0	0	0	8
2974	20626	0	0	0	0	0	15
2975	20627	0	0	0	0	0	9
2976	20629	0	0	0	0	0	15
2977	20630	0	0	0	0	0	9
2978	20648	0	0	0	0	0	15
2979	20649	0	0	0	0	0	15
2980	20650	0	0	0	0	0	15
2981	20656	0	0	0	0	0	15
2982	20657	0	0	0	0	0	15
2983	20663	0	2	0	0	0	0
2984	20664	0	0	0	0	0	15
2985	20665	0	0	0	0	0	15
2986	20669	0	2	0	0	0	15
2987	20678	0	0	0	0	0	15
2988	20679	0	0	0	0	0	8
2989	20680	0	0	0	0	0	15
2990	20685	0	0	0	0	0	9
2991	20687	0	0	0	31788	0	15
2992	20690	0	0	0	0	0	8
2993	20692	0	0	0	0	0	15
2994	20695	0	0	0	0	0	15
2995	20696	0	0	0	0	0	15
2996	20698	0	0	0	0	0	15
2997	20707	0	0	0	0	0	15
2998	20709	0	0	0	0	0	15
2999	20714	0	0	0	0	0	15
3000	20720	0	0	0	0	0	15
3001	20733	0	0	0	0	0	15
3003	20743	0	0	0	31788	0	15
3004	20754	0	0	0	0	0	15
3005	20786	0	4102	0	14	0	0
3007	20788	0	0	0	0	0	8
3008	20790	0	0	0	0	0	15
3009	20791	0	0	0	0	0	15
3010	20792	0	0	0	0	0	15
3011	20793	0	0	0	0	0	15
3012	20794	0	0	0	0	0	15
3013	20795	0	0	0	0	0	8
3014	20797	0	0	0	0	0	15
3015	20798	0	0	0	0	0	8
3017	20801	0	0	0	0	0	15
3018	20802	0	0	0	0	0	15
3019	20804	0	0	0	0	0	15
3020	20805	0	0	0	0	0	15
3021	20806	0	0	0	0	0	15
3022	20807	0	0	0	0	0	15
3023	20808	0	0	0	0	0	15
3024	20811	0	0	0	0	0	15
3025	20812	0	0	0	0	0	15
3026	20813	0	0	0	0	0	15
3027	20815	0	0	0	0	0	15
3028	20816	0	0	0	0	0	15
3029	20817	0	0	0	0	0	15
3030	20819	0	0	0	0	0	15
3031	20820	0	0	0	0	0	15
3032	20821	0	0	0	0	0	15
3033	20822	0	0	0	0	0	15
3034	20823	0	0	0	0	0	15
3035	20824	0	0	0	0	0	15
3036	20825	0	0	0	0	0	15
3038	20827	0	0	0	0	0	15
3039	20829	0	0	0	0	0	15
3040	20830	0	0	0	0	0	15
3041	20831	0	0	0	0	0	15
3042	20832	0	0	0	0	0	8
3043	20848	0	0	0	0	0	15
3044	20849	0	0	0	0	0	15
3045	20853	0	0	0	0	0	15
3046	20854	0	0	0	0	0	15
3047	20855	0	0	0	0	0	15
3049	20872	0	0	0	0	0	15
3050	20873	0	0	0	0	0	15
3051	20874	0	0	0	0	0	15
3052	20876	0	0	0	0	0	15
3053	20890	0	0	0	0	0	15
3054	20897	0	0	0	0	0	15
3055	20916	0	0	0	0	0	15
3056	20989	0	2	0	0	0	0
3058	21027	0	0	0	0	0	15
3059	21047	0	0	0	0	0	15
3061	21050	0	0	0	0	0	14
3062	21059	0	0	0	0	0	15
3064	21066	0	0	0	0	0	31
3067	21071	0	0	0	0	0	15
3068	21072	0	0	0	0	0	15
3069	21073	0	0	0	0	0	15
3070	21077	0	0	0	0	0	15
3071	21096	0	0	0	15420	0	15
3072	21097	0	0	0	0	0	15
3073	21107	0	0	0	0	0	15
3074	21131	0	0	0	0	0	9
3075	21134	0	2048	0	0	0	0
3076	21143	0	0	0	0	0	15
3077	21144	0	0	0	0	0	15
3078	21149	0	262144	2	0	0	1
3079	21153	0	0	0	0	0	15
3080	21154	0	0	0	0	0	15
3081	21157	0	4127	0	4127	0	0
3082	21160	0	0	0	0	0	15
3083	21161	0	0	0	0	0	15
3084	21164	0	0	0	0	0	15
3085	21171	0	0	0	0	0	15
3086	21175	0	0	0	0	0	15
3087	21180	0	0	0	0	0	15
3088	21181	0	0	0	0	0	15
3089	21188	0	0	0	0	0	31
3090	21227	0	4127	0	4127	0	0
3091	21248	0	0	0	0	0	31
3092	21288	0	0	0	0	0	31
3094	21332	0	0	0	0	0	31
3095	21335	0	0	0	0	0	8
3096	21337	0	0	0	0	0	8
3097	21355	0	0	0	0	0	15
3098	21357	0	0	0	0	0	31
3099	21358	0	0	0	0	0	31
3100	21367	0	0	0	0	0	15
3101	21369	0	0	0	0	0	15
3102	21370	0	0	0	0	0	15
3103	21371	0	0	0	0	0	15
3104	21389	0	4127	0	4127	0	0
3105	21390	0	0	0	0	0	9
3106	21392	0	4127	0	4127	0	0
3107	21393	0	0	0	0	0	8
3108	21394	0	0	0	0	0	8
3109	21398	0	0	0	0	0	31
3110	21402	0	0	0	0	0	15
3111	21425	0	0	0	0	0	15
3112	21537	0	0	0	0	0	15
3113	21538	0	0	0	0	0	15
3114	21544	0	0	0	0	0	9
3115	21546	0	3801088	0	0	0	0
3116	21549	0	0	0	0	0	15
3117	21562	0	0	0	0	0	8
3118	21565	0	0	0	0	0	9
3119	21651	0	0	0	0	0	31
3120	21652	0	0	0	0	0	15
3121	21654	0	0	0	0	0	31
3123	21667	0	0	0	0	0	15
3124	21668	0	0	0	0	0	15
3125	21669	0	0	0	0	0	8
3126	21708	0	0	0	4104	0	0
3127	21728	0	0	0	0	0	15
3128	21729	0	0	0	0	0	15
3129	21730	0	0	0	0	0	15
3130	21787	0	0	0	0	0	15
3131	21791	0	0	0	31788	0	31
3133	21794	0	0	0	4104	0	9
3134	21807	0	0	0	0	0	15
3135	21808	0	0	0	4108	0	0
3137	21833	0	0	0	15372	0	0
3138	21848	0	3	0	0	0	1
3139	21855	0	0	0	0	0	63
3140	21866	0	0	0	4104	0	9
3141	21884	0	0	0	0	0	31
3142	21885	0	8	0	0	0	31
3143	21912	0	0	0	0	0	31
3144	21913	0	0	0	0	0	15
3145	21916	0	0	0	15420	0	0
3146	21923	0	0	0	0	0	15
3147	21931	0	0	0	0	0	15
3148	21935	0	0	0	0	0	31
3149	21939	0	0	0	0	0	31
3150	21940	0	0	0	0	0	15
3151	21943	0	0	0	0	0	15
3152	21945	0	0	0	0	0	15
3153	21950	0	8	0	0	0	31
3154	21955	0	2	0	15374	0	0
3155	21957	0	0	0	0	0	31
3156	21960	0	0	0	0	0	31
3157	21970	0	0	0	0	0	15
3158	21971	0	0	0	0	0	15
3159	21979	0	0	0	0	0	31
3160	21980	0	3	0	0	0	0
3161	22009	0	0	0	0	0	8
3162	22011	0	0	0	8	0	0
3163	22027	0	0	0	0	0	15
3168	22088	0	0	0	0	0	15
3184	22121	0	0	0	0	0	13
3186	22128	0	0	0	0	0	8
3187	22167	0	0	0	0	0	15
3188	22168	0	0	0	0	0	15
3189	22203	0	10	0	10	0	15
3190	22205	0	0	0	31788	0	15
3191	22206	0	0	0	0	0	8
3192	22227	0	0	0	0	0	31
3193	22268	0	0	0	0	0	9
3194	22272	0	0	0	31756	0	15
3195	22273	0	0	0	0	0	8
3196	22274	0	0	0	0	0	15
3197	22275	0	0	0	0	0	15
3198	22313	0	0	0	0	0	15
3199	22331	0	0	0	0	0	15
3200	22334	0	0	0	0	0	31
3201	22336	0	0	0	0	0	15
3203	22357	0	0	0	0	0	15
3204	22372	0	0	0	0	0	9
3205	22373	0	0	0	0	0	15
3206	22411	0	0	0	0	0	13
3207	22414	0	0	0	0	0	15
3209	22421	0	0	0	0	0	15
3211	22425	0	0	0	0	0	9
3212	22433	0	0	0	0	0	15
3213	22458	0	0	0	0	0	9
3214	22460	0	0	0	0	0	15
3215	22480	0	0	0	0	0	15
3216	22519	0	0	0	0	0	15
3217	22539	0	0	0	0	0	8
3218	22562	0	0	0	0	0	15
3219	22563	0	0	0	0	0	15
3220	22564	0	0	0	0	0	15
3221	22565	0	0	0	0	0	31
3222	22566	0	0	0	0	0	15
3223	22593	0	0	0	0	0	15
3224	22594	0	0	0	0	0	15
3225	22596	0	0	0	0	0	15
3226	22597	0	0	0	0	0	15
3227	22598	0	0	0	0	0	15
3228	22599	0	0	0	0	0	15
3229	22641	0	2	0	0	0	0
3230	22643	0	0	0	0	0	15
3231	22645	0	0	0	0	0	15
3232	22646	0	2	0	0	0	0
3235	22664	0	0	0	0	0	9
3236	22665	0	0	0	0	0	9
3237	22666	0	0	0	0	0	9
3238	22677	0	0	0	0	0	15
3239	22678	0	0	0	0	0	15
3240	22681	0	0	0	0	0	9
3241	22682	0	0	0	0	0	15
3242	22686	0	0	0	0	0	31
3245	22704	0	0	0	0	0	15
3248	22711	0	0	0	0	0	15
3249	22713	0	0	0	0	0	15
3250	22717	0	0	0	0	0	31
3251	22718	0	0	0	0	0	31
3252	22719	0	0	0	0	0	31
3253	22720	0	0	0	0	0	31
3254	22721	0	0	0	0	0	31
3255	22722	0	0	0	0	0	31
3256	22723	0	0	0	0	0	31
3257	22724	0	0	0	0	0	31
3258	22725	0	0	0	0	0	15
3259	22727	0	0	0	0	0	15
3260	22731	0	262144	2	0	0	1
3261	22732	0	0	0	0	0	15
3262	22734	0	262144	2	0	0	1
3263	22739	0	0	0	15372	0	0
3266	22749	0	0	0	0	0	15
3267	22750	0	0	0	0	0	15
3268	22756	0	0	0	0	0	15
3269	22757	0	0	0	0	0	15
3270	22759	0	0	0	0	0	15
3271	22761	0	0	0	0	0	15
3272	22766	0	6147	0	0	0	0
3273	22779	0	0	0	0	0	15
3274	22781	0	0	0	0	0	8
3275	22793	0	0	0	0	0	15
3276	22795	0	0	0	0	0	15
3277	22797	0	0	0	0	0	15
3278	22799	0	524288	0	0	0	0
3279	22808	0	0	0	0	0	15
3280	22810	0	0	0	0	0	31
3281	22812	0	0	0	0	0	8
3282	22813	0	0	0	0	0	15
3283	22815	0	0	0	0	0	15
3284	22817	0	0	0	0	0	8
3285	22818	0	0	0	0	0	8
3286	22820	0	0	0	0	0	8
3287	22822	0	0	0	31788	0	15
3289	22840	0	0	0	0	0	15
3290	22844	0	0	0	0	0	15
3291	22846	0	0	0	0	0	15
3292	22864	0	0	0	0	0	15
3293	22865	0	0	0	0	0	15
3294	22866	0	0	0	0	0	15
3295	22867	0	0	0	0	0	15
3296	22868	0	0	0	0	0	15
3297	22869	0	0	0	0	0	15
3298	22870	0	0	0	0	0	15
3299	22876	0	0	0	0	0	31
3300	22883	0	0	0	0	0	15
3301	22884	0	0	0	0	0	8
3303	22887	0	0	0	0	0	15
3304	22902	0	0	0	0	0	15
3305	22907	0	0	0	0	0	13
3306	22908	0	0	0	0	0	1
3309	22921	0	0	0	0	0	15
3310	22922	0	0	0	0	0	15
3311	22923	0	0	0	0	0	15
3313	22926	0	0	0	0	0	15
3314	22927	0	0	0	0	0	15
3315	22928	0	0	0	0	0	15
3316	22937	0	0	0	0	0	15
3320	22947	0	0	0	0	0	15
3321	22949	0	0	0	0	0	15
3324	22993	0	0	0	0	0	15
3325	22999	0	0	0	0	0	15
3326	23004	0	0	0	0	0	47
3327	23008	0	0	0	0	0	15
3328	23012	0	0	0	0	0	31
3329	23013	0	0	0	0	0	31
3330	23014	0	0	0	4110	0	0
3331	23015	0	0	0	8	0	15
3332	23016	0	0	0	0	0	15
3333	23017	0	4127	0	4127	0	0
3334	23018	0	4127	0	4127	0	0
3335	23024	0	0	0	0	0	9
3336	23030	0	0	0	0	0	15
3338	23041	0	0	0	0	0	15
3339	23042	0	0	0	0	0	15
3340	23054	0	0	0	0	0	15
3341	23058	0	0	0	0	0	31
3342	23061	0	0	0	0	0	31
3343	23062	0	0	0	0	0	31
3344	23066	0	0	0	0	0	15
3345	23067	0	0	0	0	0	15
3346	23068	0	0	0	0	0	15
3347	23069	0	0	0	0	0	15
3348	23070	0	0	0	0	0	15
3349	23071	0	0	0	0	0	15
3350	23073	0	0	0	0	0	13
3351	23077	0	0	0	0	0	15
3352	23078	0	0	0	0	0	15
3353	23079	0	0	0	0	0	15
3354	23080	0	0	0	0	0	15
