field0	field1	field2	field3	field4	field5	field6	field7	field8	field9	field10	field11	field12	field13	field14	
13539	648	0	1760	75	0	0	0	0	0	0	""	0	0	675
13540	648	0	1761	75	0	0	0	0	0	0	""	0	0	675
13541	648	0	1762	75	0	0	0	0	0	0	""	0	0	675
19247	648	1	-1	75	11	374	227	0	0	1557	"Splithoof Hold"	0	0	675
19248	648	1	1750	75	0	0	0	0	0	1557	""	0	0	675
19249	648	1	1751	75	0	0	0	0	0	1557	""	0	0	675
19250	648	1	1752	75	0	0	0	0	0	1557	""	0	0	675
19251	648	1	1753	75	0	0	0	0	0	1557	""	0	0	675
19252	648	1	1754	75	0	0	0	0	0	1557	""	0	0	675
19253	648	1	1755	75	0	0	0	0	0	1557	""	0	0	675
19254	648	1	1756	75	0	0	0	0	0	1557	""	0	0	675
19255	648	1	1757	75	0	0	0	0	0	1557	""	0	0	675
19256	648	1	1758	0	0	0	0	0	0	1557	""	0	0	675
19257	648	1	1759	75	0	0	0	0	0	1557	""	0	0	675
19258	648	1	1760	75	0	0	0	0	0	1557	""	0	0	675
19259	648	1	1761	75	0	0	0	0	0	1557	""	0	0	675
19260	648	1	1762	75	0	0	0	0	0	1557	""	0	0	675
19324	648	2	-1	75	11	375	3	0	0	817	"Skull Rock"	0	0	675
19325	648	2	1750	75	0	0	0	0	0	817	""	0	0	675
19326	648	2	1751	75	0	0	0	0	0	817	""	0	0	675
19327	648	2	1752	75	0	0	0	0	0	817	""	0	0	675
19328	648	2	1753	75	0	0	0	0	0	817	""	0	0	675
19329	648	2	1754	75	0	0	0	0	0	817	""	0	0	675
19330	648	2	1755	75	0	0	0	0	0	817	""	0	0	675
19331	648	2	1756	75	0	0	0	0	0	817	""	0	0	675
19332	648	2	1757	75	0	0	0	0	0	817	""	0	0	675
19333	648	2	1758	0	0	0	0	0	0	817	""	0	0	675
19334	648	2	1759	75	0	0	0	0	0	817	""	0	0	675
19335	648	2	1760	75	0	0	0	0	0	817	""	0	0	675
19336	648	2	1761	75	0	0	0	0	0	817	""	0	0	675
19337	648	2	1762	75	0	0	0	0	0	817	""	0	0	675
19351	648	3	-1	75	11	34	3	0	0	365	"Burning Blade Coven"	0	0	675
19352	648	3	1750	75	0	0	0	0	0	365	""	0	0	675
19353	648	3	1751	75	0	0	0	0	0	365	""	0	0	675
19354	648	3	1752	75	0	0	0	0	0	365	""	0	0	675
19355	648	3	1753	75	0	0	0	0	0	365	""	0	0	675
19356	648	3	1754	75	0	0	0	0	0	365	""	0	0	675
19357	648	3	1755	75	0	0	0	0	0	365	""	0	0	675
19358	648	3	1756	75	0	0	0	0	0	365	""	0	0	675
19359	648	3	1757	75	0	0	0	0	0	365	""	0	0	675
19360	648	3	1758	0	0	0	0	0	0	365	""	0	0	675
19361	648	3	1759	75	0	0	0	0	0	365	""	0	0	675
19362	648	3	1760	75	0	0	0	0	0	365	""	0	0	675
19363	648	3	1761	75	0	0	0	0	0	365	""	0	0	675
19364	648	3	1762	75	0	0	0	0	0	365	""	0	0	675
50818	648	4	-1	75	11	34	604	656	0	5029	"The Admiral\'s Den"	0	0	675
50819	648	4	1750	75	0	0	0	0	0	5029	""	0	0	675
50820	648	4	1751	75	0	0	0	0	0	5029	""	0	0	675
50821	648	4	1752	75	0	0	0	0	0	5029	""	0	0	675
50822	648	4	1753	75	0	0	0	0	0	5029	""	0	0	675
50823	648	4	1754	75	0	0	0	0	0	5029	""	0	0	675
50824	648	4	1755	75	0	0	0	0	0	5029	""	0	0	675
50825	648	4	1756	75	0	0	0	0	0	5029	""	0	0	675
50826	648	4	1757	75	0	0	0	0	0	5029	""	0	0	675
50827	648	4	1758	0	0	0	0	0	0	5029	""	0	0	675
50828	648	4	1759	75	0	0	0	0	0	5029	""	0	0	675
50829	648	4	1760	75	0	0	0	0	0	5029	""	0	0	675
50830	648	4	1761	75	0	0	0	0	0	5029	""	0	0	675
50831	648	4	1762	75	0	0	0	0	0	5029	""	0	0	675
13060	650	0	-1	0	11	0	948	0	0	0	""	0	0	675
13061	650	0	1328	75	11	57	948	0	0	0	""	0	0	675
13062	650	0	1329	0	11	0	948	0	0	0	""	0	0	675
13063	650	0	1330	0	11	0	948	0	0	0	""	0	0	675
13064	650	0	1331	0	11	0	948	0	0	0	""	0	0	675
13065	650	0	1332	0	11	0	948	0	0	0	""	0	0	675
13066	650	0	1333	0	11	0	948	0	0	0	""	0	0	675
13067	650	0	1334	0	11	0	948	0	0	0	""	0	0	675
13068	650	0	1335	0	11	0	948	0	0	0	""	0	0	675
13069	650	0	1336	0	11	0	948	0	0	0	""	0	0	675
13070	650	0	1337	0	11	0	948	0	0	0	""	0	0	675
32508	650	1	-1	0	11	0	948	0	0	236	"Shadowfang Keep"	0	0	675
32518	650	1	1328	75	11	57	948	0	0	236	""	0	0	675
32509	650	1	1329	0	11	0	948	0	0	236	""	0	0	675
32510	650	1	1330	0	11	0	948	0	0	236	""	0	0	675
32511	650	1	1331	0	11	0	948	0	0	236	""	0	0	675
32512	650	1	1332	0	11	0	948	0	0	236	""	0	0	675
32513	650	1	1333	0	11	0	948	0	0	236	""	0	0	675
32514	650	1	1334	0	11	0	948	0	0	236	""	0	0	675
32515	650	1	1335	0	11	0	948	0	0	236	""	0	0	675
32516	650	1	1336	0	11	0	948	0	0	236	""	0	0	675
32517	650	1	1337	0	11	0	948	0	0	236	""	0	0	675
11559	653	0	-1	75	11	50	204	0	0	0	""	0	0	675
11560	653	0	28	0	0	0	0	0	0	0	""	0	0	675
11561	653	0	29	0	0	50	0	0	0	0	""	0	0	675
11562	653	0	30	75	0	50	0	0	0	0	""	0	0	675
11563	653	0	31	75	0	50	0	0	0	0	""	0	0	675
11961	654	0	-1	0	11	0	0	0	0	0	""	0	0	675
11962	654	0	386	0	0	0	0	0	0	0	""	0	0	675
11963	654	0	387	0	0	50	0	0	4	0	""	0	0	675
11964	654	0	388	75	0	50	0	0	4	0	""	0	0	675
11965	654	0	389	75	0	50	0	0	4	0	""	0	0	675
14856	655	0	-1	0	11	0	3	0	0	0	""	0	0	675
14857	655	0	2959	0	0	0	0	0	0	0	""	0	0	675
14858	655	0	2960	0	0	50	0	0	0	0	""	0	0	675
14859	655	0	2961	75	0	50	0	0	0	0	""	0	0	675
14860	655	0	2962	75	0	50	0	0	0	0	""	0	0	675
12072	656	0	-1	0	11	0	0	0	0	0	""	0	0	675
12073	656	0	478	75	0	50	0	0	0	0	""	0	0	675
12074	656	0	479	0	0	0	0	0	0	0	""	0	0	675
11552	657	0	-1	0	11	0	0	0	0	0	""	0	0	675
11553	657	0	23	75	0	50	0	0	0	0	""	0	0	675
11554	657	0	24	75	0	50	0	0	0	0	""	0	0	675
11555	657	0	25	75	0	50	0	0	0	0	""	0	0	675
11556	657	0	26	0	0	0	0	0	0	0	""	0	0	675
28289	657	1	-1	0	11	0	219	301	0	1437	"Dreadmaul Hold"	0	0	675
28290	657	1	23	75	0	50	0	0	0	1437	""	0	0	675
28291	657	1	24	75	0	50	0	0	0	1437	""	0	0	675
28293	657	1	25	75	0	50	0	0	0	1437	""	0	0	675
28292	657	1	26	0	0	0	0	0	0	1437	""	0	0	675
11932	658	0	-1	0	11	0	0	0	0	2977	""	0	0	675
11933	658	0	360	0	0	0	0	0	4	2977	""	0	0	675
11934	658	0	361	75	0	50	0	0	0	2977	""	0	0	675
11935	658	0	362	75	0	50	0	0	0	2977	""	0	0	675
11936	658	0	363	75	0	50	0	0	0	2977	""	0	0	675
34086	658	1	-1	75	11	50	215	0	0	599	"Thunder Axe Fortress"	0	0	675
34082	658	1	360	0	0	0	0	0	0	599	""	0	0	675
34083	658	1	361	75	0	50	0	0	0	599	""	0	0	675
34084	658	1	362	75	0	50	0	0	0	599	""	0	0	675
34085	658	1	363	75	0	50	0	0	0	599	""	0	0	675
14827	659	0	-1	0	11	0	0	0	0	0	""	0	0	675
14828	659	0	2933	0	0	0	0	0	0	0	""	0	0	675
14829	659	0	2934	75	0	50	0	0	0	0	""	0	0	675
14830	659	0	2935	75	0	50	0	0	0	0	""	0	0	675
14831	659	0	2936	75	0	50	0	0	0	0	""	0	0	675
11557	660	0	-1	0	11	0	0	0	0	0	""	0	0	675
11558	660	0	27	0	0	0	0	0	0	0	""	0	0	675
11937	661	0	-1	0	11	0	0	0	0	0	""	0	0	675
11938	661	0	364	0	0	0	0	0	0	0	""	0	0	675
14832	662	0	-1	0	11	0	0	0	0	0	""	0	0	675
14833	662	0	2937	0	0	0	0	0	0	0	""	0	0	675
11939	663	0	-1	0	11	0	0	0	0	0	""	0	0	675
11940	663	0	365	0	0	50	0	0	0	0	""	0	0	675
11941	663	0	366	0	0	0	0	0	0	0	""	0	0	675
11942	663	0	367	0	0	50	0	0	0	0	""	0	0	675
11943	663	0	368	0	0	50	0	0	0	0	""	0	0	675
11944	663	0	369	0	0	50	0	0	0	0	""	0	0	675
11945	663	0	370	0	0	50	0	0	0	0	""	0	0	675
11946	663	0	371	75	0	50	0	0	0	0	""	0	0	675
11947	663	0	372	0	0	50	0	0	0	0	""	0	0	675
11948	663	0	373	75	0	50	0	0	0	0	""	0	0	675
11949	663	0	374	75	0	50	0	0	0	0	""	0	0	675
11950	663	0	375	0	0	50	0	0	0	0	""	0	0	675
11951	663	0	376	0	0	50	0	0	0	0	""	0	0	675
11952	663	0	377	0	0	50	0	0	0	0	""	0	0	675
11953	663	0	378	0	0	50	0	0	0	0	""	0	0	675
11954	663	0	379	0	0	50	0	0	0	0	""	0	0	675
11955	663	0	380	0	0	50	0	0	0	0	""	0	0	675
11956	663	0	381	75	0	50	0	0	0	0	""	0	0	675
11957	663	0	382	75	0	50	0	0	0	0	""	0	0	675
11958	663	0	383	0	0	50	0	0	0	0	""	0	0	675
11959	663	0	384	0	0	50	0	0	0	0	""	0	0	675
11960	663	0	385	0	0	50	0	0	0	0	""	0	0	675
31808	663	1	-1	76	11	250	14	324	0	252	"Blackrock Stronghold"	0	0	675
31809	663	1	365	0	0	50	0	0	0	252	""	0	0	675
31810	663	1	366	0	0	0	0	0	0	252	""	0	0	675
31811	663	1	367	0	0	50	0	0	0	252	""	0	0	675
31812	663	1	368	0	0	50	0	0	0	252	""	0	0	675
31813	663	1	369	0	0	50	0	0	0	252	""	0	0	675
31814	663	1	370	0	0	50	0	0	0	252	""	0	0	675
31829	663	1	371	75	0	50	0	0	0	252	""	0	0	675
31815	663	1	372	0	0	50	0	0	0	252	""	0	0	675
31816	663	1	373	75	0	50	0	0	0	252	""	0	0	675
31817	663	1	374	75	0	50	0	0	0	252	""	0	0	675
31818	663	1	375	0	0	50	0	0	0	252	""	0	0	675
31819	663	1	376	0	0	50	0	0	0	252	""	0	0	675
31820	663	1	377	0	0	50	0	0	0	252	""	0	0	675
31821	663	1	378	0	0	50	0	0	0	252	""	0	0	675
31822	663	1	379	0	0	50	0	0	0	252	""	0	0	675
31823	663	1	380	0	0	50	0	0	0	252	""	0	0	675
31824	663	1	381	75	0	50	0	0	0	252	""	0	0	675
31825	663	1	382	75	0	50	0	0	0	252	""	0	0	675
31826	663	1	383	0	0	50	0	0	0	252	""	0	0	675
31827	663	1	384	0	0	50	0	0	0	252	""	0	0	675
31828	663	1	385	0	0	50	0	0	0	252	""	0	0	675
34060	663	2	-1	75	11	50	219	0	0	599	"Thunder Axe Fortress"	0	0	675
34061	663	2	365	0	0	50	0	0	0	599	""	0	0	675
34062	663	2	366	0	0	0	0	0	0	599	""	0	0	675
34063	663	2	367	0	0	50	0	0	0	599	""	0	0	675
34064	663	2	368	0	0	50	0	0	0	599	""	0	0	675
34065	663	2	369	0	0	50	0	0	0	599	""	0	0	675
34066	663	2	370	0	0	50	0	0	0	599	""	0	0	675
34081	663	2	371	75	0	50	0	0	0	599	""	0	0	675
34067	663	2	372	0	0	50	0	0	0	599	""	0	0	675
34068	663	2	373	75	0	50	0	0	0	599	""	0	0	675
34069	663	2	374	75	0	50	0	0	0	599	""	0	0	675
34070	663	2	375	0	0	50	0	0	0	599	""	0	0	675
34071	663	2	376	0	0	50	0	0	0	599	""	0	0	675
34072	663	2	377	0	0	50	0	0	0	599	""	0	0	675
34073	663	2	378	0	0	50	0	0	0	599	""	0	0	675
34074	663	2	379	0	0	50	0	0	0	599	""	0	0	675
34075	663	2	380	0	0	50	0	0	0	599	""	0	0	675
34076	663	2	381	75	0	50	0	0	0	599	""	0	0	675
34077	663	2	382	75	0	50	0	0	0	599	""	0	0	675
34078	663	2	383	0	0	50	0	0	0	599	""	0	0	675
34079	663	2	384	0	0	50	0	0	0	599	""	0	0	675
34080	663	2	385	0	0	50	0	0	0	599	""	0	0	675
14834	664	0	-1	0	11	0	3	0	0	0	""	0	0	675
14835	664	0	2938	0	0	50	0	0	0	0	""	0	0	675
14836	664	0	2939	0	0	0	0	0	0	0	""	0	0	675
14837	664	0	2940	0	0	50	0	0	0	0	""	0	0	675
14838	664	0	2941	0	0	50	0	0	0	0	""	0	0	675
14839	664	0	2942	0	0	50	0	0	0	0	""	0	0	675
14840	664	0	2943	0	0	50	0	0	0	0	""	0	0	675
14841	664	0	2944	75	0	50	0	0	0	0	""	0	0	675
14842	664	0	2945	0	0	50	0	0	0	0	""	0	0	675
14843	664	0	2946	75	0	50	0	0	0	0	""	0	0	675
14844	664	0	2947	75	0	50	0	0	0	0	""	0	0	675
14845	664	0	2948	0	0	50	0	0	0	0	""	0	0	675
14846	664	0	2949	0	0	50	0	0	0	0	""	0	0	675
14847	664	0	2950	0	0	50	0	0	0	0	""	0	0	675
14848	664	0	2951	0	0	50	0	0	0	0	""	0	0	675
14849	664	0	2952	0	0	50	0	0	0	0	""	0	0	675
14850	664	0	2953	0	0	50	0	0	0	0	""	0	0	675
14851	664	0	2954	75	0	50	0	0	0	0	""	0	0	675
14852	664	0	2955	75	0	50	0	0	0	0	""	0	0	675
14853	664	0	2956	0	0	50	0	0	0	0	""	0	0	675
14854	664	0	2957	0	0	50	0	0	0	0	""	0	0	675
14855	664	0	2958	0	0	50	0	0	0	0	""	0	0	675
11564	665	0	-1	0	11	0	0	0	0	0	""	0	0	675
11565	665	0	32	0	0	0	0	0	4	0	""	0	0	675
11966	666	0	-1	0	11	0	0	0	0	0	""	0	0	675
11967	666	0	390	0	0	0	0	0	0	0	""	0	0	675
14861	667	0	-1	0	11	0	0	0	0	0	""	0	0	675
14862	667	0	2963	0	0	0	0	0	0	0	""	0	0	675
11566	668	0	-1	75	11	50	204	0	0	0	""	0	0	675
11570	668	0	36	0	0	0	0	0	0	0	""	0	0	675
11968	669	0	-1	75	11	50	204	0	0	0	""	0	0	675
11969	669	0	391	0	0	50	0	0	0	0	""	0	0	675
11970	669	0	392	0	0	0	0	0	0	0	""	0	0	675
11971	669	0	393	0	0	0	0	0	0	0	""	0	0	675
11972	669	0	394	0	0	0	0	0	0	0	""	0	0	675
11973	669	0	395	0	0	0	0	0	0	0	""	0	0	675
33436	669	1	-1	75	11	50	204	0	0	2198	""	0	0	675
33437	669	1	391	0	0	50	0	0	0	2198	""	0	0	675
33438	669	1	392	0	0	0	0	0	0	2198	""	0	0	675
33439	669	1	393	0	0	0	0	0	0	2198	""	0	0	675
33440	669	1	394	0	0	0	0	0	0	2198	""	0	0	675
33441	669	1	395	0	0	0	0	0	0	2198	""	0	0	675
14863	670	0	-1	75	11	50	204	0	0	0	""	0	0	675
14864	670	0	2964	0	0	50	0	0	0	0	""	0	0	675
14865	670	0	2965	0	0	0	0	0	0	0	""	0	0	675
14866	670	0	2966	0	0	0	0	0	0	0	""	0	0	675
14867	670	0	2967	0	0	0	0	0	0	0	""	0	0	675
14868	670	0	2968	0	0	0	0	0	0	0	""	0	0	675
11572	671	0	-1	0	11	0	0	0	0	0	""	0	0	675
11573	671	0	38	0	0	0	0	0	0	0	""	0	0	675
11574	671	0	39	0	0	50	0	0	0	0	""	0	0	675
11575	671	0	40	0	0	0	0	0	0	0	""	0	0	675
11974	672	0	-1	0	11	0	0	0	0	0	""	0	0	675
11975	672	0	396	0	0	0	0	0	0	0	""	0	0	675
11976	672	0	397	0	0	50	0	0	0	0	""	0	0	675
11977	672	0	398	0	0	0	0	0	0	0	""	0	0	675
14869	673	0	-1	0	11	0	0	0	0	0	""	0	0	675
14870	673	0	2969	0	0	0	0	0	0	0	""	0	0	675
14871	673	0	2970	75	0	50	400	0	0	0	""	0	0	675
14872	673	0	2971	75	0	50	400	0	0	0	""	0	0	675
11576	674	0	-1	0	11	629	204	0	0	0	""	0	0	675
11577	674	0	41	75	0	50	0	0	0	0	""	0	0	675
11578	674	0	42	0	0	0	0	0	0	0	""	0	0	675
11978	675	0	-1	0	11	50	204	0	0	0	""	0	0	675
11979	675	0	399	75	0	50	0	0	0	0	""	0	0	675
11980	675	0	400	0	0	0	0	0	0	0	""	0	0	675
35286	675	1	-1	0	11	50	204	0	0	0	""	0	0	675
35287	675	1	399	75	0	50	0	0	0	0	""	0	0	675
35288	675	1	400	0	0	0	0	0	0	0	""	0	0	675
35289	675	2	-1	0	11	50	204	0	0	0	""	0	0	675
35290	675	2	399	75	0	50	0	0	0	0	""	0	0	675
35291	675	2	400	0	0	0	0	0	0	0	""	0	0	675
35318	675	3	-1	0	11	50	204	0	0	0	""	0	0	675
35319	675	3	399	75	0	50	0	0	0	0	""	0	0	675
35320	675	3	400	0	0	0	0	0	0	0	""	0	0	675
35343	675	4	-1	0	11	50	204	0	0	0	"Frostwolf Keep"	0	0	675
35344	675	4	399	75	0	50	0	0	0	0	""	0	0	675
35345	675	4	400	0	0	0	0	0	0	0	""	0	0	675
14873	676	0	-1	0	11	0	0	0	0	0	""	0	0	675
14874	676	0	2972	75	0	50	0	0	0	0	""	0	0	675
14875	676	0	2973	0	0	0	0	0	0	0	""	0	0	675
11579	677	0	-1	0	11	0	0	0	0	0	""	0	0	675
11580	677	0	43	0	0	50	0	0	0	0	""	0	0	675
11581	677	0	44	0	0	50	0	0	0	0	""	0	0	675
11981	678	0	-1	0	11	0	0	0	0	0	""	0	0	675
11982	678	0	401	0	0	50	0	0	0	0	""	0	0	675
11983	678	0	402	0	0	50	0	0	0	0	""	0	0	675
14876	679	0	-1	0	11	0	0	0	0	0	""	0	0	675
14877	679	0	2974	0	0	50	0	0	0	0	""	0	0	675
14878	679	0	2975	0	0	50	0	0	0	0	""	0	0	675
12625	684	0	-1	0	11	0	0	0	0	0	""	0	0	675
12626	684	0	922	0	0	0	0	0	0	0	""	0	0	675
12099	686	0	-1	0	11	0	0	0	0	0	""	0	0	675
20546	686	0	7099	0	0	0	0	0	0	0	""	0	0	675
13438	688	0	-1	0	11	0	0	0	0	0	""	0	0	675
13439	688	0	1668	0	0	0	0	0	0	0	""	0	0	675
13440	688	0	1669	0	0	50	0	0	0	0	""	0	0	675
13441	688	0	1670	75	0	50	0	0	0	0	""	0	0	675
13442	688	0	1671	0	0	50	0	0	0	0	""	0	0	675
13443	688	0	1672	0	0	50	0	0	0	0	""	0	0	675
13444	688	0	1673	0	0	50	0	0	0	0	""	0	0	675
13445	688	0	1674	0	0	50	0	0	0	0	""	0	0	675
13446	688	0	1675	0	0	50	0	0	0	0	""	0	0	675
13447	688	0	1676	0	0	50	0	0	0	0	""	0	0	675
13448	688	0	1677	75	0	50	0	0	0	0	""	0	0	675
13449	688	0	1678	0	0	50	0	0	0	0	""	0	0	675
13450	688	0	1679	75	0	50	0	0	0	0	""	0	0	675
13451	688	0	1680	0	0	50	0	0	0	0	""	0	0	675
13452	688	0	1681	0	0	50	0	0	0	0	""	0	0	675
13453	688	0	1682	75	0	50	0	0	0	0	""	0	0	675
13454	688	0	1683	0	0	50	0	0	0	0	""	0	0	675
13455	688	0	1684	0	0	50	0	0	0	0	""	0	0	675
13456	688	0	1685	0	0	50	0	0	0	0	""	0	0	675
13071	689	0	-1	75	11	57	948	0	0	209	"Shadowfang Keep"	0	0	675
13072	689	0	1338	0	0	0	948	0	0	209	""	0	0	675
13073	689	0	1339	0	0	0	948	0	0	209	""	0	0	675
13074	689	0	1340	0	0	0	0	0	0	209	""	0	0	675
13075	689	0	1341	0	0	0	0	0	0	209	""	0	0	675
13077	689	0	1343	0	0	0	0	0	0	209	""	0	0	675
13078	689	0	1344	0	0	0	0	0	0	209	""	0	0	675
13079	689	0	1345	0	0	0	0	0	0	209	""	0	0	675
13080	689	0	1346	0	0	0	0	161	0	209	""	0	0	675
13081	689	0	1347	0	0	0	948	0	0	209	""	0	0	675
13082	689	0	1348	0	0	0	948	0	0	209	""	0	0	675
13083	689	0	1349	0	0	0	948	0	0	209	""	0	0	675
13084	689	0	1350	75	0	57	0	0	0	209	""	0	0	675
13085	689	0	1351	75	0	57	0	0	0	209	""	0	0	675
13086	689	0	1352	75	0	57	0	0	0	209	""	0	0	675
13087	689	0	1353	75	0	57	0	0	0	209	""	0	0	675
13088	689	0	1354	75	0	57	0	0	0	209	""	0	0	675
13089	689	0	1355	75	0	57	0	0	0	209	""	0	0	675
13090	689	0	1356	0	0	0	0	0	0	209	""	0	0	675
13091	689	0	1357	75	0	0	0	0	0	209	""	0	0	675
13092	689	0	1358	0	0	0	0	0	0	209	""	0	0	675
13093	689	0	1359	0	0	0	0	0	0	209	""	0	0	675
13094	689	0	1360	0	0	0	0	0	0	209	""	0	0	675
13095	689	0	1361	0	0	0	0	0	0	209	""	0	0	675
13096	689	0	1362	0	0	0	0	0	0	209	""	0	0	675
13097	689	0	1363	0	0	0	0	0	0	209	""	0	0	675
13098	689	0	1364	0	0	0	0	0	0	209	""	0	0	675
13099	689	0	1365	0	0	0	0	0	0	209	""	0	0	675
13100	689	0	1366	0	0	0	0	0	0	209	""	0	0	675
13101	689	0	1367	75	0	0	0	0	0	209	""	0	0	675
13102	689	0	1368	0	0	0	0	0	0	209	""	0	0	675
13103	689	0	1369	0	0	0	0	0	0	209	""	0	0	675
13104	689	0	1370	0	0	0	0	0	0	209	""	0	0	675
13105	689	0	1371	0	0	0	0	0	0	209	""	0	0	675
13106	689	0	1372	0	0	0	0	0	0	209	""	0	0	675
13107	689	0	1373	0	0	0	0	0	0	209	""	0	0	675
13108	689	0	1374	0	0	0	0	0	0	209	""	0	0	675
13109	689	0	1375	0	0	0	0	0	0	209	""	0	0	675
13110	689	0	1376	0	0	0	0	0	0	209	""	0	0	675
13111	689	0	1377	66	0	0	948	101	0	209	""	0	0	675
13113	689	0	1379	75	0	0	0	0	0	209	""	0	0	675
13114	689	0	1380	75	0	0	948	0	0	209	""	0	0	675
13115	689	0	1381	75	0	0	948	0	0	209	""	0	0	675
13116	689	0	1382	75	0	0	948	0	0	209	""	0	0	675
13117	689	0	1383	75	0	0	948	0	0	209	""	0	0	675
13118	689	0	1384	75	0	0	948	0	0	209	""	0	0	675
13119	689	0	1385	75	0	0	948	0	0	209	""	0	0	675
13120	689	0	1386	75	0	0	0	0	0	209	""	0	0	675
13121	689	0	1387	75	0	0	0	0	0	209	""	0	0	675
13122	689	0	1388	75	0	0	0	0	0	209	""	0	0	675
13123	689	0	1389	75	0	0	0	0	0	209	""	0	0	675
13124	689	0	1390	75	0	0	0	0	0	209	""	0	0	675
13125	689	0	1391	75	0	0	0	0	0	209	""	0	0	675
13126	689	0	1392	75	0	0	0	0	0	209	""	0	0	675
13127	689	0	1393	75	0	0	0	0	0	209	""	0	0	675
13128	689	0	1394	75	0	0	0	0	0	209	""	0	0	675
13129	689	0	1395	75	0	0	948	0	0	209	""	0	0	675
13130	689	0	1396	75	0	0	948	0	0	209	""	0	0	675
13131	689	0	1397	75	0	0	0	0	0	209	""	0	0	675
13132	689	0	1398	75	0	170	0	0	0	209	""	0	0	675
13133	689	0	1399	75	0	0	0	161	0	209	""	0	0	675
13134	689	0	1400	75	0	0	948	0	0	209	""	0	0	675
13135	689	0	1401	75	0	170	0	0	0	209	""	0	0	675
13136	689	0	1402	75	0	0	0	0	0	209	""	0	0	675
13137	689	0	1403	75	0	26	948	0	0	209	""	0	0	675
13138	689	0	1404	75	0	26	948	0	0	209	""	0	0	675
13139	689	0	1405	75	0	26	948	0	0	209	""	0	0	675
13140	689	0	1406	75	0	0	0	0	0	209	""	0	0	675
13141	689	0	1407	75	0	0	0	0	0	209	""	0	0	675
13142	689	0	1408	75	0	0	0	0	0	209	""	0	0	675
13143	689	0	1409	75	0	0	0	0	0	209	""	0	0	675
13144	689	0	1410	0	0	0	948	0	0	209	""	0	0	675
13145	689	0	1411	66	0	28	948	0	0	209	""	0	0	675
13146	689	0	1412	0	0	0	0	0	0	209	""	0	0	675
17576	689	0	5542	75	0	0	0	0	0	209	""	0	0	675
17577	689	0	5543	75	0	0	0	0	0	209	""	0	0	675
17578	689	0	5544	75	0	0	0	0	0	209	""	0	0	675
53884	689	0	30856	0	0	0	0	0	0	0	""	0	0	675
53885	689	0	30857	0	0	0	0	0	0	0	""	0	0	675
13213	693	0	-1	0	11	34	204	0	0	0	""	0	0	675
13214	693	0	1468	0	0	0	0	0	0	0	""	0	0	675
13215	693	0	1469	0	0	0	0	0	0	0	""	0	0	675
13216	693	0	1470	75	0	0	0	0	0	0	""	0	0	675
13217	693	0	1471	75	0	0	0	0	0	0	""	0	0	675
19140	693	1	-1	0	11	379	0	0	0	358	"Brambleblade Ravine"	0	0	675
19141	693	1	1468	0	0	0	0	0	0	358	""	0	0	675
19142	693	1	1469	0	0	0	0	0	0	358	""	0	0	675
19143	693	1	1470	75	0	0	0	0	0	358	""	0	0	675
19144	693	1	1471	75	0	0	0	0	0	358	""	0	0	675
32939	693	2	-1	0	11	34	204	0	0	45	""	0	0	675
32940	693	2	1468	0	0	0	0	0	0	45	""	0	0	675
32941	693	2	1469	0	0	0	0	0	0	45	""	0	0	675
32942	693	2	1470	75	0	0	0	0	0	45	""	0	0	675
32943	693	2	1471	75	0	0	0	0	0	45	""	0	0	675
32962	693	3	-1	0	11	34	1067	957	0	3486	""	0	0	675
32963	693	3	1468	0	0	0	0	0	0	3486	""	0	0	675
32964	693	3	1469	0	0	0	0	0	0	3486	""	0	0	675
32965	693	3	1470	75	0	0	0	0	0	3486	""	0	0	675
32966	693	3	1471	75	0	0	0	0	0	3486	""	0	0	675
33029	693	4	-1	0	11	378	204	0	0	354	""	0	0	675
33030	693	4	1468	0	0	0	0	0	0	354	""	0	0	675
33031	693	4	1469	0	0	0	0	0	0	354	""	0	0	675
33032	693	4	1470	75	0	0	0	0	0	354	""	0	0	675
33033	693	4	1471	75	0	0	0	0	0	354	""	0	0	675
33260	693	5	-1	0	11	34	204	0	0	419	"The Howling Vale"	0	0	675
33261	693	5	1468	0	0	0	0	0	0	419	""	0	0	675
33262	693	5	1469	0	0	0	0	0	0	419	""	0	0	675
33263	693	5	1470	75	0	0	0	0	0	419	""	0	0	675
33264	693	5	1471	75	0	0	0	0	0	419	""	0	0	675
33294	693	6	-1	0	11	379	204	0	0	1105	"Feral Scar Vale"	0	0	675
33295	693	6	1468	0	0	0	0	0	0	1105	""	0	0	675
33296	693	6	1469	0	0	0	0	0	0	1105	""	0	0	675
33297	693	6	1470	75	0	0	0	0	0	1105	""	0	0	675
33298	693	6	1471	75	0	0	0	0	0	1105	""	0	0	675
33554	693	7	-1	0	11	34	204	0	0	2256	"Darkwhisper Gorge"	0	0	675
33555	693	7	1468	0	0	0	0	0	4	2256	""	0	0	675
33556	693	7	1469	0	0	0	0	0	4	2256	""	0	0	675
33557	693	7	1470	75	0	0	0	0	4	2256	""	0	0	675
33558	693	7	1471	75	0	0	0	0	4	2256	""	0	0	675
34768	693	8	-1	0	11	34	792	0	0	923	"Stonesplinter Valley"	0	0	675
34769	693	8	1468	0	0	0	0	0	0	923	""	0	0	675
34770	693	8	1469	0	0	0	0	0	0	923	""	0	0	675
34771	693	8	1470	75	0	0	0	0	0	923	""	0	0	675
34772	693	8	1471	75	0	0	0	0	0	923	""	0	0	675
